Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
1.04380122,3.294372082,-1.07996273,-6.055007935
1.05380122,2.505468845,-0.5965127945,-5.472262859
1.06380122,1.562420964,-0.1049141288,-4.083190441
1.07380122,1.135712624,0.5048974156,-3.073367119
1.083801186,-1.115531445,1.198365211,1.780350685
1.093801186,-0.2358987331,1.645397902,8.14385891
1.103801219,1.08538425,1.912953138,8.171330452
1.113801219,-0.8738852143,1.076242208,4.252114296
1.123801219,-0.6723008752,2.818963766,1.268949509
1.133801185,0.6137005687,4.459486485,2.103276253
1.143801218,1.027287722,4.271162987,1.056903839
1.153801218,0.2298847139,3.988935947,4.140688896
1.163801218,-0.4892334342,3.59166193,5.536105156
1.173801218,-2.142475367,2.768888712,3.99826622
1.183801218,-2.929473877,2.433753014,4.222736359
1.193801184,-2.981194019,1.806908131,4.421262741
1.20380115,-2.650557041,1.111322641,4.702137947
1.21380115,-2.194818497,0.5903217793,4.579325676
1.22380115,-2.291429043,0.1574654579,5.203583717
1.233801083,-2.364260197,0.2791807652,5.374539375
1.243801083,-2.884023428,0.3870282173,5.553946495
1.253801149,-3.165513992,0.5273439884,5.314390182
1.263801215,-3.830772161,0.9161782265,4.747649193
1.273801215,-4.4799757,1.455515981,4.338691711
1.283801215,-4.672186852,1.68008554,3.920310974
1.293801181,-4.950781822,1.954455972,2.860814095
1.303801214,-4.79666996,-0.5607813597,-6.38807106
1.313801214,-4.201570034,-0.9972604513,-6.151076317
1.323801214,-3.493728399,-1.665332079,-6.603116989
1.333801214,-3.036503553,-1.95356667,-7.603998661
1.343801214,-3.143108845,-1.970637441,-7.915935516
1.353801247,-5.15188694,-1.321873426,-7.007157803
1.363801247,-2.875777006,-2.336137295,-5.859838963
1.373801247,-2.826464176,-2.706159115,-6.381899834
1.383801247,-3.815266609,-2.36592555,-7.498624802
1.393801213,-5.650747299,-2.406390429,-8.720005035
1.403801179,-5.627537727,-2.702587843,-9.10773468
1.413801212,-5.373338223,-3.291771173,-8.366817474
1.423801212,-5.040542603,-3.458277702,-7.601380348
1.433801212,-4.903794289,-3.496282578,-5.640855789
1.443801178,-4.861545086,-2.988794327,-1.962404251
1.453801211,-4.639935493,-2.101926804,-0.2363977432
1.463801244,-4.461534977,-1.101894379,-1.177998543
1.473801244,-5.36135006,-0.6363871098,-1.287402153
1.483801244,-6.466178894,-0.1752870083,-1.010005951
1.493801244,-7.395983219,-0.1280374527,0.8662462234
1.503801277,-7.491205215,0.2177619934,4.451313019
1.51380131,-6.400907993,0.7118635178,5.475962639
1.52380131,-5.245854855,0.8569090366,6.134017944
1.53380131,-3.930788517,1.142181158,6.942415237
1.54380131,-2.613417625,1.69373703,7.443054199
1.553801276,-0.5871704817,2.869518995,7.281546593
1.563801276,1.440283537,4.47906971,6.873394012
1.573801309,1.444296479,5.037204742,6.816866875
