Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
1.600099329,2.339999914,-8.819999695,16.68000031
1.610099295,3.059999943,-8.579999924,16.5
1.620099328,3.299999952,-7.980000019,16.37999916
1.630099361,2.819999933,-7.079999924,18.18000031
1.640099361,3.179999828,-6.179999828,17.63999939
1.650099327,2.879999876,-5.940000057,17.27999878
1.660099293,2.939999819,-5.460000038,17.27999878
1.670099326,2.939999819,-4.920000076,17.21999931
1.680099326,2.639999866,-4.199999809,16.73999977
1.690099326,2.579999924,-4.079999924,16.19999886
1.700099326,1.860000014,-4.079999924,15.35999966
1.710099326,1.319999933,-3.659999847,14.81999969
1.720099292,0.5999999642,-4.319999695,15.05999947
1.730099325,-0.05999999866,-3.899999857,14.63999939
1.740099358,-0.1799999923,-3.299999952,14.63999939
1.750099358,-0.6599999666,-3.480000019,14.15999985
1.760099324,-0.9599999785,-3.119999886,13.25999928
1.77009929,-1.799999952,-3.119999886,13.07999992
1.780099323,-2.099999905,-3.599999905,12.59999943
1.790099323,-2.399999857,-4.259999752,12
1.800099323,-2.279999971,-4.619999886,11.21999931
1.810099289,-1.9799999,-5.159999847,10.38000011
1.820099289,-2.099999905,-5.879999638,9.899999619
1.830099322,-2.220000029,-6.179999828,9.599999428
1.840099322,-2.700000048,-6.71999979,9.239999771
1.850099322,-2.75999999,-7.019999981,9.239999771
1.860099322,-3,-7.259999752,9.359999657
1.870099288,-3,-7.739999771,9.719999313
1.880099254,-3.24000001,-8.279999733,10.73999977
1.890099287,-3.539999962,-8.819999695,12.17999935
1.900099287,-4.079999924,-9.239999771,12.71999931
1.910099287,-4.559999943,-9.899999619,14.46000004
1.920099253,-4.920000076,-10.5,15.65999985
1.930099253,-5.159999847,-11.21999931,16.5
1.940099286,-4.920000076,-12.35999966,17.45999908
1.950099286,-4.559999943,-12.84000015,17.63999939
1.960099286,-3.9599998,-13.38000011,17.94000053
1.970099252,-3.359999895,-13.79999924,18.53999901
1.980099252,-3.480000019,-14.21999931,19.8599987
1.990099252,-3,-14.88000011,20.76000023
2.000099285,-2.279999971,-15.77999973,21.71999931
2.010099285,-1.5,-16.8599987,22.07999992
2.020099285,-0.1199999973,-17.45999908,21.84000015
2.030099251,0.5999999642,-17.94000053,22.07999992
2.040099251,1.199999928,-17.94000053,21.47999954
2.050099284,1.860000014,-18.05999947,20.87999916
2.060099284,2.220000029,-17.94000053,20.93999863
2.070099284,2.639999866,-17.81999969,20.45999908
2.08009925,2.939999819,-17.81999969,20.45999908
2.090099283,3.359999895,-16.97999954,20.57999992
2.100099283,3.9599998,-16.61999893,19.68000031
2.110099283,4.799999714,-16.13999939,19.19999886
2.120099249,5.699999809,-15.71999931,19.26000023
2.130099215,6.539999962,-15.65999985,18.18000031
2.140099248,7.199999809,-14.81999969,18.3599987
2.150099248,7.919999599,-14.63999939,17.69999886
2.160099248,8.579999924,-14.81999969,17.15999985
2.170099248,9.300000191,-15.35999966,17.15999985
2.180099248,10.13999939,-16.26000023,16.31999969
2.190099214,10.67999935,-16.79999924,16.26000023
2.200099247,10.80000019,-17.39999962,15.71999931
2.210099247,10.80000019,-17.81999969,15.59999943
2.220099247,10.43999958,-18.18000031,16.13999939
2.230099213,9.840000153,-18.18000031,16.26000023
2.240099179,9.899999619,-18.84000015,15.8399992
2.250099212,9.119999886,-19.73999977,15.71999931
2.260099212,9.059999466,-21.29999924,15
