"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.113075820E-1,-5.400000095E0,-1.434000015E1,1.109999943E1
8.213063480E-1,-5.639999866E0,-1.421999931E1,1.157999992E1
8.313050480E-1,-5.879999638E0,-1.446000004E1,1.175999928E1
8.413038140E-1,-6.119999886E0,-1.439999962E1,1.163999939E1
8.513025470E-1,-6.299999714E0,-1.427999973E1,1.146000004E1
8.613012800E-1,-6.239999771E0,-1.409999943E1,1.146000004E1
8.713000460E-1,-5.819999695E0,-1.409999943E1,1.175999928E1
8.812988120E-1,-5.879999638E0,-1.421999931E1,1.188000011E1
8.912975120E-1,-5.879999638E0,-1.397999954E1,1.205999947E1
9.012962450E-1,-6.000000000E0,-1.446000004E1,1.175999928E1
9.112949110E-1,-6.480000019E0,-1.481999969E1,1.163999939E1
9.212936110E-1,-6.359999657E0,-1.451999950E1,1.169999981E1
9.312923440E-1,-6.480000019E0,-1.505999947E1,1.080000019E1
9.412909770E-1,-6.179999828E0,-1.463999939E1,1.103999996E1
9.512897100E-1,-5.639999866E0,-1.421999931E1,1.061999989E1
9.612884760E-1,-5.339999676E0,-1.457999992E1,1.061999989E1
9.712871760E-1,-5.339999676E0,-1.421999931E1,1.109999943E1
9.812860090E-1,-5.460000038E0,-1.421999931E1,1.061999989E1
9.912847750E-1,-5.460000038E0,-1.439999962E1,1.115999985E1
1.001283541E0,-5.219999790E0,-1.457999992E1,1.092000008E1
1.011282307E0,-4.679999828E0,-1.446000004E1,1.085999966E1
1.021281073E0,-5.039999962E0,-1.457999992E1,1.080000019E1
1.031279839E0,-5.039999962E0,-1.463999939E1,1.050000000E1
1.041278605E0,-5.159999847E0,-1.493999958E1,1.061999989E1
1.051277305E0,-5.159999847E0,-1.529999924E1,1.061999989E1
1.061276071E0,-4.739999771E0,-1.535999966E1,1.115999985E1
1.071274837E0,-4.739999771E0,-1.565999985E1,1.115999985E1
1.081273537E0,-5.039999962E0,-1.523999977E1,1.103999996E1
1.091272303E0,-5.279999733E0,-1.488000011E1,1.127999973E1
1.101271069E0,-5.460000038E0,-1.446000004E1,1.097999954E1
1.111269835E0,-6.059999943E0,-1.385999966E1,1.067999935E1
1.121268568E0,-6.480000019E0,-1.379999924E1,1.001999950E1
1.131267301E0,-6.839999676E0,-1.373999977E1,9.899999619E0
1.141266067E0,-7.079999924E0,-1.379999924E1,1.013999939E1
1.151264833E0,-7.259999752E0,-1.392000008E1,1.007999992E1
1.161263499E0,-7.319999695E0,-1.367999935E1,1.067999935E1
1.171262232E0,-7.619999886E0,-1.385999966E1,1.092000008E1
1.181260998E0,-7.619999886E0,-1.434000015E1,1.055999947E1
1.191259798E0,-7.799999714E0,-1.451999950E1,1.151999950E1
1.201258631E0,-8.159999847E0,-1.481999969E1,1.157999992E1
1.211257531E0,-8.220000267E0,-1.488000011E1,1.121999931E1
1.221256397E0,-8.760000229E0,-1.446000004E1,1.139999962E1
1.231255297E0,-8.699999809E0,-1.434000015E1,1.080000019E1
1.241254230E0,-8.579999924E0,-1.392000008E1,1.092000008E1
1.251253130E0,-8.279999733E0,-1.325999928E1,1.067999935E1
1.261251996E0,-8.039999962E0,-1.319999981E1,1.038000011E1
1.271250862E0,-7.859999657E0,-1.319999981E1,1.013999939E1
1.281249662E0,-7.859999657E0,-1.265999985E1,9.659999847E0
1.291248528E0,-7.739999771E0,-1.247999954E1,9.779999733E0
1.301247328E0,-7.500000000E0,-1.223999977E1,9.840000153E0
1.311246194E0,-7.319999695E0,-1.157999992E1,9.719999313E0
1.321245060E0,-6.539999962E0,-1.134000015E1,9.300000191E0
1.331243860E0,-6.480000019E0,-1.146000004E1,9.000000000E0
1.341242726E0,-6.239999771E0,-1.175999928E1,8.880000114E0
1.351241592E0,-6.179999828E0,-1.205999947E1,9.059999466E0
1.361240458E0,-6.299999714E0,-1.277999973E1,9.539999962E0
1.371239324E0,-6.059999943E0,-1.338000011E1,1.019999981E1
1.381238157E0,-5.940000057E0,-1.338000011E1,1.031999969E1
1.391237023E0,-5.759999752E0,-1.385999966E1,1.031999969E1
1.401235856E0,-5.879999638E0,-1.415999985E1,1.019999981E1
1.411234656E0,-5.579999924E0,-1.439999962E1,9.719999313E0
1.421233556E0,-5.519999981E0,-1.475999928E1,9.719999313E0
1.431232456E0,-5.639999866E0,-1.488000011E1,9.899999619E0
1.441231256E0,-5.519999981E0,-1.493999958E1,9.960000038E0
1.451230122E0,-6.059999943E0,-1.475999928E1,1.026000023E1
1.461229022E0,-5.879999638E0,-1.488000011E1,1.026000023E1
1.471227855E0,-5.699999809E0,-1.481999969E1,1.050000000E1
1.481226721E0,-5.879999638E0,-1.481999969E1,1.085999966E1
1.491225521E0,-5.819999695E0,-1.517999935E1,1.067999935E1
1.501224321E0,-5.699999809E0,-1.511999989E1,1.067999935E1
1.511223054E0,-5.699999809E0,-1.535999966E1,1.038000011E1
1.521221787E0,-5.819999695E0,-1.553999996E1,1.043999958E1
1.531220520E0,-6.059999943E0,-1.523999977E1,1.097999954E1
1.541219253E0,-6.659999847E0,-1.542000008E1,1.139999962E1
1.551217919E0,-6.599999905E0,-1.559999943E1,1.134000015E1
1.561216652E0,-6.179999828E0,-1.553999996E1,1.085999966E1
1.571215385E0,-5.940000057E0,-1.602000046E1,1.055999947E1
1.581214085E0,-5.159999847E0,-1.596000004E1,1.043999958E1
1.591212851E0,-4.739999771E0,-1.583999920E1,1.031999969E1
1.601211617E0,-5.159999847E0,-1.596000004E1,1.038000011E1
1.611210383E0,-4.799999714E0,-1.589999962E1,1.050000000E1
1.621209183E0,-5.039999962E0,-1.602000046E1,1.061999989E1
1.631207949E0,-5.279999733E0,-1.655999947E1,1.085999966E1
1.641206715E0,-4.799999714E0,-1.703999901E1,1.127999973E1
1.651205481E0,-5.039999962E0,-1.715999985E1,1.092000008E1
1.661204181E0,-5.279999733E0,-1.727999878E1,1.085999966E1
1.671202914E0,-5.460000038E0,-1.721999931E1,1.109999943E1
1.681201714E0,-5.639999866E0,-1.703999901E1,1.134000015E1
1.691200414E0,-5.879999638E0,-1.697999954E1,1.151999950E1
1.701199214E0,-5.819999695E0,-1.673999977E1,1.181999969E1
1.711197980E0,-5.759999752E0,-1.650000000E1,1.139999962E1
1.721196680E0,-5.699999809E0,-1.661999893E1,1.139999962E1
1.731195446E0,-5.339999676E0,-1.661999893E1,1.151999950E1
1.741194212E0,-5.159999847E0,-1.685999870E1,1.134000015E1
1.751192978E0,-5.039999962E0,-1.734000015E1,1.188000011E1
1.761191744E0,-4.739999771E0,-1.715999985E1,1.188000011E1
1.771190510E0,-4.380000114E0,-1.721999931E1,1.163999939E1
1.781189276E0,-4.319999695E0,-1.697999954E1,1.169999981E1
1.791188042E0,-4.440000057E0,-1.637999916E1,1.169999981E1
1.801186842E0,-4.559999943E0,-1.613999939E1,1.169999981E1
1.811185575E0,-4.739999771E0,-1.613999939E1,1.169999981E1
1.821184341E0,-4.739999771E0,-1.602000046E1,1.163999939E1
1.831183007E0,-4.500000000E0,-1.619999886E1,1.121999931E1
1.841181773E0,-4.739999771E0,-1.631999969E1,1.103999996E1
1.851180539E0,-5.159999847E0,-1.631999969E1,1.151999950E1
1.861179305E0,-5.339999676E0,-1.655999947E1,1.103999996E1
1.871178071E0,-5.400000095E0,-1.661999893E1,1.092000008E1
1.881176804E0,-5.519999981E0,-1.685999870E1,1.092000008E1
1.891175537E0,-5.099999905E0,-1.703999901E1,1.073999977E1
1.901174270E0,-5.460000038E0,-1.697999954E1,1.109999943E1
1.911172936E0,-5.460000038E0,-1.710000038E1,1.151999950E1
1.921171636E0,-5.219999790E0,-1.668000031E1,1.109999943E1
1.931170502E0,-5.400000095E0,-1.655999947E1,1.097999954E1
1.941169168E0,-5.219999790E0,-1.661999893E1,1.073999977E1
1.951167901E0,-5.400000095E0,-1.644000053E1,1.061999989E1
1.961166634E0,-5.339999676E0,-1.692000008E1,1.080000019E1
1.971165334E0,-5.159999847E0,-1.679999924E1,1.085999966E1
1.981164067E0,-4.799999714E0,-1.697999954E1,1.121999931E1
1.991162833E0,-5.039999962E0,-1.679999924E1,1.115999985E1
2.001161599E0,-5.400000095E0,-1.661999893E1,1.139999962E1
2.011160365E0,-5.279999733E0,-1.650000000E1,1.103999996E1
2.021159131E0,-5.519999981E0,-1.626000023E1,1.061999989E1
2.031157897E0,-4.859999657E0,-1.644000053E1,1.055999947E1
2.041156663E0,-4.739999771E0,-1.631999969E1,1.055999947E1
2.051155363E0,-5.099999905E0,-1.637999916E1,1.103999996E1
2.061154129E0,-5.279999733E0,-1.650000000E1,1.134000015E1
2.071152895E0,-5.759999752E0,-1.626000023E1,1.157999992E1
2.081151595E0,-5.699999809E0,-1.607999992E1,1.134000015E1
2.091150361E0,-5.819999695E0,-1.583999920E1,1.109999943E1
2.101149027E0,-5.759999752E0,-1.553999996E1,1.115999985E1
2.111147827E0,-5.759999752E0,-1.577999973E1,1.085999966E1
2.121146593E0,-5.940000057E0,-1.596000004E1,1.103999996E1
2.131145393E0,-5.400000095E0,-1.571999931E1,1.103999996E1
2.141144159E0,-5.400000095E0,-1.553999996E1,1.092000008E1
2.151142959E0,-5.279999733E0,-1.517999935E1,1.097999954E1
2.161141692E0,-5.039999962E0,-1.500000000E1,1.061999989E1
2.171140458E0,-5.460000038E0,-1.529999924E1,9.899999619E0
2.181139191E0,-5.519999981E0,-1.571999931E1,9.840000153E0
2.191137891E0,-5.519999981E0,-1.607999992E1,1.007999992E1
2.201136657E0,-5.699999809E0,-1.613999939E1,1.019999981E1
2.211135423E0,-5.639999866E0,-1.613999939E1,1.073999977E1
2.221134189E0,-5.339999676E0,-1.602000046E1,1.061999989E1
2.231132855E0,-5.279999733E0,-1.602000046E1,1.061999989E1
2.241131755E0,-5.339999676E0,-1.596000004E1,1.092000008E1
2.251130655E0,-5.159999847E0,-1.596000004E1,1.109999943E1
2.261129621E0,-5.519999981E0,-1.583999920E1,1.085999966E1
2.271128621E0,-5.879999638E0,-1.547999954E1,1.061999989E1
2.281127621E0,-5.699999809E0,-1.553999996E1,1.019999981E1
2.291126621E0,-6.000000000E0,-1.529999924E1,1.001999950E1
2.301125621E0,-5.819999695E0,-1.488000011E1,1.019999981E1
2.311124687E0,-6.059999943E0,-1.493999958E1,9.960000038E0
2.321123753E0,-6.539999962E0,-1.475999928E1,1.026000023E1
2.331122753E0,-6.899999619E0,-1.505999947E1,1.013999939E1
2.341121819E0,-6.960000038E0,-1.535999966E1,1.001999950E1
2.351120885E0,-6.839999676E0,-1.542000008E1,9.840000153E0
2.361119951E0,-6.899999619E0,-1.542000008E1,9.599999428E0
2.371119017E0,-6.779999733E0,-1.505999947E1,1.001999950E1
2.381118083E0,-7.079999924E0,-1.500000000E1,9.840000153E0
2.391117149E0,-7.139999866E0,-1.469999981E1,1.026000023E1
2.401116215E0,-6.659999847E0,-1.434000015E1,1.019999981E1
2.411115215E0,-6.659999847E0,-1.446000004E1,1.001999950E1
2.421114281E0,-6.599999905E0,-1.439999962E1,1.043999958E1
2.431113347E0,-6.599999905E0,-1.421999931E1,1.026000023E1
2.441112347E0,-6.779999733E0,-1.397999954E1,1.001999950E1
2.451111380E0,-6.359999657E0,-1.355999947E1,9.659999847E0
2.461110413E0,-6.480000019E0,-1.331999969E1,9.539999962E0
2.471109479E0,-6.480000019E0,-1.331999969E1,9.119999886E0
2.481108579E0,-6.359999657E0,-1.367999935E1,9.239999771E0
2.491107645E0,-6.299999714E0,-1.421999931E1,9.119999886E0
2.501106711E0,-5.879999638E0,-1.475999928E1,9.119999886E0
2.511105777E0,-5.639999866E0,-1.475999928E1,9.479999542E0
2.521104777E0,-5.759999752E0,-1.535999966E1,9.659999847E0
2.531103810E0,-5.819999695E0,-1.542000008E1,9.539999962E0
2.541102743E0,-5.940000057E0,-1.565999985E1,9.899999619E0
2.551101609E0,-6.059999943E0,-1.631999969E1,1.026000023E1
2.561100475E0,-5.699999809E0,-1.644000053E1,1.043999958E1
2.571099308E0,-6.000000000E0,-1.697999954E1,1.092000008E1
2.581098074E0,-5.819999695E0,-1.710000038E1,1.092000008E1
2.591096874E0,-5.579999924E0,-1.739999962E1,1.061999989E1
2.601095607E0,-5.759999752E0,-1.757999992E1,1.061999989E1
2.611094340E0,-5.519999981E0,-1.739999962E1,1.103999996E1
2.621093073E0,-5.699999809E0,-1.739999962E1,1.080000019E1
2.631091806E0,-5.339999676E0,-1.734000015E1,1.092000008E1
2.641090539E0,-5.099999905E0,-1.752000046E1,1.109999943E1
2.651089272E0,-4.980000019E0,-1.781999969E1,1.085999966E1
2.661087938E0,-4.739999771E0,-1.811999893E1,1.127999973E1
2.671086671E0,-5.039999962E0,-1.794000053E1,1.134000015E1
2.681085404E0,-4.980000019E0,-1.757999992E1,1.134000015E1
2.691084070E0,-4.920000076E0,-1.734000015E1,1.157999992E1
2.701082803E0,-4.920000076E0,-1.685999870E1,1.134000015E1
2.711081603E0,-4.079999924E0,-1.703999901E1,1.146000004E1
2.721080369E0,-4.259999752E0,-1.727999878E1,1.115999985E1
2.731079135E0,-4.199999809E0,-1.757999992E1,1.097999954E1
2.741077901E0,-3.839999914E0,-1.811999893E1,1.103999996E1
2.751076667E0,-4.739999771E0,-1.818000031E1,1.080000019E1
2.761075433E0,-4.739999771E0,-1.818000031E1,1.109999943E1
2.771074133E0,-4.199999809E0,-1.818000031E1,1.151999950E1
2.781072899E0,-4.259999752E0,-1.829999924E1,1.151999950E1
2.791071665E0,-3.240000010E0,-1.835999870E1,1.169999981E1
2.801070365E0,-3.119999886E0,-1.871999931E1,1.175999928E1
2.811069131E0,-3.299999952E0,-1.865999985E1,1.175999928E1
2.821067897E0,-3.240000010E0,-1.847999954E1,1.151999950E1
2.831066597E0,-3.419999838E0,-1.853999901E1,1.146000004E1
2.841065363E0,-3.179999828E0,-1.835999870E1,1.146000004E1
2.851064129E0,-3.299999952E0,-1.847999954E1,1.109999943E1
2.861062895E0,-3.359999895E0,-1.835999870E1,1.115999985E1
2.871061661E0,-3.419999838E0,-1.811999893E1,1.139999962E1
2.881060427E0,-3.179999828E0,-1.794000053E1,1.134000015E1
2.891059193E0,-2.879999876E0,-1.734000015E1,1.151999950E1
2.901057959E0,-2.639999866E0,-1.692000008E1,1.175999928E1
2.911056659E0,-2.759999990E0,-1.685999870E1,1.121999931E1
2.921055425E0,-2.639999866E0,-1.661999893E1,1.139999962E1
2.931054191E0,-2.519999981E0,-1.710000038E1,1.115999985E1
2.941052891E0,-2.579999924E0,-1.734000015E1,1.055999947E1
2.951051657E0,-2.460000038E0,-1.692000008E1,1.067999935E1
2.961050423E0,-2.759999990E0,-1.697999954E1,1.026000023E1
2.971049189E0,-3.059999943E0,-1.650000000E1,1.007999992E1
2.981047955E0,-3.240000010E0,-1.613999939E1,1.019999981E1
2.991046721E0,-2.759999990E0,-1.637999916E1,1.038000011E1
3.001045487E0,-2.519999981E0,-1.637999916E1,1.019999981E1
3.011044187E0,-2.639999866E0,-1.644000053E1,1.007999992E1
3.021042853E0,-2.519999981E0,-1.631999969E1,9.899999619E0
3.031041586E0,-3.059999943E0,-1.650000000E1,9.659999847E0
3.041040319E0,-2.879999876E0,-1.619999886E1,9.479999542E0
3.051038985E0,-2.460000038E0,-1.631999969E1,9.779999733E0
3.061037718E0,-2.279999971E0,-1.650000000E1,9.899999619E0
3.071036451E0,-2.519999981E0,-1.644000053E1,9.960000038E0
3.081035117E0,-2.639999866E0,-1.655999947E1,1.007999992E1
3.091033850E0,-2.759999990E0,-1.685999870E1,1.001999950E1
3.101032583E0,-3.059999943E0,-1.710000038E1,1.050000000E1
3.111031316E0,-2.700000048E0,-1.739999962E1,1.073999977E1
3.121030082E0,-3.000000000E0,-1.739999962E1,1.097999954E1
3.131028815E0,-2.879999876E0,-1.781999969E1,1.134000015E1
3.141027581E0,-2.819999933E0,-1.805999947E1,1.175999928E1
3.151026347E0,-3.059999943E0,-1.842000008E1,1.175999928E1
3.161025047E0,-2.700000048E0,-1.871999931E1,1.146000004E1
3.171023813E0,-2.879999876E0,-1.823999977E1,1.097999954E1
3.181022579E0,-2.759999990E0,-1.835999870E1,1.019999981E1
3.191021279E0,-2.759999990E0,-1.787999916E1,9.659999847E0
3.201020045E0,-2.639999866E0,-1.757999992E1,9.599999428E0
3.211018811E0,-2.519999981E0,-1.734000015E1,9.599999428E0
3.221017577E0,-2.879999876E0,-1.692000008E1,1.007999992E1
3.231016343E0,-3.059999943E0,-1.679999924E1,1.019999981E1
3.241015109E0,-3.119999886E0,-1.692000008E1,1.001999950E1
3.251013875E0,-2.700000048E0,-1.692000008E1,9.599999428E0
3.261012641E0,-1.860000014E0,-1.626000023E1,9.179999352E0
3.271011341E0,-1.439999938E0,-1.589999962E1,9.239999771E0
3.281010107E0,-1.620000005E0,-1.602000046E1,9.300000191E0
3.291008873E0,-2.220000029E0,-1.577999973E1,9.239999771E0
3.301007573E0,-2.759999990E0,-1.596000004E1,9.479999542E0
3.311006339E0,-2.759999990E0,-1.619999886E1,9.300000191E0
3.321005139E0,-2.639999866E0,-1.571999931E1,9.300000191E0
3.331003905E0,-2.460000038E0,-1.547999954E1,9.359999657E0
3.341002738E0,-2.339999914E0,-1.505999947E1,8.880000114E0
3.351001638E0,-2.460000038E0,-1.469999981E1,8.579999924E0
3.361000538E0,-2.339999914E0,-1.475999928E1,8.399999619E0
3.370999438E0,-2.399999857E0,-1.500000000E1,8.519999504E0
3.380998338E0,-2.639999866E0,-1.529999924E1,8.639999390E0
3.390997238E0,-2.519999981E0,-1.523999977E1,8.819999695E0
3.400996138E0,-2.339999914E0,-1.500000000E1,9.000000000E0
3.410994971E0,-2.579999924E0,-1.493999958E1,9.359999657E0
3.420993837E0,-2.639999866E0,-1.542000008E1,9.539999962E0
3.430992737E0,-2.819999933E0,-1.535999966E1,9.479999542E0
3.440991537E0,-3.000000000E0,-1.559999943E1,9.359999657E0
3.450990403E0,-2.460000038E0,-1.577999973E1,9.000000000E0
3.460989269E0,-2.159999847E0,-1.529999924E1,8.460000038E0
3.470988135E0,-1.919999957E0,-1.535999966E1,9.119999886E0
3.480987001E0,-2.039999962E0,-1.542000008E1,9.599999428E0
3.490985867E0,-2.339999914E0,-1.505999947E1,9.539999962E0
3.500984733E0,-2.460000038E0,-1.511999989E1,9.899999619E0
3.510983599E0,-2.639999866E0,-1.529999924E1,9.359999657E0
3.520982399E0,-2.399999857E0,-1.547999954E1,8.939999580E0
3.530981265E0,-2.339999914E0,-1.571999931E1,9.179999352E0
3.540980131E0,-1.860000014E0,-1.553999996E1,9.420000076E0
3.550978931E0,-1.259999990E0,-1.505999947E1,9.659999847E0
3.560977797E0,-1.199999928E0,-1.463999939E1,9.599999428E0
3.570976663E0,-4.199999869E-1,-1.409999943E1,9.119999886E0
3.580975463E0,-1.799999923E-1,-1.343999958E1,8.519999504E0
3.590974329E0,5.999999866E-2,-1.296000004E1,7.859999657E0
3.600973195E0,5.999999642E-1,-1.200000000E1,7.919999599E0
3.610972061E0,8.999999762E-1,-1.146000004E1,7.559999943E0
3.620970894E0,1.379999995E0,-1.146000004E1,7.440000057E0
3.630969694E0,1.620000005E0,-1.193999958E1,7.440000057E0
3.640968494E0,1.979999900E0,-1.247999954E1,7.199999809E0
3.650967227E0,1.860000014E0,-1.301999950E1,7.379999638E0
3.660965893E0,1.860000014E0,-1.325999928E1,7.559999943E0
3.670964626E0,2.159999847E0,-1.319999981E1,7.679999828E0
3.680963359E0,2.159999847E0,-1.367999935E1,8.039999962E0
3.690962025E0,2.460000038E0,-1.397999954E1,8.519999504E0
3.700960758E0,2.460000038E0,-1.481999969E1,8.340000153E0
3.710959491E0,2.099999905E0,-1.559999943E1,8.159999847E0
3.720958224E0,1.979999900E0,-1.547999954E1,8.220000267E0
3.730956957E0,1.799999952E0,-1.589999962E1,8.099999428E0
3.740955723E0,1.799999952E0,-1.602000046E1,8.819999695E0
3.750954489E0,1.740000010E0,-1.626000023E1,9.479999542E0
3.760953255E0,1.620000005E0,-1.673999977E1,9.359999657E0
3.770951955E0,1.559999943E0,-1.679999924E1,9.479999542E0
3.780950721E0,1.679999948E0,-1.692000008E1,9.479999542E0
3.790949487E0,1.860000014E0,-1.668000031E1,9.239999771E0
3.800948187E0,1.620000005E0,-1.697999954E1,9.239999771E0
3.810946953E0,1.319999933E0,-1.692000008E1,9.420000076E0
3.820945719E0,1.019999981E0,-1.661999893E1,9.300000191E0
3.830944419E0,7.799999714E-1,-1.668000031E1,9.599999428E0
3.840943185E0,7.199999690E-1,-1.631999969E1,9.899999619E0
3.850941951E0,8.999999762E-1,-1.631999969E1,9.840000153E0
3.860940717E0,1.019999981E0,-1.626000023E1,9.960000038E0
3.870939483E0,8.999999762E-1,-1.650000000E1,9.779999733E0
3.880938249E0,1.019999981E0,-1.668000031E1,9.719999313E0
3.890937015E0,8.999999762E-1,-1.655999947E1,9.659999847E0
3.900935781E0,8.399999738E-1,-1.673999977E1,1.001999950E1
3.910934481E0,7.799999714E-1,-1.668000031E1,1.019999981E1
3.920933247E0,7.799999714E-1,-1.697999954E1,1.038000011E1
3.930932013E0,5.399999619E-1,-1.763999939E1,1.061999989E1
3.940930713E0,4.799999893E-1,-1.805999947E1,1.026000023E1
3.950929479E0,7.199999690E-1,-1.805999947E1,1.055999947E1
3.960928245E0,9.599999785E-1,-1.829999924E1,1.085999966E1
3.970927011E0,1.199999928E0,-1.865999985E1,1.073999977E1
3.980925777E0,1.319999933E0,-1.835999870E1,1.073999977E1
3.990924543E0,1.259999990E0,-1.871999931E1,1.080000019E1
4.000923309E0,1.259999990E0,-1.842000008E1,1.085999966E1
4.010922075E0,9.599999785E-1,-1.823999977E1,1.115999985E1
4.020920775E0,1.199999928E0,-1.847999954E1,1.157999992E1
4.030919541E0,1.019999981E0,-1.818000031E1,1.134000015E1
4.040918274E0,7.799999714E-1,-1.853999901E1,1.121999931E1
4.050916940E0,9.599999785E-1,-1.842000008E1,1.085999966E1
4.060915673E0,4.199999869E-1,-1.889999962E1,1.067999935E1
4.070914406E0,4.799999893E-1,-1.943999863E1,1.115999985E1
4.080913072E0,2.999999821E-1,-1.926000023E1,1.146000004E1
4.090911805E0,2.399999946E-1,-1.950000000E1,1.157999992E1
4.100910538E0,5.999999866E-2,-1.919999886E1,1.181999969E1
4.110909271E0,-5.999999866E-2,-1.931999969E1,1.157999992E1
4.120907971E0,1.799999923E-1,-1.997999954E1,1.163999939E1
4.130906704E0,-5.999999866E-2,-1.985999870E1,1.200000000E1
4.140905437E0,-1.799999923E-1,-1.985999870E1,1.200000000E1
4.150904203E0,-1.199999973E-1,-1.961999893E1,1.217999935E1
4.160902869E0,-6.599999666E-1,-1.955999947E1,1.235999966E1
4.170901635E0,-1.019999981E0,-1.931999969E1,1.235999966E1
4.180900401E0,-8.399999738E-1,-1.937999916E1,1.223999977E1
4.190899101E0,-1.319999933E0,-1.973999977E1,1.205999947E1
4.200897867E0,-1.620000005E0,-1.950000000E1,1.151999950E1
4.210896633E0,-1.439999938E0,-1.968000031E1,1.127999973E1
4.220895399E0,-1.979999900E0,-1.937999916E1,1.097999954E1
