"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.913327060E-1,-4.490418434E0,-5.906783342E-1,1.226903915E0
7.013314720E-1,-4.409717560E0,-7.500934601E-1,9.899959564E-1
7.113302380E-1,-4.322165966E0,-8.298089504E-1,8.076868057E-1
7.213289380E-1,-4.131090164E0,-8.457535505E-1,6.075992584E-1
7.313277040E-1,-3.915068865E0,-8.208403587E-1,3.884840012E-1
7.413264700E-1,-3.792736530E0,-7.387518883E-1,2.156352997E-1
7.513252360E-1,-3.808004618E0,-5.396287441E-1,-2.794551849E-2
7.613240020E-1,-3.875841141E0,-3.088717461E-1,-4.251937866E-1
7.713227680E-1,-3.883155584E0,-5.374360085E-2,-8.524799347E-1
7.813215340E-1,-3.816972256E0,9.936976433E-2,-1.144098759E0
7.913203000E-1,-3.775505304E0,1.589090824E-1,-1.285188198E0
8.013190000E-1,-3.789301157E0,1.103367805E-1,-1.263774395E0
8.113177660E-1,-3.831940413E0,1.375162601E-1,-1.179460526E0
8.213165320E-1,-3.774630547E0,2.195904255E-1,-1.143283844E0
8.313152320E-1,-3.599681377E0,3.346779346E-1,-1.047802925E0
8.413139980E-1,-3.400782347E0,4.126703739E-1,-9.902276993E-1
8.513127310E-1,-3.132694960E0,3.460950851E-1,-9.635133743E-1
8.613114640E-1,-2.973041773E0,3.544244766E-1,-9.800729752E-1
8.713102300E-1,-2.952091217E0,3.644437790E-1,-1.085207462E0
8.813089960E-1,-2.957057476E0,3.923177719E-1,-1.122306824E0
8.913076960E-1,-3.060514927E0,3.339803219E-1,-1.272663593E0
9.013064290E-1,-3.146143198E0,2.561757565E-1,-1.400020123E0
9.113050950E-1,-3.341910362E0,2.146270275E-1,-1.453861237E0
9.213037950E-1,-3.530455112E0,1.541728973E-1,-1.481192112E0
9.313025280E-1,-3.697234631E0,2.191567421E-2,-1.269697189E0
9.413011610E-1,-3.681944847E0,-9.470844269E-2,-1.049063206E0
9.512998940E-1,-3.641154289E0,-9.399867058E-2,-8.132572174E-1
9.612986600E-1,-3.401489258E0,-1.832699776E-2,-7.267351151E-1
9.712973600E-1,-3.385329008E0,1.681818962E-1,-6.558713913E-1
9.812961930E-1,-3.252452612E0,4.165747166E-1,-9.210252762E-1
9.912949590E-1,-3.324595690E0,6.888408661E-1,-8.778076172E-1
1.001293725E0,-3.356573343E0,8.437435627E-1,-1.026603699E0
1.011292491E0,-3.430888414E0,9.338636398E-1,-9.764862061E-1
1.021291257E0,-3.490632534E0,1.058833599E0,-9.671068192E-1
1.031290023E0,-3.500765324E0,1.183531046E0,-7.319679260E-1
1.041288789E0,-3.391828775E0,1.293856859E0,-4.109926224E-1
1.051287489E0,-3.373547554E0,1.383150816E0,-8.689880371E-3
1.061286255E0,-3.336283922E0,1.457870483E0,4.195175171E-1
1.071285021E0,-3.278700352E0,1.513225555E0,8.289756775E-1
1.081283721E0,-3.164507389E0,1.612124443E0,1.229672432E0
1.091282487E0,-3.054649353E0,1.663685799E0,1.625726700E0
1.101281253E0,-2.771866322E0,1.591198683E0,1.945967674E0
1.111280019E0,-2.671508789E0,1.562330008E0,2.291852951E0
1.121278752E0,-2.728591204E0,1.523589134E0,2.399437904E0
1.131277485E0,-2.773722649E0,1.444706440E0,2.198489189E0
1.141276251E0,-2.939147472E0,1.415901661E0,1.652220726E0
1.151275017E0,-3.126245022E0,1.459242344E0,1.296305656E0
1.161273683E0,-3.151017904E0,1.448145390E0,8.899374008E-1
1.171272416E0,-3.224007607E0,1.427933455E0,7.970190048E-1
1.181271182E0,-3.256202698E0,1.415378094E0,7.788457870E-1
1.191269982E0,-3.262161732E0,1.374909401E0,7.354431152E-1
1.201268815E0,-3.260793924E0,1.400042295E0,7.249174118E-1
1.211267715E0,-3.244184494E0,1.437658787E0,7.064056396E-1
1.221266581E0,-3.191608906E0,1.450028181E0,6.886119843E-1
1.231265481E0,-3.143105507E0,1.477985620E0,6.560144424E-1
1.241264414E0,-3.020266294E0,1.414845228E0,6.507158279E-1
1.251263314E0,-1.919521332E0,3.808474541E-2,1.104085922E0
1.261262180E0,-1.944680452E0,-1.770348549E-1,1.121985435E0
1.271261046E0,-2.023140907E0,-4.608960152E-1,1.197131157E0
1.281259846E0,-2.078037739E0,-6.957231760E-1,1.178901672E0
1.291258712E0,-2.149394751E0,-8.313136101E-1,1.091439247E0
1.301257512E0,-2.330719471E0,-8.758035898E-1,8.976850510E-1
1.311256378E0,-2.512124777E0,-8.793594837E-1,6.271753311E-1
1.321255244E0,-2.677924871E0,-8.398286104E-1,2.659893036E-1
1.331254044E0,-2.941390514E0,-6.700319052E-1,-2.474050522E-1
1.341252910E0,-3.143987894E0,-4.453947544E-1,-6.813316345E-1
1.351251776E0,-3.204915047E0,-1.656420231E-1,-1.088559151E0
1.361250642E0,-3.116782188E0,3.184199333E-2,-1.579410076E0
1.371249508E0,-2.921567440E0,1.029980183E-1,-1.969069958E0
1.381248341E0,-2.711559772E0,1.942725182E-1,-2.239487648E0
1.391247207E0,-2.591141701E0,3.128290176E-1,-2.346959114E0
1.401246040E0,-2.489070892E0,4.494800568E-1,-2.182974815E0
1.411244840E0,-2.416128635E0,4.744260311E-1,-1.842782497E0
1.421243740E0,-2.376345634E0,3.205308914E-1,-1.358605862E0
1.431242640E0,-2.502242088E0,1.410276890E-1,-9.498720169E-1
1.441241440E0,-2.738428831E0,-2.198600769E-2,-6.612138748E-1
1.451240306E0,-2.870439768E0,-1.450369358E-1,-4.469299316E-1
1.461239206E0,-2.960094213E0,-3.194117546E-1,-3.487472534E-1
1.471238039E0,-3.023429871E0,-4.044041634E-1,-3.451757431E-1
1.481236905E0,-3.075589657E0,-3.251945972E-1,-4.816293716E-1
1.491235705E0,-3.059788942E0,-1.153752804E-1,-5.854511261E-1
1.501234505E0,-3.098553896E0,1.390893459E-1,-7.003698349E-1
1.511233238E0,-3.058947086E0,3.403582573E-1,-6.975421906E-1
1.521231971E0,-2.930967331E0,4.211180210E-1,-6.663398743E-1
1.531230704E0,-2.859837770E0,4.775197506E-1,-5.544853210E-1
1.541229437E0,-2.827437639E0,5.227723122E-1,-5.751419067E-1
1.551228103E0,-2.888491869E0,6.195909977E-1,-5.697946548E-1
1.561226836E0,-2.934124231E0,7.075352669E-1,-5.131540298E-1
1.571225569E0,-2.876675367E0,7.772715092E-1,-4.042215347E-1
1.581224269E0,-2.832337618E0,8.196840286E-1,-3.847227097E-1
1.591223035E0,-2.847786903E0,8.187329769E-1,-4.296598434E-1
1.601221801E0,-3.033397675E0,9.744825363E-1,-5.082483292E-1
1.611220567E0,-3.103484154E0,1.101022720E0,-6.178531647E-1
1.621219367E0,-3.274052382E0,1.262454987E0,-5.810050964E-1
1.631218133E0,-3.395342350E0,1.427009344E0,-4.585962296E-1
1.641216899E0,-3.490111828E0,1.511729240E0,-2.370491028E-1
1.651215665E0,-3.422365904E0,1.443119287E0,6.911563873E-2
1.661214365E0,-3.381404638E0,1.349888563E0,3.691320419E-1
1.671213098E0,-3.253735542E0,1.241673470E0,7.313022614E-1
1.681211898E0,-3.062898636E0,1.071226835E0,1.215990067E0
1.691210598E0,-2.996766090E0,1.014761925E0,1.568572998E0
1.701209398E0,-3.074461937E0,1.059248686E0,1.869269371E0
1.711208164E0,-3.216609240E0,1.253395081E0,2.031525612E0
1.721206864E0,-3.332650661E0,1.374303579E0,2.012458801E0
1.731205630E0,-3.431680679E0,1.383292437E0,1.932538986E0
1.741204396E0,-3.551263571E0,1.264386177E0,1.679510117E0
1.751203162E0,-3.734491110E0,1.127576113E0,1.456860542E0
1.761201928E0,-3.885636091E0,9.107403755E-1,1.274043083E0
1.771200694E0,-3.938612461E0,6.758284569E-1,1.125823021E0
1.781199460E0,-3.947938681E0,4.458026886E-1,1.021951675E0
1.791198226E0,-3.851292372E0,2.153365612E-1,8.907842636E-1
1.801197026E0,-3.613458157E0,-8.201599121E-5,8.479270935E-1
1.811195759E0,-3.408392906E0,-1.253929138E-1,7.907314301E-1
1.821194525E0,-3.283935070E0,-2.280254364E-1,7.122182846E-1
1.831193191E0,-3.261937618E0,-2.789654732E-1,4.879522324E-1
1.841191957E0,-3.291209459E0,-3.316361904E-1,2.575111389E-1
1.851190723E0,-3.231228113E0,-4.011983871E-1,2.692031860E-2
1.861189489E0,-3.147249460E0,-4.514789581E-1,-1.614599228E-1
1.871188255E0,-3.118043184E0,-5.192112923E-1,-3.393697739E-1
1.881186988E0,-3.094964981E0,-6.533794403E-1,-4.308500290E-1
1.891185721E0,-3.054201365E0,-7.363424301E-1,-4.607162476E-1
1.901184454E0,-3.095078468E0,-7.174024582E-1,-5.053014755E-1
1.911183120E0,-3.125080109E0,-6.550900936E-1,-5.591392517E-1
1.921181820E0,-3.153162718E0,-4.520528316E-1,-7.410917282E-1
1.931180686E0,-3.074804068E0,-2.635054588E-1,-9.528942108E-1
1.941179352E0,-2.996503592E0,-1.365406513E-1,-1.084310532E0
1.951178085E0,-2.894559860E0,-4.455327988E-2,-1.255880833E0
1.961176818E0,-2.826956987E0,-9.925842285E-3,-1.248459339E0
1.971175518E0,-2.766486883E0,1.927113533E-2,-1.113181114E0
1.981174251E0,-2.708282948E0,-3.081822395E-2,-8.342170715E-1
1.991173017E0,-2.648941278E0,-1.304299831E-1,-6.117048264E-1
2.001171783E0,-2.643182278E0,-2.003483772E-1,-5.199918747E-1
2.011170549E0,-2.680194378E0,-1.944444180E-1,-5.062255859E-1
2.021169315E0,-2.757546425E0,-1.269657612E-1,-5.984430313E-1
2.031168081E0,-2.849978924E0,-5.213832855E-2,-6.529731750E-1
2.041166847E0,-2.899352074E0,-5.521106720E-2,-6.839923859E-1
2.051165547E0,-2.902152061E0,-1.006860733E-1,-6.924962997E-1
2.061164313E0,-2.895696878E0,-4.113221169E-2,-6.648693085E-1
2.071163079E0,-2.953290462E0,3.145289421E-2,-6.250114441E-1
2.081161779E0,-3.047891378E0,1.445562840E-1,-5.751485825E-1
2.091160545E0,-2.944894314E0,2.387783527E-1,-6.135826111E-1
2.101159211E0,-2.841833115E0,3.788497448E-1,-6.976127625E-1
2.111158011E0,-2.795053005E0,5.652267933E-1,-7.822217941E-1
2.121156777E0,-2.830604076E0,7.629399300E-1,-8.103284836E-1
2.131155577E0,-2.879641294E0,9.096946716E-1,-7.936916351E-1
2.141154343E0,-2.901884556E0,9.963359833E-1,-7.370920181E-1
2.151153143E0,-2.955194473E0,1.038363934E0,-7.429475784E-1
2.161151876E0,-3.023358822E0,1.035337448E0,-7.486953735E-1
2.171150642E0,-3.093452454E0,1.102502823E0,-7.923107147E-1
2.181149375E0,-3.165415287E0,1.269139767E0,-7.727308273E-1
2.191148075E0,-3.207503557E0,1.415910244E0,-6.536664963E-1
2.201146841E0,-3.191406727E0,1.486813545E0,-4.659299850E-1
2.211145607E0,-3.116206169E0,1.535526991E0,-2.771654129E-1
2.221144373E0,-3.049798489E0,1.524565697E0,-1.407508850E-1
2.231143039E0,-2.929056168E0,1.504658937E0,6.569862366E-2
2.241141939E0,-2.759612560E0,1.488665104E0,4.074869156E-1
2.251140839E0,-2.565870047E0,1.496196270E0,8.606967926E-1
2.261139805E0,-2.442508698E0,1.428623915E0,1.343836784E0
2.271138805E0,-2.422373772E0,1.333918095E0,1.861610413E0
2.281137805E0,-2.492652178E0,1.286256552E0,2.229517937E0
2.291136805E0,-2.601257324E0,1.225384474E0,2.483077049E0
2.301135805E0,-2.516223431E0,1.137054205E0,2.259307861E0
2.311134871E0,-2.521866322E0,1.113957405E0,2.241248131E0
2.321133937E0,-2.576839924E0,1.125516891E0,1.989601135E0
2.331132937E0,-2.670012236E0,1.011851311E0,1.727262497E0
2.341132003E0,-2.523869276E0,7.693126202E-1,1.444365501E0
2.351131069E0,-2.395884991E0,5.674624443E-1,1.229311943E0
2.361130135E0,-2.351259947E0,3.960080147E-1,1.122523308E0
2.371129201E0,-2.273949862E0,3.319256306E-1,1.024545670E0
2.381128267E0,-2.044584990E0,2.656762600E-1,9.073820114E-1
2.391127333E0,-1.817280293E0,2.275247574E-1,8.434734344E-1
2.401126399E0,-1.423723459E0,-2.734804153E-2,7.983417511E-1
2.411125399E0,-1.208555937E0,-2.785208225E-1,9.001998901E-1
2.421124465E0,-1.004595518E0,-5.789648294E-1,1.068479538E0
2.431123531E0,-9.206341505E-1,-7.591195107E-1,1.200548172E0
2.441122531E0,-9.729558229E-1,-8.561321497E-1,1.258191109E0
2.451121564E0,-1.147586703E0,-9.131890535E-1,1.117615700E0
2.461120597E0,-1.296064734E0,-9.369373322E-1,9.175605774E-1
2.471119663E0,-1.568490863E0,-9.273874760E-1,4.909811020E-1
2.481118763E0,-1.744757175E0,-9.841357470E-1,2.245721817E-1
2.491117829E0,-1.932127953E0,-9.125103951E-1,-3.688144684E-2
2.501116895E0,-2.057243824E0,-7.371900082E-1,-2.952728271E-1
2.511115961E0,-2.146475315E0,-5.654091835E-1,-5.513267517E-1
2.521114961E0,-2.124884844E0,-4.108078480E-1,-7.216281891E-1
2.531113994E0,-1.974195242E0,-3.366687298E-1,-8.196401596E-1
2.541112927E0,-1.815460920E0,-3.152561188E-1,-8.754291534E-1
2.551111793E0,-1.894289374E0,-2.938010693E-1,-9.081563950E-1
2.561110659E0,-2.061771631E0,-2.560083866E-1,-9.990229607E-1
2.571109492E0,-2.179913044E0,-2.831151485E-1,-1.197218418E0
2.581108258E0,-2.241728306E0,-3.044803143E-1,-1.537434101E0
2.591107058E0,-2.346035004E0,-2.023394108E-1,-1.741364002E0
2.601105791E0,-2.439849377E0,-1.594960690E-1,-1.897642136E0
2.611104524E0,-2.500540972E0,-1.199712753E-1,-1.752684593E0
2.621103257E0,-2.609842539E0,-1.408574581E-1,-1.487025261E0
2.631101990E0,-2.646697044E0,-2.014315128E-1,-1.178236008E0
2.641100723E0,-2.735366583E0,-2.502613068E-1,-8.978357315E-1
2.651099456E0,-2.765620232E0,-3.078074455E-1,-7.323293686E-1
2.661098122E0,-2.697996855E0,-3.157236576E-1,-6.393699646E-1
2.671096855E0,-2.610836506E0,-2.466535568E-1,-6.417865753E-1
2.681095588E0,-2.653301954E0,-2.914524078E-2,-7.628631592E-1
2.691094254E0,-2.764979601E0,2.404174805E-1,-9.943623543E-1
2.701092987E0,-2.841687679E0,5.100953579E-1,-1.256240845E0
2.711091787E0,-2.915148258E0,7.007548809E-1,-1.432654858E0
2.721090553E0,-2.928321123E0,8.160309792E-1,-1.484104633E0
2.731089319E0,-2.882577658E0,8.191702366E-1,-1.453927517E0
2.741088085E0,-2.900409222E0,8.084652424E-1,-1.332530499E0
2.751086851E0,-2.941258907E0,8.012385368E-1,-1.231750488E0
2.761085617E0,-3.035055637E0,8.566153049E-1,-1.106138706E0
2.771084317E0,-3.111366272E0,9.642429352E-1,-9.933600426E-1
2.781083083E0,-3.261470079E0,1.070516348E0,-9.336977005E-1
2.791081849E0,-3.343044758E0,1.155717134E0,-8.356370926E-1
2.801080549E0,-3.408672810E0,1.206724405E0,-7.182426453E-1
2.811079315E0,-3.440066814E0,1.276333094E0,-5.286970139E-1
2.821078081E0,-3.452202320E0,1.316186428E0,-3.983793259E-1
2.831076781E0,-3.382328510E0,1.300812006E0,-1.619701385E-1
2.841075547E0,-3.298866272E0,1.197691441E0,8.654499054E-2
2.851074313E0,-3.169930935E0,1.097635746E0,4.069108963E-1
2.861073079E0,-3.156417847E0,9.878311157E-1,8.627624512E-1
2.871071845E0,-3.212234735E0,9.171907902E-1,1.257571220E0
2.881070611E0,-3.338808537E0,9.460594654E-1,1.586435318E0
2.891069377E0,-3.477699757E0,1.077176094E0,1.791814804E0
2.901068143E0,-3.485462189E0,1.217175722E0,1.750113487E0
2.911066843E0,-3.375386238E0,1.341776371E0,1.519229889E0
2.921065609E0,-3.254724026E0,1.429341078E0,1.244856834E0
2.931064375E0,-3.284833908E0,1.511591434E0,1.165299416E0
2.941063075E0,-3.283011436E0,1.399793863E0,1.260825157E0
2.951061841E0,-3.219778538E0,9.852831364E-1,1.473891258E0
2.961060607E0,-3.212085247E0,5.234920979E-1,1.726572037E0
2.971059373E0,-3.283184767E0,7.360243797E-2,1.839687347E0
2.981058139E0,-3.333650351E0,-2.691001892E-1,1.796620369E0
2.991056905E0,-3.542972565E0,-8.251740932E-1,1.708209991E0
3.001055671E0,-3.523774385E0,-1.187561989E0,1.414921761E0
3.011054371E0,-3.543474674E0,-1.540611386E0,1.039992332E0
3.021053037E0,-3.652864695E0,-1.490003347E0,9.761495590E-1
3.031051770E0,-3.720744848E0,-1.500864387E0,6.942310333E-1
3.041050503E0,-3.615270853E0,-1.450824022E0,3.222932816E-1
3.051049169E0,-3.475839138E0,-1.352666974E0,4.564762115E-2
3.061047902E0,-3.285691738E0,-1.213312507E0,-3.123159409E-1
3.071046635E0,-3.103199959E0,-1.044878721E0,-7.004032135E-1
3.081045301E0,-2.932315350E0,-7.580003738E-1,-1.215032101E0
3.091044034E0,-2.835213661E0,-4.481396675E-1,-1.514564037E0
3.101042767E0,-2.751748085E0,-9.028697014E-2,-1.705161095E0
3.111041500E0,-2.629533052E0,1.601984501E-1,-1.734046936E0
3.121040266E0,-2.621532917E0,2.233498096E-1,-1.794441700E0
3.131038999E0,-2.698243856E0,1.541066170E-1,-1.817097187E0
3.141037765E0,-2.807614326E0,-3.558874130E-3,-1.755206585E0
3.151036531E0,-2.869536400E0,-2.448091507E-1,-1.519904137E0
3.161035231E0,-2.861272812E0,-4.393494129E-1,-1.222894669E0
3.171033997E0,-2.867822170E0,-6.211633682E-1,-9.207963943E-1
3.181032763E0,-2.845974207E0,-7.676284313E-1,-7.540359497E-1
3.191031463E0,-2.809665442E0,-8.951361179E-1,-6.482563019E-1
3.201030229E0,-2.712676048E0,-8.974041939E-1,-6.227636337E-1
3.211028995E0,-2.625215769E0,-7.611289024E-1,-7.038660049E-1
3.221027761E0,-2.679552078E0,-5.108714104E-1,-8.821353912E-1
3.231026527E0,-2.659795284E0,-3.015191555E-1,-1.119527817E0
3.241025293E0,-2.692522526E0,-2.048976421E-1,-1.348472118E0
3.251024059E0,-2.783362150E0,-9.115028381E-2,-1.568401814E0
3.261022825E0,-2.824578285E0,-6.023621559E-2,-1.637239456E0
3.271021525E0,-2.858183146E0,1.110792160E-3,-1.628003120E0
3.281020291E0,-2.862689257E0,8.366990089E-2,-1.566036224E0
3.291019057E0,-2.847481966E0,1.848580837E-1,-1.486205578E0
3.301017757E0,-2.740348577E0,3.227186203E-1,-1.283043861E0
3.311016523E0,-2.609827995E0,4.604451656E-1,-1.131341934E0
3.321015323E0,-2.499413729E0,5.508761406E-1,-9.766626358E-1
3.331014089E0,-2.445722580E0,6.449594498E-1,-7.405252457E-1
3.341012922E0,-2.371190071E0,7.183237076E-1,-4.839658737E-1
3.351011822E0,-2.359873772E0,7.838065624E-1,-2.602958679E-1
3.361010722E0,-2.372067690E0,8.133039474E-1,-7.996463776E-2
3.371009622E0,-2.452366590E0,8.319373131E-1,3.258991241E-2
3.381008522E0,-2.580537796E0,8.932125568E-1,9.371089935E-2
3.391007422E0,-2.659220219E0,1.054366589E0,1.902656555E-1
3.401006322E0,-2.644859791E0,1.269287348E0,3.543405533E-1
3.411005155E0,-2.530649424E0,1.470315218E0,5.530796051E-1
3.421004021E0,-2.387813091E0,1.564884186E0,5.765466690E-1
3.431002921E0,-2.211205244E0,1.496268749E0,5.585432053E-1
3.441001721E0,-2.111582041E0,1.448404074E0,6.115360260E-1
3.451000587E0,-2.159173012E0,1.543928623E0,8.066310883E-1
3.460999453E0,-2.285729647E0,1.616745949E0,9.077072144E-1
3.470998319E0,-2.352972031E0,1.670210838E0,9.348573685E-1
3.480997185E0,-2.402763128E0,1.643449068E0,9.947566986E-1
3.490996051E0,-2.447797775E0,1.657371998E0,1.022524834E0
3.500994917E0,-2.450762749E0,1.617890358E0,9.308500290E-1
3.510993783E0,-2.319785833E0,1.469144583E0,8.658666611E-1
3.520992583E0,-2.121171713E0,1.196687460E0,1.122397423E0
3.530991449E0,-1.963941336E0,9.644074440E-1,1.495939255E0
3.540990315E0,-2.022306919E0,7.891952991E-1,1.514969826E0
3.550989115E0,-1.807106495E0,4.749693871E-1,1.722723007E0
3.560987981E0,-1.760906219E0,2.598986626E-1,1.751832008E0
3.570986847E0,-1.584690571E0,-8.355307579E-2,1.551835060E0
3.580985647E0,-1.494480610E0,-3.445196152E-1,9.857358932E-1
3.590984513E0,-1.643807411E0,-3.875826597E-1,9.132633209E-1
3.600983379E0,-1.487953901E0,-5.137279034E-1,3.419561386E-1
3.610982245E0,-1.576425791E0,-5.357553959E-1,1.341457367E-1
3.620981078E0,-1.707040787E0,-6.084201336E-1,2.556991577E-2
3.630979878E0,-1.721702337E0,-7.751826048E-1,-6.276416779E-2
3.640978678E0,-1.736863852E0,-9.049571753E-1,-6.119823456E-2
3.650977411E0,-1.797612906E0,-8.989717960E-1,-1.344661713E-1
3.660976077E0,-1.833380222E0,-8.912363052E-1,-2.499284744E-1
3.670974810E0,-1.876104593E0,-8.369542360E-1,-3.691968918E-1
3.680973543E0,-2.066581726E0,-6.440168619E-1,-9.122247696E-1
3.690972209E0,-2.256825447E0,-5.251817703E-1,-1.480625629E0
3.700970942E0,-2.356803656E0,-4.256980419E-1,-2.045182705E0
3.710969675E0,-2.359094381E0,-3.634140491E-1,-2.456651211E0
3.720968408E0,-2.349661589E0,-3.284256458E-1,-2.668634415E0
3.730967141E0,-2.283732653E0,-3.604726791E-1,-2.646918297E0
3.740965907E0,-2.093339682E0,-4.248297215E-1,-2.386741161E0
3.750964673E0,-1.928139687E0,-4.722311497E-1,-1.928494930E0
3.760963439E0,-1.844490290E0,-4.163815975E-1,-1.401069164E0
3.770962139E0,-1.817741632E0,-4.020240307E-1,-9.336862564E-1
3.780960905E0,-1.929831743E0,-4.040703773E-1,-6.804189682E-1
3.790959671E0,-2.026376486E0,-4.290478230E-1,-5.243844986E-1
3.800958371E0,-2.161133289E0,-4.883434772E-1,-4.905090332E-1
3.810957137E0,-2.234515429E0,-5.408668518E-1,-5.254182816E-1
3.820955903E0,-2.441170216E0,-5.229268074E-1,-6.574735641E-1
3.830954603E0,-2.523412466E0,-4.103088379E-1,-8.059873581E-1
3.840953369E0,-2.527402878E0,-2.682218552E-1,-9.378986359E-1
3.850952135E0,-2.524768829E0,-7.954454422E-2,-9.439411163E-1
3.860950901E0,-2.440487862E0,1.005301476E-1,-9.590005875E-1
3.870949667E0,-2.357411861E0,1.918191910E-1,-8.614854813E-1
3.880948433E0,-2.305497885E0,3.072888851E-1,-8.432350159E-1
3.890947199E0,-2.260313511E0,4.511659145E-1,-8.469781876E-1
3.900945965E0,-2.217740059E0,5.805361271E-1,-7.936944962E-1
