"Time (s)","Pressure (hPa)"
1.933846892E2,9.996188965E2
1.934846770E2,9.996188965E2
1.935846649E2,9.996142578E2
1.936847086E2,9.996179199E2
1.937846968E2,9.996245117E2
1.938846849E2,9.996201172E2
1.939846731E2,9.996132812E2
1.940846613E2,9.996130371E2
1.941846495E2,9.996079102E2
1.942846376E2,9.995986328E2
1.943846258E2,9.995908203E2
1.944846138E2,9.996005859E2
1.945846017E2,9.996091309E2
1.946845896E2,9.996152344E2
1.947845776E2,9.996132812E2
1.948845656E2,9.996154785E2
1.949845536E2,9.996210938E2
1.950845415E2,9.996120605E2
1.951845295E2,9.996157227E2
1.952845175E2,9.996137695E2
1.953845055E2,9.996145020E2
1.954844934E2,9.996132812E2
1.955844812E2,9.996152344E2
1.956844690E2,9.996166992E2
1.957844572E2,9.996137695E2
1.958844454E2,9.996032715E2
1.959844336E2,9.996083984E2
1.960844218E2,9.996120605E2
1.961844100E2,9.996145020E2
1.962843982E2,9.996101074E2
1.963843864E2,9.996103516E2
1.964843746E2,9.996093750E2
1.965843628E2,9.996147461E2
1.966843507E2,9.996152344E2
1.967843386E2,9.996176758E2
1.968843268E2,9.996230469E2
1.969843150E2,9.996213379E2
1.970843032E2,9.996191406E2
1.971842914E2,9.996184082E2
1.972842797E2,9.996181641E2
1.973842679E2,9.996259766E2
1.974842561E2,9.996257324E2
1.975842443E2,9.996149902E2
1.976842325E2,9.996254883E2
1.977842206E2,9.996271973E2
1.978842087E2,9.996281738E2
1.979841969E2,9.996223145E2
1.980841851E2,9.996274414E2
1.981841734E2,9.996250000E2
1.982841616E2,9.996215820E2
1.983841498E2,9.996137695E2
1.984841381E2,9.996210938E2
1.985841265E2,9.996210938E2
1.986841147E2,9.996203613E2
1.987841027E2,9.996169434E2
1.988840906E2,9.996064453E2
1.989840786E2,9.996054688E2
1.990840668E2,9.996179199E2
1.991840551E2,9.996127930E2
1.992840432E2,9.996096191E2
1.993840314E2,9.996093750E2
1.994840196E2,9.996044922E2
1.995840078E2,9.995974121E2
1.996839960E2,9.996027832E2
1.997839842E2,9.995996094E2
1.998839721E2,9.996015625E2
1.999839600E2,9.995952148E2
2.000839480E2,9.995937500E2
2.001839361E2,9.995993652E2
2.002839240E2,9.996003418E2
2.003839120E2,9.996052246E2
2.004839000E2,9.995979004E2
2.005838879E2,9.995922852E2
