"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.732794000E-1,-3.118466139E-1,-1.333401299E1,-1.401570225E1
3.832784000E-1,-5.101421475E-1,-1.336187172E1,-1.403841591E1
3.932774000E-1,-7.079833150E-1,-1.328040981E1,-1.402373314E1
4.032764660E-1,-1.069395542E0,-1.347041416E1,-1.415366840E1
4.132755320E-1,-1.272032738E0,-1.353974915E1,-1.394080925E1
4.232745980E-1,-1.463072062E0,-1.366186905E1,-1.374596596E1
4.332736640E-1,-1.743312597E0,-1.387549114E1,-1.366686344E1
4.432727300E-1,-1.948350668E0,-1.406775951E1,-1.346543312E1
4.532717630E-1,-2.169914007E0,-1.414548492E1,-1.310346603E1
4.632707960E-1,-2.159436941E0,-1.395971680E1,-1.288878822E1
4.732697620E-1,-2.202460289E0,-1.369687271E1,-1.242899513E1
4.832687950E-1,-2.157810926E0,-1.332708359E1,-1.230838490E1
4.932678610E-1,-2.032094717E0,-1.291106319E1,-1.225326157E1
5.032668270E-1,-2.131359577E0,-1.266443634E1,-1.240128517E1
5.132658930E-1,-2.006445169E0,-1.250269127E1,-1.247408676E1
5.232649590E-1,-1.892390251E0,-1.243049049E1,-1.265137577E1
5.332640250E-1,-1.902650952E0,-1.251886177E1,-1.267001724E1
5.432630910E-1,-1.935932040E0,-1.275784016E1,-1.269536209E1
5.532621570E-1,-2.101297379E0,-1.304512119E1,-1.278930664E1
5.632611900E-1,-2.196027994E0,-1.314123440E1,-1.277718163E1
5.732602230E-1,-2.311917305E0,-1.322363663E1,-1.273794842E1
5.832592230E-1,-2.400806189E0,-1.327011871E1,-1.270080376E1
5.932582890E-1,-2.455848694E0,-1.329885292E1,-1.271433449E1
6.032573550E-1,-2.537333965E0,-1.333040428E1,-1.276482677E1
6.132563550E-1,-2.576818228E0,-1.344503498E1,-1.272255230E1
6.232553880E-1,-2.608049870E0,-1.346878910E1,-1.274631119E1
6.332543210E-1,-4.268435478E0,-1.331581497E1,-1.234515476E1
6.432531870E-1,-4.385116100E0,-1.338259792E1,-1.236719131E1
6.532520530E-1,-4.509659290E0,-1.341093254E1,-1.251741314E1
6.632508860E-1,-4.662865162E0,-1.363447571E1,-1.238925934E1
6.732497190E-1,-4.422332287E0,-1.374699783E1,-1.224006557E1
6.832485190E-1,-4.129929543E0,-1.371484756E1,-1.234058285E1
6.932472520E-1,-3.858427763E0,-1.362156105E1,-1.257350826E1
7.032459850E-1,-3.524294853E0,-1.372701263E1,-1.292260361E1
7.132447180E-1,-3.230742455E0,-1.381364632E1,-1.305835629E1
7.232433840E-1,-2.857145309E0,-1.394407749E1,-1.306679535E1
7.332421170E-1,-2.587414742E0,-1.409842682E1,-1.302754021E1
7.432408170E-1,-2.199223995E0,-1.413797760E1,-1.300918961E1
7.532395170E-1,-1.780195475E0,-1.450132179E1,-1.266445351E1
7.632382830E-1,-1.887286186E0,-1.466652489E1,-1.243023872E1
7.732370490E-1,-2.420021296E0,-1.458833408E1,-1.258639812E1
7.832358150E-1,-2.887775183E0,-1.457440567E1,-1.292118835E1
7.932345810E-1,-3.195935965E0,-1.465631390E1,-1.323199177E1
8.032333810E-1,-3.460819960E0,-1.476903152E1,-1.344131660E1
8.132321470E-1,-3.646716595E0,-1.461849594E1,-1.342562675E1
8.232309130E-1,-3.621385574E0,-1.427244186E1,-1.318094826E1
8.332296130E-1,-3.558737755E0,-1.387818146E1,-1.286812878E1
8.432283790E-1,-3.569010496E0,-1.340960693E1,-1.233470345E1
8.532271450E-1,-3.241386175E0,-1.296075821E1,-1.217024612E1
8.632258780E-1,-2.999052048E0,-1.262916946E1,-1.185896873E1
8.732246440E-1,-2.726128578E0,-1.236237335E1,-1.155883026E1
8.832234100E-1,-2.384745359E0,-1.222298622E1,-1.154267979E1
8.932221100E-1,-2.018730164E0,-1.220463467E1,-1.153966045E1
9.032208760E-1,-1.687172174E0,-1.230589199E1,-1.156151199E1
9.132196420E-1,-1.534136415E0,-1.249881840E1,-1.168208122E1
9.232184080E-1,-1.565166712E0,-1.270498848E1,-1.201355553E1
9.332171740E-1,-1.691061258E0,-1.281011009E1,-1.220598030E1
9.432159400E-1,-1.921009421E0,-1.289745331E1,-1.267127800E1
9.532147060E-1,-2.037204027E0,-1.290578175E1,-1.282118225E1
9.632134720E-1,-2.061312199E0,-1.281014252E1,-1.308215141E1
9.732121720E-1,-1.916489005E0,-1.276061249E1,-1.325825596E1
9.832109380E-1,-1.812233448E0,-1.259864140E1,-1.351496792E1
9.932097040E-1,-1.703566551E0,-1.239502430E1,-1.371866608E1
1.003208404E0,-1.582446575E0,-1.231083679E1,-1.376727867E1
1.013207170E0,-1.418869972E0,-1.230981159E1,-1.370628357E1
1.023205936E0,-1.137868524E0,-1.237796974E1,-1.379420376E1
1.033204702E0,-7.962725163E-1,-1.250232887E1,-1.383188438E1
1.043203502E0,-5.172446966E-1,-1.264955711E1,-1.386729431E1
1.053202268E0,-2.913104296E-1,-1.276509380E1,-1.378534985E1
1.063201034E0,-1.882845163E-1,-1.279320335E1,-1.385802650E1
1.073199800E0,-1.825960875E-1,-1.282668114E1,-1.399575615E1
1.083198500E0,-1.793670654E-1,-1.286549473E1,-1.408819008E1
1.093197233E0,-3.307796717E-1,-1.311376095E1,-1.407362938E1
1.103195966E0,-4.515935183E-1,-1.323118496E1,-1.429716873E1
1.113194632E0,-3.372449875E-1,-1.320600891E1,-1.461288071E1
1.123193365E0,-1.135249138E-1,-1.308011246E1,-1.478829956E1
1.133192098E0,3.498411179E-2,-1.292473125E1,-1.472657394E1
1.143190764E0,1.459183693E-1,-1.274774361E1,-1.467319870E1
1.153189497E0,2.963944674E-1,-1.250388718E1,-1.466808796E1
1.163188230E0,3.406566381E-1,-1.235253239E1,-1.445191956E1
1.173186963E0,5.758680105E-1,-1.233568382E1,-1.426155853E1
1.183185696E0,9.242135286E-1,-1.226412392E1,-1.397513390E1
1.193184462E0,1.173219323E0,-1.235352421E1,-1.410714149E1
1.203183228E0,1.281359553E0,-1.252627468E1,-1.428219509E1
1.213181994E0,1.444959402E0,-1.262773132E1,-1.469531441E1
1.223180694E0,1.526226878E0,-1.261397266E1,-1.511421967E1
1.233179460E0,1.592164278E0,-1.255089474E1,-1.541952229E1
1.243178226E0,1.419295907E0,-1.247376156E1,-1.552855587E1
1.253176926E0,1.196486592E0,-1.227640724E1,-1.538490105E1
1.263175726E0,1.157265544E0,-1.194564438E1,-1.549348354E1
1.273174492E0,9.632519484E-1,-1.159111214E1,-1.541084003E1
1.283173258E0,6.773445606E-1,-1.128821182E1,-1.508756065E1
1.293172024E0,7.825698853E-1,-1.072265816E1,-1.526334095E1
1.303170790E0,6.027531624E-1,-1.028603649E1,-1.495560360E1
1.313169556E0,6.690921783E-1,-9.927449226E0,-1.481245804E1
1.323168322E0,9.883580208E-1,-9.693201065E0,-1.485122585E1
1.333167022E0,1.335363269E0,-9.715542793E0,-1.470223427E1
1.343165788E0,1.855016232E0,-9.722440720E0,-1.465395164E1
1.353164588E0,2.321236134E0,-9.734188080E0,-1.484063339E1
1.363163288E0,2.727131128E0,-9.617423058E0,-1.506101322E1
1.373162054E0,2.792625427E0,-9.671958923E0,-1.516948318E1
1.383160820E0,2.900260448E0,-9.510422707E0,-1.529456329E1
1.393159520E0,2.873764038E0,-9.273825645E0,-1.538566589E1
1.403158286E0,3.053775072E0,-9.015562057E0,-1.546014404E1
1.413157086E0,2.973374367E0,-8.787981987E0,-1.552390862E1
1.423155886E0,3.030044556E0,-8.420687675E0,-1.562123299E1
1.433154719E0,3.159518242E0,-8.010778427E0,-1.552203178E1
1.443153619E0,3.204974174E0,-7.676643848E0,-1.545834732E1
1.453152485E0,3.442654610E0,-7.416065216E0,-1.535431767E1
1.463151351E0,3.519232988E0,-7.274480820E0,-1.507424545E1
1.473150151E0,3.770443678E0,-7.229990959E0,-1.498544312E1
1.483149017E0,3.882716179E0,-7.177988529E0,-1.486402702E1
1.493147850E0,4.041982651E0,-7.129552841E0,-1.472129250E1
1.503146650E0,4.076709270E0,-6.976121426E0,-1.458819962E1
1.513145516E0,4.063377857E0,-6.849962234E0,-1.450322723E1
1.523144382E0,4.061380863E0,-6.690741062E0,-1.426087189E1
1.533143248E0,3.987383366E0,-6.469208241E0,-1.435295486E1
1.543142314E0,4.045732975E0,-6.405097485E0,-1.454086113E1
1.553141180E0,4.160026073E0,-6.354482174E0,-1.497067261E1
1.563139980E0,4.404519081E0,-6.391709328E0,-1.528102779E1
1.573138846E0,4.576767921E0,-6.536069393E0,-1.562236977E1
1.583137646E0,4.616796017E0,-6.688105106E0,-1.574344063E1
1.593136512E0,4.428592205E0,-6.733633995E0,-1.558458805E1
1.603135378E0,4.424296856E0,-6.875096321E0,-1.567585468E1
1.613134178E0,4.402782917E0,-7.054994106E0,-1.581013107E1
1.623133044E0,4.346033096E0,-7.402256489E0,-1.606704712E1
1.633131910E0,4.283404350E0,-7.733264446E0,-1.652524948E1
1.643130710E0,4.045366287E0,-8.048715591E0,-1.671527481E1
1.653129543E0,3.934243202E0,-8.278178215E0,-1.703202057E1
1.663128409E0,3.703729153E0,-8.303030968E0,-1.688888931E1
1.673127275E0,3.759039879E0,-8.275142670E0,-1.702066422E1
1.683126108E0,3.872207165E0,-8.212835312E0,-1.703980637E1
1.693124974E0,3.951007605E0,-8.133792877E0,-1.695416451E1
1.703123840E0,4.108528614E0,-8.063218117E0,-1.677683640E1
1.713122673E0,4.382483006E0,-7.821635246E0,-1.646708298E1
1.723121439E0,4.410949230E0,-7.659545898E0,-1.620609474E1
1.733120239E0,4.528926849E0,-7.261320591E0,-1.593736839E1
1.743118972E0,4.827280045E0,-6.877140522E0,-1.565609741E1
1.753117672E0,5.114770412E0,-6.652696133E0,-1.540277863E1
1.763116438E0,5.379438400E0,-6.405592918E0,-1.515096283E1
1.773115204E0,5.641945362E0,-6.365015507E0,-1.498971367E1
1.783113970E0,5.789550781E0,-6.443485737E0,-1.473956299E1
1.793112736E0,5.836505890E0,-6.692368507E0,-1.503981590E1
1.803111469E0,5.503583908E0,-7.089527130E0,-1.542449856E1
1.813110202E0,5.348975658E0,-7.485443592E0,-1.589109612E1
1.823108968E0,5.046081543E0,-7.734310150E0,-1.618171692E1
1.833107668E0,4.717883587E0,-7.902138710E0,-1.651379585E1
1.843106234E0,4.448945522E0,-7.847107410E0,-1.641765404E1
1.853105000E0,4.367851734E0,-7.685965538E0,-1.598322868E1
1.863103733E0,4.608214855E0,-7.521721363E0,-1.561384392E1
1.873102499E0,4.995718956E0,-7.435558319E0,-1.556921387E1
1.883101265E0,5.163090229E0,-7.409296036E0,-1.564159966E1
1.893099965E0,5.409883976E0,-7.228440762E0,-1.576856613E1
1.903098731E0,5.499466896E0,-6.907228470E0,-1.565056419E1
1.913097497E0,5.674021721E0,-6.565866470E0,-1.545808601E1
1.923096263E0,5.854339123E0,-6.337556362E0,-1.525030422E1
1.933095029E0,6.124258041E0,-6.329499722E0,-1.494099998E1
1.943093795E0,6.403413296E0,-6.444806099E0,-1.495491791E1
1.953092561E0,6.472284794E0,-6.631021023E0,-1.487903118E1
1.963091327E0,6.267068386E0,-6.946578503E0,-1.508153629E1
1.973090027E0,6.126745224E0,-7.321189880E0,-1.532138824E1
1.983088827E0,5.928891659E0,-7.712723255E0,-1.570422459E1
1.993087593E0,5.748535633E0,-8.079617500E0,-1.597089958E1
2.003086293E0,5.640944958E0,-8.355838776E0,-1.616191292E1
2.013085059E0,5.523843288E0,-8.520507812E0,-1.634493446E1
2.023083825E0,5.538398266E0,-8.562819481E0,-1.642666435E1
2.033082591E0,5.483021259E0,-8.552257538E0,-1.644098091E1
2.043081357E0,5.670894146E0,-8.299774170E0,-1.631466484E1
2.053080123E0,5.569918633E0,-7.979469299E0,-1.608644295E1
2.063078889E0,5.486471653E0,-7.567078590E0,-1.559419823E1
2.073077655E0,5.471043587E0,-7.138277531E0,-1.540758514E1
2.083076355E0,5.609245777E0,-6.622455597E0,-1.492845154E1
2.093075121E0,5.805745125E0,-6.249760628E0,-1.479094315E1
2.103073887E0,6.085291386E0,-5.988317013E0,-1.451320076E1
2.113072587E0,6.318326473E0,-5.799876213E0,-1.434444237E1
2.123071320E0,6.207639217E0,-5.718789101E0,-1.396649170E1
2.133070053E0,6.098689079E0,-5.855150700E0,-1.393487358E1
2.143068719E0,6.006682396E0,-6.107007027E0,-1.435566139E1
2.153067452E0,6.012744427E0,-6.349337101E0,-1.505667782E1
2.163066185E0,5.838783741E0,-6.610617638E0,-1.531936455E1
2.173064918E0,5.555943012E0,-6.852631569E0,-1.566184330E1
2.183063651E0,5.359091759E0,-7.307262421E0,-1.570983887E1
2.193062384E0,5.479575634E0,-7.716884613E0,-1.560093975E1
2.203061117E0,5.097683907E0,-7.950040817E0,-1.563312817E1
2.213059883E0,5.004990578E0,-7.986568451E0,-1.546472263E1
2.223058583E0,4.970414162E0,-7.910452366E0,-1.546071053E1
2.233057349E0,5.084743977E0,-7.763010979E0,-1.549878502E1
2.243056115E0,5.299857140E0,-7.244081020E0,-1.568737411E1
2.253054815E0,5.459168434E0,-6.803888321E0,-1.552919388E1
2.263053581E0,5.584780216E0,-6.390747070E0,-1.524400902E1
2.273052347E0,5.880753040E0,-5.964740276E0,-1.480494308E1
2.283051113E0,6.119634151E0,-5.768695354E0,-1.442029476E1
2.293049879E0,6.590492725E0,-5.672923565E0,-1.403082466E1
2.303048645E0,7.050200462E0,-5.599432468E0,-1.387549973E1
2.313047411E0,7.343787670E0,-5.686137676E0,-1.410702419E1
2.323046177E0,7.584610462E0,-5.734501839E0,-1.421674728E1
2.333044877E0,7.714181900E0,-5.949153423E0,-1.468914032E1
2.343043643E0,7.465140343E0,-6.094725609E0,-1.486220455E1
2.353042409E0,7.377115250E0,-6.180663586E0,-1.501024532E1
2.363041142E0,6.809273243E0,-6.333433628E0,-1.539591217E1
2.373039908E0,6.659859657E0,-6.234469414E0,-1.581048393E1
2.383038674E0,6.426832199E0,-6.137555599E0,-1.590823460E1
2.393037374E0,6.234009743E0,-6.114035606E0,-1.606549072E1
2.403036140E0,6.208072186E0,-6.095527649E0,-1.612205315E1
2.413034906E0,6.131260395E0,-5.951868057E0,-1.587891006E1
2.423033672E0,6.059581280E0,-5.770539284E0,-1.565107346E1
2.433032438E0,6.263261318E0,-5.618806362E0,-1.531932926E1
2.443031204E0,6.454460621E0,-5.218374252E0,-1.479337692E1
2.453029937E0,6.546861649E0,-4.759668827E0,-1.442790031E1
2.463028737E0,6.545122623E0,-4.350597858E0,-1.395732498E1
2.473027537E0,6.582447052E0,-3.907312393E0,-1.359328461E1
2.483026437E0,6.517111301E0,-3.653629780E0,-1.332921028E1
2.493025370E0,6.789619446E0,-3.368948221E0,-1.302891541E1
2.503024270E0,7.114029408E0,-3.296184063E0,-1.311297607E1
2.513023236E0,7.129596710E0,-3.308049440E0,-1.285787010E1
2.523022236E0,7.978263855E0,-3.221014738E0,-1.359398270E1
2.533021236E0,8.047954559E0,-3.179005861E0,-1.383910561E1
2.543020269E0,7.839859009E0,-3.325524330E0,-1.401322460E1
2.553019335E0,7.349987984E0,-3.448071003E0,-1.429494190E1
2.563018401E0,6.889842510E0,-3.614887953E0,-1.433167934E1
2.573017467E0,6.662777901E0,-3.705432653E0,-1.448268127E1
2.583016467E0,6.688087463E0,-3.795021296E0,-1.460196686E1
2.593015533E0,6.731987953E0,-3.889302254E0,-1.461422729E1
2.603014599E0,6.784343719E0,-3.989922047E0,-1.441462135E1
2.613013599E0,6.703448772E0,-4.242804527E0,-1.447545815E1
2.623012665E0,7.116390705E0,-4.216615677E0,-1.464653873E1
2.633011731E0,7.255836487E0,-4.326006889E0,-1.487841034E1
2.643010731E0,7.266130924E0,-4.254096508E0,-1.464095688E1
2.653009797E0,7.218239307E0,-4.211593151E0,-1.438264084E1
2.663008830E0,7.230215549E0,-4.135389805E0,-1.413878918E1
2.673007896E0,7.155384064E0,-4.037845135E0,-1.387898254E1
2.683006962E0,7.040612221E0,-3.994007111E0,-1.359221363E1
2.693006028E0,6.945662975E0,-3.951284885E0,-1.328576469E1
2.703005094E0,6.843449116E0,-3.993034840E0,-1.328370285E1
2.713004160E0,6.597466469E0,-4.084716797E0,-1.327970695E1
2.723003160E0,6.404174805E0,-4.183923721E0,-1.342928696E1
2.733002226E0,6.233152866E0,-4.297131538E0,-1.345152664E1
2.743001292E0,6.087160587E0,-4.447365284E0,-1.345862293E1
2.753000325E0,5.983967781E0,-4.524599075E0,-1.353800201E1
2.762999358E0,5.930908203E0,-4.586702347E0,-1.371333027E1
2.772998324E0,5.915313721E0,-4.635914803E0,-1.386784744E1
2.782997257E0,5.828385353E0,-4.704640388E0,-1.382759571E1
2.792996157E0,5.730033875E0,-4.829273701E0,-1.374079800E1
2.802995023E0,5.697005749E0,-4.951398849E0,-1.376759148E1
2.812993856E0,5.674393654E0,-5.053803444E0,-1.378063774E1
2.822992656E0,5.635556221E0,-5.164734364E0,-1.379912567E1
2.832991389E0,5.676453114E0,-5.632131100E0,-1.368850899E1
2.842990155E0,5.610410690E0,-6.017564774E0,-1.377403069E1
2.852988888E0,5.511232853E0,-6.337455750E0,-1.384508896E1
2.862987554E0,5.297685623E0,-6.646173000E0,-1.365211010E1
2.872986287E0,5.019237995E0,-6.940110207E0,-1.366740799E1
2.882985020E0,4.788502216E0,-7.303240776E0,-1.374695015E1
2.892983686E0,4.730971336E0,-7.750519753E0,-1.374803925E1
2.902982419E0,4.683335304E0,-8.149621964E0,-1.376423645E1
2.912981152E0,4.523712158E0,-8.606400490E0,-1.378292847E1
2.922979885E0,4.271221638E0,-9.115917206E0,-1.377505398E1
2.932978618E0,4.037571907E0,-9.385732651E0,-1.387777519E1
2.942977384E0,3.680700779E0,-9.742313385E0,-1.372544765E1
2.952976150E0,3.417401075E0,-1.002335167E1,-1.385582733E1
2.962974916E0,3.308784246E0,-1.041908360E1,-1.394445419E1
2.972973616E0,3.349628925E0,-1.108627033E1,-1.421742535E1
2.982972382E0,3.183313847E0,-1.178246784E1,-1.433600235E1
2.992971148E0,2.962381601E0,-1.227504539E1,-1.429014015E1
3.002969848E0,2.435432196E0,-1.274955750E1,-1.416523743E1
3.012968614E0,2.107060194E0,-1.292212105E1,-1.384629059E1
3.022967380E0,2.055706739E0,-1.286109543E1,-1.368096161E1
3.032966146E0,2.208937645E0,-1.271677876E1,-1.345244026E1
3.042964912E0,2.346575737E0,-1.233150101E1,-1.298954964E1
3.052963678E0,2.614243031E0,-1.182964897E1,-1.269150925E1
3.062962478E0,2.863473177E0,-1.134632301E1,-1.276126099E1
3.072961244E0,3.138841867E0,-1.138006020E1,-1.257982635E1
3.082959944E0,3.280679226E0,-1.161642647E1,-1.285157967E1
3.092958710E0,3.300146580E0,-1.193272018E1,-1.303699493E1
3.102957476E0,3.272573948E0,-1.227499008E1,-1.318255234E1
3.112956176E0,3.288899899E0,-1.245503521E1,-1.308491039E1
3.122954942E0,3.113743067E0,-1.308556652E1,-1.225949669E1
3.132953708E0,3.027042389E0,-1.319616508E1,-1.238783455E1
3.142952408E0,2.824073076E0,-1.321263027E1,-1.194024849E1
3.152951174E0,2.485752344E0,-1.328825569E1,-1.170446014E1
3.162949940E0,2.127683401E0,-1.334739590E1,-1.164783382E1
3.172948706E0,1.835983038E0,-1.330039692E1,-1.163214016E1
3.182947472E0,1.600822210E0,-1.321197891E1,-1.159654617E1
3.192946238E0,1.551724911E0,-1.320534134E1,-1.166674614E1
3.202945004E0,1.464491367E0,-1.318360043E1,-1.166318893E1
3.212943770E0,1.532702446E0,-1.315750313E1,-1.156460476E1
3.222942470E0,1.654598475E0,-1.305257797E1,-1.165998268E1
3.232941236E0,1.903695822E0,-1.307443428E1,-1.180213356E1
3.242939969E0,2.077816963E0,-1.306184196E1,-1.176434898E1
3.252938635E0,2.449361801E0,-1.292195702E1,-1.153183460E1
3.262937368E0,2.580287933E0,-1.280225945E1,-1.100786400E1
3.272936101E0,2.626219511E0,-1.278503513E1,-1.049390030E1
3.282934834E0,2.486244917E0,-1.285974216E1,-1.015193748E1
3.292933567E0,2.280798674E0,-1.319242668E1,-1.020764351E1
3.302932300E0,2.117898703E0,-1.389542580E1,-1.042747307E1
3.312931033E0,2.265275240E0,-1.450395489E1,-1.076456833E1
3.322929766E0,2.283718109E0,-1.490119171E1,-1.120832062E1
3.332928466E0,2.133340836E0,-1.522338486E1,-1.169869518E1
3.342927232E0,2.094722748E0,-1.527378464E1,-1.196254539E1
3.352925998E0,2.209820747E0,-1.496284389E1,-1.189345264E1
3.362924664E0,2.496424675E0,-1.427026558E1,-1.136143398E1
3.372923430E0,2.833553314E0,-1.364621735E1,-1.106042671E1
3.382922196E0,3.182887077E0,-1.328266144E1,-1.071460533E1
3.392920896E0,3.413345337E0,-1.295881462E1,-1.032595634E1
3.402919662E0,3.661156654E0,-1.265735054E1,-1.003624249E1
3.412918428E0,3.847637177E0,-1.242326641E1,-9.716064453E0
3.422917228E0,4.052235603E0,-1.222427082E1,-9.414575577E0
3.432916028E0,4.096849442E0,-1.207562447E1,-9.050874710E0
3.442914828E0,4.344047546E0,-1.194590855E1,-8.910144806E0
3.452913561E0,4.459525108E0,-1.181711197E1,-8.849401474E0
3.462912294E0,4.592211723E0,-1.170596790E1,-8.894443512E0
3.472910960E0,4.562734127E0,-1.166916561E1,-8.954572678E0
3.482909693E0,4.642261028E0,-1.164169693E1,-8.931068420E0
3.492908426E0,4.681348324E0,-1.166010857E1,-8.785854340E0
3.502907092E0,4.785239220E0,-1.189311504E1,-8.476985931E0
3.512905858E0,4.938525677E0,-1.207924652E1,-8.312962532E0
3.522904691E0,5.025526524E0,-1.226336288E1,-8.053827286E0
3.532903457E0,5.354500771E0,-1.242371273E1,-8.144477844E0
3.542902190E0,5.585480690E0,-1.273318100E1,-8.295150757E0
3.552900990E0,5.722536087E0,-1.321170807E1,-8.517319679E0
3.562899790E0,5.873130798E0,-1.360269070E1,-8.939875603E0
3.572898623E0,6.108080387E0,-1.378558731E1,-9.220254898E0
3.582897456E0,6.309341908E0,-1.393733501E1,-9.456039429E0
3.592896356E0,6.302395821E0,-1.394922638E1,-9.531921387E0
3.602895256E0,6.308202267E0,-1.383991623E1,-9.412073135E0
3.612894089E0,6.332942963E0,-1.359643364E1,-9.287372589E0
3.622892989E0,6.392806053E0,-1.348873901E1,-9.034207344E0
3.632891855E0,6.492917538E0,-1.337621880E1,-8.823539734E0
3.642890655E0,6.704892159E0,-1.316393852E1,-8.691581726E0
3.652889488E0,6.945793152E0,-1.307643890E1,-8.649731636E0
3.663367454E0,7.187500477E0,-1.303275204E1,-8.510089874E0
3.673366320E0,7.370277405E0,-1.309278584E1,-8.471721649E0
3.683365186E0,7.426398754E0,-1.322828865E1,-8.342082977E0
3.693364052E0,7.437619209E0,-1.321033955E1,-8.476190567E0
3.703362918E0,7.578406811E0,-1.313554573E1,-8.416599274E0
3.713361784E0,7.717046738E0,-1.306194401E1,-8.108274460E0
3.723360550E0,7.857134819E0,-1.297827911E1,-7.823219299E0
3.733359383E0,7.912503242E0,-1.295997429E1,-7.591351509E0
3.743358216E0,7.860986710E0,-1.306788826E1,-7.587062836E0
3.753357049E0,7.800126076E0,-1.312130451E1,-7.852774620E0
3.763355949E0,7.692256927E0,-1.315185165E1,-8.484372139E0
3.773354849E0,7.526490211E0,-1.287083626E1,-8.983551979E0
3.783353749E0,7.386866570E0,-1.271158981E1,-9.015792847E0
3.793352649E0,7.202168465E0,-1.258817196E1,-8.760065079E0
3.803351549E0,6.837024689E0,-1.269824123E1,-8.489835739E0
3.813350415E0,6.585286140E0,-1.284113598E1,-8.391325951E0
3.823349215E0,6.476321697E0,-1.306020069E1,-8.146207809E0
3.833348015E0,6.494414806E0,-1.319464111E1,-7.863835335E0
3.843346915E0,6.652003765E0,-1.311083698E1,-7.520567417E0
3.853345748E0,7.029485226E0,-1.291640854E1,-7.255740166E0
3.863344514E0,7.244546890E0,-1.256839371E1,-6.973820686E0
3.873343314E0,7.350043297E0,-1.236886406E1,-7.045365334E0
3.883342047E0,7.479744911E0,-1.223428440E1,-7.461246490E0
3.893340713E0,7.714662075E0,-1.203028679E1,-7.509768486E0
3.903339446E0,7.987686634E0,-1.172822380E1,-7.382177353E0
3.913338179E0,8.298512459E0,-1.129435730E1,-6.795022011E0
3.923336912E0,8.631851196E0,-1.108057690E1,-6.432579041E0
3.933335645E0,8.748142242E0,-1.110611820E1,-6.090349197E0
3.943334378E0,8.577855110E0,-1.131872177E1,-6.098371029E0
3.953333144E0,8.451519966E0,-1.128680992E1,-6.871019363E0
3.963331877E0,8.256439209E0,-1.142717361E1,-8.110340118E0
3.973330577E0,7.995558262E0,-1.151312065E1,-9.249406815E0
3.983329377E0,7.484648705E0,-1.161925316E1,-8.401910782E0
3.993328143E0,7.200283051E0,-1.145944786E1,-7.710940361E0
4.003326843E0,6.965051651E0,-1.122132492E1,-7.037321091E0
4.013325609E0,6.752934456E0,-1.123044109E1,-6.666857243E0
4.023324375E0,6.541805744E0,-1.121485806E1,-8.001870155E0
