"Time (s)","Pressure (hPa)"
1.654028092E2,1.000302490E3
1.655027972E2,1.000291748E3
1.656027851E2,1.000302246E3
1.657027730E2,1.000298340E3
1.658027609E2,1.000292969E3
1.659027490E2,1.000295654E3
1.660027372E2,1.000300781E3
1.661027254E2,1.000309570E3
1.662027136E2,1.000309570E3
1.663027018E2,1.000307617E3
1.664026901E2,1.000321533E3
1.665026783E2,1.000312012E3
1.666026665E2,1.000320312E3
1.667026547E2,1.000306641E3
1.668026426E2,1.000326172E3
1.669026305E2,1.000359863E3
1.670026186E2,1.000302979E3
1.671026069E2,1.000352783E3
1.672025951E2,1.000303223E3
1.673025833E2,1.000317627E3
1.674025715E2,1.000353027E3
1.675025597E2,1.000334229E3
1.676025479E2,1.000369141E3
1.677025361E2,1.000369141E3
1.678025243E2,1.000351807E3
1.679025124E2,1.000346436E3
1.680025005E2,1.000359375E3
1.681024887E2,1.000346924E3
1.682024769E2,1.000330322E3
1.683024651E2,1.000312988E3
1.684024533E2,1.000294434E3
1.685024416E2,1.000307861E3
1.686024298E2,1.000309326E3
1.687024180E2,1.000304688E3
1.688024062E2,1.000304688E3
1.689023942E2,1.000302246E3
1.690023821E2,1.000301270E3
1.691023701E2,1.000293945E3
1.692023583E2,1.000290771E3
1.693023464E2,1.000325684E3
1.694023346E2,1.000332031E3
1.695023228E2,1.000343994E3
1.696023110E2,1.000343750E3
1.697022991E2,1.000341797E3
1.698022873E2,1.000326660E3
1.699022755E2,1.000304688E3
1.700022634E2,1.000325684E3
1.701022513E2,1.000337402E3
1.702022393E2,1.000318604E3
1.703022273E2,1.000345215E3
1.704022152E2,1.000378174E3
1.705022032E2,1.000319092E3
1.706021912E2,1.000346191E3
1.707021792E2,1.000354004E3
1.708021672E2,1.000349365E3
1.709021552E2,1.000364014E3
1.710021432E2,1.000367676E3
1.711021310E2,1.000362305E3
1.712021189E2,1.000358398E3
1.713021658E2,1.000346680E3
1.714021541E2,1.000323486E3
1.715021423E2,1.000312744E3
1.716021305E2,1.000339600E3
1.717021187E2,1.000328857E3
1.718021069E2,1.000325684E3
1.719020951E2,1.000354248E3
1.720020833E2,1.000364990E3
1.721020714E2,1.000378418E3
1.722020593E2,1.000374023E3
