,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm)
count,1201.0,1201.0,1201.0,1200.0,1200.0,1200.0,1201.0,1201.0,1201.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,1201.0,1201.0,1201.0,1200.0,1.0
mean,-0.07481151362345366,2.2942656098466703,9.19786957186128,-0.0008341884325644089,0.0015302732258627345,0.001574878146733679,-0.18896353280185274,-0.017789511526476953,-0.28953685525190814,52.25512727714765,4.576756908365772,3.43148953224396,0.01011999241409396,5.050595584328859,4.409859058825503,3.9778624717583893,-5.069274589927412,-11.970435807343847,7.665946804415661,999.6065905084861,8.0
std,0.7604607246844424,0.8014773751574329,0.900354235543104,0.16816086114158396,0.15389005355134797,0.2905370296795459,0.7024978437899904,0.5317909048796312,0.8735576829285141,9.537542172547665e-06,1.4455937898159798e-05,0.7216359065738019,0.08253232349738686,37.77901958673796,1.1296369727582871,4.88713606063268,2.781270075735593,3.3523134982963456,1.6252766020781626,0.02155826705089224,
min,-2.2796177749919995,0.10670803739671973,7.111685688000001,-0.6999623848415294,-0.6354055332789602,-0.8158569608920002,-4.10966142652,-1.3571120595600001,-2.25096048368,52.25505562,4.576659625,-0.6004627212,0.0,0.0,3.0,2.599998474,-15.712799720399998,-23.4167993924,3.1511999367999994,999.5308431333333,8.0
25%,-0.6176088876966428,1.7085928031288797,8.429705265096002,-0.11238454476063786,-0.10433639437872298,-0.23128091106733595,-0.5745367097752,-0.44861423970352,-1.031044082688,52.2551228175,4.5767510435,3.1274223592499997,0.0,0.0,4.0,3.0,-6.753599777240001,-14.054399604399997,6.54239984516,999.5931091375,8.0
50%,-0.17395842919673601,2.2895205066423983,9.137606136224,0.004568050210497572,0.013213625931955617,-0.0079808089469789,-0.21708202600679996,-0.03494676113399998,-0.33033132549599975,52.25512691,4.5767578185,3.315017902,0.0,0.0,4.0,3.0,-4.94879988672,-11.591999702759999,7.6271998405199986,999.607096375,8.0
75%,0.3957640493710798,2.8196320886959994,9.9167414742,0.10978103753800755,0.098907023818082,0.210518823051032,0.2580351868232,0.39393542287640004,0.47237934114960006,52.2551317975,4.57676223825,3.6377830432500002,0.0,0.0,4.0,3.0,-3.24239991672,-9.76079971288,8.594399738399996,999.6210327083334,8.0
max,2.874125789648,4.657132648448,11.511424271200001,0.5174187469048401,0.513700409076756,0.9387923736887998,1.4630194532960001,1.3915112209400002,1.7866529846599999,52.25514688,4.5768119,8.061196102,0.9551038742,318.9961243,15.13799953,64.67961121,2.9831999339616,-1.598399975932,13.226399727599997,999.66674805,8.0
