,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm)
count,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,50.0,6.0
mean,-0.4851373489483059,-8.592276779748595,-2.955888468206004,0.016377762116784735,-0.003943348303897344,-0.00562053814834338,0.24432479380403627,-0.7293828092524209,-0.21895131257610878,52.255769122314284,4.57433325878381,-1.7581873204992282,4.213339657768571,211.43646269697456,5.241449523209524,3.1479954583228573,15.446238041494201,45.71675688447857,5.6675972985476,1000.2693260872551,4.222222222222222
std,2.6367331714760756,1.4855463440885648,1.5421286337050575,0.09112477629013094,0.16841375667509698,0.10229221423823945,1.3380805760657324,1.9528645407578606,1.5030771776597875,0.0017038037298550415,0.00209067632580988,1.5862212934841766,0.5354730005815094,106.46301668367735,1.3893414683912721,0.279850120114416,16.338082473076465,11.281619228023688,19.60981246794023,0.10073712812556893,3.2018513163249556
min,-3.3678883016379775,-10.8969192124,-5.472231161275238,-0.14300233165744133,-0.9041892981560002,-0.4166461381387075,-0.5048280365545487,-10.670717180795977,-10.280856165113715,52.25350420166666,4.571421187833334,-4.7780016693333325,3.1307656764285716,31.42274952,3.0,2.909399305142857,-16.381199671852244,-3.4764998654520167,-27.90959941874589,1000.085852113333,0.0
25%,-2.7744214901587925,-9.129568902395206,-3.4672644234041448,-0.010711779641811567,-0.010169990022387828,-0.022777163286873722,-0.32393034375060337,-0.4187718343740958,-0.23735596159225084,52.254249048750005,4.572813080583334,-2.8649217382916667,3.837436606416667,122.099344427625,4.0,3.0,9.643999790687733,39.45972386839398,-8.34504982666008,1000.1714182833333,2.6666666666666665
50%,-1.8428733189634074,-8.856098490706346,-3.1811316745357976,0.0033715683008008063,0.0132100984368555,0.003541387715068709,-0.18081103123629913,-0.1850520404048682,-0.14153368771660865,52.25563315583334,4.5739731524166665,-1.7114166921666667,4.08816307775,249.95494588333332,5.333333333333333,3.0,16.82459962919334,49.792198912233374,3.0425999492711338,1000.2947672249999,3.333333333333333
75%,1.6594630895378986,-8.74270403621276,-2.8925361657056277,0.025921945789419986,0.05211819837303017,0.0401547176640962,0.11367958734175221,-0.06357821901446958,0.11392117789095532,52.25720921125,4.575054998791667,-0.7440711924291666,4.633921682833333,305.23548379166664,6.0,3.1929084855416665,22.97449950857086,54.46113177914849,15.616099669908595,1000.3475250541667,7.0
max,4.967459405427792,-0.9473762402906121,4.1619535346466865,0.5767801928359999,0.2492224320138752,0.2762037376785813,6.39036627928833,0.22938968818157984,1.335998656346855,52.25870565,4.5790774505,2.2095872224999997,5.3076226711666665,315.7515004333333,9.239142827142858,4.144602934500001,62.05959849005006,56.3624987665,41.372799132516725,1000.419429466667,8.0
