,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm)
count,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,1.0
mean,-1.0273551866075608,4.442200318115592,8.710726703820372,-0.053769827822065484,0.1224282220010126,-0.10869939720059352,-1.1351722181557984,-0.2871714829039386,0.37629602835862286,52.2551256721746,4.576778573263586,5.065077100570644,0.011104533301120448,6.187421966834734,4.342694865592904,4.6587966687551825,-0.29086655953718654,-24.704669453790256,17.469941220748467,999.5628127187329,8.0
std,0.5506244802227825,0.5401635548044327,0.2628490790778418,0.05375508695391484,0.11786465987485957,0.07178443050668255,0.2911600453037012,0.19207362048037988,0.317369205618565,8.018408131462845e-06,9.322785879933583e-06,1.5770604559857795,0.05597089145434458,30.934090355975545,1.341194246254396,7.766309611454891,2.74929770341621,3.969678095329676,3.1891181330352616,0.02066162655577097,
min,-2.308412121515196,3.0852768877658017,7.986217390862331,-0.16486866077083284,-0.06453038713147503,-0.25811113139321634,-1.7322099750525999,-0.7904017977018327,-0.19097808202685845,52.25511117833332,4.5767655138,-2.35416817204,0.0,0.0,4.0,3.0,-6.199399863709202,-31.213199291299993,1.870721698867355,999.5125366166667,8.0
25%,-1.3575362567403166,3.9990634393819846,8.528893703425823,-0.08764601135699426,0.05924914354841965,-0.1540120587863849,-1.36014652981277,-0.39476557370554666,0.19008812069662423,52.25512071666667,4.576769492916666,4.704235098583333,0.0,0.0,4.0,3.0,-2.1024499524472846,-27.51389940595836,16.3702996635842,999.5533020058331,8.0
50%,-0.9790987778710276,4.4700966969547435,8.713384554059338,-0.05060916784067815,0.10303993524845757,-0.10342233756016246,-1.154516300913583,-0.3027685328328001,0.3476024143018167,52.25512607333334,4.576777102333334,4.8747279379999995,0.0,0.0,4.0,3.0,-0.15890000114650088,-25.122799422150035,18.12009958923502,999.5653198200002,8.0
75%,-0.7589875089203888,4.78082768138576,8.873030399626405,-0.02472192078049853,0.18045671983370748,-0.05526640315332931,-0.9326341919182224,-0.1962584239291585,0.5618140703500609,52.25513114178571,4.576786317833333,5.292145609416667,0.0,0.0,4.0,3.0,1.475799961734484,-22.369149517125024,19.180399580967514,999.5774841308332,8.0
max,0.30063392500610914,5.648494117904476,9.207174203548004,0.09869016470912999,0.7142731298372537,0.028352088003350043,-0.3580915942485232,0.17216419815981993,1.5393879722829797,52.25515229399999,4.5767945306666675,11.938838812142857,0.31894523755714294,159.99298532857142,11.428571428571429,55.0820537648,7.132199844034732,-11.186799762427675,23.270299469933367,999.6081136083333,8.0
