,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm)
count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0
mean,2.1438740049487133,1.9060808031060885,9.158370656405605,-0.0001817917376203961,-0.0010554008603302458,0.0008486995265602308,-0.04858322781678756,-0.04049872980175395,-0.19868609517459082,52.255095499999996,4.576819100000001,-1.0004983414000002,0.0,0.0,13.889599895999998,2.0,-26.114388191079794,2.220144475305824,34.007703345030826,1000.3006768317349,4.0
std,0.09592956275919963,0.1615914907574063,0.04740697097311019,0.0003367990653943153,0.0014942364464687967,0.0011043526984874413,0.0016147617316966446,0.00456415023618645,0.004825113164567987,7.689278243600295e-07,3.232452629152809e-06,1.2612578740941047e-06,0.0,0.0,0.41158212256313015,0.0,1.0678290448321095,1.2444413135711407,6.2361577983183105,0.019150247835378387,5.656854249492381
min,2.000061898351851,1.5873920719634709,9.114211544242815,-0.0008270126050343371,-0.0027340970602092595,-0.00014222698478617388,-0.050880394226731816,-0.04363678628428055,-0.20634269713999998,52.2550947,4.5768149000000005,-1.00049943,0.0,0.0,13.40100002,2.0,-27.815999601999998,0.119999995464,22.008436761376885,1000.277017133779,0.0
25%,2.0874235639066896,1.909863043014627,9.126532485073904,-0.0002173868448487255,-0.002379511791942291,0.0001057157288434952,-0.04968123407080536,-0.04313412948074348,-0.20044846871126526,52.25509475,4.5768169,-1.0004993965,0.0,0.0,13.77499962,2.0,-26.51016601704313,1.937592021977135,33.38987441974362,1000.2855743478897,2.0
50%,2.155756143820091,1.9777312672744445,9.14752348492631,-3.811112342348047e-05,-0.001013471605906689,0.00044753302053707883,-0.048378983769278794,-0.042471841874706234,-0.19842757627750923,52.2550956,4.57682,-1.000498919,0.0,0.0,13.788000104999998,2.0,-26.044283674886145,2.210591516018325,36.688024707268106,1000.3045233074997,4.0
75%,2.222450140055397,1.995835119398824,9.170667461786868,2.818555859648584e-06,0.00014194576646204025,0.001306215822221762,-0.04724762091762747,-0.040153149850307136,-0.19643717292057394,52.255096,4.576820550000001,-1.0004971,0.0,0.0,13.952999595,2.0,-25.608352191625414,2.947401483603943,37.891001500143126,1000.3094574870826,6.0
max,2.2423423342975237,2.0045201737558656,9.243047818474707,7.316806252870386e-05,0.0007364087400770378,0.0027551380486777765,-0.04687518766371137,-0.031676764251900684,-0.19202291669508031,52.255096449999996,4.57682315,-1.0004968615,0.0,0.0,14.53100014,2.0,-24.65326036640583,3.7400868275717394,38.07924913926828,1000.3276369999999,8.0
