,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm)
count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0
mean,-0.9063331232728692,4.585751209651965,8.785198253542779,-0.030849988071557505,0.21114572808933665,-0.10237573341375354,-1.1140380022039686,-0.2937705152134802,0.550769950185081,52.25512649066667,4.57678046896111,5.205690192063334,0.009637629074722223,5.271607145,4.296975000694444,4.321121986166667,-0.6731469363376604,-25.68356860684095,18.055212889821295,999.5641062004797,8.0
std,0.3924932949594821,0.5415295100621762,0.2401959682118668,0.06691939404553915,0.24762630145356973,0.040599815042051256,0.19303771620163823,0.07518737239629279,0.5045642744582766,5.7777290709638265e-06,7.857759648729057e-06,0.42482617139342577,0.023607273563281014,12.912747629660013,0.7274372180640692,3.2360747540805908,1.4188330562318674,3.9862106887117927,2.2998910002370807,0.015854889588049547,
min,-1.301814220433175,3.8777045112570505,8.56435786261415,-0.08573292161254607,0.06510094964506924,-0.15730144557211564,-1.2947398378520987,-0.3936208928199165,0.21916227404412678,52.25511583616665,4.576769504483332,4.7229516125333335,0.0,0.0,4.0,3.0,-2.848199948523,-31.213199291299993,15.53322965326401,999.5423439272118,8.0
25%,-1.1394061931886328,4.279302073028771,8.605054704301022,-0.06994720809553874,0.11295928515617058,-0.13377841770871818,-1.2761077964027314,-0.32340558327149543,0.23868116408550755,52.255125202500004,4.576776990525,4.858909930199168,0.0,0.0,4.0,3.0,-1.5897012337767125,-28.22411688281999,16.060084438348614,999.5546092728753,8.0
50%,-1.0311519082835447,4.562981076230946,8.74158167817544,-0.04445191067114861,0.12215663360994813,-0.09010891544500363,-1.1459258780166244,-0.29765880106243126,0.37891661190747417,52.25512840249999,4.576778940416666,5.189146147664999,0.0,0.0,4.0,3.0,-0.11051499849322119,-25.52170943430819,18.186724602783343,999.5640934167498,8.0
75%,-0.7662352612183967,4.835897491265158,8.858106708844423,-0.03414375987775936,0.13050929802415395,-0.07174294134278889,-1.008704999113791,-0.28198595357989226,0.5419543150945528,52.255130085875,4.576785992270833,5.531976780020835,0.0,0.0,4.0,3.0,0.33145749166937527,-22.94775079367526,19.357377081390858,999.5738821360002,8.0
max,-0.22046003561660635,5.3992285592882405,9.207174203548004,0.09869016470912999,0.7142731298372537,-0.0627792555817246,-0.8151699439941837,-0.16493508124253925,1.5393879722829797,52.25513152,4.576790745,5.737812396,0.05782577444833334,31.629642869999998,5.781850004166667,10.926731917000001,0.634329984631115,-20.630109535341116,21.325799522300002,999.5855135081662,8.0
