"Time (s)","Pressure (hPa)"
1.091669761E1,1.001856201E3
1.101676470E1,1.001878418E3
1.111683191E1,1.001885498E3
1.121689897E1,1.001901367E3
1.131696604E1,1.001909668E3
1.141703317E1,1.001911865E3
1.151710030E1,1.001910156E3
1.161716714E1,1.001905518E3
1.171723427E1,1.001900146E3
1.181742953E1,1.001902100E3
1.191749666E1,1.001900391E3
1.201756386E1,1.001897461E3
1.211763099E1,1.001908447E3
1.221770253E1,1.001907715E3
1.231776833E1,1.001901611E3
1.241783576E1,1.001903564E3
1.251790293E1,1.001878418E3
1.261796976E1,1.001875977E3
1.271803619E1,1.001866699E3
1.281810333E1,1.001866455E3
1.291817082E1,1.001871582E3
1.301823826E1,1.001888184E3
1.311830539E1,1.001894531E3
1.321837692E1,1.001901123E3
1.331844406E1,1.001902588E3
1.341851119E1,1.001891846E3
1.351857826E1,1.001888916E3
1.361864539E1,1.001885498E3
1.371871252E1,1.001875000E3
1.381877966E1,1.001880615E3
1.391884682E1,1.001884277E3
1.401891402E1,1.001907959E3
1.411898115E1,1.001911133E3
1.421904829E1,1.001915039E3
1.431911542E1,1.001906494E3
1.441918255E1,1.001903320E3
1.451924969E1,1.001889404E3
1.461931715E1,1.001879395E3
1.471938428E1,1.001881836E3
1.481945142E1,1.001882080E3
1.491951855E1,1.001892578E3
1.501958568E1,1.001889648E3
1.511965265E1,1.001908203E3
1.521971538E1,1.001892822E3
1.531978255E1,1.001877441E3
1.541984972E1,1.001856934E3
1.551991685E1,1.001840820E3
1.561998398E1,1.001832764E3
1.572005781E1,1.001828857E3
1.582012495E1,1.001835693E3
1.592019208E1,1.001848145E3
1.602025921E1,1.001846924E3
1.612032638E1,1.001854248E3
1.622038915E1,1.001853760E3
1.632045628E1,1.001847900E3
1.642052381E1,1.001840088E3
1.652059171E1,1.001837402E3
1.662065854E1,1.001833740E3
1.672072538E1,1.001847168E3
1.682079254E1,1.001861328E3
1.692085968E1,1.001888184E3
1.702092681E1,1.001910400E3
1.712099394E1,1.001912109E3
1.722106114E1,1.001909424E3
1.732112834E1,1.001909180E3
1.742119548E1,1.001904297E3
1.752126264E1,1.001901367E3
1.762133044E1,1.001916992E3
1.772139731E1,1.001922607E3
1.782146444E1,1.001925049E3
1.792153157E1,1.001952881E3
1.802159871E1,1.001952393E3
1.812166601E1,1.001946289E3
1.822173284E1,1.001936768E3
1.832180067E1,1.001932129E3
1.842186780E1,1.001931396E3
1.852193494E1,1.001945557E3
1.862200207E1,1.001954590E3
1.872206274E1,1.001978271E3
1.882212970E1,1.001988281E3
1.892219684E1,1.001988281E3
1.902226998E1,1.001990967E3
1.912233712E1,1.001995605E3
1.922240425E1,1.001982666E3
1.932247138E1,1.001970947E3
1.942253812E1,1.001963867E3
1.952260455E1,1.001963623E3
1.962267168E1,1.001960938E3
1.972273881E1,1.001959473E3
1.982280595E1,1.001950195E3
1.992287308E1,1.001937256E3
2.002294021E1,1.001921143E3
2.012300735E1,1.001916992E3
2.022307448E1,1.001904541E3
2.032314161E1,1.001904785E3
2.042320878E1,1.001913574E3
2.052327591E1,1.001933105E3
2.062334208E1,1.001948242E3
2.072340954E1,1.001952393E3
2.082347661E1,1.001950928E3
2.092354374E1,1.001945557E3
2.102361084E1,1.001940918E3
2.112367801E1,1.001904297E3
2.122374547E1,1.001923828E3
2.132381191E1,1.001917969E3
2.142387904E1,1.001923584E3
2.152394617E1,1.001927979E3
2.162401331E1,1.001918701E3
2.172408051E1,1.001898193E3
2.182414777E1,1.001872559E3
2.192421494E1,1.001862061E3
2.202428207E1,1.001837646E3
2.212434920E1,1.001835693E3
2.222441634E1,1.001835693E3
2.232448347E1,1.001834473E3
2.242455060E1,1.001835938E3
2.252461770E1,1.001830811E3
2.262468484E1,1.001823242E3
2.272475230E1,1.001816162E3
2.282481944E1,1.001809326E3
2.292488657E1,1.001809814E3
2.302495370E1,1.001818604E3
2.312502077E1,1.001830811E3
2.322508790E1,1.001841064E3
2.332515507E1,1.001847412E3
2.342522220E1,1.001849365E3
2.352528933E1,1.001846680E3
2.362535643E1,1.001843506E3
2.372542356E1,1.001843018E3
2.382549076E1,1.001852539E3
2.392555790E1,1.001856445E3
2.402562506E1,1.001852539E3
2.412569220E1,1.001859863E3
2.422575933E1,1.001861572E3
2.432582646E1,1.001854980E3
2.442589353E1,1.001852539E3
2.452596066E1,1.001852783E3
2.462602780E1,1.001853027E3
2.472609463E1,1.001861328E3
2.482616183E1,1.001873047E3
2.492622896E1,1.001883301E3
2.502629609E1,1.001883789E3
2.512636323E1,1.001882812E3
2.522643036E1,1.001882324E3
2.532649749E1,1.001880371E3
2.542656466E1,1.001884521E3
2.552663186E1,1.001886475E3
2.562669902E1,1.001900146E3
2.572676609E1,1.001897461E3
2.582683322E1,1.001895020E3
2.592690036E1,1.001894531E3
2.602696746E1,1.001892578E3
2.612703466E1,1.001897705E3
2.622723590E1,1.001902588E3
2.632730310E1,1.001911621E3
2.642737017E1,1.001907471E3
2.652743730E1,1.001914307E3
2.662750447E1,1.001923340E3
2.672757160E1,1.001918701E3
2.682763873E1,1.001909668E3
2.692770793E1,1.001883545E3
2.702777510E1,1.001875244E3
2.712784223E1,1.001870361E3
2.722790937E1,1.001865234E3
2.732797650E1,1.001863281E3
2.742804370E1,1.001849121E3
2.752811080E1,1.001842773E3
2.762817793E1,1.001830078E3
2.772824533E1,1.001833984E3
2.782831303E1,1.001812744E3
2.792838016E1,1.001810059E3
2.802844730E1,1.001818359E3
2.812851443E1,1.001821533E3
2.822858156E1,1.001837158E3
2.832864873E1,1.001841309E3
2.842871586E1,1.001850098E3
2.852878270E1,1.001851074E3
2.862884983E1,1.001852051E3
2.872891703E1,1.001857422E3
2.882898416E1,1.001843750E3
2.892905129E1,1.001855469E3
2.902911849E1,1.001844238E3
2.912918566E1,1.001850586E3
2.922925279E1,1.001857666E3
2.932931986E1,1.001862549E3
2.942938706E1,1.001857910E3
2.952945962E1,1.001862549E3
2.962952676E1,1.001865234E3
2.972959389E1,1.001869385E3
2.982966106E1,1.001872559E3
2.992972616E1,1.001872314E3
3.002979329E1,1.001869873E3
3.012986042E1,1.001884033E3
3.022992749E1,1.001887451E3
3.032999462E1,1.001895508E3
3.043006176E1,1.001900635E3
3.053012896E1,1.001911377E3
3.063019612E1,1.001916016E3
3.073026302E1,1.001932617E3
3.083032959E1,1.001924072E3
3.093039672E1,1.001917725E3
3.103046385E1,1.001898193E3
3.113053099E1,1.001894287E3
3.123059815E1,1.001894775E3
3.133066555E1,1.001905273E3
3.143073269E1,1.001908691E3
3.153080012E1,1.001904785E3
3.163086725E1,1.001895996E3
3.173093405E1,1.001900879E3
3.183100118E1,1.001897217E3
3.193106835E1,1.001882812E3
3.203113548E1,1.001893799E3
3.213120262E1,1.001906738E3
3.223126975E1,1.001914551E3
3.233133688E1,1.001919678E3
3.243140395E1,1.001918457E3
3.253146561E1,1.001903076E3
3.263153275E1,1.001893799E3
3.273159958E1,1.001889893E3
3.283166665E1,1.001892822E3
3.293173378E1,1.001891602E3
3.303180091E1,1.001889648E3
3.313186805E1,1.001888916E3
3.323193524E1,1.001889404E3
3.333200238E1,1.001872070E3
3.343206954E1,1.001859863E3
3.353230486E1,1.001874268E3
3.363237199E1,1.001883057E3
3.373243912E1,1.001900391E3
3.383250626E1,1.001920898E3
3.393257339E1,1.001923584E3
3.403264052E1,1.001914307E3
3.413270769E1,1.001911865E3
3.423277482E1,1.001916504E3
3.433284679E1,1.001923828E3
3.443291392E1,1.001929443E3
3.453298105E1,1.001934570E3
3.463304819E1,1.001939453E3
3.473311535E1,1.001928223E3
3.483318245E1,1.001923828E3
3.493324959E1,1.001907227E3
3.503331672E1,1.001890869E3
3.513338385E1,1.001898438E3
3.523345099E1,1.001916992E3
3.533351785E1,1.001934082E3
3.543358502E1,1.001937500E3
3.553365222E1,1.001934082E3
3.563371938E1,1.001925049E3
3.573378685E1,1.001922119E3
3.583385405E1,1.001923584E3
3.593392118E1,1.001930664E3
3.603398832E1,1.001939209E3
3.613405545E1,1.001936768E3
3.623412258E1,1.001928223E3
3.633418975E1,1.001927002E3
3.643425681E1,1.001915283E3
3.653432395E1,1.001909668E3
3.663439108E1,1.001915771E3
3.673445851E1,1.001927246E3
3.683452564E1,1.001922119E3
3.693459278E1,1.001927002E3
3.703466064E1,1.001909424E3
3.713472748E1,1.001898682E3
3.723479461E1,1.001898926E3
3.733485664E1,1.001898682E3
3.743492378E1,1.001912842E3
3.753499084E1,1.001919434E3
3.763505798E1,1.001915527E3
3.773512538E1,1.001896729E3
3.783519258E1,1.001895508E3
3.793525971E1,1.001898926E3
3.803532684E1,1.001901367E3
3.813539397E1,1.001917969E3
3.823546111E1,1.001935791E3
3.833552851E1,1.001952881E3
3.843559571E1,1.001955322E3
3.853566284E1,1.001944580E3
3.863572997E1,1.001934814E3
3.873579711E1,1.001935547E3
3.883586424E1,1.001939209E3
3.893593137E1,1.001965332E3
3.903599850E1,1.001974121E3
3.913606567E1,1.001970215E3
3.923613284E1,1.001963135E3
3.933619990E1,1.001945312E3
3.943626704E1,1.001942627E3
3.953633417E1,1.001934326E3
3.963640130E1,1.001937500E3
3.973646844E1,1.001954834E3
3.983653557E1,1.001951904E3
3.993660273E1,1.001951172E3
4.003666910E1,1.001928955E3
4.013673653E1,1.001913574E3
4.023680360E1,1.001902344E3
4.033687073E1,1.001894775E3
4.043693787E1,1.001887451E3
4.053700506E1,1.001888916E3
4.063707220E1,1.001881348E3
4.073733501E1,1.001861572E3
4.083740207E1,1.001856445E3
4.093746914E1,1.001852295E3
4.103753627E1,1.001840820E3
4.113760340E1,1.001856445E3
4.123767054E1,1.001898682E3
4.133773770E1,1.001872314E3
4.143780484E1,1.001867432E3
4.153787197E1,1.001859863E3
4.163793910E1,1.001830811E3
4.173800594E1,1.001830566E3
4.183807307E1,1.001820312E3
4.193814020E1,1.001814453E3
4.203820737E1,1.001821777E3
4.213827443E1,1.001810059E3
4.223834157E1,1.001799805E3
4.233840877E1,1.001800049E3
4.243847597E1,1.001790283E3
4.253854280E1,1.001794678E3
4.263860993E1,1.001789551E3
4.273867703E1,1.001793701E3
4.283874387E1,1.001797119E3
4.293881100E1,1.001799561E3
4.303887820E1,1.001802002E3
4.313894527E1,1.001808350E3
4.323901246E1,1.001818848E3
4.333907960E1,1.001841797E3
4.343914673E1,1.001854248E3
4.353921390E1,1.001860107E3
4.363928106E1,1.001876465E3
4.373934843E1,1.001881104E3
4.383941563E1,1.001881348E3
4.393948283E1,1.001904297E3
4.403954996E1,1.001925293E3
4.413961710E1,1.001934570E3
4.423968420E1,1.001966064E3
4.433975133E1,1.001962402E3
4.443981846E1,1.001956299E3
4.453988629E1,1.001945312E3
4.463995343E1,1.001927246E3
4.474002053E1,1.001927490E3
4.484008736E1,1.001923828E3
4.494015476E1,1.001903564E3
4.504022203E1,1.001896484E3
4.514028923E1,1.001890869E3
4.524035636E1,1.001862061E3
4.534042343E1,1.001841553E3
4.544049496E1,1.001826172E3
4.554056239E1,1.001819336E3
4.564062979E1,1.001824707E3
4.574069699E1,1.001835449E3
4.584076446E1,1.001806641E3
4.594083159E1,1.001784912E3
4.604089872E1,1.001770020E3
4.614096592E1,1.001765625E3
4.624103916E1,1.001764160E3
4.634110629E1,1.001765137E3
4.644117346E1,1.001766602E3
4.654124026E1,1.001765137E3
4.664130739E1,1.001756348E3
4.674137459E1,1.001745117E3
4.684144172E1,1.001741211E3
4.694150885E1,1.001724365E3
4.704157599E1,1.001736572E3
4.714164315E1,1.001752197E3
4.724171035E1,1.001760986E3
4.734177749E1,1.001750488E3
4.744184445E1,1.001741455E3
4.754191059E1,1.001741211E3
4.764197772E1,1.001734863E3
4.774204518E1,1.001737793E3
4.784211265E1,1.001754150E3
4.804215435E1,1.001762451E3
4.814222148E1,1.001764648E3
4.824228888E1,1.001754395E3
4.834235671E1,1.001742920E3
4.844241945E1,1.001749268E3
4.854248661E1,1.001762695E3
4.864255351E1,1.001779785E3
4.874262031E1,1.001803711E3
4.884268738E1,1.001801514E3
4.894275451E1,1.001802979E3
4.904282164E1,1.001804932E3
4.914289084E1,1.001796631E3
4.924295184E1,1.001799805E3
4.934301901E1,1.001811279E3
4.944308614E1,1.001822021E3
4.954315361E1,1.001825928E3
4.964322074E1,1.001831543E3
4.974328788E1,1.001824951E3
4.984335501E1,1.001829834E3
4.994342214E1,1.001808838E3
5.004348924E1,1.001818359E3
5.014355637E1,1.001826416E3
5.024362351E1,1.001836426E3
5.034369147E1,1.001832031E3
5.044375877E1,1.001824463E3
5.054382621E1,1.001812256E3
5.064389334E1,1.001812012E3
5.074396044E1,1.001811035E3
5.084402757E1,1.001817139E3
5.094409471E1,1.001826904E3
5.104416184E1,1.001834229E3
5.114422897E1,1.001833008E3
5.124429584E1,1.001833252E3
5.134436234E1,1.001834717E3
5.144442950E1,1.001829102E3
5.154449664E1,1.001835693E3
5.164456540E1,1.001844482E3
5.174463287E1,1.001855713E3
5.184470007E1,1.001864258E3
5.194476720E1,1.001860107E3
5.204483433E1,1.001846680E3
5.214489943E1,1.001830811E3
5.224496663E1,1.001828369E3
5.234503377E1,1.001831543E3
5.244510090E1,1.001835449E3
5.254516770E1,1.001839844E3
5.264523750E1,1.001824951E3
5.274530463E1,1.001804688E3
5.284537687E1,1.001799561E3
5.294544403E1,1.001788818E3
5.304551123E1,1.001788574E3
5.314558176E1,1.001785645E3
5.324564890E1,1.001794678E3
5.334571520E1,1.001791260E3
5.344578200E1,1.001780029E3
5.354584913E1,1.001775146E3
5.364591626E1,1.001763184E3
5.374598313E1,1.001758789E3
5.384605026E1,1.001767334E3
5.394611800E1,1.001786865E3
5.404618513E1,1.001788330E3
5.414625226E1,1.001791260E3
5.424631940E1,1.001791260E3
5.434638656E1,1.001785156E3
5.444645369E1,1.001783936E3
5.454652083E1,1.001784180E3
5.464658633E1,1.001793213E3
5.474665346E1,1.001812256E3
5.484672059E1,1.001820801E3
5.494678773E1,1.001815430E3
5.504685489E1,1.001794189E3
5.514692202E1,1.001779785E3
5.524699734E1,1.001776123E3
5.534706448E1,1.001783447E3
5.544713161E1,1.001797607E3
5.554719908E1,1.001806396E3
5.564726354E1,1.001798340E3
5.574733071E1,1.001789062E3
5.584739277E1,1.001788330E3
5.594745991E1,1.001788330E3
5.604752697E1,1.001798340E3
5.614759071E1,1.001799805E3
5.624765784E1,1.001827637E3
5.634772494E1,1.001854004E3
5.644779240E1,1.001859863E3
5.654785957E1,1.001852783E3
5.664792674E1,1.001843262E3
5.674799420E1,1.001844727E3
5.684806294E1,1.001845703E3
5.694812947E1,1.001857666E3
5.704819660E1,1.001877441E3
5.714826337E1,1.001885498E3
5.724833053E1,1.001882080E3
5.734839900E1,1.001879883E3
5.744846613E1,1.001876221E3
5.754853326E1,1.001859131E3
5.764860040E1,1.001856689E3
5.774866753E1,1.001870117E3
5.784873466E1,1.001878662E3
5.794880183E1,1.001889648E3
5.804886896E1,1.001886475E3
5.814893610E1,1.001865967E3
5.824900323E1,1.001859619E3
5.834907036E1,1.001849365E3
5.844913750E1,1.001846436E3
5.854920460E1,1.001848633E3
5.864927173E1,1.001847412E3
5.874933886E1,1.001836914E3
5.884940599E1,1.001833252E3
5.894947313E1,1.001830811E3
5.904954033E1,1.001805420E3
5.914960746E1,1.001801514E3
5.924967456E1,1.001799316E3
5.934974176E1,1.001806396E3
5.944980893E1,1.001810547E3
5.954987599E1,1.001824463E3
5.964994313E1,1.001815186E3
5.975001026E1,1.001801758E3
5.985007579E1,1.001789551E3
5.995014292E1,1.001782227E3
6.005021002E1,1.001789062E3
6.015027746E1,1.001815430E3
6.025034459E1,1.001830322E3
6.035041006E1,1.001831787E3
6.045047719E1,1.001835205E3
6.055054426E1,1.001841309E3
6.065061139E1,1.001839600E3
6.075067852E1,1.001841553E3
6.085074535E1,1.001856445E3
6.095081249E1,1.001866699E3
6.105087955E1,1.001886963E3
6.115094679E1,1.001894775E3
6.125101359E1,1.001882080E3
6.135108072E1,1.001910889E3
6.145114785E1,1.001898926E3
6.155121532E1,1.001893799E3
6.165128248E1,1.001930908E3
6.175134962E1,1.001924316E3
6.185141668E1,1.001920898E3
6.195148382E1,1.001936768E3
6.205155095E1,1.001955566E3
6.215161808E1,1.001963379E3
6.225168528E1,1.001967285E3
6.235175242E1,1.001981201E3
6.245181955E1,1.001978027E3
6.255190176E1,1.001964111E3
6.265196889E1,1.001969238E3
6.275203602E1,1.001966553E3
6.285210316E1,1.001982422E3
6.295217032E1,1.001987549E3
6.305223829E1,1.001998291E3
6.315230552E1,1.002013916E3
6.325237272E1,1.001994629E3
6.335244019E1,1.001999023E3
6.345250732E1,1.001983887E3
6.355257452E1,1.001990723E3
6.365264166E1,1.002001221E3
6.375270876E1,1.002015869E3
6.385277622E1,1.002033936E3
6.395284335E1,1.002021484E3
6.405291049E1,1.002021729E3
6.415297745E1,1.002017578E3
6.425304492E1,1.002012451E3
6.435311205E1,1.002011230E3
6.445317915E1,1.002020264E3
6.455324602E1,1.002021484E3
6.465331315E1,1.002011230E3
6.475338028E1,1.002006104E3
6.485344748E1,1.001999512E3
6.495351455E1,1.001993652E3
6.505358168E1,1.001998047E3
6.515364885E1,1.001998047E3
6.525371598E1,1.001989746E3
6.535378312E1,1.001986572E3
6.545385025E1,1.001979736E3
6.555391738E1,1.001977051E3
6.565398451E1,1.001977783E3
6.575405165E1,1.001979980E3
6.585411881E1,1.001980469E3
6.595418595E1,1.001988037E3
6.605425231E1,1.001990967E3
6.615431938E1,1.001995361E3
6.625438644E1,1.001991943E3
6.635445358E1,1.001995850E3
6.645452141E1,1.002001953E3
6.655458858E1,1.002002686E3
6.665465571E1,1.002007080E3
6.675472291E1,1.002005859E3
6.685479004E1,1.001998779E3
6.695485718E1,1.001986572E3
6.705492438E1,1.001979736E3
6.715499124E1,1.001983154E3
6.725505837E1,1.001981445E3
6.735512521E1,1.001984131E3
6.745519241E1,1.001981445E3
6.755525947E1,1.001975830E3
6.765532684E1,1.001967773E3
6.775539390E1,1.001977051E3
6.785546104E1,1.001979980E3
6.795552820E1,1.001979248E3
6.805559537E1,1.001986572E3
6.815566250E1,1.001992188E3
6.825572964E1,1.002000732E3
6.835579677E1,1.002015137E3
6.845586390E1,1.002018066E3
6.855593104E1,1.002020264E3
6.865599844E1,1.002019531E3
6.875606554E1,1.002011230E3
6.885613237E1,1.002006592E3
6.895619950E1,1.002005615E3
6.905626663E1,1.002005859E3
6.915633383E1,1.002009277E3
6.925640303E1,1.002017334E3
6.935647017E1,1.002009766E3
6.945653663E1,1.002003174E3
6.955660377E1,1.001998535E3
6.965667093E1,1.001995361E3
6.975698652E1,1.001993408E3
6.985705399E1,1.001998535E3
6.995712112E1,1.001995605E3
7.005718826E1,1.002009277E3
7.015725572E1,1.002018066E3
7.025732289E1,1.002008301E3
7.035739036E1,1.002001465E3
7.045745749E1,1.002003174E3
7.055752469E1,1.002006836E3
7.065759159E1,1.002015137E3
7.075765879E1,1.002016602E3
7.085772592E1,1.002012939E3
7.095779312E1,1.002004639E3
7.105786025E1,1.001997803E3
7.115792739E1,1.001992920E3
7.125799452E1,1.001992676E3
7.135806165E1,1.001984863E3
7.145812879E1,1.001984131E3
7.155819592E1,1.001985107E3
7.165826278E1,1.001983643E3
7.175833535E1,1.001981934E3
7.185840278E1,1.001980225E3
7.195846992E1,1.001990967E3
7.205853705E1,1.001994873E3
7.215860418E1,1.001990967E3
7.225866925E1,1.001989014E3
7.235873642E1,1.001983643E3
7.245880355E1,1.001994385E3
7.255887068E1,1.002001465E3
7.265893805E1,1.002000977E3
7.275900518E1,1.002008057E3
7.285907198E1,1.002006836E3
7.295913911E1,1.002001221E3
7.305920628E1,1.002002930E3
7.315927345E1,1.002007568E3
7.325934058E1,1.002005859E3
7.335940771E1,1.002013672E3
7.345947484E1,1.002016602E3
7.355954198E1,1.002013672E3
7.365960911E1,1.002003174E3
7.375967624E1,1.001997314E3
7.385974308E1,1.001998535E3
7.395981021E1,1.001997559E3
7.405987734E1,1.001994629E3
7.415994448E1,1.001991211E3
7.426001198E1,1.001986084E3
7.436007911E1,1.001976318E3
7.446014624E1,1.001979736E3
7.456021341E1,1.001980469E3
7.466028057E1,1.001968262E3
7.476034234E1,1.001975586E3
7.486040947E1,1.001973389E3
7.496047654E1,1.001978027E3
7.506054334E1,1.001978760E3
7.516061047E1,1.001970215E3
7.526067730E1,1.001980225E3
7.536074414E1,1.001982910E3
7.546081357E1,1.001992432E3
7.556088070E1,1.001994629E3
7.566094824E1,1.001988770E3
7.576101537E1,1.001982666E3
7.586108250E1,1.001993164E3
7.596115037E1,1.001997070E3
7.606121750E1,1.002007568E3
7.616128463E1,1.002013672E3
7.626135177E1,1.002016357E3
7.636141890E1,1.002017822E3
7.646148573E1,1.002004150E3
7.656155287E1,1.002003906E3
7.666162010E1,1.002000977E3
7.676168726E1,1.002002197E3
7.686175473E1,1.002004395E3
7.696182186E1,1.002006104E3
7.706186579E1,1.001998779E3
7.716193292E1,1.001991455E3
7.726199969E1,1.002000244E3
7.736206682E1,1.001997314E3
7.746213399E1,1.001991943E3
7.756220112E1,1.001996338E3
7.766227422E1,1.001983398E3
7.776234135E1,1.001981934E3
7.786240848E1,1.001982910E3
7.796247568E1,1.001986328E3
7.806254315E1,1.001995361E3
7.816261032E1,1.001986816E3
7.826267778E1,1.001983154E3
7.836274522E1,1.001980225E3
7.846281005E1,1.001974854E3
7.856287718E1,1.001972900E3
7.866294392E1,1.001974609E3
7.876301105E1,1.001986816E3
7.886307821E1,1.001980225E3
7.896314465E1,1.001984863E3
7.906321178E1,1.001978027E3
7.916327891E1,1.001967773E3
7.926334605E1,1.001960938E3
7.936341318E1,1.001950684E3
7.946348061E1,1.001951904E3
7.956354778E1,1.001949219E3
7.966361484E1,1.001947510E3
7.976368198E1,1.001938721E3
7.986374911E1,1.001927002E3
7.996381624E1,1.001928955E3
8.006388338E1,1.001934326E3
8.016395051E1,1.001936279E3
8.026401768E1,1.001948242E3
8.036408484E1,1.001939453E3
8.046415197E1,1.001943115E3
8.056421911E1,1.001949219E3
8.066428497E1,1.001958496E3
8.076435204E1,1.001969727E3
8.086441917E1,1.001965576E3
8.096448631E1,1.001964844E3
8.106455347E1,1.001964600E3
8.116462104E1,1.001964600E3
8.126468787E1,1.001962646E3
8.136475500E1,1.001966309E3
8.146482214E1,1.001977295E3
8.156488920E1,1.001981201E3
8.166495610E1,1.001984619E3
8.176502327E1,1.001987061E3
8.186509040E1,1.001984863E3
8.196515753E1,1.001976562E3
8.206522467E1,1.001985840E3
8.216529180E1,1.001996338E3
8.226535893E1,1.001999023E3
8.236543150E1,1.002005371E3
8.246549866E1,1.002010010E3
8.256556580E1,1.002010254E3
8.266563293E1,1.002003662E3
8.276570013E1,1.001998535E3
8.286576726E1,1.001993896E3
8.296583440E1,1.001990479E3
8.306590153E1,1.001972168E3
8.316596863E1,1.001971191E3
8.326603576E1,1.001975098E3
8.336610283E1,1.001969238E3
8.346616996E1,1.001968750E3
8.356623703E1,1.001961914E3
8.366629946E1,1.001939453E3
8.376636666E1,1.001940674E3
8.386643379E1,1.001928955E3
8.396650063E1,1.001930664E3
8.406656776E1,1.001928467E3
8.416663439E1,1.001929443E3
8.436643299E1,1.001926758E3
8.446650046E1,1.001910156E3
8.456656766E1,1.001903809E3
8.466663479E1,1.001903320E3
8.476670192E1,1.001898926E3
8.486676906E1,1.001903564E3
8.496683619E1,1.001902344E3
8.506690326E1,1.001896484E3
8.516697039E1,1.001893799E3
8.526703752E1,1.001878418E3
8.536709919E1,1.001884277E3
8.546716632E1,1.001890137E3
8.556723345E1,1.001891113E3
8.566730059E1,1.001900146E3
8.576736765E1,1.001904785E3
8.586743479E1,1.001907715E3
8.596750192E1,1.001911865E3
8.606756908E1,1.001922852E3
8.616763628E1,1.001927246E3
8.626770342E1,1.001942871E3
8.636777055E1,1.001941650E3
8.646783762E1,1.001943604E3
8.656790482E1,1.001953857E3
8.666797195E1,1.001943115E3
8.676803912E1,1.001944824E3
8.686810628E1,1.001962891E3
8.696817375E1,1.001963623E3
8.706824088E1,1.001966797E3
8.716830808E1,1.001969482E3
8.726837521E1,1.001961182E3
8.736844235E1,1.001962158E3
