"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.653877364E0,1.639999962E1,-4.590000153E1,-5.000000000E0
5.753944563E0,1.540000057E1,-4.620000076E1,-5.200000286E0
5.854011628E0,1.419999981E1,-4.650000000E1,-5.300000191E0
5.954079125E0,1.310000038E1,-4.679999924E1,-5.400000095E0
6.054146123E0,1.260000038E1,-4.700000000E1,-5.700000286E0
6.154213154E0,1.290000057E1,-4.700000000E1,-6.500000000E0
6.254279284E0,1.369999981E1,-4.679999924E1,-7.800000191E0
6.354345780E0,1.430000019E1,-4.640000153E1,-9.100000381E0
6.454417978E0,1.480000019E1,-4.600000000E1,-1.000000000E1
6.554486110E0,1.530000019E1,-4.550000000E1,-1.010000038E1
6.654554008E0,1.630000114E1,-4.510000229E1,-9.699999809E0
6.754619739E0,1.710000038E1,-4.460000229E1,-9.100000381E0
6.854686870E0,1.810000038E1,-4.410000229E1,-8.500000000E0
6.954757068E0,1.850000000E1,-4.379999924E1,-7.800000191E0
7.054821266E0,1.900000000E1,-4.350000000E1,-6.700000286E0
7.154888396E0,1.939999962E1,-4.329999924E1,-5.900000095E0
7.254954560E0,1.960000038E1,-4.329999924E1,-5.099999905E0
7.355021223E0,1.910000038E1,-4.329999924E1,-4.500000000E0
7.455088086E0,1.830000114E1,-4.340000153E1,-4.099999905E0
7.555153018E0,1.750000000E1,-4.340000153E1,-4.300000191E0
7.655222915E0,1.720000076E1,-4.320000076E1,-4.599999905E0
7.755290311E0,1.710000038E1,-4.320000076E1,-4.599999905E0
7.855357542E0,1.680000114E1,-4.329999924E1,-4.300000191E0
7.955422307E0,1.620000076E1,-4.360000229E1,-3.700000048E0
8.055494571E0,1.560000038E1,-4.390000153E1,-3.000000000E0
8.155562669E0,1.510000038E1,-4.420000076E1,-2.500000000E0
8.255627899E0,1.490000057E1,-4.420000076E1,-2.200000048E0
8.355697195E0,1.500000000E1,-4.410000229E1,-2.500000000E0
8.455768760E0,1.519999981E1,-4.400000000E1,-2.700000048E0
8.555836924E0,1.540000057E1,-4.390000153E1,-2.900000095E0
8.655901554E0,1.580000019E1,-4.390000153E1,-2.600000143E0
8.755965551E0,1.630000114E1,-4.390000153E1,-2.600000143E0
8.856034315E0,1.689999962E1,-4.370000076E1,-3.000000000E0
8.956100280E0,1.739999962E1,-4.360000229E1,-3.400000095E0
9.056171777E0,1.789999962E1,-4.340000153E1,-3.700000048E0
9.156237408E0,1.860000038E1,-4.310000229E1,-4.099999905E0
9.256303205E0,1.930000114E1,-4.290000153E1,-4.200000286E0
9.356362434E0,1.970000076E1,-4.250000000E1,-4.500000000E0
9.456436165E0,2.000000000E1,-4.240000153E1,-4.500000000E0
9.556500462E0,2.010000038E1,-4.240000153E1,-4.400000095E0
9.656568525E0,2.010000038E1,-4.260000229E1,-4.400000095E0
9.756629322E0,1.989999962E1,-4.270000076E1,-4.400000095E0
9.856697421E0,1.980000114E1,-4.270000076E1,-4.300000191E0
9.956764786E0,1.960000038E1,-4.270000076E1,-3.799999952E0
1.005683155E1,1.910000038E1,-4.279999924E1,-3.299999952E0
1.015689771E1,1.830000114E1,-4.290000153E1,-2.900000095E0
1.025696401E1,1.750000000E1,-4.320000076E1,-2.700000048E0
1.035703051E1,1.730000114E1,-4.329999924E1,-2.799999952E0
1.045709791E1,1.720000076E1,-4.350000000E1,-2.799999952E0
1.055717041E1,1.710000038E1,-4.370000076E1,-2.700000048E0
1.065723844E1,1.689999962E1,-4.379999924E1,-2.900000095E0
1.075730553E1,1.739999962E1,-4.350000000E1,-3.400000095E0
1.085736823E1,1.830000114E1,-4.320000076E1,-3.600000143E0
1.095744040E1,1.930000114E1,-4.279999924E1,-3.600000143E0
1.105750796E1,2.010000038E1,-4.260000229E1,-3.299999952E0
1.115757812E1,2.060000038E1,-4.250000000E1,-3.000000000E0
1.125764652E1,2.050000000E1,-4.250000000E1,-3.000000000E0
1.135772208E1,2.000000000E1,-4.279999924E1,-3.299999952E0
1.145779232E1,1.960000038E1,-4.290000153E1,-3.700000048E0
1.155785318E1,1.939999962E1,-4.279999924E1,-3.900000095E0
1.165791741E1,1.960000038E1,-4.260000229E1,-3.799999952E0
1.175807553E1,1.950000000E1,-4.260000229E1,-3.900000095E0
1.185814253E1,1.880000114E1,-4.290000153E1,-3.799999952E0
1.195820396E1,1.770000076E1,-4.340000153E1,-4.300000191E0
1.205827179E1,1.660000038E1,-4.379999924E1,-4.400000095E0
1.215833908E1,1.590000057E1,-4.420000076E1,-4.800000191E0
1.225840615E1,1.560000038E1,-4.420000076E1,-5.000000000E0
1.235847318E1,1.550000000E1,-4.410000229E1,-5.200000286E0
1.245854101E1,1.540000057E1,-4.390000153E1,-5.400000095E0
1.255860841E1,1.560000038E1,-4.390000153E1,-5.200000286E0
1.265868124E1,1.590000057E1,-4.370000076E1,-5.599999905E0
1.275874730E1,1.710000038E1,-4.350000000E1,-5.800000191E0
1.285881427E1,1.839999962E1,-4.310000229E1,-6.200000286E0
1.295887586E1,1.980000114E1,-4.279999924E1,-6.400000095E0
1.305894459E1,2.080000114E1,-4.220000076E1,-6.700000286E0
1.315901386E1,2.180000114E1,-4.179999924E1,-6.599999905E0
1.325908155E1,2.230000114E1,-4.140000153E1,-6.300000191E0
1.335914788E1,2.260000038E1,-4.140000153E1,-5.400000095E0
1.345921535E1,2.230000114E1,-4.150000000E1,-4.700000286E0
1.355928188E1,2.189999962E1,-4.190000153E1,-3.700000048E0
1.365934741E1,2.130000114E1,-4.229999924E1,-2.799999952E0
1.375941118E1,2.080000114E1,-4.260000229E1,-1.399999976E0
1.385948157E1,2.030000114E1,-4.260000229E1,-2.000000030E-1
1.395954984E1,1.960000038E1,-4.270000076E1,9.000000358E-1
1.405962330E1,1.839999962E1,-4.290000153E1,1.800000072E0
1.415968713E1,1.710000038E1,-4.320000076E1,2.500000000E0
1.425975443E1,1.620000076E1,-4.340000153E1,3.100000143E0
1.435981629E1,1.600000000E1,-4.340000153E1,3.900000095E0
1.445988352E1,1.620000076E1,-4.329999924E1,4.800000191E0
1.455995045E1,1.639999962E1,-4.310000229E1,6.000000000E0
1.466001875E1,1.630000114E1,-4.279999924E1,7.200000286E0
1.476008462E1,1.569999981E1,-4.260000229E1,8.100000381E0
1.486015171E1,1.519999981E1,-4.250000000E1,8.400000572E0
1.496021758E1,1.490000057E1,-4.240000153E1,8.699999809E0
1.506028561E1,1.469999981E1,-4.240000153E1,8.600000381E0
1.516035287E1,1.450000000E1,-4.260000229E1,8.600000381E0
1.526042007E1,1.410000038E1,-4.279999924E1,8.699999809E0
1.536049083E1,1.340000057E1,-4.300000000E1,9.100000381E0
1.546056486E1,1.210000038E1,-4.310000229E1,9.699999809E0
1.556063216E1,1.069999981E1,-4.320000076E1,9.900000572E0
1.566069469E1,9.300000191E0,-4.320000076E1,1.080000019E1
1.576075442E1,8.300000191E0,-4.310000229E1,1.140000057E1
1.586082109E1,6.900000095E0,-4.320000076E1,1.230000019E1
1.596089578E1,5.400000095E0,-4.329999924E1,1.260000038E1
1.606096415E1,3.900000095E0,-4.350000000E1,1.280000019E1
1.616103158E1,3.000000000E0,-4.340000153E1,1.269999981E1
1.626109791E1,2.600000143E0,-4.310000229E1,1.310000038E1
1.636116670E1,2.500000000E0,-4.270000076E1,1.419999981E1
1.646123417E1,2.200000048E0,-4.220000076E1,1.560000038E1
1.656129593E1,2.200000048E0,-4.179999924E1,1.689999962E1
1.666136326E1,2.299999952E0,-4.160000229E1,1.739999962E1
1.676143239E1,2.700000048E0,-4.179999924E1,1.720000076E1
1.686150399E1,3.000000000E0,-4.200000000E1,1.689999962E1
1.696156889E1,3.600000143E0,-4.210000229E1,1.670000076E1
1.706163972E1,4.099999905E0,-4.200000000E1,1.700000000E1
1.716170358E1,4.500000000E0,-4.190000153E1,1.720000076E1
1.726177025E1,4.000000000E0,-4.200000000E1,1.680000114E1
1.736183425E1,2.900000095E0,-4.240000153E1,1.610000038E1
1.746189954E1,1.399999976E0,-4.279999924E1,1.450000000E1
1.756196757E1,0.000000000E0,-4.320000076E1,1.300000000E1
1.766203041E1,-1.200000048E0,-4.329999924E1,1.160000038E1
1.776209657E1,-2.200000048E0,-4.329999924E1,1.069999981E1
1.786216234E1,-3.000000000E0,-4.300000000E1,1.080000019E1
1.796223100E1,-3.400000095E0,-4.270000076E1,1.080000019E1
1.806229913E1,-3.900000095E0,-4.260000229E1,1.090000057E1
1.816237156E1,-4.200000286E0,-4.270000076E1,1.050000000E1
1.826243959E1,-4.300000191E0,-4.270000076E1,1.050000000E1
1.836251249E1,-4.000000000E0,-4.270000076E1,1.050000000E1
1.846257589E1,-3.500000000E0,-4.260000229E1,1.060000038E1
1.856264142E1,-2.799999952E0,-4.260000229E1,1.090000057E1
1.866270652E1,-2.000000000E0,-4.260000229E1,1.090000057E1
1.876277148E1,-1.500000000E0,-4.260000229E1,1.130000019E1
1.886283955E1,-1.300000072E0,-4.250000000E1,1.160000038E1
1.896290358E1,-1.100000024E0,-4.240000153E1,1.240000057E1
1.906298332E1,-1.300000072E0,-4.229999924E1,1.240000057E1
1.916305018E1,-1.500000000E0,-4.220000076E1,1.219999981E1
1.926311718E1,-2.200000048E0,-4.229999924E1,1.150000000E1
1.936318604E1,-2.900000095E0,-4.210000229E1,1.160000038E1
1.946325961E1,-3.900000095E0,-4.200000000E1,1.150000000E1
1.956332687E1,-5.000000000E0,-4.190000153E1,1.190000057E1
1.966339120E1,-5.500000000E0,-4.190000153E1,1.169999981E1
1.976345030E1,-5.900000095E0,-4.200000000E1,1.160000038E1
1.986351716E1,-6.099999905E0,-4.190000153E1,1.130000019E1
1.996359316E1,-6.099999905E0,-4.190000153E1,1.140000057E1
2.006366192E1,-5.700000286E0,-4.190000153E1,1.140000057E1
2.016372936E1,-5.099999905E0,-4.220000076E1,1.110000038E1
2.026379709E1,-4.300000191E0,-4.250000000E1,1.060000038E1
2.036386868E1,-3.400000095E0,-4.279999924E1,1.019999981E1
2.046393612E1,-2.299999952E0,-4.300000000E1,1.019999981E1
2.056399461E1,-1.100000024E0,-4.310000229E1,1.060000038E1
2.066405608E1,-3.000000119E-1,-4.279999924E1,1.140000057E1
2.076412151E1,-1.000000015E-1,-4.260000229E1,1.200000000E1
2.086419177E1,-4.000000060E-1,-4.229999924E1,1.280000019E1
2.096426013E1,-6.999999881E-1,-4.229999924E1,1.290000057E1
2.106432806E1,-1.300000072E0,-4.229999924E1,1.310000038E1
2.116439243E1,-2.200000048E0,-4.240000153E1,1.300000000E1
2.126445956E1,-3.600000143E0,-4.220000076E1,1.319999981E1
2.136452712E1,-4.400000095E0,-4.190000153E1,1.390000057E1
2.146459845E1,-4.599999905E0,-4.160000229E1,1.469999981E1
2.156466525E1,-3.799999952E0,-4.160000229E1,1.530000019E1
2.166473125E1,-2.600000143E0,-4.170000076E1,1.540000057E1
2.176479348E1,-1.600000024E0,-4.190000153E1,1.530000019E1
2.186486115E1,-1.000000000E0,-4.220000076E1,1.500000000E1
2.196493604E1,-6.999999881E-1,-4.250000000E1,1.469999981E1
2.206500417E1,-2.000000030E-1,-4.270000076E1,1.450000000E1
2.216507114E1,3.000000119E-1,-4.270000076E1,1.430000019E1
2.226513144E1,1.000000015E-1,-4.279999924E1,1.390000057E1
2.236519830E1,-2.000000030E-1,-4.290000153E1,1.330000019E1
2.246527147E1,-6.999999881E-1,-4.290000153E1,1.290000057E1
2.256534700E1,-1.100000024E0,-4.279999924E1,1.260000038E1
2.266541320E1,-1.700000048E0,-4.279999924E1,1.250000000E1
2.276547273E1,-2.700000048E0,-4.290000153E1,1.200000000E1
2.286553182E1,-3.400000095E0,-4.290000153E1,1.190000057E1
2.296560152E1,-3.700000048E0,-4.300000000E1,1.190000057E1
2.306567022E1,-3.799999952E0,-4.300000000E1,1.240000057E1
2.316573728E1,-3.900000095E0,-4.290000153E1,1.250000000E1
2.326580461E1,-4.200000286E0,-4.270000076E1,1.269999981E1
2.336587164E1,-4.099999905E0,-4.250000000E1,1.280000019E1
2.346594761E1,-4.099999905E0,-4.240000153E1,1.300000000E1
2.356601994E1,-3.799999952E0,-4.229999924E1,1.319999981E1
2.366608537E1,-3.900000095E0,-4.229999924E1,1.350000000E1
2.376614296E1,-3.900000095E0,-4.220000076E1,1.369999981E1
2.386620309E1,-4.300000191E0,-4.220000076E1,1.340000057E1
2.396627252E1,-4.400000095E0,-4.229999924E1,1.330000019E1
2.406634025E1,-4.300000191E0,-4.260000229E1,1.269999981E1
2.416640728E1,-4.200000286E0,-4.290000153E1,1.250000000E1
2.426647362E1,-3.700000048E0,-4.310000229E1,1.180000019E1
2.436654421E1,-3.299999952E0,-4.310000229E1,1.200000000E1
2.446661258E1,-3.000000000E0,-4.310000229E1,1.210000038E1
2.456668654E1,-2.799999952E0,-4.310000229E1,1.250000000E1
2.466674891E1,-2.799999952E0,-4.320000076E1,1.230000019E1
2.476681364E1,-2.700000048E0,-4.340000153E1,1.190000057E1
2.486687430E1,-3.200000048E0,-4.379999924E1,1.140000057E1
2.496695173E1,-3.900000095E0,-4.390000153E1,1.090000057E1
2.506702016E1,-4.800000191E0,-4.379999924E1,1.080000019E1
2.516708676E1,-5.599999905E0,-4.370000076E1,1.050000000E1
2.526714506E1,-5.900000095E0,-4.370000076E1,1.050000000E1
2.536721243E1,-5.599999905E0,-4.360000229E1,1.069999981E1
2.546727952E1,-5.099999905E0,-4.340000153E1,1.119999981E1
2.556734666E1,-4.700000286E0,-4.320000076E1,1.219999981E1
2.566741285E1,-4.599999905E0,-4.290000153E1,1.319999981E1
2.576747955E1,-4.400000095E0,-4.270000076E1,1.450000000E1
2.586754705E1,-3.900000095E0,-4.240000153E1,1.600000000E1
2.596761578E1,-2.900000095E0,-4.190000153E1,1.730000114E1
2.606768381E1,-1.600000024E0,-4.140000153E1,1.830000114E1
2.616776044E1,-9.000000358E-1,-4.110000229E1,1.870000076E1
2.626795710E1,-9.000000358E-1,-4.100000000E1,1.880000114E1
2.636802430E1,-1.600000024E0,-4.120000076E1,1.839999962E1
2.646808203E1,-2.000000000E0,-4.129999924E1,1.820000076E1
2.656814910E1,-2.200000048E0,-4.160000229E1,1.789999962E1
2.666821476E1,-1.700000048E0,-4.170000076E1,1.770000076E1
2.676828019E1,-1.300000072E0,-4.200000000E1,1.720000076E1
2.686834779E1,-1.300000072E0,-4.250000000E1,1.590000057E1
2.696841638E1,-1.800000072E0,-4.290000153E1,1.469999981E1
2.706848495E1,-2.200000048E0,-4.300000000E1,1.380000019E1
2.716855135E1,-2.400000095E0,-4.290000153E1,1.380000019E1
2.726861851E1,-2.700000048E0,-4.260000229E1,1.419999981E1
2.736868648E1,-3.200000048E0,-4.229999924E1,1.480000019E1
2.746875354E1,-3.799999952E0,-4.229999924E1,1.480000019E1
2.756882067E1,-4.300000191E0,-4.270000076E1,1.380000019E1
2.766888587E1,-4.400000095E0,-4.340000153E1,1.200000000E1
2.776895210E1,-4.200000286E0,-4.410000229E1,1.000000000E1
2.786902610E1,-3.799999952E0,-4.440000153E1,8.900000572E0
2.796909759E1,-3.600000143E0,-4.450000000E1,8.800000191E0
2.806916632E1,-3.200000048E0,-4.429999924E1,9.100000381E0
2.816922615E1,-2.600000143E0,-4.429999924E1,9.100000381E0
2.826928985E1,-1.600000024E0,-4.420000076E1,8.900000572E0
2.836935638E1,-3.000000119E-1,-4.429999924E1,9.100000381E0
2.846942385E1,6.000000238E-1,-4.440000153E1,9.699999809E0
2.856949128E1,1.399999976E0,-4.440000153E1,1.050000000E1
2.866956278E1,1.700000048E0,-4.429999924E1,1.110000038E1
2.876963127E1,1.300000072E0,-4.410000229E1,1.169999981E1
2.886969847E1,5.000000000E-1,-4.390000153E1,1.210000038E1
2.896976113E1,-1.000000015E-1,-4.379999924E1,1.280000019E1
2.906982996E1,-6.000000238E-1,-4.360000229E1,1.300000000E1
2.916989726E1,-6.999999881E-1,-4.350000000E1,1.280000019E1
2.926996516E1,-1.300000072E0,-4.340000153E1,1.230000019E1
2.937003452E1,-1.600000024E0,-4.350000000E1,1.240000057E1
2.947010082E1,-2.200000048E0,-4.360000229E1,1.240000057E1
2.957016712E1,-2.799999952E0,-4.360000229E1,1.240000057E1
2.967022778E1,-3.900000095E0,-4.360000229E1,1.180000019E1
2.977029478E1,-5.000000000E0,-4.350000000E1,1.160000038E1
2.987036298E1,-5.900000095E0,-4.320000076E1,1.140000057E1
2.997043121E1,-6.099999905E0,-4.300000000E1,1.200000000E1
3.007049877E1,-6.099999905E0,-4.279999924E1,1.280000019E1
3.017056477E1,-5.700000286E0,-4.270000076E1,1.350000000E1
3.027063216E1,-5.200000286E0,-4.290000153E1,1.400000000E1
3.037070473E1,-4.500000000E0,-4.290000153E1,1.410000038E1
3.047077183E1,-3.799999952E0,-4.310000229E1,1.419999981E1
3.057083889E1,-2.900000095E0,-4.310000229E1,1.419999981E1
3.067090026E1,-2.100000143E0,-4.320000076E1,1.440000057E1
3.077096649E1,-1.399999976E0,-4.310000229E1,1.469999981E1
3.087103339E1,-1.100000024E0,-4.310000229E1,1.460000038E1
3.097110155E1,-1.399999976E0,-4.310000229E1,1.410000038E1
3.107117125E1,-2.500000000E0,-4.300000000E1,1.369999981E1
3.117124201E1,-3.700000048E0,-4.279999924E1,1.360000038E1
3.127130844E1,-4.599999905E0,-4.260000229E1,1.350000000E1
3.137137878E1,-4.900000095E0,-4.250000000E1,1.300000000E1
3.147144257E1,-4.800000191E0,-4.250000000E1,1.250000000E1
3.157151964E1,-4.400000095E0,-4.240000153E1,1.240000057E1
3.167158070E1,-4.200000286E0,-4.229999924E1,1.260000038E1
3.177164583E1,-3.799999952E0,-4.220000076E1,1.230000019E1
3.187170316E1,-3.400000095E0,-4.229999924E1,1.169999981E1
3.197177166E1,-2.900000095E0,-4.250000000E1,1.090000057E1
3.207184119E1,-2.799999952E0,-4.279999924E1,1.069999981E1
3.217190919E1,-2.600000143E0,-4.310000229E1,1.090000057E1
3.227197702E1,-2.299999952E0,-4.300000000E1,1.190000057E1
3.237205188E1,-2.500000000E0,-4.279999924E1,1.300000000E1
3.247212395E1,-3.100000143E0,-4.260000229E1,1.369999981E1
3.257219018E1,-4.099999905E0,-4.270000076E1,1.340000057E1
3.267224734E1,-4.800000191E0,-4.279999924E1,1.290000057E1
3.277230678E1,-5.200000286E0,-4.290000153E1,1.280000019E1
3.287237330E1,-5.300000191E0,-4.300000000E1,1.290000057E1
3.297244520E1,-5.000000000E0,-4.329999924E1,1.250000000E1
3.307251430E1,-4.000000000E0,-4.370000076E1,1.190000057E1
3.317258843E1,-2.799999952E0,-4.400000000E1,1.160000038E1
3.327265303E1,-2.000000000E0,-4.400000000E1,1.150000000E1
3.337272009E1,-1.700000048E0,-4.410000229E1,1.130000019E1
3.347295886E1,-1.600000024E0,-4.440000153E1,1.080000019E1
3.357302569E1,-1.399999976E0,-4.460000229E1,1.050000000E1
3.367309165E1,-1.399999976E0,-4.470000076E1,1.019999981E1
3.377314328E1,-1.500000000E0,-4.450000000E1,1.000000000E1
3.387321025E1,-1.899999976E0,-4.440000153E1,1.000000000E1
3.397327858E1,-2.299999952E0,-4.440000153E1,1.000000000E1
3.407334688E1,-2.900000095E0,-4.460000229E1,9.600000381E0
3.417341398E1,-3.299999952E0,-4.470000076E1,9.199999809E0
3.427348074E1,-4.099999905E0,-4.450000000E1,9.300000191E0
3.437354784E1,-4.700000286E0,-4.420000076E1,9.800000191E0
3.447361537E1,-5.099999905E0,-4.390000153E1,1.019999981E1
3.457368617E1,-5.099999905E0,-4.370000076E1,1.060000038E1
3.467375246E1,-4.900000095E0,-4.360000229E1,1.090000057E1
3.477381816E1,-4.300000191E0,-4.379999924E1,1.110000038E1
3.487388759E1,-3.299999952E0,-4.400000000E1,1.080000019E1
3.497395556E1,-2.400000095E0,-4.420000076E1,1.050000000E1
3.507402349E1,-1.700000048E0,-4.420000076E1,1.030000019E1
3.517408745E1,-1.700000048E0,-4.420000076E1,1.050000000E1
3.527415468E1,-1.800000072E0,-4.420000076E1,1.080000019E1
3.537422215E1,-2.000000000E0,-4.410000229E1,1.140000057E1
3.547428691E1,-2.700000048E0,-4.390000153E1,1.160000038E1
3.557435391E1,-3.400000095E0,-4.370000076E1,1.169999981E1
3.567441981E1,-4.400000095E0,-4.350000000E1,1.140000057E1
3.577449284E1,-5.200000286E0,-4.350000000E1,1.119999981E1
3.587456027E1,-5.900000095E0,-4.340000153E1,1.110000038E1
3.597463350E1,-6.200000286E0,-4.360000229E1,1.080000019E1
3.607469936E1,-6.000000000E0,-4.370000076E1,1.030000019E1
3.617477269E1,-5.500000000E0,-4.379999924E1,1.019999981E1
3.627483506E1,-5.000000000E0,-4.370000076E1,1.050000000E1
3.637489659E1,-4.400000095E0,-4.370000076E1,1.060000038E1
3.647495722E1,-3.600000143E0,-4.390000153E1,1.040000057E1
3.657502432E1,-2.600000143E0,-4.429999924E1,9.800000191E0
3.667510168E1,-1.700000048E0,-4.440000153E1,1.000000000E1
3.677516784E1,-1.399999976E0,-4.429999924E1,1.050000000E1
3.687523494E1,-1.500000000E0,-4.420000076E1,1.119999981E1
3.697529244E1,-2.000000000E0,-4.410000229E1,1.090000057E1
3.707536063E1,-2.500000000E0,-4.410000229E1,1.069999981E1
3.717542776E1,-3.000000000E0,-4.410000229E1,1.069999981E1
3.727550129E1,-3.400000095E0,-4.390000153E1,1.160000038E1
3.737556819E1,-3.400000095E0,-4.370000076E1,1.240000057E1
3.747563539E1,-3.400000095E0,-4.340000153E1,1.290000057E1
3.757569639E1,-3.200000048E0,-4.320000076E1,1.319999981E1
3.767576212E1,-3.299999952E0,-4.290000153E1,1.369999981E1
3.777582808E1,-3.200000048E0,-4.279999924E1,1.460000038E1
3.787589525E1,-3.000000000E0,-4.290000153E1,1.460000038E1
3.797596371E1,-2.500000000E0,-4.329999924E1,1.380000019E1
3.807604974E1,-1.899999976E0,-4.360000229E1,1.240000057E1
3.817611697E1,-1.399999976E0,-4.370000076E1,1.169999981E1
3.827618447E1,-1.500000000E0,-4.360000229E1,1.180000019E1
3.837623673E1,-1.899999976E0,-4.360000229E1,1.230000019E1
3.847630420E1,-2.500000000E0,-4.340000153E1,1.230000019E1
3.857637800E1,-3.400000095E0,-4.340000153E1,1.230000019E1
3.867644119E1,-4.300000191E0,-4.329999924E1,1.230000019E1
3.877650666E1,-5.200000286E0,-4.320000076E1,1.260000038E1
3.887656632E1,-5.599999905E0,-4.320000076E1,1.250000000E1
3.897663455E1,-5.200000286E0,-4.329999924E1,1.240000057E1
3.907670535E1,-4.500000000E0,-4.350000000E1,1.210000038E1
3.917677741E1,-3.900000095E0,-4.360000229E1,1.219999981E1
3.927684818E1,-3.900000095E0,-4.360000229E1,1.200000000E1
3.937691681E1,-3.900000095E0,-4.360000229E1,1.160000038E1
3.947697907E1,-3.600000143E0,-4.370000076E1,1.110000038E1
3.957704257E1,-3.000000000E0,-4.390000153E1,1.100000000E1
3.967710403E1,-2.400000095E0,-4.400000000E1,1.160000038E1
3.977717123E1,-1.899999976E0,-4.390000153E1,1.219999981E1
3.987723833E1,-1.800000072E0,-4.370000076E1,1.240000057E1
3.997730692E1,-2.400000095E0,-4.370000076E1,1.190000057E1
4.007738736E1,-3.600000143E0,-4.370000076E1,1.150000000E1
4.017745392E1,-4.800000191E0,-4.379999924E1,1.119999981E1
4.027752098E1,-5.599999905E0,-4.370000076E1,1.119999981E1
4.037757555E1,-5.800000191E0,-4.360000229E1,1.080000019E1
4.047764438E1,-5.700000286E0,-4.350000000E1,1.050000000E1
4.057771154E1,-5.500000000E0,-4.360000229E1,1.019999981E1
4.067777618E1,-5.000000000E0,-4.350000000E1,1.040000057E1
4.077805591E1,-4.400000095E0,-4.370000076E1,1.050000000E1
4.087812387E1,-3.500000000E0,-4.370000076E1,1.080000019E1
4.097819410E1,-2.799999952E0,-4.370000076E1,1.130000019E1
