"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.104362674E2,5.238497231E1,5.205651479E0,6.373186056E0,2.058679581E0,1.970568848E2,4.000000000E0,0.000000000E0
2.114753677E2,5.238494975E1,5.205639866E0,6.370276048E0,2.067276955E0,1.961845856E2,4.000000000E0,0.000000000E0
2.124335194E2,5.238492877E1,5.205631371E0,6.367776328E0,2.077779770E0,1.963400726E2,4.000000000E0,0.000000000E0
2.134635403E2,5.238491033E1,5.205624007E0,6.365189213E0,2.088827133E0,2.017383728E2,4.000000000E0,0.000000000E0
2.144440736E2,5.238489141E1,5.205613388E0,6.362714632E0,2.110477924E0,1.989306183E2,4.000000000E0,0.000000000E0
2.154641745E2,5.238486994E1,5.205601441E0,6.360543346E0,2.129341602E0,1.980654297E2,4.000000000E0,0.000000000E0
2.164697614E2,5.238484809E1,5.205589904E0,6.358989610E0,2.136908531E0,1.996311188E2,4.000000000E0,0.000000000E0
2.174481639E2,5.238482878E1,5.205571966E0,6.357852702E0,2.147099018E0,1.942168427E2,4.000000000E0,0.000000000E0
2.184348172E2,5.238480708E1,5.205557735E0,6.357320152E0,2.151657820E0,1.944495697E2,4.000000000E0,0.000000000E0
2.194459138E2,5.238478793E1,5.205545824E0,6.356997412E0,2.155955076E0,1.930144348E2,4.000000000E0,0.000000000E0
2.204635768E2,5.238476662E1,5.205536350E0,6.356949391E0,2.161394835E0,1.897856293E2,4.000000000E0,0.000000000E0
2.214503327E2,5.238474462E1,5.205531471E0,6.357032747E0,2.173375607E0,1.916281128E2,4.000000000E0,0.000000000E0
2.224360071E2,5.238472302E1,5.205521183E0,6.357086831E0,2.181726217E0,1.946194763E2,4.000000000E0,0.000000000E0
2.234750119E2,5.238470145E1,5.205512428E0,6.357188233E0,2.180038452E0,1.899282990E2,4.000000000E0,0.000000000E0
2.244619215E2,5.238468183E1,5.205503521E0,6.357175186E0,2.162471771E0,1.808575134E2,4.000000000E0,0.000000000E0
2.254305830E2,5.238466413E1,5.205502421E0,6.357022950E0,2.144476652E0,1.850194244E2,4.000000000E0,0.000000000E0
2.264446886E2,5.238464654E1,5.205498671E0,6.356653655E0,2.129397154E0,1.623890076E2,4.000000000E0,0.000000000E0
2.274409603E2,5.238462884E1,5.205505987E0,6.355859591E0,2.108090878E0,1.455621643E2,4.000000000E0,0.000000000E0
2.284634339E2,5.238461088E1,5.205516988E0,6.354582324E0,2.096670151E0,1.339681091E2,4.000000000E0,0.000000000E0
2.294618247E2,5.238459365E1,5.205539948E0,6.351816188E0,2.097782373E0,1.275026093E2,4.000000000E0,0.000000000E0
2.304647822E2,5.238457914E1,5.205574918E0,6.347478655E0,2.114596844E0,1.129846725E2,4.000000000E0,0.000000000E0
2.314604042E2,5.238456778E1,5.205611173E0,6.341981768E0,2.132030487E0,1.115656586E2,3.000000000E0,0.000000000E0
2.324487217E2,5.238456052E1,5.205648065E0,6.335603853E0,2.144639492E0,1.000085144E2,3.000000000E0,0.000000000E0
2.334358482E2,5.238455663E1,5.205687774E0,6.328274295E0,2.150344133E0,9.829614258E1,3.000000000E0,0.000000000E0
2.344454058E2,5.238455421E1,5.205721582E0,6.319676045E0,2.163466692E0,9.459841919E1,3.000000000E0,0.000000000E0
2.354510455E2,5.238455446E1,5.205756381E0,6.309958789E0,2.185878038E0,8.425598145E1,4.000000000E0,0.000000000E0
2.364543470E2,5.238455703E1,5.205797958E0,6.299509166E0,2.199730873E0,8.538056183E1,4.000000000E0,0.000000000E0
2.374534871E2,5.238455809E1,5.205838761E0,6.288202540E0,2.183316708E0,8.910832214E1,4.000000000E0,0.000000000E0
2.384570792E2,5.238455657E1,5.205869452E0,6.276011425E0,2.154022694E0,1.160903625E2,4.000000000E0,0.000000000E0
2.394594887E2,5.238454615E1,5.205897841E0,6.263439833E0,2.123673916E0,1.571756439E2,4.000000000E0,0.000000000E0
2.404527743E2,5.238452775E1,5.205912076E0,6.250332588E0,2.105756521E0,1.663505859E2,4.000000000E0,0.000000000E0
2.414412250E2,5.238450683E1,5.205921721E0,6.237398713E0,2.101586103E0,1.615564575E2,4.000000000E0,0.000000000E0
2.424419171E2,5.238448699E1,5.205934651E0,6.224576400E0,2.104473352E0,1.620056458E2,4.000000000E0,0.000000000E0
2.434561676E2,5.238446597E1,5.205946561E0,6.211580640E0,2.120912075E0,1.649222870E2,4.000000000E0,0.000000000E0
2.444422371E2,5.238444354E1,5.205958068E0,6.198277003E0,2.127595901E0,1.660924530E2,4.000000000E0,0.000000000E0
2.454399861E2,5.238442381E1,5.205967331E0,6.184801524E0,2.131813526E0,1.647724915E2,4.000000000E0,0.000000000E0
2.464601829E2,5.238440332E1,5.205977035E0,6.171201255E0,2.149032354E0,1.621558228E2,4.000000000E0,0.000000000E0
2.474491880E2,5.238438073E1,5.205988423E0,6.157725188E0,2.172724724E0,1.628915558E2,4.000000000E0,0.000000000E0
2.484414220E2,5.238435766E1,5.206000283E0,6.144202893E0,2.193924189E0,1.580001526E2,4.000000000E0,0.000000000E0
2.494557370E2,5.238433578E1,5.206015209E0,6.130611421E0,2.209267139E0,1.521591034E2,4.000000000E0,0.000000000E0
2.504491146E2,5.238431389E1,5.206035592E0,6.117245706E0,2.215384960E0,1.429791107E2,4.000000000E0,0.000000000E0
2.514579259E2,5.238429600E1,5.206059147E0,6.103642884E0,2.211123466E0,1.272732391E2,4.000000000E0,0.000000000E0
2.524567414E2,5.238428339E1,5.206086852E0,6.090325721E0,2.211461544E0,1.226029739E2,4.000000000E0,0.000000000E0
2.534575557E2,5.238427050E1,5.206119897E0,6.076677871E0,2.209640026E0,1.214935226E2,4.000000000E0,0.000000000E0
2.544483200E2,5.238426381E1,5.206135298E0,6.062526811E0,2.208330393E0,1.181517715E2,4.000000000E0,0.000000000E0
2.554570812E2,5.238425642E1,5.206156365E0,6.048043682E0,2.209295988E0,1.160733795E2,4.000000000E0,0.000000000E0
2.564405138E2,5.238424556E1,5.206172145E0,6.033030122E0,2.214030504E0,1.210248337E2,4.000000000E0,0.000000000E0
2.574438289E2,5.238423513E1,5.206190388E0,6.017729683E0,2.230707407E0,1.180324707E2,4.000000000E0,0.000000000E0
2.584519571E2,5.238422675E1,5.206222045E0,6.002263252E0,2.256663799E0,1.161570129E2,4.000000000E0,0.000000000E0
2.594448206E2,5.238421482E1,5.206247523E0,5.986174703E0,2.297602177E0,1.268994522E2,4.000000000E0,0.000000000E0
2.604473716E2,5.238419890E1,5.206273477E0,5.969765275E0,2.324350357E0,1.164852295E2,4.000000000E0,0.000000000E0
2.614413779E2,5.238418918E1,5.206299251E0,5.952947559E0,2.327260971E0,1.117349472E2,4.000000000E0,0.000000000E0
2.624380690E2,5.238418194E1,5.206326420E0,5.935984028E0,2.320088148E0,1.125276489E2,4.000000000E0,0.000000000E0
2.634468864E2,5.238417539E1,5.206352113E0,5.918793272E0,2.314713478E0,1.155345459E2,4.000000000E0,0.000000000E0
2.644493140E2,5.238416728E1,5.206380727E0,5.901491585E0,2.311689138E0,1.172368927E2,4.000000000E0,0.000000000E0
2.654647194E2,5.238416012E1,5.206407997E0,5.884124336E0,2.314028978E0,1.134018173E2,4.000000000E0,0.000000000E0
2.664439104E2,5.238415184E1,5.206439738E0,5.866685317E0,2.310344219E0,1.135590134E2,4.000000000E0,0.000000000E0
2.674535929E2,5.238414335E1,5.206469445E0,5.848989370E0,2.301033735E0,1.124896622E2,4.000000000E0,0.000000000E0
2.684356855E2,5.238413653E1,5.206500069E0,5.831209761E0,2.285637140E0,1.170182877E2,4.000000000E0,0.000000000E0
2.694443722E2,5.238412775E1,5.206528845E0,5.813362238E0,2.274351597E0,1.115755615E2,4.000000000E0,0.000000000E0
2.704489233E2,5.238412158E1,5.206557713E0,5.795554427E0,2.265518665E0,1.104247513E2,4.000000000E0,0.000000000E0
2.714654484E2,5.238411505E1,5.206588819E0,5.777685752E0,2.260056973E0,1.123687439E2,4.000000000E0,0.000000000E0
2.724381579E2,5.238410794E1,5.206621444E0,5.759883880E0,2.253839493E0,1.104514084E2,4.000000000E0,0.000000000E0
2.734558022E2,5.238410144E1,5.206652807E0,5.741880314E0,2.247543573E0,1.145641174E2,4.000000000E0,0.000000000E0
2.744458277E2,5.238409469E1,5.206681083E0,5.723903088E0,2.240986824E0,1.094177475E2,4.000000000E0,0.000000000E0
2.754550815E2,5.238408849E1,5.206714357E0,5.706021008E0,2.240347862E0,1.102370834E2,3.000000000E0,0.000000000E0
2.764762251E2,5.238408216E1,5.206747600E0,5.688194718E0,2.238663912E0,1.095592422E2,3.000000000E0,0.000000000E0
2.774422826E2,5.238407644E1,5.206779724E0,5.670446232E0,2.234711409E0,1.061279602E2,3.000000000E0,0.000000000E0
2.784668723E2,5.238407121E1,5.206811765E0,5.652649768E0,2.230491638E0,1.126694870E2,3.000000000E0,0.000000000E0
2.794449103E2,5.238406424E1,5.206840824E0,5.634837364E0,2.218033314E0,1.114040298E2,3.000000000E0,0.000000000E0
2.804697093E2,5.238405775E1,5.206869429E0,5.616938261E0,2.203257084E0,1.099222488E2,3.000000000E0,0.000000000E0
2.814484348E2,5.238405140E1,5.206900800E0,5.599101953E0,2.190749645E0,1.091895218E2,3.000000000E0,0.000000000E0
2.824390771E2,5.238404477E1,5.206932529E0,5.581274070E0,2.187073946E0,1.152346191E2,3.000000000E0,0.000000000E0
2.834403899E2,5.238403610E1,5.206963244E0,5.563387326E0,2.185430050E0,1.155681534E2,4.000000000E0,0.000000000E0
2.844460999E2,5.238402808E1,5.206994147E0,5.545773907E0,2.180881500E0,1.112775955E2,4.000000000E0,0.000000000E0
2.854536969E2,5.238402080E1,5.207024430E0,5.528130495E0,2.177707434E0,1.119087143E2,4.000000000E0,0.000000000E0
2.864423151E2,5.238401333E1,5.207053851E0,5.510463350E0,2.177994013E0,1.190207596E2,4.000000000E0,0.000000000E0
2.874518152E2,5.238400405E1,5.207081619E0,5.492744018E0,2.170237064E0,1.109138031E2,4.000000000E0,0.000000000E0
2.884459644E2,5.238399798E1,5.207110232E0,5.475078660E0,2.156264544E0,1.090150299E2,4.000000000E0,0.000000000E0
2.894587556E2,5.238399258E1,5.207138792E0,5.457360775E0,2.132414341E0,1.087881012E2,4.000000000E0,0.000000000E0
2.904455213E2,5.238398686E1,5.207166623E0,5.439626930E0,2.117077827E0,1.180651321E2,4.000000000E0,0.000000000E0
2.914566598E2,5.238397784E1,5.207196384E0,5.421855345E0,2.116179705E0,1.162274857E2,4.000000000E0,0.000000000E0
2.924494101E2,5.238396884E1,5.207228507E0,5.404109917E0,2.117157698E0,1.072382126E2,4.000000000E0,0.000000000E0
2.934353407E2,5.238396316E1,5.207261055E0,5.386421137E0,2.122964382E0,1.100699844E2,4.000000000E0,0.000000000E0
2.944486259E2,5.238395494E1,5.207295304E0,5.368791830E0,2.128276348E0,1.096820984E2,4.000000000E0,0.000000000E0
2.954364758E2,5.238394695E1,5.207329914E0,5.351297921E0,2.128014326E0,1.154525070E2,4.000000000E0,0.000000000E0
2.964448378E2,5.238393855E1,5.207358931E0,5.333814132E0,2.124520302E0,1.167428513E2,4.000000000E0,0.000000000E0
2.974577556E2,5.238392900E1,5.207390863E0,5.316378450E0,2.123805523E0,1.063090744E2,4.000000000E0,0.000000000E0
