"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.301665388E1,-3.826051235E0,5.992869854E0,4.079844475E0
2.311671920E1,-4.431802750E0,2.121327400E0,1.290514112E0
2.321678794E1,-9.885960579E0,1.007032013E1,1.285725594E1
2.331685739E1,2.035133541E-1,8.755863190E0,9.421471596E0
2.341692495E1,5.126142502E0,2.418217510E-1,6.311308384E0
2.351699550E1,4.558699131E0,8.906702399E-1,2.343995094E0
2.361705381E1,1.599375606E0,1.117886925E1,4.110970020E0
2.371713183E1,-1.221080184E0,8.588263512E0,6.270605564E0
2.381719085E1,-3.062277555E0,4.034353256E0,1.901054144E0
2.391726266E1,-5.406272411E0,5.348809719E0,8.906702042E0
2.401733154E1,2.581028223E0,1.146139336E1,1.187320900E1
2.411739362E1,1.683175206E0,3.811685562E0,8.667274475E0
2.421745970E1,8.566715240E0,-2.123721838E0,2.961717844E0
2.431752782E1,2.865947008E0,3.799714088E0,8.913885117E0
2.441759330E1,-8.830085754E0,1.063297462E1,1.852210999E1
2.451767621E1,-4.994457245E0,4.762212753E0,1.994430900E0
2.461772510E1,-3.548315287E0,2.765387297E0,-4.479688168E0
2.471778909E1,-8.154899597E0,1.385806274E1,1.556518078E1
2.481787947E1,-3.842811108E0,6.270605564E0,5.284164429E0
2.491793578E1,7.357606411E0,8.332076073E-1,8.217150688E0
2.501800156E1,2.727078915E0,2.456526041E0,9.794978142E0
2.511806208E1,-1.120520592E0,1.348934460E1,2.452695084E1
2.521813272E1,-4.862771988E0,7.046350956E0,4.788549542E-1
2.531821314E1,-2.672010660E0,2.159635782E0,-2.233858347E0
2.541826312E1,-8.243488312E0,1.049889469E1,1.035523891E1
2.551834103E1,7.877163887E-1,1.263219357E1,6.945791245E0
2.561840201E1,2.633702382E-2,2.339206457E0,5.992869854E0
2.571847017E1,6.103006363E0,-2.889889717E0,1.345582485E0
2.581853222E1,2.932986736E0,1.292908382E1,-8.451790214E-1
2.591860743E1,1.326428294E0,1.056593513E1,7.752661705E0
2.601867304E1,-4.223500729E0,3.368744612E0,1.359948039E0
2.611875973E1,-7.891529560E0,4.972908974E0,-3.304099143E-1
2.621880031E1,2.099778891E0,1.664978790E1,1.618769264E1
2.631910142E1,-2.700742006E0,5.437397957E0,4.587430477E0
2.641916433E1,6.459753513E0,-1.659232497E0,1.075029373E1
2.651923088E1,2.753416061E0,3.610566378E0,1.381496525E1
2.661930162E1,-7.826884270E0,1.325709915E1,2.374641800E1
2.671936537E1,-1.264177084E0,6.821289062E0,1.149251938E0
2.681943099E1,-2.530748367E0,1.867534399E0,7.422251701E-1
2.691949453E1,-1.149970150E1,1.219164753E1,1.530659866E1
2.701956148E1,3.064671755E-1,1.070240879E1,6.246663094E0
2.711962840E1,3.708731651E0,-7.901106775E-2,5.760625362E0
2.721969784E1,7.558725357E0,-1.675992459E-2,1.364736676E0
2.731977092E1,3.447755575E-1,1.029538155E1,9.342460632E0
2.741982790E1,-2.315263748E0,1.086521912E1,6.234691620E0
2.751989808E1,-3.014391899E0,3.624932051E0,1.130097747E0
2.761996232E1,-5.346415520E0,1.980065227E0,-1.003201127E0
2.772003127E1,2.020767927E0,1.634092522E1,2.162030220E1
2.782010245E1,-3.265790939E0,5.281770229E0,4.608979225E0
2.792016497E1,5.276981831E0,-1.266571403E0,6.445387840E0
2.802023105E1,4.992063046E0,1.381496549E0,1.359469223E1
2.812029929E1,-6.821289062E0,1.240473747E1,2.312869453E1
2.822036704E1,-3.933793545E0,5.834847927E0,1.551490068E0
2.832043349E1,-3.493247032E0,2.188367128E0,-2.059076309E0
2.842050147E1,-1.075029373E1,9.948211670E0,1.413819313E1
2.852056645E1,-2.547508478E0,9.881172180E0,1.017566776E1
2.862064186E1,4.556304932E0,8.379961550E-2,5.789356709E0
2.872070611E1,8.281796455E0,-5.363175869E-1,-1.201925993E0
2.882076837E1,-2.037527800E0,1.282852459E1,7.137333393E0
2.892083778E1,-4.817280769E0,9.198803902E0,3.931399345E0
2.902091083E1,-3.215511084E0,2.796513081E0,3.830839694E-1
2.912097284E1,-5.571477413E0,3.205934048E0,4.225894928E0
2.922103652E1,8.379961550E-2,1.444705391E1,1.915180397E1
2.932111123E1,-2.011190891E0,4.692778587E0,4.556304932E0
2.942118311E1,5.868367672E0,-3.282550812E0,6.019207001E0
2.952123993E1,1.810071707E0,3.129317284E0,1.830183601E1
2.962130377E1,-1.022594738E1,9.718361855E0,2.194831657E1
2.972137182E1,-4.623344421E0,4.098998547E0,8.356019258E-1
2.982143834E1,-4.482082367E0,9.864411950E-1,-7.110996246E-1
2.992151993E1,-1.405199909E1,1.251008606E1,1.907997513E1
3.002157544E1,-3.320859194E0,8.154899597E0,7.376760483E0
3.012164449E1,7.161275864E0,-1.309668303E0,4.127729893E0
3.022171284E1,7.266623974E0,6.680026650E-1,1.532335877E0
3.032177932E1,-4.771789551E0,1.302485466E1,1.530899334E1
3.042184656E1,-5.626545906E0,6.447782040E0,4.795732498E0
3.052191158E1,-3.119740009E0,2.087807655E0,-5.626545548E-1
3.062198126E1,-8.403904915E0,2.047105074E0,3.033546209E0
3.072205210E1,1.608952641E0,1.255078888E1,1.609431458E1
3.082212435E1,-4.956148863E-1,3.794925690E0,5.111776829E0
3.092217800E1,5.810904980E0,-2.018373728E0,6.270605564E0
3.102224618E1,3.232270956E0,4.896292210E0,1.327625370E1
3.112231699E1,-7.965752125E0,9.665687561E0,1.804325485E1
3.122238007E1,-3.220299721E0,3.988861799E0,1.951334000E0
3.132244708E1,-7.460560322E0,4.620950520E-1,1.359948039E0
3.142251333E1,-1.200249958E1,1.339117908E1,2.077512169E1
3.152258014E1,-3.859570980E0,8.186025620E0,1.211981869E1
3.162265246E1,4.745452881E0,-1.498816013E0,3.929004908E0
3.172271294E1,7.893924236E0,2.035133541E-1,1.072635174E0
3.182279023E1,-2.257801056E0,1.172955227E1,1.554123783E1
3.192284871E1,-4.292934895E0,7.036773682E0,4.489265442E0
3.202291882E1,-2.047105074E0,2.559479713E0,-2.068653345E0
3.212298330E1,-1.098253822E1,4.608979225E0,4.453351021E0
3.222305258E1,-4.788549617E-3,1.194982529E1,1.363300037E1
3.232312269E1,3.308887720E0,2.597788095E0,4.829252243E0
3.242319160E1,6.191594601E0,-2.456526041E0,6.373559475E0
3.252325395E1,1.496421814E0,5.664854050E0,1.217249298E1
3.262331777E1,-8.468549728E0,9.083878517E0,1.747581100E1
3.272338469E1,-3.993650436E0,2.985660791E0,4.285751879E-1
3.282345707E1,-8.214756966E0,1.656838179E0,-1.180377483E0
3.292352388E1,-4.407859802E0,1.507914257E1,2.573127174E1
3.302358980E1,-2.751021862E0,5.475706577E0,5.916253090E0
3.312365605E1,5.779779434E0,-2.660039425E0,7.271412373E0
3.322374843E1,4.980091572E0,5.770202279E-1,9.926663399E0
3.332378831E1,-7.932232380E0,9.462174416E0,2.379669762E1
3.342386190E1,-4.853195190E0,5.047131062E0,1.790917516E0
3.352392337E1,-4.549122334E0,1.515576005E0,-2.130904645E-1
3.362592367E1,-1.092028713E1,8.413481712E0,1.180377483E1
3.372600079E1,1.252205729E0,1.129379463E1,8.870788574E0
3.382607110E1,2.755810261E0,-6.464541703E-2,5.071074009E0
3.392613225E1,8.672063828E0,-1.503604531E0,2.284138203E0
3.402619956E1,-2.394274771E-1,1.167687798E1,7.685622215E0
3.412626281E1,-3.629720688E0,1.029059315E1,8.248276711E0
3.422632859E1,-3.943370581E0,4.091815472E0,1.620923996E0
3.432640127E1,-7.908289909E0,2.183578730E0,3.081431627E0
3.442646325E1,-1.819648892E-1,1.320921421E1,2.347825813E1
3.452654143E1,-1.958516836E0,4.690384388E0,3.828445435E0
3.462659768E1,4.654470444E0,-3.818868399E0,6.924242973E0
3.472666179E1,3.031152010E0,4.034353256E0,1.859633255E1
3.482673137E1,-6.411868095E0,1.114534950E1,2.288687325E1
3.492679862E1,-4.350397110E0,4.494053841E0,2.312869549E0
3.502686590E1,-5.492466450E0,1.017566800E0,-1.192348838E0
3.512693945E1,-1.194024849E1,1.349892139E1,2.227154350E1
3.522699956E1,-3.452544212E0,7.482108593E0,6.452570438E0
3.532706664E1,6.624958515E0,-2.487651587E0,4.807703972E0
3.542713602E1,6.782980442E0,9.720755816E-1,9.150918007E0
3.552720193E1,-3.603383541E0,1.146618176E1,2.546790123E1
3.562727741E1,-3.179596901E0,6.031178474E0,3.672817469E0
3.572734063E1,-3.366350412E0,1.944151163E0,-4.549122155E-1
3.582740491E1,-1.143505669E1,7.273807049E0,1.019003391E1
3.592746899E1,-6.153286099E-1,9.399923325E0,7.759844780E0
3.602753830E1,3.256213665E0,-1.197137404E-2,4.156461239E0
3.612760588E1,7.994483471E0,-8.164477348E-1,8.475732803E-1
3.622768296E1,5.123748183E-1,1.036481571E1,7.415069103E0
3.632774731E1,-4.570670605E0,8.482915878E0,9.318517685E0
3.642781109E1,-3.282550812E0,3.462121487E0,3.691971779E0
3.652787544E1,-7.439012051E0,3.249030828E0,4.010410309E0
3.662793902E1,1.936968327E0,1.158589554E1,1.473915577E1
3.672800823E1,1.158828974E0,4.996851444E0,6.213143349E0
3.682808228E1,6.203566074E0,-1.905842781E0,4.970514297E0
3.692813952E1,1.723877907E0,5.111776829E0,1.177504349E1
3.702820901E1,-6.715940952E0,8.854028702E0,1.970009232E1
3.712827632E1,-3.993650436E0,4.434196949E0,5.379935265E0
3.722834633E1,-5.528380394E0,2.214704275E0,5.109382629E0
3.732841018E1,-8.518829346E0,1.178462029E1,1.808874702E1
3.742848386E1,-1.841197371E0,6.579467297E0,7.951386452E0
3.752855711E1,4.194769382E0,-2.394274808E-3,6.828471661E0
3.762860659E1,4.223500729E0,2.482862949E0,7.764633179E0
3.772868041E1,-6.684815407E0,1.199292278E1,2.274082184E1
3.782875119E1,-3.945764780E0,5.760625362E0,2.463708878E0
3.792882097E1,-2.935380936E0,3.011997700E0,-1.166011810E0
3.802887915E1,-1.004877090E1,5.628940105E0,1.038157558E1
3.812894960E1,-1.091789365E0,1.023552513E1,8.540378571E0
3.822902551E1,1.501210332E0,6.608198285E-1,6.064698219E0
3.832908596E1,2.779752970E0,3.304099143E-1,6.043149471E0
3.842915054E1,-9.577099234E-3,1.041749001E1,5.451763630E0
3.852922086E1,1.386285067E0,7.534782887E0,3.105374336E0
3.862928774E1,-2.083019018E-1,4.644893169E0,2.978477955E0
3.872935219E1,-4.352791786E0,3.423812866E0,5.485283375E0
3.882942554E1,1.462901950E0,1.117408085E1,1.037918091E1
3.892949085E1,-2.164424419E0,4.704750061E0,4.477293968E0
3.902955123E1,2.952140808E0,-1.465296149E0,7.482108593E0
3.912962134E1,3.636903524E0,3.538738251E0,1.455000782E1
3.922969069E1,-5.940196037E0,9.308940887E0,1.981741333E1
3.932976431E1,-7.132544518E0,3.126922846E0,4.601796150E0
3.942982356E1,-3.483669758E0,3.035940409E0,1.278542757E0
3.952988464E1,-8.164477348E0,1.058987713E1,1.421720409E1
3.962994955E1,-4.597007632E-1,9.421471596E0,7.163670063E0
3.973002087E1,4.539545059E0,5.985686928E-2,4.836435318E0
3.983008891E1,5.693585396E0,1.580221415E0,4.884320736E0
3.993015516E1,-3.634509087E0,1.077902508E1,1.303682613E1
4.003022270E1,-3.426207304E0,6.081458092E0,4.374340057E0
4.013029375E1,1.604164094E-1,4.218712330E0,2.099778891E0
4.023035676E1,-6.380742550E0,4.460534096E0,6.636929989E0
4.033042238E1,1.831620216E0,1.308231735E1,1.279739857E1
4.043049660E1,1.223474383E0,3.967313290E0,6.361588001E0
4.053056728E1,5.518803596E0,-1.292908430E0,4.268991947E0
4.063062320E1,3.651269197E0,4.498842239E0,1.273514748E1
4.073069104E1,-6.641718388E0,9.909903526E0,1.579263687E1
4.083076972E1,-2.604970932E0,5.078257084E0,3.912245035E0
4.093115337E1,-5.439792156E0,2.990449190E0,3.847599506E0
4.103122132E1,-5.241067410E0,1.292429543E1,1.960910988E1
4.113129120E1,5.746259540E-2,5.992869854E0,-1.125309169E-1
4.123135624E1,3.816473961E0,-8.571503758E-1,7.058321953E0
4.133142429E1,7.233104229E0,2.573845387E0,8.092648506E0
4.143148884E1,-5.063891411E0,1.010144520E1,1.236164093E1
4.153155585E1,-8.810931444E-1,6.129343510E0,2.715107679E0
4.163162110E1,-1.218685865E0,4.388705730E0,3.198751211E0
4.173170002E1,-1.075029373E1,7.122967720E0,1.381735992E1
4.183176161E1,1.707117915E0,9.387951851E0,1.027862167E1
4.193182656E1,2.073441982E0,-6.560313106E-1,6.794951916E0
4.203189501E1,6.921848297E0,1.628106833E-1,1.826831698E0
4.213196369E1,-2.253012657E0,1.270641613E1,7.127756119E0
4.223202737E1,-3.703943014E0,6.742278099E0,6.426233768E0
4.233209858E1,-3.100585938E0,3.124528646E0,1.987248063E0
4.243215993E1,-7.877163887E0,5.293741703E0,7.525205612E0
4.253223808E1,2.073441982E0,1.099929810E1,1.207672215E1
4.263229846E1,-7.494080067E-1,2.818061352E0,4.142095566E0
4.273236307E1,4.340820312E0,-1.769369125E0,7.527599812E0
4.283243109E1,4.704750061E0,3.890696526E0,9.833286285E0
4.293249657E1,-4.063084126E0,1.072156239E1,1.686048317E1
4.303256301E1,-3.696760416E0,4.987274647E0,4.465322495E0
4.313263059E1,-6.840443134E0,3.220299721E0,4.326454639E0
4.323269717E1,-8.097437859E0,1.366652107E1,1.724356651E1
4.333278065E1,-4.472505569E0,5.241067410E0,7.039167881E0
4.343283850E1,5.770202160E0,-1.920208454E0,8.016032219E0
4.353290452E1,2.547508478E0,2.004008055E0,5.808510780E0
4.363296607E1,-1.352765322E0,1.263698196E1,1.441832256E1
4.373303915E1,-1.872322917E0,6.354405403E0,6.682421207E0
4.383309966E1,-3.677606106E0,2.932986736E0,1.565855742E0
4.393316697E1,-1.006074238E1,6.342433929E0,7.886741161E0
4.403323532E1,7.470137477E-1,9.629773140E0,1.003680038E1
4.413330307E1,1.015172482E0,1.685569525E0,5.506832123E0
4.423337488E1,5.449369431E0,-1.197137356E0,4.910657406E0
4.433343539E1,1.103760719E0,9.548367500E0,6.507638931E0
4.443350374E1,-5.073468208E0,7.034379482E0,7.740690231E0
4.453356975E1,-3.184385538E0,4.094210148E0,1.800494671E0
4.463364117E1,-6.771008968E0,3.644086361E0,7.364789486E0
4.473370085E1,-4.963331699E0,1.451409435E1,1.765777588E1
4.483377167E1,-2.777358770E0,5.631334305E0,7.757450581E0
4.493383958E1,5.375146866E0,-2.504411459E0,5.370358467E0
4.503390653E1,1.541913033E0,2.343995094E0,1.524674225E1
4.513397250E1,-3.007209063E0,1.201925945E1,2.198183632E1
4.523405125E1,-4.611373425E0,5.260221958E0,4.975303173E0
4.533411017E1,-2.264983892E0,3.519583941E0,1.417410731E0
4.543417292E1,-8.466156006E0,1.227784157E1,1.252923965E1
4.553424624E1,-1.122914910E0,9.146129608E0,5.109382629E0
4.563430368E1,4.927417755E0,9.672870040E-1,4.743058205E0
4.573438467E1,4.000833035E0,1.218685865E0,5.978504181E0
4.583444178E1,-1.321639657E0,1.058030033E1,3.869148016E0
4.593451197E1,-1.834014535E0,8.037580490E0,5.628940105E0
4.603458265E1,-2.952140808E0,4.666441441E0,6.249057055E-1
4.613464680E1,-6.883540154E0,6.727912426E0,5.906675816E0
4.623471528E1,9.792584181E-1,1.140871906E1,6.311308384E0
4.633477829E1,-1.127703428E0,3.110162973E0,4.810098171E0
4.643485064E1,5.293741703E0,-6.009629965E-1,6.727912426E0
4.653491112E1,6.196382999E0,6.375953674E0,1.173194695E1
4.663497821E1,-7.058321953E0,1.096098995E1,1.765777588E1
4.673505429E1,-5.516408920E0,5.166844845E0,4.683201313E0
4.683512560E1,-2.581028223E0,2.899466753E0,-1.101366431E-1
4.693518528E1,-9.024022102E0,1.313259697E1,1.146618176E1
4.703525003E1,-5.901887417E0,6.316096783E0,8.020820618E0
4.713532191E1,7.917866707E0,5.027977005E-2,1.218446445E1
4.723538719E1,2.772570133E0,3.778165579E0,7.089447498E0
4.733545284E1,-6.531581879E0,1.228981304E1,1.726990509E1
4.743552138E1,-4.812492430E-1,7.029590607E0,6.464541703E-2
4.753558637E1,-4.173221111E0,5.255433083E0,9.201197624E0
4.763564728E1,-7.771816254E0,7.846038342E0,7.889135361E0
4.773572290E1,1.917814136E0,1.216052151E1,4.242654800E0
4.783578285E1,2.181184292E0,1.743032098E0,5.842030525E0
4.793585523E1,5.042342663E0,1.367130876E0,3.126922846E0
4.803592794E1,1.520364523E0,1.003201103E1,3.232270956E0
4.813602253E1,-5.554717541E0,8.243488312E0,1.098732662E1
4.823608945E1,-1.819648862E0,4.228289127E0,2.458920240E0
4.833616406E1,-6.842837334E0,4.608979225E0,4.230683804E0
4.843622104E1,-1.283331275E0,1.365215492E1,1.399693012E1
4.853628718E1,-2.801301479E0,5.763019562E0,7.908289909E0
4.863635287E1,7.364789486E0,-8.547561169E-1,8.794171333E0
4.873642998E1,4.762212753E0,3.067065954E0,1.399693012E1
4.883649183E1,-6.050332546E0,1.229699516E1,1.890279961E1
4.893656111E1,-4.450956821E0,5.051919937E0,2.284138203E0
4.903662400E1,-2.284138203E0,4.484476566E0,2.499622822E0
4.913669074E1,-8.851634026E0,1.160026169E1,1.643430138E1
4.923675739E1,-2.260195494E0,9.170072556E0,4.553910732E0
4.933683333E1,2.463708878E0,1.161223292E0,7.292961121E0
4.943689928E1,7.680833817E0,-4.142095447E-1,2.547508478E0
4.953696422E1,9.457385540E-1,9.033598900E0,7.046350956E0
4.963702230E1,-2.509200096E0,9.632167816E0,9.043175697E0
4.973709172E1,-9.313728809E-1,5.743865490E0,1.649655342E0
4.983716684E1,-8.028003693E0,4.628133297E0,4.606584549E0
4.993722959E1,7.254652381E-1,1.358750916E1,1.242389202E1
5.003729457E1,-2.145270348E0,4.031958580E0,5.619362831E0
5.013736095E1,4.472505569E0,-2.190761566E0,1.055156898E1
5.023742924E1,6.785374641E0,4.314483166E0,1.285964966E1
5.033750488E1,-4.551516533E0,1.104239559E1,2.198901939E1
5.043756663E1,-4.213923454E0,4.843617916E0,3.895485163E0
5.053763168E1,-2.839609861E0,2.547508478E0,8.810931444E-1
5.063769546E1,-6.917059898E0,1.234966946E1,1.460268211E1
5.073776165E1,-1.640078187E0,9.794978142E0,6.730306625E0
5.083782933E1,3.289733648E0,4.070267081E-1,5.226701736E0
5.093790258E1,5.193181992E0,6.392713785E-1,5.020794392E0
5.103796866E1,1.326428294E0,1.282612991E1,1.364976025E1
5.113803217E1,3.567469418E-1,7.321692467E0,5.097411156E0
5.123809972E1,-2.652856588E0,2.992843628E0,1.573038578E0
5.133817059E1,-9.038387299E0,5.616968632E0,8.808537483E0
5.143824181E1,2.638490915E0,1.309428883E1,1.119084072E1
5.153830623E1,2.909043789E0,3.981678963E0,3.598595142E0
5.163836971E1,3.318464994E0,-1.857957244E0,5.145296574E0
5.173843642E1,-4.932205975E-1,8.698400497E0,1.043903828E1
5.183850207E1,1.750214934E0,9.107821465E0,1.087240219E1
5.193856972E1,3.591412306E-1,4.314483166E0,3.146077156E0
5.203863893E1,-4.740664005E0,2.774964571E0,4.288146019E0
5.213870368E1,-2.513988614E-1,1.441832256E1,1.860112190E1
5.223877192E1,-1.027143836E0,6.512427330E0,5.478100777E0
5.233884284E1,4.058295727E0,-5.722316504E-1,7.151699066E0
5.243890629E1,4.573064804E0,-1.460507661E-1,1.449493980E1
5.253897574E1,-1.798100352E0,1.075029373E1,2.077751732E1
5.263903482E1,-8.763045669E-1,6.897905827E0,2.245829821E0
5.273910973E1,-3.344801903E0,3.658451796E0,1.975276709E0
5.283917748E1,-8.980924606E0,9.754275322E0,1.285486126E1
5.293924999E1,-5.004034638E-1,1.100648117E1,8.078283310E0
5.303931751E1,1.771763325E0,9.074301720E-1,6.340039730E0
5.313938156E1,6.141314983E0,3.208328187E-1,8.188419938E-1
5.323945028E1,4.577853203E0,1.141829681E1,1.860351562E0
5.333951772E1,-6.579467297E0,7.745479107E0,9.294574738E0
5.343957580E1,-2.332023621E0,3.936187744E0,2.336812258E0
5.353965412E1,-5.782173634E0,3.960130453E0,3.847599506E0
5.363970653E1,-4.211529255E0,1.415255833E1,1.846464729E1
5.373978128E1,-1.245022893E0,6.103006363E0,7.132544518E0
5.383984713E1,6.074275017E0,-1.079817891E0,9.146129608E0
5.393991454E1,3.088614464E0,3.481275558E0,1.781101036E1
5.403999692E1,5.363175869E-1,1.060903168E1,1.504562283E1
5.414004737E1,-3.071854591E0,4.738269806E0,5.080651283E0
5.424011869E1,-5.715134144E0,3.399870157E0,2.224281311E0
5.434018110E1,-1.034087276E1,1.093225861E1,5.054314137E0
5.444024635E1,-3.919427872E0,7.501263142E0,9.979337692E0
5.454032046E1,2.818061352E0,9.337671846E-2,1.266810799E1
5.464039075E1,7.419857502E0,2.897072434E-1,3.644086361E0
5.474044773E1,1.091789365E0,9.366402626E0,1.222516727E1
5.484052634E1,-5.145296574E0,7.539571285E0,6.311308384E0
5.494058942E1,-1.240234375E0,5.573871613E0,2.178790122E-1
5.504065057E1,-7.802941799E0,6.921848297E0,5.983292580E0
5.514072075E1,5.032765865E0,1.291711235E1,8.540378571E0
5.524078403E1,-2.463708878E0,3.390293121E0,8.983319283E0
5.534085722E1,6.672843933E0,-1.869928598E0,5.042342663E0
5.544280826E1,3.921822071E0,8.925856590E0,9.227535248E0
5.554287567E1,-2.257801056E0,1.194743156E1,1.023313046E1
5.564293845E1,-3.811685562E0,3.608172178E0,9.601042271E-1
5.574300877E1,-5.315289974E0,3.507612705E0,-1.747820616E0
5.584307831E1,-4.304905891E0,1.701611137E1,2.912156487E1
5.594315042E1,-1.101366431E-1,6.244268894E0,3.677606106E0
5.604321134E1,5.863578796E0,-4.503631115E0,4.908263206E0
5.614327838E1,4.019987583E0,4.975303173E0,1.083888245E1
5.624334553E1,-7.455771923E0,7.822095871E0,2.517101097E1
5.634341391E1,-3.016786277E-1,7.192401409E0,-7.901106775E-2
5.644347972E1,-2.468497276E0,4.513207912E0,5.856396198E0
5.654354890E1,-8.504464149E0,9.160495758E0,1.588361931E1
5.664361088E1,-2.729473412E-1,9.567522049E0,9.287391663E0
5.674368479E1,4.245049000E0,-2.202732861E-1,3.208328247E0
5.684374867E1,6.469330311E0,8.379961550E-2,2.746233225E0
5.694381572E1,2.018373728E0,1.001764584E1,2.111750364E0
5.704388708E1,-1.975276709E0,7.395915031E0,9.811738014E0
5.714395086E1,-5.894704342E0,3.677606106E0,5.700768471E0
5.724401857E1,-6.275394440E0,5.813299179E0,2.808484316E0
5.734408969E1,4.886714935E0,1.415495300E1,1.389158249E1
5.744415713E1,-1.503604531E0,4.075055599E0,5.004034519E0
5.754422511E1,6.067092419E0,-2.432583094E0,1.047495270E1
5.764428899E1,5.071074009E0,4.702355862E0,1.370722294E1
5.774435814E1,-1.391073704E0,9.912297249E0,1.628825188E1
5.784442833E1,-4.381523132E0,5.358386993E0,4.213923454E0
5.794449951E1,-5.102199554E0,3.011997700E0,9.888355136E-1
5.804455482E1,-6.531581879E0,1.231136131E1,1.855084038E1
5.814462643E1,-2.351177931E0,5.004034519E0,1.203362560E1
5.824469391E1,4.862771988E0,-1.369525194E0,5.631334305E0
5.834476183E1,4.910657406E0,3.191568375E0,6.778192043E0
5.844482537E1,-9.170072675E-1,9.316123009E0,1.922123909E1
5.854488875E1,-5.889915824E-1,6.605803967E0,3.476486921E0
5.864495553E1,-2.705530643E0,3.656057596E0,2.557085514E0
5.874503198E1,-6.205960274E0,7.843644142E0,1.155477047E1
5.884509307E1,1.604164094E-1,7.834067345E0,9.136552811E0
5.894516248E1,2.233858347E0,1.130097747E0,4.166038036E0
5.904523470E1,6.182017326E0,-5.267404318E-1,8.619389534E0
5.914529201E1,5.511620522E0,8.806142807E0,8.475732803E0
5.924535926E1,-2.554691315E0,7.345634937E0,9.763853073E0
5.934542654E1,-5.217124939E0,3.351984739E0,2.348783493E0
5.944549382E1,-5.372752666E0,4.024775982E0,3.179596901E0
5.954556113E1,4.412648678E0,1.502886295E1,1.634092522E1
5.964562211E1,-7.565908432E-1,4.300117493E0,3.945764780E0
5.974570009E1,7.154093266E0,-3.505218267E0,9.287391663E0
5.984576621E1,5.947378635E0,4.781366825E0,1.881660652E1
5.994583005E1,-3.756617069E0,9.294574738E0,1.890998268E1
6.004589813E1,-3.541132450E0,5.281770229E0,2.059076309E0
6.014596252E1,-2.090201855E0,3.888302326E0,1.410227895E0
6.024603900E1,-8.420664787E0,1.435367775E1,2.250618362E1
6.034610307E1,2.394274808E-3,8.238699913E0,5.719922543E0
6.044617099E1,6.907482624E0,-1.817254543E0,5.686402798E0
6.054623364E1,6.768614769E0,1.848380208E0,1.011341667E1
6.064629356E1,-1.537124395E0,1.222037888E1,6.004841328E0
6.074637207E1,-2.195549965E0,5.949772835E0,7.125361919E0
6.084643222E1,-3.402264595E0,3.826051235E0,1.759791970E0
6.094650637E1,-5.918647289E0,1.027862167E1,1.539518738E1
6.104657438E1,5.030371189E0,1.037439251E1,4.824463844E0
6.114663543E1,1.573038578E0,3.519583941E-1,5.296135902E0
6.124670924E1,7.836461544E0,-2.609759569E0,3.091008663E0
6.134678806E1,1.958516836E0,1.057072353E1,6.895511627E0
6.144684397E1,-2.375120640E0,8.995290756E0,9.371191978E0
6.154690395E1,-3.134105682E0,4.853195190E0,3.225088120E0
6.164697370E1,-7.321692467E0,6.861991405E0,1.016130257E1
6.174703362E1,4.501236439E0,1.213179016E1,1.455719090E1
6.184710414E1,-2.451737404E0,3.464515686E0,4.582642078E0
6.194717282E1,6.993676662E0,-2.942563772E0,7.225921154E0
6.204724423E1,3.775771379E0,6.737489223E0,1.416213512E1
6.214730998E1,-3.895485163E0,9.122186661E0,1.816057396E1
6.224737513E1,-4.994457245E0,4.055901527E0,2.157241583E0
6.234745378E1,-4.259414673E0,3.596200705E0,-4.956148863E-1
6.244751932E1,-6.103006363E0,1.541194725E1,1.667851830E1
6.254757477E1,-3.495641351E-1,8.458972931E0,7.534782887E0
6.264763462E1,5.214730740E0,-1.400650740E0,7.719141960E0
6.274791688E1,6.699181080E0,1.867534399E0,9.624984860E-1
6.284798436E1,-4.568276405E0,1.147815323E1,1.574714565E1
6.294805147E1,-5.889915824E-1,7.400703430E0,1.802888989E0
6.304812022E1,-3.787742853E0,2.636096478E0,4.189980924E-1
6.314818463E1,-1.044861507E1,1.053959751E1,1.483971500E1
6.324825495E1,3.866753817E0,1.029777622E1,6.612987041E0
6.334832763E1,3.150865555E0,2.250618339E-1,6.715940952E0
6.344839107E1,7.872375488E0,-1.273754239E0,-1.180377483E0
6.354845796E1,-2.011190802E-1,1.064733982E1,7.051139355E0
6.364851474E1,-2.535537004E0,8.885153770E0,1.200249958E1
6.374858582E1,-4.048718929E0,3.804502726E0,1.398256540E0
6.384866860E1,-5.901887417E0,5.324867249E0,3.962524891E0
6.394872744E1,2.832427025E0,1.288838100E1,2.042077065E1
6.404878939E1,-7.494080067E-1,5.140508175E0,3.421418667E0
6.414886534E1,5.779779434E0,-4.872349262E0,8.248276711E0
6.424892328E1,3.136499882E0,4.462928295E0,1.298415184E1
6.434899520E1,-2.437371731E0,1.071198559E1,2.220689964E1
6.444906367E1,-3.773377180E0,5.106987953E0,2.439765930E0
6.454912545E1,-3.598595142E0,3.098191500E0,-1.359948039E0
6.464919210E1,-1.041030693E1,1.251247978E1,2.006162834E1
6.474926151E1,5.985686928E-2,1.012778282E1,7.671256542E0
6.484932623E1,2.825244188E0,-1.091789365E0,6.814105988E0
6.494939464E1,8.640937805E0,-7.494080067E-1,-3.682394743E0
6.504946332E1,1.223474383E0,1.239276600E1,9.059935570E0
6.514953530E1,-2.988054991E0,8.803748131E0,7.213950157E0
