"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.675859055E1,-5.122314453E0,-2.596313953E0,-4.665680408E0
2.685865135E1,-5.378800392E0,-4.450055599E0,-3.097684860E0
2.695872118E1,-5.519050598E0,8.309345245E0,1.683298874E1
2.705878911E1,-1.836092591E0,-4.244260788E-1,8.689584732E-1
2.715885604E1,7.256512642E0,-7.918417931E0,-1.603018284E0
2.725892200E1,3.654199600E0,-4.973368645E0,2.104281902E0
2.735899134E1,-5.756417274E0,7.346298218E0,1.551968575E1
2.745905873E1,-6.306377888E0,7.998223305E-1,-3.635141134E0
2.755912816E1,-4.885013580E0,-4.721790314E0,-4.979206562E0
2.765919133E1,-9.876836777E0,1.955766201E0,6.176657677E-1
2.775925893E1,1.703590870E0,3.970242500E0,3.997023106E0
2.785932776E1,2.174377203E0,-5.828597069E0,-1.587937355E0
2.795940002E1,7.493092537E0,-7.956824303E0,-5.586933136E0
2.805946712E1,1.933460712E0,1.903841019E0,-1.459025383E0
2.815953022E1,-7.275181770E0,3.409455299E0,6.249907017E0
2.825959482E1,-6.700705051E0,-2.528921127E0,-4.848012924E0
2.835966175E1,-6.281599998E0,-5.123265743E0,-5.301822186E0
2.845972895E1,-4.871728420E0,9.037260056E0,1.613847160E1
2.855979528E1,-2.469088078E0,-6.550083160E-1,2.288131714E0
2.865986124E1,9.361068726E0,-9.307282448E0,-1.011489391E0
2.875993204E1,3.583553314E0,-5.032113552E0,1.259890556E0
2.885999897E1,-8.666107178E0,7.934452057E0,1.983226013E1
2.896006800E1,-8.022479057E0,-1.004862309E0,-4.322574615E0
2.906013200E1,-4.293144226E0,-5.236093521E0,-6.464155197E0
2.916020006E1,-7.554734230E0,2.905589104E0,5.868036747E0
2.926026633E1,3.864055276E-1,3.494925022E0,1.644694328E0
2.936033576E1,3.716554642E0,-6.781570435E0,-3.801649332E0
2.946040626E1,6.984910011E0,-7.844391346E0,-3.593424797E0
2.956047352E1,-9.851547480E-1,3.889085770E0,8.723101616E-1
2.966053689E1,-9.713431358E0,2.458235741E0,1.449624538E0
2.976060282E1,-4.394261837E0,-4.161220551E0,-8.847607613E0
2.986066962E1,-5.857645512E0,-4.681701660E0,-7.080706596E0
2.996074575E1,-2.673796654E0,7.757666111E0,1.767724800E1
3.006081071E1,-2.352020264E0,-3.597056389E0,1.318415642E0
3.016087794E1,9.161926270E0,-8.515492439E0,5.294561386E-2
3.026093657E1,2.108294964E0,-2.621683598E0,1.102311230E1
3.036100604E1,-1.014407635E1,4.449396610E0,1.544922733E1
3.046107407E1,-6.904634953E0,-1.667973042E0,-6.287449360E0
3.056114130E1,-3.916181564E0,-5.988593102E0,-8.191718102E0
3.066120366E1,-1.061897850E1,4.185355186E0,8.626263618E0
3.076126936E1,-6.836212873E-1,3.542515278E0,1.789252758E0
3.086133716E1,6.770425797E0,-6.640882969E0,-4.458745956E0
3.096140609E1,7.355571747E0,-5.983813286E0,-4.822838783E0
3.106147492E1,-6.206925392E0,5.366531849E0,5.405469894E0
3.116154222E1,-6.176597595E0,2.412258625E0,-1.943845272E0
3.126160879E1,-4.400648117E0,-3.791649818E0,-7.781678200E0
3.136167582E1,-5.395674706E0,-3.747256756E0,-3.447915554E0
3.146174232E1,1.092174172E0,6.019280910E0,1.466417789E1
3.156180988E1,7.762405872E-1,-2.459799290E0,1.076903820E0
3.166187421E1,8.075366020E0,-8.393836975E0,-4.461585045E0
3.176194478E1,1.934647083E0,-2.506327391E0,5.592726231E0
3.186201284E1,-8.763431549E0,2.742230415E0,1.625143623E1
3.196208867E1,-6.749372959E0,-1.089545250E0,-4.768421173E0
3.206215500E1,-7.367000580E0,-6.407075882E0,-4.770586967E0
3.216222144E1,-1.097796059E1,6.259068966E0,1.498733330E1
3.226228133E1,-2.409659386E0,3.584032536E0,4.819166660E0
3.236234603E1,7.375770092E0,-8.028228760E0,-3.334060907E0
3.246241313E1,6.709401131E0,-5.519706726E0,-4.981750965E0
3.256248069E1,-8.049360275E0,6.835735798E0,7.347971439E0
3.266254663E1,-6.552982807E0,4.684562683E-1,-2.833606243E0
3.276261272E1,-5.276400566E0,-5.039622307E0,-6.225670815E0
3.286268002E1,-7.383911610E0,-1.387152195E0,-5.658793449E-1
3.296274802E1,2.946984053E0,3.531622887E0,3.252367973E0
3.306281678E1,4.644855976E0,-5.426406860E0,-3.123191595E0
3.316288724E1,5.805484772E0,-7.519118309E0,-3.795719147E-1
3.326297141E1,2.358278036E0,-4.945206642E-1,6.194046974E0
3.336303751E1,-1.030706406E1,2.092179775E0,8.270893097E0
3.346310074E1,-6.028195858E0,-2.960984230E0,-5.835205078E0
3.357310435E1,-6.404945850E0,-5.651402950E0,-6.553504944E0
3.367317014E1,-3.916042805E0,8.749526024E0,2.390113068E1
3.377323754E1,3.557975292E-1,-1.094469547E0,1.015803814E0
3.387330104E1,8.027864456E0,-1.091825867E1,-2.117868900E0
3.397337030E1,4.848569393E0,-5.226173878E0,2.933585167E0
3.407343713E1,-7.727090359E0,7.641608715E0,1.668951035E1
3.417350246E1,-7.177921295E0,-7.910480499E-1,-4.997157097E0
3.427356960E1,-4.456650734E0,-3.626503706E0,-9.249279976E0
3.437364296E1,-6.763272285E0,1.994563103E0,7.175853729E0
3.447371036E1,7.298215628E-1,2.480442524E0,9.094915390E-1
3.457377822E1,9.097530365E0,-7.432204723E0,-6.221772194E0
3.467383706E1,6.430951118E0,-6.712450504E0,-5.753336906E0
3.477390322E1,-3.965884209E0,7.269697666E0,3.422022820E0
3.487396899E1,-5.817302704E0,2.117037773E0,2.392043591E0
3.497404178E1,-4.829461098E0,-4.326238632E0,-6.809535503E0
3.507410928E1,-8.598602295E0,-4.399879456E0,-5.139464378E0
3.517417708E1,1.706302643E0,3.829956055E0,1.236717319E1
3.527424058E1,2.444913626E0,-3.743765593E0,-2.987699986E0
3.537430738E1,5.580310822E0,-8.991340637E0,-3.465300083E0
3.547437434E1,3.592994928E0,1.187565327E0,4.852499962E0
3.557444160E1,-9.496909142E0,4.169211864E0,4.331057072E0
3.567451084E1,-5.280566216E0,-2.810414076E0,-4.753029346E0
3.577457773E1,-6.804442883E0,-5.529366016E0,-4.980326653E0
3.587464446E1,-4.040040016E0,6.316300869E0,1.974502945E1
3.597471330E1,-1.247043848E0,-8.845381737E-1,-9.386234283E-1
3.607478083E1,7.027023315E0,-8.914966583E0,-4.577083588E-1
3.617484832E1,3.461407185E0,-2.713522911E0,6.480051994E0
3.627491196E1,-7.601029396E0,6.697041988E0,9.828386307E0
3.637498189E1,-6.541517258E0,-1.351251602E0,-3.926919460E0
