"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.468576996E1,7.681215405E-1,1.334793687E0,1.084783673E0
2.478584804E1,-1.759027958E0,4.381178856E0,7.927901149E-1
2.488591512E1,-1.300268173E0,-1.805664539E0,1.709698796E0
2.498598357E1,-2.972274721E-1,1.026785076E-1,-6.922233105E-1
2.508604018E1,-6.069361567E-1,-3.068322897E0,-2.302464008E0
2.518611433E1,5.494317412E-1,6.958286762E-1,-7.307078242E-1
2.528617978E1,1.261089683E0,-1.012150526E0,-3.049347401E-1
2.538624212E1,1.071653143E-1,1.511944532E0,2.387353033E-1
2.548631687E1,9.110639691E-1,7.208741307E-1,1.699924946E0
2.558637555E1,-1.340585351E0,7.361457348E-1,6.779474020E-1
2.568644841E1,1.499327183E0,-1.762903929E0,1.673657656E0
2.578651286E1,4.620780349E-1,-2.783048868E0,-1.362953424E0
2.588658977E1,-4.365047514E-1,-5.927172184E0,-1.029420853E0
2.598665532E1,-5.464605093E-1,-2.137496918E-1,-1.262771487E0
2.608673160E1,9.758156538E-1,2.069053650E0,-4.930812716E-1
2.618678965E1,8.420361876E-1,1.772173166E0,2.210608482E0
2.628707236E1,-2.133488417E0,5.075121403E0,1.379425377E-1
2.638713757E1,-1.709547997E0,-1.327357054E0,-1.387794167E-1
2.648721078E1,-3.247164190E-1,-1.883855224E0,-1.423429132E0
2.658727750E1,-1.598981380E0,-2.728681803E0,-1.895016909E0
2.668733438E1,4.022132158E-1,-8.527147174E-1,2.436222285E-1
2.678741333E1,-3.735856414E-1,5.718230009E-1,-1.237115145E0
2.688747314E1,-4.847631156E-1,2.708629608E0,3.590757549E-1
2.698754635E1,1.021630526E0,1.826540232E0,2.178232431E0
2.708760600E1,-9.911704063E-1,7.001047134E-1,1.277817130E0
2.718767558E1,1.283691764E0,-4.104483128E-1,5.606612563E-1
2.728774146E1,6.111291647E-1,-2.636441231E0,-1.536439061E0
2.738780764E1,3.936611116E-1,-1.952883005E0,-8.699851036E-1
2.748787392E1,1.248804033E-1,-1.034141779E0,-1.158313513E0
2.758794270E1,6.514462233E-1,1.514388084E0,-5.883762240E-1
2.768799938E1,-1.396242529E-1,5.504427552E-1,2.352329016E0
2.778807829E1,-1.546446919E0,4.110565662E0,1.094557524E0
2.788814411E1,-6.619139910E-1,2.272950113E-1,1.384107709E0
2.798821306E1,-5.233893171E-3,-1.633400559E0,-1.075846672E0
2.808827720E1,-2.345458746E0,-1.630346179E0,-3.263355255E0
2.818835205E1,2.592707574E-1,-5.277344584E-1,-4.570402205E-1
2.828841060E1,1.019187093E0,-1.046969891E0,-4.686466753E-1
2.838848107E1,-5.360758305E-1,2.804535389E0,2.472874075E-1
2.848854572E1,4.370325208E-1,1.243163943E0,1.690761924E0
2.858861310E1,-7.651502490E-1,-4.087482393E-2,1.923501611E0
2.868868188E1,1.014911056E0,4.972974658E-1,6.419063807E-1
2.878875064E1,1.407086492E0,-2.834972382E0,-1.772233009E0
2.888881469E1,1.152966499E0,-2.287026405E0,-9.567279816E-1
2.898888933E1,1.609214544E-1,-1.429982424E0,-7.349838614E-1
2.908894915E1,-3.858029544E-1,1.781947017E0,-1.815399975E-1
2.918901632E1,1.676409692E-1,1.548596501E0,2.979687691E0
2.928908697E1,-1.452984452E0,3.851558685E0,9.082435966E-1
2.938915005E1,-1.219634056E0,-2.528450489E-1,3.102065325E-1
2.948921717E1,4.485705495E-2,-1.671885014E0,-1.679381609E0
2.958928751E1,-1.487192988E0,-9.095252156E-1,-3.208987951E0
2.968934553E1,9.843677878E-1,-1.148373485E0,-4.179448187E-1
2.978942105E1,2.275057733E-1,-4.576174915E-2,-7.832422256E-1
2.988948707E1,-5.892210603E-1,2.083714485E0,7.414774299E-1
2.998955321E1,1.700844318E-1,2.845463276E0,1.469628811E0
3.008962010E1,-1.057143807E0,-3.847919703E-1,1.972370863E0
3.018968874E1,7.174196839E-1,2.291276157E-1,4.574250579E-1
3.028975619E1,1.563467979E0,-1.976095915E0,-2.363550425E0
3.038982157E1,8.756337762E-1,-9.748877287E-1,-1.411211729E0
3.048989038E1,9.318333864E-1,-1.212514400E0,-5.114072561E-1
3.058996560E1,-7.426166534E-2,1.769729733E0,1.849791557E-1
3.069001768E1,6.575548649E-1,-2.546776533E-1,2.980909348E0
3.079008746E1,-1.641741991E0,2.960916996E0,5.582178235E-1
3.089015671E1,-7.016202807E-1,-7.818543911E-1,2.607264519E-1
3.099022539E1,-2.336974889E-1,-3.852062941E0,-1.688544512E0
3.109029973E1,-6.277055740E-1,-2.981580019E0,-2.227327585E0
3.119035871E1,-2.868427634E-1,-4.116700292E-1,-9.084696174E-1
