Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),labelWalking,labelRunning,labelCycling,labelSitting,labelNoActivity,cluster
1970-01-01 00:12:07.500,-2.48709606076,-9.395325904912005,-2.8088674335471997,-0.546503263755792,-0.1538024308899304,0.60598076583408,0.8113813400103999,-0.41077083582216006,-0.7869024372920002,,,,,,,,19.2215996172,54.297598876799995,-13.545599670799998,1000.1201986666666,,0,0,1,0,0,1
1970-01-01 00:12:07.750,-4.709730094887999,-8.891398082752001,-2.4716194605944004,-0.13115399043443202,-0.49916120270247993,0.13983194156590414,-0.48300785062159995,-0.3659925269855999,-0.028543863300120015,,,,,,,,22.043999558000007,53.363999023999995,-11.414399757199998,1000.1209715,,0,0,1,0,0,1
1970-01-01 00:12:08.000,-4.364399036455999,-8.07123443984,-1.87293583584,0.12984673667436006,0.04704028961728799,-0.04576846709360001,0.014232864416800056,0.3965082168664001,0.5956007766515998,,,,,,,,21.926399612400004,53.26799896200002,-12.446399802799998,1000.1240233333333,,0,0,1,0,0,1
1970-01-01 00:12:08.250,-3.47696586992,-9.621383766064001,-2.981178615583999,0.27651304153486383,0.6034456784119198,-0.659560979112,0.050513353322000014,-0.7579076766575998,-1.0941540051,52.25509709,4.572251539,-0.7407467295,4.054977417,306.1175537,4.0,3.0,20.2079994196,53.5439984132,-14.4407997524,1000.1002195000001,,0,0,1,0,0,1
1970-01-01 00:12:08.500,-2.4048479294968024,-7.839564430168004,-2.5526991872560014,-0.6827408774115201,0.46818056570896005,-0.5447085381646476,-0.9834318947863998,1.290204162652,0.9314934443537161,,,,,,,,13.324799728399999,56.7431991584,-6.566399914936002,1000.0700683333333,,0,0,1,0,0,1
1970-01-01 00:12:08.750,-2.9643420601199995,-9.335315845583999,-3.22922546392,0.9806842752986556,-0.38163073275135984,0.8912743861887995,-0.8811445760080002,-0.13161968231200008,-1.2270221996936,,,,,,,,13.9487997052,55.62719909639999,-10.881599679,1000.0911864999999,,0,0,1,0,0,1
1970-01-01 00:12:09.000,-3.4674462423679997,-9.442789993447995,-2.2130377988688004,-0.4111013148030159,-0.1707942569724585,0.2991700312704888,0.2727038048792,-0.5435730743124,-0.4329301596239999,,,,,,,,22.2119996652,52.591198730799995,-13.9055997852,1000.0947266666667,,0,0,1,0,0,1
1970-01-01 00:12:09.250,-4.858002761839999,-8.397526229895998,-2.598765035616,-0.14496931848242128,-0.08568851089543998,0.03055547857076802,-0.5894286346416,0.13569990158279996,-0.33593601225855996,52.25511711,4.5722062480000005,-0.5750834659,4.063481331,307.8859253,4.0,3.0,23.00639953559999,52.41359893600001,-11.764799690400002,1000.0786135000001,,0,0,1,0,0,1
1970-01-01 00:12:09.500,-3.649698440512001,-8.628104511248,-2.003165225023999,0.23860029950616,0.24249273172176555,-0.077093638596664,0.5834075164960001,-0.09023763657159999,0.365798916818,,,,,,,,22.984799499600005,52.682398834400004,-10.927199784000003,1000.0722656666667,,0,0,1,0,0,1
1970-01-01 00:12:09.750,-3.2927024850959996,-9.777720367368,-3.3912125320720006,-0.65812055786324,0.6975922269848,-0.8114074211127996,-0.5640660859062799,-0.7923730087519999,-0.6238679504472001,,,,,,,,19.511999626000005,54.604798585199994,-9.20639973612,1000.0664060000001,,0,0,1,0,0,1
