"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.407699281E1,5.238411034E1,5.210699694E0,-2.856478761E0,1.196617603E0,9.408993530E1,3.000000000E0,0.000000000E0
8.506868442E1,5.238410832E1,5.210726305E0,-2.804916409E0,1.199523091E0,8.224902344E1,3.000000000E0,0.000000000E0
8.606849012E1,5.238410891E1,5.210740194E0,-2.750337641E0,1.198269486E0,8.663767242E1,3.000000000E0,0.000000000E0
8.706139611E1,5.238410817E1,5.210762110E0,-2.693622352E0,1.198313713E0,8.366967010E1,3.000000000E0,0.000000000E0
8.810705077E1,5.238410895E1,5.210783795E0,-2.636708341E0,1.197910786E0,8.206419373E1,3.000000000E0,0.000000000E0
8.906814500E1,5.238410958E1,5.210803345E0,-2.578591067E0,1.206715584E0,7.512839508E1,3.000000000E0,0.000000000E0
9.009369146E1,5.238411207E1,5.210826413E0,-2.520206829E0,1.220119238E0,7.577853394E1,3.000000000E0,0.000000000E0
9.105972257E1,5.238411429E1,5.210853237E0,-2.462519062E0,1.236642599E0,7.844628143E1,4.000000000E0,0.000000000E0
9.208126546E1,5.238411665E1,5.210881704E0,-2.404786818E0,1.243353248E0,7.620711517E1,4.000000000E0,0.000000000E0
9.306443073E1,5.238411990E1,5.210904166E0,-2.347599474E0,1.240818858E0,7.177537537E1,4.000000000E0,0.000000000E0
9.405474422E1,5.238412517E1,5.210920137E0,-2.291155043E0,1.235255957E0,7.657297516E1,4.000000000E0,0.000000000E0
9.509410322E1,5.238412828E1,5.210935553E0,-2.235696275E0,1.230192065E0,7.645816040E1,4.000000000E0,0.000000000E0
9.608345972E1,5.238413101E1,5.210947591E0,-2.180200630E0,1.222948909E0,8.070874786E1,4.000000000E0,0.000000000E0
9.707015280E1,5.238413255E1,5.210965108E0,-2.126090708E0,1.203758240E0,1.076981354E2,4.000000000E0,0.000000000E0
9.805845057E1,5.238412988E1,5.210982181E0,-2.072858089E0,1.188952804E0,1.187299194E2,4.000000000E0,0.000000000E0
9.905251214E1,5.238412611E1,5.210998376E0,-2.020551256E0,1.173936725E0,1.139538727E2,4.000000000E0,0.000000000E0
1.000534040E2,5.238412274E1,5.211013991E0,-1.969117031E0,1.166863322E0,1.132045746E2,4.000000000E0,0.000000000E0
1.010584831E2,5.238411913E1,5.211030068E0,-1.919371206E0,1.159236789E0,1.032050934E2,4.000000000E0,0.000000000E0
1.020569339E2,5.238411507E1,5.211049144E0,-1.869160501E0,1.161665678E0,9.985616302E1,4.000000000E0,0.000000000E0
1.030737121E2,5.238411307E1,5.211074649E0,-1.819380603E0,1.168055534E0,8.975756836E1,4.000000000E0,0.000000000E0
1.040676112E2,5.238411279E1,5.211098714E0,-1.769763977E0,1.171840072E0,8.774308777E1,4.000000000E0,0.000000000E0
1.050679329E2,5.238411344E1,5.211129793E0,-1.719227302E0,1.179876328E0,8.402629089E1,4.000000000E0,0.000000000E0
1.060569041E2,5.238411527E1,5.211148889E0,-1.669900392E0,1.185690761E0,8.388554382E1,4.000000000E0,0.000000000E0
1.070665747E2,5.238411644E1,5.211167403E0,-1.621696689E0,1.184209228E0,8.162017059E1,4.000000000E0,0.000000000E0
1.080631786E2,5.238411620E1,5.211196022E0,-1.571663100E0,1.185238242E0,7.744323730E1,4.000000000E0,0.000000000E0
1.090650264E2,5.238411730E1,5.211221126E0,-1.520855124E0,1.195347786E0,7.152390289E1,4.000000000E0,0.000000000E0
1.100497020E2,5.238412021E1,5.211244414E0,-1.468918665E0,1.209978104E0,7.209825897E1,4.000000000E0,0.000000000E0
1.110610522E2,5.238412273E1,5.211264847E0,-1.416287747E0,1.216171741E0,7.560188293E1,4.000000000E0,0.000000000E0
1.121327787E2,5.238412646E1,5.211273438E0,-1.363068800E0,1.220240951E0,7.563735199E1,4.000000000E0,0.000000000E0
1.130652624E2,5.238412862E1,5.211292753E0,-1.310429697E0,1.224081755E0,7.524329376E1,4.000000000E0,0.000000000E0
1.140542758E2,5.238413123E1,5.211309973E0,-1.259751207E0,1.231854081E0,7.682284546E1,4.000000000E0,0.000000000E0
1.151018067E2,5.238413387E1,5.211330059E0,-1.209589740E0,1.237375617E0,7.684340668E1,4.000000000E0,0.000000000E0
1.160792121E2,5.238413586E1,5.211349513E0,-1.159862987E0,1.240433216E0,7.680854034E1,4.000000000E0,0.000000000E0
1.170641022E2,5.238413780E1,5.211369835E0,-1.110756515E0,1.241236687E0,7.861989594E1,4.000000000E0,0.000000000E0
1.180697469E2,5.238413772E1,5.211384955E0,-1.062914088E0,1.238519669E0,7.495570374E1,4.000000000E0,0.000000000E0
1.190648891E2,5.238413841E1,5.211400884E0,-1.016433918E0,1.235997558E0,7.398081970E1,4.000000000E0,0.000000000E0
1.200703215E2,5.238414042E1,5.211421221E0,-9.710890388E-1,1.240802884E0,7.446653748E1,4.000000000E0,0.000000000E0
1.210633934E2,5.238414364E1,5.211445005E0,-9.266882023E-1,1.250223041E0,7.162772369E1,4.000000000E0,0.000000000E0
1.220634894E2,5.238414640E1,5.211466156E0,-8.836537417E-1,1.258624315E0,7.014074707E1,4.000000000E0,0.000000000E0
1.230723231E2,5.238414905E1,5.211486439E0,-8.422333401E-1,1.270625949E0,7.102062225E1,4.000000000E0,0.000000000E0
1.240652060E2,5.238415327E1,5.211507780E0,-8.023644711E-1,1.286353350E0,7.168466187E1,4.000000000E0,0.000000000E0
1.250652669E2,5.238415709E1,5.211533426E0,-7.629774889E-1,1.306478977E0,7.486671448E1,4.000000000E0,0.000000000E0
1.260700516E2,5.238415963E1,5.211567896E0,-7.229864647E-1,1.327500939E0,7.605770111E1,4.000000000E0,0.000000000E0
1.270625078E2,5.238416220E1,5.211592699E0,-6.835589274E-1,1.350343227E0,7.503421021E1,4.000000000E0,0.000000000E0
1.280557700E2,5.238416498E1,5.211618384E0,-6.449915098E-1,1.364661932E0,7.855894470E1,4.000000000E0,0.000000000E0
1.290524462E2,5.238416639E1,5.211643045E0,-6.067429342E-1,1.372754693E0,7.901091766E1,4.000000000E0,0.000000000E0
1.300567875E2,5.238416748E1,5.211661053E0,-5.695916041E-1,1.380962014E0,7.743025970E1,4.000000000E0,0.000000000E0
1.310476803E2,5.238416633E1,5.211686314E0,-5.309984470E-1,1.380186558E0,7.813060760E1,4.000000000E0,0.000000000E0
1.320720738E2,5.238416726E1,5.211703930E0,-4.909067801E-1,1.378577352E0,7.722898865E1,4.000000000E0,0.000000000E0
1.330664880E2,5.238416974E1,5.211720990E0,-4.513101942E-1,1.374608994E0,7.982701111E1,4.000000000E0,0.000000000E0
1.340540849E2,5.238417091E1,5.211738446E0,-4.128738194E-1,1.367603064E0,8.284963989E1,4.000000000E0,0.000000000E0
1.350631291E2,5.238417173E1,5.211755121E0,-3.752987732E-1,1.359722972E0,8.073158264E1,3.000000000E0,0.000000000E0
1.360761064E2,5.238417344E1,5.211771895E0,-3.385329098E-1,1.350742936E0,7.760467529E1,3.000000000E0,0.000000000E0
1.370823189E2,5.238417545E1,5.211792863E0,-3.032343231E-1,1.346577764E0,7.346639252E1,3.000000000E0,0.000000000E0
1.380527523E2,5.238417805E1,5.211813467E0,-2.692931549E-1,1.343870044E0,7.227780914E1,3.000000000E0,0.000000000E0
1.391015385E2,5.238418069E1,5.211833525E0,-2.367054420E-1,1.342515469E0,6.951613617E1,3.000000000E0,0.000000000E0
1.400733137E2,5.238418547E1,5.211849589E0,-2.041030430E-1,1.345700979E0,6.876484680E1,3.000000000E0,0.000000000E0
1.410582628E2,5.238419001E1,5.211864064E0,-1.716587394E-1,1.348280430E0,7.181351471E1,3.000000000E0,0.000000000E0
1.420655768E2,5.238419391E1,5.211878590E0,-1.391254205E-1,1.341304541E0,8.527255249E1,3.000000000E0,0.000000000E0
1.431256016E2,5.238419540E1,5.211890758E0,-1.066934009E-1,1.320166230E0,9.812592316E1,3.000000000E0,0.000000000E0
1.440590416E2,5.238419575E1,5.211899829E0,-7.509762954E-2,1.280873179E0,1.296475983E2,3.000000000E0,0.000000000E0
1.450724743E2,5.238419476E1,5.211903123E0,-4.376541858E-2,1.244674206E0,1.525398865E2,3.000000000E0,0.000000000E0
1.460544829E2,5.238418691E1,5.211908040E0,-1.277000478E-2,1.211302042E0,1.591661987E2,3.000000000E0,0.000000000E0
1.470695872E2,5.238417843E1,5.211913089E0,1.751646831E-2,1.189408183E0,1.680130310E2,3.000000000E0,0.000000000E0
1.480630141E2,5.238416717E1,5.211917044E0,4.718599240E-2,1.176086903E0,1.689386444E2,3.000000000E0,0.000000000E0
1.490539619E2,5.238415443E1,5.211919143E0,7.600094179E-2,1.168598294E0,1.746406860E2,3.000000000E0,0.000000000E0
1.500751417E2,5.238414228E1,5.211921283E0,1.038259411E-1,1.171085954E0,1.720930023E2,3.000000000E0,0.000000000E0
1.510578831E2,5.238412975E1,5.211924196E0,1.303296016E-1,1.176304579E0,1.708155670E2,4.000000000E0,0.000000000E0
1.520639494E2,5.238411809E1,5.211929036E0,1.559577619E-1,1.175924420E0,1.703838501E2,4.000000000E0,0.000000000E0
1.530764667E2,5.238410896E1,5.211932066E0,1.806597553E-1,1.186189413E0,1.711411743E2,4.000000000E0,0.000000000E0
1.540617259E2,5.238409677E1,5.211937595E0,2.049245703E-1,1.199334621E0,1.752147369E2,4.000000000E0,0.000000000E0
1.550553078E2,5.238408369E1,5.211942044E0,2.291120947E-1,1.208043098E0,1.729023438E2,3.000000000E0,0.000000000E0
1.560661644E2,5.238407155E1,5.211948268E0,2.532924775E-1,1.212831616E0,1.719554291E2,3.000000000E0,0.000000000E0
1.570538736E2,5.238405953E1,5.211955025E0,2.773268953E-1,1.215524435E0,1.702933807E2,3.000000000E0,0.000000000E0
1.580553090E2,5.238404734E1,5.211961489E0,3.011459525E-1,1.221758485E0,1.677953949E2,3.000000000E0,0.000000000E0
1.590660156E2,5.238403439E1,5.211968706E0,3.247783493E-1,1.232018828E0,1.669522247E2,3.000000000E0,0.000000000E0
1.600717969E2,5.238402049E1,5.211976546E0,3.480588925E-1,1.247141480E0,1.641186066E2,3.000000000E0,0.000000000E0
1.610661254E2,5.238400584E1,5.211984641E0,3.707930461E-1,1.271967411E0,1.625005951E2,3.000000000E0,0.000000000E0
1.620551629E2,5.238399033E1,5.211994099E0,3.930149235E-1,1.291133642E0,1.605475922E2,3.000000000E0,0.000000000E0
1.631087606E2,5.238397758E1,5.212001881E0,4.147172999E-1,1.305842161E0,1.577470093E2,3.000000000E0,0.000000000E0
1.640750658E2,5.238396357E1,5.212011860E0,4.356503361E-1,1.314092517E0,1.560667725E2,3.000000000E0,0.000000000E0
1.650800837E2,5.238395052E1,5.212021534E0,4.556451592E-1,1.312106609E0,1.559024811E2,3.000000000E0,0.000000000E0
1.660631356E2,5.238393819E1,5.212031626E0,4.748792622E-1,1.311752081E0,1.573766785E2,3.000000000E0,0.000000000E0
1.670790948E2,5.238392558E1,5.212041471E0,4.935760529E-1,1.310323954E0,1.545674438E2,3.000000000E0,0.000000000E0
1.680561331E2,5.238391387E1,5.212052177E0,5.118367632E-1,1.297091722E0,1.508497620E2,3.000000000E0,0.000000000E0
1.690830857E2,5.238390373E1,5.212063177E0,5.299613859E-1,1.286405444E0,1.600831909E2,3.000000000E0,0.000000000E0
1.700601221E2,5.238389236E1,5.212072460E0,5.481741775E-1,1.281508446E0,1.585582275E2,3.000000000E0,0.000000000E0
1.711334491E2,5.238388144E1,5.212080766E0,5.662327540E-1,1.274313688E0,1.635861664E2,3.000000000E0,0.000000000E0
1.720726379E2,5.238386857E1,5.212087226E0,5.846377944E-1,1.270458937E0,1.629725342E2,3.000000000E0,0.000000000E0
1.730662701E2,5.238385538E1,5.212093609E0,6.033040996E-1,1.266528249E0,1.646301575E2,3.000000000E0,0.000000000E0
1.740661401E2,5.238384267E1,5.212099547E0,6.221831434E-1,1.261005759E0,1.605378265E2,3.000000000E0,0.000000000E0
1.750828242E2,5.238383047E1,5.212105495E0,6.411095205E-1,1.262025356E0,1.612704315E2,3.000000000E0,0.000000000E0
1.760874718E2,5.238381660E1,5.212113746E0,6.600480970E-1,1.265246749E0,1.629336395E2,3.000000000E0,0.000000000E0
1.770565505E2,5.238380393E1,5.212121550E0,6.788046404E-1,1.273206949E0,1.627434998E2,3.000000000E0,0.000000000E0
1.780636919E2,5.238379290E1,5.212128675E0,6.974123047E-1,1.289278150E0,1.645841370E2,3.000000000E0,0.000000000E0
1.790613727E2,5.238378045E1,5.212134978E0,7.159231461E-1,1.310612798E0,1.662159882E2,3.000000000E0,0.000000000E0
1.800713788E2,5.238376286E1,5.212139265E0,7.348108256E-1,1.330222011E0,1.671876831E2,3.000000000E0,0.000000000E0
1.810588874E2,5.238374929E1,5.212144473E0,7.537919185E-1,1.345689178E0,1.668705750E2,3.000000000E0,0.000000000E0
1.820621678E2,5.238373647E1,5.212149583E0,7.729697647E-1,1.350518823E0,1.657134094E2,3.000000000E0,0.000000000E0
1.830795203E2,5.238372422E1,5.212155648E0,7.920267580E-1,1.347794294E0,1.655816345E2,3.000000000E0,0.000000000E0
1.840671902E2,5.238371241E1,5.212161232E0,8.110154263E-1,1.339804649E0,1.629346924E2,3.000000000E0,0.000000000E0
1.850726445E2,5.238370247E1,5.212166263E0,8.301997953E-1,1.331372976E0,1.618000031E2,3.000000000E0,0.000000000E0
1.860568427E2,5.238369184E1,5.212172185E0,8.497068960E-1,1.325537682E0,1.612826843E2,3.000000000E0,0.000000000E0
1.870634627E2,5.238368303E1,5.212178237E0,8.692239088E-1,1.316088796E0,1.610248260E2,3.000000000E0,0.000000000E0
1.880705040E2,5.238367430E1,5.212184040E0,8.887507692E-1,1.306368232E0,1.608158875E2,3.000000000E0,0.000000000E0
1.890656273E2,5.238366051E1,5.212188468E0,9.083082557E-1,1.292364597E0,1.617806549E2,3.000000000E0,0.000000000E0
1.900655477E2,5.238364705E1,5.212193600E0,9.276636597E-1,1.278211594E0,1.625113678E2,3.000000000E0,0.000000000E0
1.910648348E2,5.238363415E1,5.212198511E0,9.468540907E-1,1.266908884E0,1.651083679E2,3.000000000E0,0.000000000E0
1.920587447E2,5.238362280E1,5.212202293E0,9.660788450E-1,1.260489464E0,1.692412109E2,3.000000000E0,0.000000000E0
1.930603818E2,5.238361099E1,5.212204970E0,9.852429362E-1,1.246855974E0,1.692717743E2,3.000000000E0,0.000000000E0
1.940659745E2,5.238359545E1,5.212205285E0,1.004294755E0,1.233288407E0,1.687309265E2,3.000000000E0,0.000000000E0
1.950702043E2,5.238358307E1,5.212210692E0,1.023435668E0,1.230171442E0,1.684561310E2,3.000000000E0,0.000000000E0
1.960929607E2,5.238357268E1,5.212214374E0,1.042388890E0,1.237027884E0,1.696218262E2,3.000000000E0,0.000000000E0
1.970587501E2,5.238356151E1,5.212217966E0,1.060959884E0,1.249106765E0,1.731534576E2,3.000000000E0,0.000000000E0
1.980637893E2,5.238355036E1,5.212220784E0,1.079130240E0,1.254904509E0,1.668600769E2,3.000000000E0,0.000000000E0
1.990655512E2,5.238353956E1,5.212224590E0,1.096855249E0,1.259553313E0,1.642689972E2,3.000000000E0,0.000000000E0
2.000651907E2,5.238352801E1,5.212229432E0,1.114337039E0,1.267757297E0,1.664919739E2,3.000000000E0,0.000000000E0
2.010519681E2,5.238351520E1,5.212233503E0,1.131699646E0,1.279449701E0,1.691977844E2,3.000000000E0,0.000000000E0
2.020607341E2,5.238350123E1,5.212237030E0,1.148818197E0,1.292859435E0,1.699268341E2,3.000000000E0,0.000000000E0
2.030787794E2,5.238348532E1,5.212240850E0,1.165912759E0,1.296450138E0,1.644629822E2,3.000000000E0,0.000000000E0
2.040701590E2,5.238347536E1,5.212244745E0,1.182854126E0,1.299633503E0,1.624682159E2,3.000000000E0,0.000000000E0
2.050701665E2,5.238346458E1,5.212250429E0,1.199667793E0,1.304146886E0,1.647956543E2,3.000000000E0,0.000000000E0
2.060573577E2,5.238345396E1,5.212254942E0,1.216328123E0,1.313907743E0,1.600077209E2,3.000000000E0,0.000000000E0
2.070746035E2,5.238344297E1,5.212261965E0,1.232807871E0,1.334933281E0,1.606064301E2,3.000000000E0,0.000000000E0
2.080665728E2,5.238343049E1,5.212269972E0,1.249164219E0,1.360729218E0,1.649084930E2,3.000000000E0,0.000000000E0
2.090675001E2,5.238341572E1,5.212276649E0,1.265249737E0,1.382006288E0,1.634750824E2,3.000000000E0,0.000000000E0
2.100721976E2,5.238340389E1,5.212283802E0,1.280890397E0,1.402981639E0,1.638071136E2,3.000000000E0,0.000000000E0
2.111047151E2,5.238339359E1,5.212290953E0,1.296270646E0,1.410214543E0,1.628263092E2,3.000000000E0,0.000000000E0
2.120526650E2,5.238338467E1,5.212297647E0,1.311400015E0,1.406818390E0,1.627222748E2,3.000000000E0,0.000000000E0
2.130681354E2,5.238337647E1,5.212303920E0,1.326159134E0,1.393567681E0,1.587943268E2,3.000000000E0,0.000000000E0
2.140679223E2,5.238336743E1,5.212312409E0,1.340400463E0,1.375739694E0,1.592613983E2,3.000000000E0,0.000000000E0
2.150954341E2,5.238335803E1,5.212319077E0,1.354061564E0,1.356258869E0,1.602774353E2,3.000000000E0,0.000000000E0
2.160977049E2,5.238334888E1,5.212324042E0,1.367336067E0,1.344094872E0,1.603247528E2,3.000000000E0,0.000000000E0
2.170729628E2,5.238333793E1,5.212330637E0,1.380292762E0,1.337715507E0,1.608406067E2,3.000000000E0,0.000000000E0
2.180814043E2,5.238332635E1,5.212337097E0,1.392958841E0,1.333158970E0,1.605683899E2,3.000000000E0,0.000000000E0
2.190811806E2,5.238331444E1,5.212344311E0,1.405260199E0,1.325584531E0,1.611354218E2,3.000000000E0,0.000000000E0
2.200844640E2,5.238330353E1,5.212349891E0,1.417185739E0,1.318384290E0,1.639514008E2,3.000000000E0,0.000000000E0
2.210550650E2,5.238329255E1,5.212354828E0,1.428629165E0,1.314972639E0,1.646459808E2,3.000000000E0,0.000000000E0
2.220743864E2,5.238328039E1,5.212359681E0,1.439649002E0,1.315871835E0,1.637562714E2,3.000000000E0,0.000000000E0
2.230939568E2,5.238326759E1,5.212365046E0,1.450412943E0,1.314846158E0,1.621948242E2,3.000000000E0,0.000000000E0
2.240548330E2,5.238325616E1,5.212370544E0,1.460900864E0,1.319533348E0,1.612841644E2,3.000000000E0,0.000000000E0
2.250590884E2,5.238324382E1,5.212376430E0,1.471209782E0,1.316311240E0,1.640665741E2,3.000000000E0,0.000000000E0
2.260729662E2,5.238323276E1,5.212380486E0,1.481334710E0,1.308854103E0,1.665812683E2,3.000000000E0,0.000000000E0
2.270660325E2,5.238322113E1,5.212383451E0,1.491125081E0,1.300075769E0,1.742120667E2,3.000000000E0,0.000000000E0
2.280416422E2,5.238320866E1,5.212385183E0,1.502619663E0,1.287797809E0,1.614376068E2,3.000000000E0,0.000000000E0
2.290548098E2,5.238319703E1,5.212388042E0,1.514287566E0,1.279458523E0,1.557522583E2,3.000000000E0,0.000000000E0
2.300691306E2,5.238318648E1,5.212394585E0,1.527365468E0,1.276432514E0,1.489546661E2,3.000000000E0,0.000000000E0
