"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.444789022E1,-4.037040770E-1,-1.523971796E0,-8.277235031E-1
1.454796122E1,2.523341477E-1,-9.235939980E-1,-8.686032295E-1
1.464801835E1,-6.866407394E-2,-8.288035393E-1,-2.626064777E0
1.474808545E1,-5.091096759E-1,1.393261909E0,1.226974487E0
1.484814931E1,-5.040615797E-1,2.077952385E0,3.059679985E0
1.494822144E1,1.256633699E-1,-1.073555470E0,3.045911789E-1
1.504828924E1,9.401618242E-1,-1.431389332E0,-2.895897865E0
1.514835580E1,-2.077516019E-1,-5.336935520E-1,-1.652493477E0
1.524841623E1,-2.564669549E-1,1.574680090E0,-5.401210785E-1
1.534848253E1,-3.813619018E-1,1.117444515E0,1.032492638E0
1.544855079E1,-9.245995283E-1,6.087450981E-1,3.856080055E0
1.554861576E1,-2.239900827E-1,-1.985653639E0,-2.050291538E0
1.564868252E1,7.866234779E-1,-1.346576452E0,-6.772527695E-1
1.574874835E1,8.158892393E-3,-2.291562557E-1,-1.760074139E0
1.584881761E1,-6.605419517E-1,1.663032055E0,5.467138290E-1
1.594881824E1,-1.481084526E-2,1.688657045E0,2.938965797E0
1.604888571E1,-1.284927428E-1,-6.128716469E-1,2.771453857E0
1.614895804E1,-2.126797661E-2,-2.668734550E0,-2.556688309E0
1.624909210E1,-3.560544252E-1,-3.650021553E-1,-1.021112919E0
1.634916317E1,-7.003012896E-1,1.188079119E0,-5.265417099E-1
1.644922490E1,-1.753990948E-1,2.135493279E0,1.186053276E0
1.654929020E1,-7.855633497E-1,8.927192688E-1,2.218671799E0
1.664935326E1,-2.030526102E-1,-2.230306149E0,-2.682613850E0
1.674942096E1,-9.587085247E-2,-1.396854162E0,-3.638229370E-1
1.684949279E1,3.006328344E-1,1.689248085E-1,-1.500520229E0
1.694955949E1,-9.710180759E-2,1.867976665E0,8.826665878E-1
1.704962672E1,3.832247555E-1,1.765014648E0,5.682373047E-2
1.714969115E1,5.242427588E-1,-1.497821808E-1,4.918339729E0
1.724975864E1,4.757618904E-1,-2.499385834E0,-3.199750900E0
1.734982571E1,-7.088213563E-1,-1.052154541E0,-1.701151371E0
1.744989301E1,-1.298342109E0,6.289837360E-1,-8.960113525E-1
1.754996494E1,-3.511562943E-1,2.536992073E0,1.173169136E0
1.765003383E1,1.125392467E-1,1.819511414E0,2.686576843E0
1.775010006E1,1.181569934E0,-2.197523594E0,-1.734543800E0
1.785016243E1,1.720882207E-1,-2.181582928E0,-2.006067276E0
1.795023269E1,2.549333870E-2,-4.946336746E-1,-2.002717018E0
1.805030042E1,-5.679126382E-1,1.638941288E0,3.356456757E-1
1.815036788E1,5.960582495E-1,2.045166016E0,1.202394485E0
1.825042948E1,6.054182053E-1,-3.608345985E-2,2.502671242E0
1.835049611E1,-2.014628053E-2,-2.005816221E0,5.434484482E-1
1.845056318E1,9.146810770E-1,-7.558364868E-1,-2.608093739E0
1.855062894E1,-5.384721756E-1,1.138070345E0,-9.045677185E-1
1.865069634E1,-1.201955676E0,2.632244825E0,5.797729492E-1
1.875076567E1,5.854235888E-1,1.296617985E0,1.934906006E0
1.885083413E1,-2.183559835E-1,-2.097980738E0,2.965841293E-1
1.895096511E1,-3.799621761E-1,-1.664185047E0,-1.023344994E0
1.905102988E1,3.412442207E-1,-6.378381252E-1,-2.276442528E0
1.915109740E1,-2.330611050E-1,8.296205997E-1,-6.792249680E-1
1.925116587E1,1.261741757E0,1.816718578E0,1.527303696E0
1.935123527E1,9.479376674E-1,9.056634903E-1,3.958323479E0
1.945130233E1,1.047324300E0,-2.135038376E0,2.969350815E-1
1.955136619E1,1.755452275E0,-1.017518044E0,-2.963106155E0
1.965143053E1,8.139178157E-3,1.179875374E0,-1.193692684E0
1.975149772E1,-1.245741248E0,2.106032133E0,-5.940628052E-1
1.985156668E1,6.489586830E-1,1.059918404E0,2.738316536E0
1.995163725E1,-4.851913452E-2,-1.362221479E0,5.896311760E0
2.005170431E1,5.932033062E-2,-2.831340075E0,-2.200857162E0
2.015177654E1,5.921670794E-1,-5.418777466E-1,-1.896301746E0
2.025184191E1,-6.898732781E-1,6.222634315E-1,-1.468077183E0
2.035190904E1,-5.903480053E-1,1.855619907E0,5.223703384E-1
2.045197164E1,8.446054459E-1,2.268538952E0,1.948841095E0
2.055203550E1,-5.690956116E-2,-1.481257200E0,3.210872650E0
2.065210243E1,-3.626663387E-1,-3.341573477E0,-5.369733334E0
2.075216900E1,1.424720883E-2,-7.742083073E-1,-2.569454670E0
2.085223819E1,-2.086230993E0,1.594556332E0,-2.965917587E-1
2.095230532E1,-4.944756627E-3,2.559676170E0,2.527287483E0
2.105237219E1,-7.529912889E-2,-4.227938652E-1,4.478148460E0
2.115243942E1,8.980014920E-1,-2.639270067E0,-3.483772278E-2
2.125251285E1,6.966187954E-1,-9.373257160E-1,-2.403008461E0
2.135258021E1,-8.390114307E-1,1.707935333E-1,-1.479475975E0
2.145264841E1,-1.233570576E0,1.098051071E0,-1.878767014E-1
2.155270917E1,-5.903136134E-1,1.589979172E0,3.188531876E0
2.165277610E1,-4.985272288E-1,-1.844310760E-1,2.406787872E0
2.175284190E1,-5.126579404E-1,-1.853514671E0,-1.253422260E0
2.185290937E1,-7.935194969E-1,-6.353151798E-1,-1.331393242E0
2.195297683E1,-1.243656039E0,3.738846779E-1,-1.469731331E0
2.205304409E1,-5.061546564E-1,2.018166542E0,7.948474884E-1
2.215311129E1,-4.073650837E-1,4.875783920E-1,3.204299927E0
2.225317819E1,-2.406625599E-1,-2.186110973E0,-2.114247322E0
2.235324872E1,2.974016070E-1,-8.759107590E-1,-2.363110542E0
2.245331848E1,-4.058434963E-1,-1.398043633E-1,-1.132688046E0
2.255338391E1,-5.867937803E-1,6.101067066E-1,-1.187896729E-1
2.265344738E1,-2.955263555E-1,1.170591354E0,1.182808876E0
2.275351291E1,9.110399485E-1,6.822195053E-1,2.119704247E0
2.285358191E1,4.608314633E-1,-1.667483926E0,-1.923780441E0
2.295365120E1,-3.320630193E-1,-9.298126698E-1,-1.398628712E0
2.305371723E1,-1.060206890E0,2.165430546E0,-9.294605255E-2
2.315378440E1,-1.125456095E-1,1.846915007E0,1.453138351E0
2.325385013E1,-9.145748615E-1,-6.586711407E-1,2.482554436E0
2.335391702E1,2.440620661E-1,-2.097958803E0,-1.746811867E0
2.345398486E1,-4.813855886E-2,-1.071496964E0,-5.040283203E-1
2.355404978E1,-1.271924973E-1,3.034725189E-1,-9.617671967E-1
2.365412238E1,-3.783768713E-1,1.626127481E0,1.312532425E-1
2.375418948E1,1.707474291E-1,9.175717831E-1,2.065033913E0
2.385425874E1,3.574781120E-1,-7.755768299E-1,3.218245506E0
2.395432074E1,1.308854938E0,-1.425110102E0,-3.158910751E0
2.405438700E1,3.962352276E-1,-8.806633949E-2,-2.665916920E0
2.415446137E1,-1.023977518E0,1.705322266E0,-2.937078476E-1
2.425452906E1,-1.262306273E-1,1.681607723E0,1.328933716E0
2.435459616E1,-3.545230627E-2,-1.381720781E0,5.805381775E0
2.445465552E1,-5.118908286E-1,-2.084246874E0,-3.559236526E0
2.455472175E1,1.450799555E-1,-1.106361628E0,-2.446507931E0
2.465479488E1,6.866338849E-2,6.986830235E-1,-1.805357933E0
2.475487352E1,1.190644264E0,2.338242054E0,1.847238541E0
2.485494505E1,1.539919972E-1,1.156137705E0,3.359890938E0
2.495500645E1,-8.895573616E-1,-1.725987911E0,6.618547440E-1
2.505506464E1,8.080902100E-1,-1.340579271E0,-4.070695400E0
2.515512771E1,-2.587234378E-1,1.037086248E0,-2.762040615E0
2.525519500E1,-1.287631989E0,1.664528608E0,1.047597885E0
2.535526307E1,6.744219661E-1,1.081411839E0,4.614452362E0
2.545533300E1,1.205688193E-1,-2.099471569E0,-1.932124615E0
2.555539793E1,5.603928566E-1,-9.948410988E-1,-2.275614738E0
2.565546829E1,-4.710385948E-2,4.645428658E-1,-1.061120987E0
2.575553809E1,2.635760605E-2,1.930243969E0,1.890668869E-1
2.585560702E1,1.142308712E0,1.079928160E0,2.012670517E0
2.595566738E1,7.107666135E-2,-1.578892469E0,2.278721809E0
2.605572888E1,7.954169512E-1,-1.130188704E0,-2.580420494E0
2.615580001E1,-4.558581710E-1,-2.185106277E-1,-3.099323273E0
2.625618265E1,-1.189870000E0,1.599839211E0,-5.609216690E-1
2.635624992E1,-4.917816818E-1,1.346475124E0,2.193118095E0
2.645631331E1,1.747709513E-1,-1.267306089E0,3.267046928E0
2.655637824E1,-3.890097141E-4,-1.920041323E0,-8.994884491E-1
2.665644457E1,3.512109220E-1,-4.147114754E-1,-2.911131382E0
2.675651264E1,-7.091108561E-1,6.049716473E-1,-2.139024734E-1
2.685658170E1,1.182459116E0,2.261200905E0,3.056610107E0
2.695664976E1,-7.844741344E-1,1.008922100E0,5.572434425E0
2.705671566E1,-1.331897140E0,-2.170269966E0,-6.068916321E-1
2.715678609E1,9.320276976E-1,-9.972350597E-1,-3.320081711E0
2.725685296E1,-7.490150928E-1,4.300589561E-1,-1.713897228E0
2.735692039E1,-3.398600817E-1,2.986475706E0,1.752217293E0
2.745698432E1,5.815986395E-1,4.125089645E-1,1.913352013E0
2.755704952E1,7.246869802E-1,-1.720070124E0,-1.398440838E0
2.765712381E1,6.773710251E-1,-1.118372440E0,-6.869726181E-1
2.775719224E1,-4.150228202E-1,-6.225132942E-2,-2.242953777E0
2.785726148E1,-3.341206908E-1,1.813313961E0,5.022459030E-1
2.795732151E1,2.716558874E-1,1.815351486E0,3.525527954E0
2.805738740E1,-1.123991251E0,-8.724250793E-1,1.594705582E0
2.815745490E1,5.953851938E-1,-1.921192884E0,-2.972771645E0
2.825752200E1,2.482779920E-1,-2.549538612E-1,-2.150885582E0
2.835758986E1,-7.957624197E-1,1.440307379E0,-1.261405468E0
2.845765666E1,-5.015643835E-1,1.612868309E0,1.770865440E0
2.855772166E1,4.951460361E-1,-6.362524033E-1,5.777201653E0
2.865778739E1,8.300244808E-1,-1.821631193E0,-2.736486435E0
2.875785755E1,1.271882534E0,-7.320601940E-1,-1.776054382E0
2.885792685E1,-2.146300077E-1,4.403853416E-1,-1.299242020E0
2.895799478E1,6.236125231E-1,1.909781694E0,3.417177200E0
2.905805891E1,-5.489284396E-1,1.111957550E0,4.361563683E0
2.915812604E1,-3.335645199E-1,-1.139902353E0,4.407987595E-1
2.925819318E1,2.435206622E-1,-1.123335600E0,-4.191253662E0
2.935826027E1,5.445801020E-1,5.264630318E-1,-3.794343472E0
2.945832737E1,-1.117780805E-2,2.915575027E0,2.755547523E0
2.955839227E1,3.378409147E-2,2.843546867E-1,1.288974762E0
2.965845910E1,2.295216322E-1,-1.602696419E0,-1.118518829E0
2.975852823E1,-1.098240316E-1,-1.372819901E0,-8.010320663E-1
2.985859756E1,-6.298211217E-1,-2.323913574E-1,-1.801509857E0
2.995866549E1,-2.841931581E-1,1.547840357E0,1.002589226E0
3.005873142E1,8.982589841E-1,1.743795395E0,2.173681259E0
3.015879912E1,-5.915868282E-1,-6.095037460E-1,3.282371521E0
3.025886598E1,1.115621805E0,-1.340820551E0,-3.625491619E0
3.035893238E1,5.896304846E-1,-5.552666187E-1,-1.498574734E0
3.046780504E1,-8.621563911E-1,5.555603504E-1,-7.793512344E-1
3.057054671E1,-1.824285269E0,1.773625374E0,2.749398232E0
3.067328230E1,-4.038622081E-1,-8.578872681E-1,5.994668961E0
3.077922230E1,5.311332941E-1,-1.936674237E0,-3.143711567E0
3.087928806E1,8.141368628E-1,-6.719701290E-1,-2.354477882E0
3.097936549E1,9.556970000E-2,1.003504276E0,7.040596008E-2
3.107943053E1,1.656214595E0,2.171491861E0,2.104644775E0
3.117949272E1,-1.126406074E0,2.391004562E-2,5.897336960E0
3.127954919E1,-1.255983353E0,-1.938839078E0,-1.268023014E0
3.137961688E1,-7.267616689E-2,-5.149908066E-1,-3.997818470E0
3.147968358E1,-4.794594049E-1,1.211975336E0,2.660703659E-1
3.157974914E1,-1.226205468E0,2.227549553E0,2.596553802E0
3.167981544E1,1.384326220E0,1.326198578E-1,7.528521538E0
3.177988254E1,-2.416189313E-1,-2.284856558E0,-3.062860489E0
3.187995307E1,8.342733979E-1,-9.305808544E-1,-2.380764961E0
3.198003183E1,-1.717303693E-1,6.270918846E-1,-6.273622513E-1
3.208009916E1,5.099525452E-1,1.500717640E0,3.017288208E0
3.218016856E1,-7.312027216E-1,1.291654110E-1,6.480871201E0
3.228022419E1,2.743617892E-1,-1.112084389E0,-1.133692741E0
3.238029849E1,1.422974110E0,7.992553711E-2,-3.148907661E0
3.248036125E1,4.852809906E-1,2.853496075E-1,-2.286706448E0
3.258042654E1,-7.851492167E-1,2.110614777E0,-7.249355316E-2
3.268049048E1,7.686993480E-2,1.972054958E0,1.940377235E0
3.278055811E1,-1.600399494E0,-2.361243725E0,1.119100571E0
3.288062693E1,-4.883139133E-1,-1.446124315E0,-1.571877956E0
3.298069060E1,2.631735057E-3,-1.401171207E0,-3.267915249E0
3.308075779E1,-5.531206727E-3,1.097727537E0,-4.023742676E-2
3.318082559E1,6.811573505E-1,1.798435450E0,4.734363556E-1
3.328089519E1,-1.159617424E0,9.847049713E-1,5.617157936E0
3.338096245E1,-5.216664076E-1,-1.164980888E0,-1.185252190E0
3.348121852E1,-9.939887524E-1,-6.274235249E-1,-3.315117836E0
3.358128648E1,-2.354235053E-1,3.971800804E-1,-1.900524616E0
3.368135428E1,-1.098116875E0,1.134680748E0,1.648416519E0
3.378142181E1,-6.474496722E-1,1.192497253E0,3.043044090E0
3.388148530E1,-7.652066946E-1,-1.325953484E0,-7.822570801E-1
3.398155174E1,-8.830070496E-2,-1.082736492E0,-5.625514984E-1
3.408161890E1,-1.360868514E-1,-9.058754444E-1,-2.509643078E0
3.418168603E1,2.041149855E0,7.418437004E-1,2.019108772E0
3.428175299E1,1.961238503E0,4.261107445E-1,2.513302803E0
3.438182019E1,6.241768599E-1,-1.082626343E0,1.851380348E0
3.448188902E1,-1.554381847E-2,-2.220299244E-1,-3.240477085E0
3.458195465E1,-7.353222966E-1,6.571972370E-1,-1.250648022E0
3.468202215E1,-1.820896983E0,1.184257507E0,-1.175432205E-1
3.478208781E1,-1.058050632E0,2.025275707E0,3.426778793E0
3.488215628E1,1.000786424E-1,-1.490504026E0,-1.473095894E0
3.498222267E1,4.549384117E-3,-1.482345581E0,-1.643925190E0
3.508229004E1,8.254520893E-1,-3.192009926E0,-1.690481663E0
3.518236270E1,8.888267279E-1,-1.046679974E0,-2.200284004E0
3.528243027E1,1.535651684E0,1.163608074E0,-9.917259216E-2
3.538249680E1,1.675143242E-1,1.813665390E0,7.837980270E0
3.548255869E1,-8.671095371E-1,-1.092949867E0,-6.273975372E-1
3.558262419E1,-1.277680278E0,-5.170044899E-1,-2.422860622E0
3.568269199E1,-1.389040232E0,6.509864330E-1,-2.072586536E0
3.578275958E1,-1.604381800E0,2.112167835E0,1.170051575E0
3.588282868E1,-4.598718584E-1,1.078546047E0,3.848507881E0
3.598289531E1,-8.615795374E-1,-2.129130125E0,-2.402713776E0
3.608296201E1,3.899605274E-1,-1.334672928E0,-9.883708954E-1
3.618303118E1,9.226350784E-1,-7.143096924E-1,-2.111406326E0
3.628309834E1,3.916506469E-2,8.142964840E-1,-4.462728500E-1
3.638316554E1,1.967811227E0,2.463711262E0,1.816161156E0
3.648322980E1,1.099791527E-1,-6.756613255E-1,2.526092529E0
3.658329573E1,-7.752610445E-1,-2.522004128E0,-1.776308537E0
3.668336283E1,-5.191833973E-1,-6.508724689E-1,-1.873336315E0
3.678343040E1,-1.017282248E0,1.016446590E0,-1.059882641E0
3.688350313E1,-4.991064668E-1,2.188961029E0,1.430999756E0
3.698357099E1,-3.408684731E-1,4.487771988E-1,3.954527855E0
3.708364045E1,-7.532000542E-1,-1.754939079E0,-1.114069462E0
3.718370342E1,5.003349781E-1,-1.380082846E0,-2.066632271E0
3.728376985E1,2.586512268E-1,1.682384014E-1,-6.451730728E-1
3.738384048E1,1.210545182E0,2.062345505E0,2.869220734E0
3.748390971E1,1.829400659E0,3.256030560E0,2.499614716E0
3.758397540E1,-1.292362452E0,-2.386029720E0,2.472107887E0
3.768404047E1,-2.208376825E-1,-1.721530437E0,-3.103115559E0
3.778410980E1,-5.293448567E-1,5.811774731E-1,-1.425160885E0
3.788417833E1,-1.383703232E0,2.171463490E0,3.311996460E-1
3.798424236E1,1.055609226E0,1.151724339E0,1.579965591E0
3.808430609E1,-4.596132934E-1,-1.737752199E0,2.765069962E0
3.818437739E1,-2.771430612E-1,-1.670064926E0,-2.744315147E0
3.828444452E1,6.035115719E-1,-5.471136570E-1,-3.066113472E0
3.838451022E1,-5.033075809E-1,8.215079308E-1,-3.235340118E-1
3.848457288E1,8.466942906E-1,1.795581579E0,8.972654343E-1
3.858464204E1,-2.317216843E-1,-2.084822655E-1,5.296514511E0
3.868470934E1,5.775779486E-2,-1.573403239E0,-1.689359665E0
3.878477724E1,7.250163555E-1,-5.672018528E-1,-3.059749126E0
3.888484570E1,-6.626322269E-1,4.604778290E-1,-1.389615536E0
3.898491840E1,-1.229620337E0,2.363597155E0,1.297501564E0
3.908499060E1,8.586737514E-1,1.393889904E0,2.961400986E0
3.918505343E1,1.865352541E-1,-1.761528969E0,-1.931946754E0
3.928512032E1,3.735853732E-1,-1.393768549E0,-1.243616581E0
3.938518169E1,-2.678748369E-1,-6.905725002E-1,-1.822648048E0
