"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.133798824E1,-5.195576549E-1,4.623344421E0,1.052523232E1
5.143805566E1,6.847625971E-1,3.567469358E0,1.030495834E1
5.153811923E1,-4.573064744E-1,8.403904438E-1,9.158101082E0
5.163820025E1,-5.123748183E-1,1.905842781E0,7.941809654E0
5.173825810E1,-1.822043180E0,3.373533249E0,6.842837334E0
5.183832481E1,-2.255406857E0,4.915446281E0,7.410280704E0
5.193839480E1,-1.623318315E0,4.743058205E0,7.817307472E0
5.203846954E1,-2.801301479E0,3.294522047E0,1.131773663E1
5.213852542E1,-1.606558442E0,1.482056141E0,7.860404015E0
5.223859251E1,-9.146129489E-1,2.590605259E0,7.707170486E0
5.233866323E1,-4.764606953E-1,3.004814863E0,8.334470749E0
5.243872651E1,1.628106833E-1,3.636903524E0,1.033368969E1
5.253878599E1,3.280156553E-1,2.947352171E0,1.401608467E1
5.263886424E1,-3.926610649E-1,1.735849261E0,1.070480251E1
5.273893546E1,2.274561077E-1,1.534730196E0,7.288172722E0
5.283900381E1,-1.336005330E0,2.657644987E0,8.394327164E0
5.293906455E1,-4.142095447E-1,3.931399345E0,8.384750366E0
5.303913747E1,-7.565908432E-1,3.340013266E0,1.265613651E1
5.313920555E1,-7.589851022E-1,1.958516836E0,1.196419144E1
5.323926537E1,-2.310475111E0,6.081457734E-1,7.941809654E0
5.333933225E1,1.225868702E0,2.202732801E0,7.798152924E0
5.343939796E1,4.549122229E-2,3.390293121E0,6.107795238E0
5.353946334E1,-2.533142805E0,4.359974384E0,1.160983849E1
5.363953193E1,2.439765930E0,5.178816319E0,1.279261017E1
5.373960338E1,1.606558442E0,2.104567528E0,1.120760059E1
5.383966703E1,3.495641351E-1,2.478074312E0,5.396695614E0
5.393973421E1,4.022381604E-1,3.648874760E0,7.666468143E0
5.403980092E1,-4.860377908E-1,4.137306690E0,8.717555046E0
5.413987334E1,-7.063110471E-1,5.382329941E0,1.100169277E1
5.423994445E1,1.113337755E0,4.132518291E0,1.440635109E1
5.434001180E1,2.370332032E-1,2.837215662E0,7.726325035E0
5.444007449E1,5.004034638E-1,3.033546209E0,7.764633179E0
5.454013478E1,-3.519583941E-1,3.447755814E0,7.350423813E0
5.464020379E1,6.680026650E-1,4.771789551E0,1.144463348E1
5.474027458E1,6.440598965E-1,5.114171028E0,1.255797100E1
5.484034192E1,1.357553840E0,2.885101080E0,9.050358772E0
5.494040487E1,-2.394274808E-2,2.609759569E0,7.036773682E0
5.504048448E1,-6.225114316E-2,4.113364220E0,6.775797844E0
5.514054750E1,-6.991282701E-1,5.286558628E0,8.250671387E0
5.524251332E1,-5.746259689E-1,5.940196037E0,1.076226521E1
5.534258544E1,1.652049571E-1,2.097384691E0,9.581888199E0
5.544264799E1,-4.573064744E-1,2.669616461E0,7.819701672E0
5.554271333E1,-6.081457734E-1,3.277762175E0,6.352011204E0
5.564278328E1,-5.195576549E-1,4.319271564E0,9.138946533E0
5.574284906E1,7.063110471E-1,5.296135902E0,1.142787361E1
5.584292098E1,1.563461423E0,4.403071404E0,1.254360580E1
5.594298566E1,6.943396926E-1,2.751021862E0,8.066311836E0
5.604306350E1,-5.363175869E-1,3.201145411E0,7.412674904E0
5.614312812E1,-2.657645047E-1,4.410254002E0,6.651295185E0
5.624318480E1,-1.326428294E0,5.880339146E0,1.030735302E1
5.634325255E1,8.379961550E-2,6.751854897E0,1.327625370E1
5.644332333E1,-1.125309169E-1,2.758204460E0,6.665660858E0
5.654338114E1,6.991282701E-1,3.474092722E0,5.825270653E0
5.664346513E1,-7.182824612E-2,3.462121487E0,6.533976078E0
5.674352064E1,-6.847625971E-1,4.453351021E0,9.742303848E0
5.684359619E1,1.503604531E0,5.296135902E0,1.076226521E1
5.694365631E1,-8.858817071E-2,3.342407703E0,1.187560272E1
5.704372238E1,-3.375927508E-1,2.226675510E0,7.245075703E0
5.714379110E1,1.213897347E0,3.859570980E0,6.572284222E0
5.724385925E1,2.753416002E-1,4.781366825E0,8.851634026E0
5.734392286E1,-4.261809289E-1,5.832453251E0,1.105676079E1
5.744398974E1,-3.974496126E-1,4.537150860E0,1.223235035E1
5.754405046E1,-8.571503758E-1,1.922602654E0,6.565101624E0
