"Time (s)","Pressure (hPa)"
1.354057245E1,1.001896484E3
1.364063962E1,1.001899658E3
1.374071269E1,1.001896484E3
1.384077982E1,1.001896484E3
1.394084722E1,1.001892578E3
1.404091412E1,1.001887939E3
1.414097538E1,1.001885986E3
1.424104275E1,1.001885498E3
1.434111015E1,1.001881104E3
1.444118048E1,1.001876709E3
1.454124758E1,1.001868652E3
1.464131478E1,1.001874512E3
1.474138122E1,1.001882080E3
1.484144825E1,1.001883057E3
1.494151538E1,1.001886963E3
1.504158255E1,1.001890625E3
1.514164942E1,1.001891113E3
1.524171682E1,1.001901855E3
1.534178372E1,1.001912109E3
1.544185115E1,1.001910645E3
1.554191801E1,1.001913330E3
1.564198515E1,1.001923096E3
1.574205228E1,1.001934814E3
1.584211941E1,1.001943115E3
1.594218655E1,1.001948242E3
1.604225368E1,1.001948242E3
1.614232084E1,1.001951904E3
1.624238824E1,1.001948486E3
1.634245541E1,1.001952881E3
1.644252254E1,1.001945312E3
1.654258964E1,1.001934082E3
1.664265674E1,1.001934814E3
1.674271798E1,1.001934814E3
1.684278514E1,1.001931152E3
1.694285228E1,1.001931641E3
1.704291968E1,1.001923340E3
1.714298681E1,1.001919189E3
1.724305398E1,1.001918701E3
1.734312084E1,1.001911133E3
1.744318481E1,1.001918213E3
1.754325197E1,1.001914551E3
1.764331907E1,1.001917480E3
1.774338621E1,1.001923584E3
1.784345334E1,1.001924805E3
1.794352044E1,1.001928711E3
1.804358754E1,1.001923828E3
1.814365490E1,1.001926025E3
1.824372207E1,1.001920898E3
1.834378950E1,1.001921143E3
1.844385640E1,1.001923828E3
1.854392354E1,1.001924316E3
1.864399064E1,1.001926758E3
1.874405777E1,1.001922363E3
1.884412494E1,1.001925049E3
1.894426418E1,1.001927734E3
1.904433134E1,1.001918457E3
1.914439904E1,1.001923096E3
1.924446621E1,1.001911621E3
1.934453331E1,1.001909424E3
1.944460044E1,1.001921143E3
1.954466758E1,1.001923584E3
1.964473474E1,1.001924805E3
1.974480191E1,1.001927002E3
1.984486968E1,1.001929443E3
1.994494301E1,1.001935303E3
2.004501011E1,1.001948242E3
2.014507724E1,1.001953613E3
2.024514437E1,1.001952881E3
2.034521147E1,1.001954834E3
2.044527864E1,1.001961670E3
2.054534577E1,1.001960693E3
2.064541294E1,1.001960449E3
2.074548007E1,1.001952148E3
2.084555241E1,1.001946289E3
2.094561957E1,1.001945068E3
2.104568674E1,1.001936523E3
2.114575394E1,1.001911133E3
2.124582104E1,1.001919922E3
2.134588817E1,1.001911133E3
2.144596074E1,1.001904297E3
2.154602810E1,1.001894775E3
2.164609524E1,1.001889893E3
2.174616264E1,1.001883301E3
2.184622977E1,1.001890137E3
2.194629697E1,1.001888916E3
2.204636410E1,1.001883057E3
2.214643067E1,1.001888916E3
2.224649780E1,1.001884277E3
2.234656497E1,1.001887939E3
2.244663210E1,1.001887695E3
2.254669926E1,1.001895264E3
2.264676643E1,1.001896729E3
2.274683356E1,1.001908691E3
2.284690003E1,1.001908203E3
2.294696093E1,1.001905273E3
2.304702810E1,1.001902832E3
2.314709593E1,1.001900146E3
2.324716696E1,1.001896484E3
2.334723413E1,1.001897949E3
2.344730126E1,1.001901123E3
2.354736839E1,1.001906738E3
2.364743553E1,1.001908691E3
2.374750239E1,1.001916260E3
2.384756433E1,1.001912842E3
2.394763146E1,1.001923340E3
2.404769863E1,1.001928467E3
2.414776573E1,1.001931152E3
2.424783289E1,1.001946533E3
2.434790002E1,1.001954834E3
2.444796199E1,1.001968262E3
2.454802916E1,1.001979980E3
2.464809632E1,1.001986084E3
2.474816319E1,1.001986084E3
2.484823035E1,1.001990234E3
2.494829749E1,1.001997803E3
2.504836459E1,1.001999023E3
2.514843172E1,1.002001221E3
2.524849885E1,1.001998047E3
2.534856595E1,1.001990479E3
2.544863309E1,1.001991211E3
2.554870022E1,1.002000244E3
2.564876732E1,1.001998291E3
2.574883442E1,1.002000488E3
2.584890158E1,1.002009277E3
2.594896875E1,1.002008057E3
2.604904138E1,1.002016846E3
2.614910782E1,1.002010498E3
2.624948352E1,1.002009033E3
2.634955065E1,1.002002930E3
2.644961778E1,1.001998291E3
2.654968492E1,1.001997803E3
2.664975315E1,1.002001953E3
2.674982052E1,1.002005127E3
2.684988768E1,1.002009033E3
2.694995485E1,1.002009766E3
2.705002198E1,1.002012451E3
2.715008912E1,1.002010498E3
2.725015622E1,1.002012207E3
2.735022332E1,1.002006104E3
2.745029562E1,1.002008301E3
2.755036272E1,1.002017090E3
2.765042988E1,1.002025391E3
2.775049705E1,1.002027588E3
2.785056415E1,1.002033447E3
2.795063125E1,1.002031250E3
2.805069911E1,1.002030029E3
2.815076621E1,1.002019287E3
2.825083331E1,1.002021240E3
2.835090121E1,1.002014404E3
2.845096838E1,1.002014893E3
2.855103551E1,1.002021240E3
2.865110241E1,1.002018555E3
2.875116958E1,1.002027344E3
2.885123671E1,1.002019287E3
2.895130384E1,1.002013916E3
2.905136548E1,1.002013428E3
2.915143261E1,1.002010742E3
2.925149978E1,1.002009277E3
2.935156691E1,1.002008789E3
2.945163404E1,1.002009521E3
2.955170118E1,1.002002197E3
2.965176721E1,1.002008057E3
2.975183437E1,1.002002930E3
2.985190121E1,1.002001221E3
2.995196904E1,1.001987061E3
3.005203617E1,1.001990234E3
3.015210334E1,1.002000488E3
3.025217051E1,1.002009277E3
3.035223767E1,1.002013428E3
3.045229964E1,1.002019043E3
3.055236680E1,1.002021729E3
3.065243364E1,1.002027832E3
3.075250074E1,1.002028809E3
3.085256790E1,1.002027344E3
3.095263504E1,1.002025879E3
3.105270147E1,1.002029297E3
3.115276860E1,1.002027832E3
3.125283580E1,1.002029297E3
3.135290220E1,1.002025146E3
3.145297477E1,1.002020020E3
3.155304423E1,1.002005127E3
3.165311163E1,1.002000977E3
3.175317873E1,1.001995605E3
3.185325103E1,1.001986084E3
3.195331817E1,1.001980225E3
3.205338530E1,1.001979492E3
3.215345246E1,1.001981201E3
3.225351960E1,1.001980225E3
3.235358676E1,1.001983643E3
3.245365386E1,1.001998047E3
3.255372100E1,1.001997070E3
3.265378813E1,1.001998047E3
3.275385530E1,1.001995850E3
3.285392276E1,1.002010010E3
3.295398916E1,1.002015625E3
3.305405626E1,1.002033203E3
3.315412340E1,1.002033203E3
3.325419050E1,1.002042969E3
3.335425763E1,1.002049316E3
3.345432479E1,1.002054932E3
3.355457405E1,1.002054199E3
3.365464148E1,1.002063965E3
3.375470865E1,1.002065918E3
3.385477578E1,1.002073730E3
3.395484292E1,1.002075928E3
3.405491005E1,1.002080811E3
3.415497722E1,1.002076660E3
3.425504435E1,1.002072754E3
3.435511152E1,1.002068359E3
3.445517348E1,1.002071045E3
3.455523805E1,1.002072754E3
3.465530515E1,1.002073975E3
3.475537228E1,1.002066162E3
3.485543425E1,1.002062988E3
3.495550141E1,1.002057373E3
3.505556858E1,1.002038574E3
3.515563568E1,1.002035400E3
3.525570281E1,1.002031982E3
3.535576991E1,1.002029785E3
3.545583708E1,1.002027344E3
3.555590424E1,1.002022461E3
3.565597138E1,1.002022949E3
3.575603851E1,1.002014404E3
3.585610634E1,1.002012695E3
3.595617351E1,1.002000977E3
3.605624067E1,1.001996582E3
3.615630781E1,1.001990967E3
3.625637497E1,1.002000488E3
3.635644214E1,1.002004395E3
3.645650924E1,1.002007080E3
3.655657611E1,1.002009521E3
3.665664294E1,1.002007568E3
3.675670980E1,1.002004883E3
3.685677694E1,1.002005859E3
3.695684410E1,1.002005615E3
3.705691127E1,1.002005127E3
3.715697874E1,1.002007324E3
3.725704657E1,1.002016113E3
3.735711370E1,1.002024170E3
3.745718053E1,1.002016846E3
3.755724767E1,1.002014648E3
3.765731483E1,1.002016113E3
3.775738200E1,1.002013916E3
3.785744913E1,1.002014648E3
3.795751623E1,1.002016846E3
3.805758853E1,1.002015137E3
3.815765570E1,1.002014648E3
3.825772280E1,1.002013916E3
3.835778993E1,1.002009766E3
3.845785706E1,1.002003174E3
3.855792393E1,1.002001465E3
3.865799110E1,1.002002441E3
3.875806006E1,1.002004150E3
3.885812650E1,1.002002197E3
3.895819360E1,1.001998291E3
3.905826070E1,1.001994873E3
3.915832783E1,1.001998535E3
3.925839499E1,1.001995117E3
3.935846213E1,1.001994873E3
3.945852929E1,1.001992920E3
3.955859666E1,1.001987549E3
3.965866406E1,1.001984863E3
3.975873229E1,1.001987549E3
3.985880362E1,1.001987793E3
3.995887122E1,1.001988037E3
4.005893836E1,1.001991699E3
4.015900519E1,1.001992920E3
4.025907162E1,1.001987549E3
4.035913876E1,1.001987305E3
4.045920589E1,1.001979248E3
4.055927329E1,1.001980713E3
4.065934046E1,1.001979004E3
4.085936710E1,1.001989990E3
4.095943426E1,1.001989014E3
4.105949650E1,1.001996826E3
4.115956363E1,1.001996826E3
4.125963080E1,1.001995605E3
4.135969800E1,1.001997070E3
4.145976513E1,1.002000244E3
4.155983253E1,1.001999268E3
4.165989966E1,1.002001221E3
4.175996493E1,1.002016602E3
4.186003206E1,1.002014404E3
4.196009923E1,1.002020752E3
4.206016643E1,1.002034424E3
4.216023356E1,1.002036865E3
4.226030069E1,1.002029297E3
4.236036779E1,1.002031250E3
4.246043489E1,1.002036865E3
4.256050222E1,1.002025879E3
4.266056936E1,1.002030029E3
4.276063566E1,1.002031494E3
4.286069859E1,1.002041504E3
4.296076499E1,1.002038574E3
4.306083212E1,1.002041748E3
4.316089926E1,1.002045654E3
4.326096639E1,1.002044189E3
4.336103349E1,1.002032959E3
4.346110066E1,1.002032959E3
4.356116779E1,1.002029785E3
4.366123492E1,1.002028564E3
4.376130209E1,1.002020020E3
4.386136919E1,1.002027344E3
4.396143629E1,1.002019531E3
4.406150312E1,1.002024658E3
4.416157025E1,1.002020752E3
4.426163742E1,1.002022949E3
4.436170455E1,1.002018311E3
4.446177169E1,1.002022217E3
4.456183882E1,1.002015869E3
4.466190595E1,1.002010254E3
4.476197308E1,1.002012939E3
4.486204022E1,1.002011475E3
4.496210738E1,1.002016846E3
4.506217452E1,1.002026611E3
4.516224168E1,1.002025635E3
4.526230878E1,1.002028320E3
4.536237622E1,1.002021973E3
4.546244335E1,1.002020508E3
4.556251002E1,1.002024902E3
4.566258108E1,1.002018799E3
4.576264825E1,1.002016113E3
4.586271541E1,1.002019287E3
4.596278285E1,1.002016357E3
4.606284998E1,1.002017578E3
4.616291708E1,1.002018066E3
4.626298418E1,1.002015869E3
4.636305134E1,1.002012451E3
4.646311848E1,1.002024902E3
4.656318564E1,1.002021973E3
4.666325278E1,1.002025146E3
4.676331988E1,1.002026123E3
4.686338701E1,1.002024170E3
4.696345414E1,1.002024414E3
4.706352161E1,1.002035889E3
4.716358878E1,1.002043213E3
4.726365591E1,1.002052734E3
4.736372301E1,1.002053955E3
4.746379044E1,1.002059326E3
4.756385757E1,1.002050781E3
4.766392447E1,1.002056396E3
4.776399161E1,1.002050781E3
4.786405877E1,1.002047852E3
4.796424550E1,1.002045654E3
4.806431334E1,1.002043945E3
4.816438044E1,1.002047607E3
4.826444760E1,1.002043457E3
4.836451460E1,1.002038574E3
4.846458157E1,1.002031738E3
4.856464900E1,1.002030273E3
4.866471227E1,1.002031250E3
4.876478487E1,1.002028076E3
4.886485200E1,1.002035156E3
4.896491913E1,1.002034668E3
4.906498867E1,1.002041504E3
4.916505583E1,1.002045898E3
4.926512300E1,1.002041260E3
4.936519016E1,1.002041748E3
4.946525733E1,1.002041992E3
4.956532420E1,1.002040771E3
4.966539133E1,1.002045898E3
4.976545850E1,1.002050049E3
4.986552563E1,1.002053223E3
4.996559280E1,1.002048584E3
5.006565940E1,1.002040771E3
5.016572653E1,1.002042725E3
5.026579366E1,1.002039062E3
5.036586083E1,1.002031494E3
5.046592766E1,1.002031738E3
5.056599483E1,1.002026367E3
5.066606219E1,1.002030518E3
5.076612939E1,1.002032715E3
5.086619649E1,1.002038086E3
5.096626366E1,1.002040283E3
5.106633006E1,1.002041748E3
5.116639719E1,1.002030273E3
5.126646432E1,1.002018799E3
5.136653129E1,1.002017822E3
5.146659862E1,1.002019043E3
5.156666629E1,1.002018555E3
5.166673342E1,1.002015381E3
5.176679506E1,1.002007080E3
5.186686216E1,1.002013916E3
5.196692929E1,1.002010254E3
5.206699399E1,1.002011230E3
5.216699415E1,1.002010010E3
5.226706132E1,1.002007812E3
5.236712845E1,1.002004639E3
5.246719772E1,1.002026611E3
5.256726512E1,1.002030762E3
5.266733225E1,1.002032715E3
5.276740152E1,1.002028809E3
5.286746868E1,1.002029297E3
5.296753582E1,1.002042236E3
5.306760322E1,1.002049561E3
5.316767032E1,1.002059570E3
5.326773745E1,1.002059082E3
5.336780455E1,1.002059326E3
5.346787145E1,1.002052490E3
5.356793828E1,1.002043457E3
5.366800545E1,1.002042725E3
5.376807255E1,1.002042725E3
5.386813968E1,1.002038818E3
5.396820995E1,1.002037842E3
5.406827711E1,1.002031982E3
5.416834428E1,1.002031006E3
5.426841141E1,1.002029541E3
5.436847861E1,1.002028320E3
5.446854548E1,1.002019043E3
5.456861208E1,1.002011963E3
5.466867921E1,1.002008789E3
5.476874638E1,1.002011963E3
5.486881351E1,1.002020752E3
5.496888064E1,1.002017334E3
5.506894781E1,1.002021484E3
5.516908191E1,1.002020752E3
5.536911013E1,1.002019531E3
5.546917487E1,1.002019531E3
5.556924196E1,1.002005859E3
5.566930910E1,1.002005859E3
5.576937413E1,1.002005127E3
5.586944130E1,1.002002197E3
5.596950846E1,1.002000244E3
5.606957560E1,1.002000732E3
5.616964276E1,1.001995361E3
5.626970990E1,1.001996582E3
5.636977706E1,1.001986816E3
5.646984419E1,1.001979004E3
5.656991136E1,1.001978271E3
5.666997849E1,1.001972656E3
5.677004566E1,1.001966553E3
5.687011279E1,1.001975098E3
5.697017679E1,1.001973633E3
5.707024393E1,1.001979004E3
5.717031106E1,1.001980957E3
5.727037822E1,1.001984375E3
5.737044532E1,1.001982910E3
5.747051249E1,1.001980957E3
5.757057966E1,1.001985596E3
5.767064679E1,1.001987305E3
5.777071392E1,1.001989502E3
5.787078109E1,1.001990967E3
5.797084825E1,1.002003418E3
5.807091542E1,1.002005371E3
5.817098259E1,1.002010254E3
5.827104972E1,1.002017090E3
5.837111682E1,1.002015869E3
5.847118395E1,1.002020996E3
5.857125112E1,1.002015137E3
5.867131828E1,1.002014893E3
5.877138542E1,1.002016846E3
5.887145255E1,1.002017090E3
5.897151965E1,1.002021484E3
5.907158678E1,1.002025391E3
5.917165388E1,1.002034912E3
5.927172098E1,1.002034424E3
5.937178812E1,1.002035645E3
5.947185565E1,1.002036865E3
5.957192305E1,1.002032715E3
5.967198992E1,1.002027100E3
5.977205705E1,1.002027588E3
5.987212418E1,1.002029541E3
5.997219131E1,1.002035400E3
6.007225845E1,1.002034912E3
6.017232561E1,1.002028564E3
6.027239275E1,1.002030273E3
6.037246018E1,1.002024414E3
6.047252731E1,1.002021240E3
6.057259418E1,1.002017822E3
6.067266128E1,1.002017578E3
6.077272871E1,1.002019287E3
6.087279584E1,1.002021729E3
6.097286298E1,1.002038086E3
6.107293011E1,1.002036865E3
6.117299724E1,1.001980957E3
6.127306441E1,1.002044678E3
6.137313154E1,1.002048584E3
6.147319868E1,1.002053955E3
6.157326551E1,1.002050781E3
6.167333264E1,1.002055908E3
6.177339977E1,1.002050537E3
6.187346661E1,1.002060791E3
6.197353377E1,1.002057861E3
6.207360087E1,1.002061523E3
6.217366801E1,1.002060059E3
6.227373547E1,1.002058350E3
6.237380260E1,1.002053955E3
6.247415922E1,1.002056885E3
6.257422612E1,1.002054443E3
6.267429352E1,1.002053467E3
6.277436062E1,1.002055420E3
6.287442776E1,1.002053467E3
6.297449489E1,1.002049316E3
6.307456206E1,1.002052734E3
6.317462916E1,1.002047119E3
6.327469629E1,1.002046875E3
6.337476629E1,1.002045410E3
6.347483342E1,1.002042480E3
6.357490079E1,1.002037354E3
6.367496825E1,1.002028076E3
6.377503509E1,1.002026123E3
6.387510239E1,1.002030273E3
6.397516952E1,1.002024170E3
6.407523665E1,1.002023193E3
6.417530375E1,1.002028076E3
6.427537089E1,1.002029053E3
6.437543805E1,1.002026855E3
6.447550518E1,1.002031250E3
6.457557262E1,1.002027100E3
6.467563975E1,1.002031738E3
6.477570688E1,1.002041260E3
6.487577428E1,1.002042480E3
6.497584142E1,1.002045410E3
6.507590855E1,1.002045410E3
6.517597572E1,1.002042236E3
6.527604258E1,1.002050293E3
6.537610972E1,1.002057373E3
6.547617685E1,1.002058350E3
6.557624425E1,1.002058594E3
6.567631121E1,1.002053955E3
6.577637835E1,1.002054443E3
6.587644551E1,1.002053711E3
6.597651268E1,1.002058350E3
6.607657991E1,1.002056396E3
6.617664724E1,1.002050049E3
6.627671448E1,1.002056885E3
6.637677851E1,1.002067139E3
6.647684564E1,1.002066162E3
6.657691354E1,1.002060303E3
6.667698041E1,1.002058838E3
6.677704731E1,1.002060303E3
6.687711431E1,1.002074951E3
6.697718144E1,1.002081543E3
6.707724854E1,1.002082520E3
6.717731568E1,1.002082031E3
6.727738281E1,1.002085205E3
6.737744994E1,1.002084229E3
6.747751708E1,1.002091797E3
6.757758424E1,1.002088379E3
6.767765137E1,1.002088135E3
6.777771847E1,1.002092773E3
6.787778564E1,1.002102783E3
6.797785277E1,1.002098145E3
6.807791994E1,1.002101318E3
6.817798710E1,1.002084961E3
6.827806087E1,1.002085938E3
6.837812804E1,1.002081055E3
6.847819517E1,1.002074463E3
6.857826204E1,1.002065430E3
6.867832934E1,1.002063232E3
6.877839650E1,1.002052002E3
6.887846367E1,1.002051025E3
6.897853523E1,1.002040283E3
6.907860207E1,1.002029053E3
6.917866903E1,1.002026367E3
6.927873607E1,1.002024658E3
6.937880317E1,1.002022217E3
6.947887030E1,1.002031982E3
6.957893673E1,1.002024170E3
6.967917745E1,1.002023926E3
6.977924482E1,1.002025146E3
6.987931195E1,1.002030273E3
6.997937908E1,1.002031982E3
7.007944622E1,1.002041504E3
7.017951338E1,1.002051514E3
7.027958051E1,1.002052490E3
7.037964768E1,1.002050049E3
7.047971485E1,1.002049805E3
7.057978198E1,1.002043213E3
7.067984911E1,1.002042725E3
7.077991628E1,1.002039795E3
7.087998341E1,1.002045654E3
7.098005058E1,1.002049072E3
7.108011781E1,1.002045898E3
7.118018494E1,1.002044678E3
7.128024541E1,1.002044922E3
7.138031254E1,1.002036865E3
7.148037994E1,1.002039062E3
7.158044708E1,1.002039062E3
7.168051424E1,1.002044678E3
7.178058137E1,1.002046875E3
7.188064851E1,1.002051514E3
7.198071121E1,1.002053467E3
7.208077854E1,1.002053711E3
7.218084564E1,1.002055176E3
7.228091277E1,1.002058105E3
7.238097991E1,1.002051758E3
7.248104704E1,1.002052979E3
7.258111414E1,1.002050781E3
7.268118150E1,1.002052002E3
7.278124867E1,1.002041992E3
7.288131580E1,1.002046631E3
7.298138294E1,1.002048584E3
7.308145010E1,1.002049561E3
7.318151727E1,1.002045898E3
7.328158440E1,1.002041748E3
7.338165154E1,1.002044922E3
7.348171867E1,1.002046387E3
7.358178580E1,1.002053223E3
7.368185293E1,1.002057129E3
7.378192007E1,1.002060059E3
7.388198720E1,1.002061768E3
7.398205433E1,1.002063965E3
7.408212140E1,1.002060547E3
7.418218830E1,1.002061523E3
7.428225546E1,1.002062988E3
7.438232260E1,1.002063721E3
7.448238946E1,1.002076172E3
7.458245660E1,1.002070801E3
7.468252373E1,1.002065430E3
7.478259086E1,1.002061768E3
7.488265800E1,1.002062256E3
7.498272513E1,1.002049316E3
7.508279223E1,1.002053955E3
7.518286360E1,1.002053711E3
7.528293076E1,1.002052246E3
7.538299793E1,1.002062744E3
7.548306509E1,1.002064941E3
7.558313226E1,1.002057129E3
7.568319939E1,1.002049316E3
7.578326652E1,1.002046631E3
7.588333339E1,1.002043945E3
7.598340442E1,1.002043701E3
7.608347156E1,1.002041992E3
7.618353869E1,1.002040283E3
7.628360586E1,1.002048340E3
7.638367299E1,1.002051514E3
7.648374012E1,1.002046875E3
7.658380699E1,1.002040039E3
7.668387412E1,1.002029541E3
7.678394129E1,1.002020752E3
7.688400845E1,1.002025146E3
7.698416156E1,1.002025635E3
7.708422869E1,1.002030762E3
7.718429603E1,1.002034180E3
7.728436316E1,1.002037842E3
7.738443039E1,1.002041748E3
7.748450356E1,1.002041992E3
7.758457096E1,1.002041504E3
7.768463809E1,1.002033203E3
7.778470499E1,1.002032959E3
7.788477209E1,1.002036133E3
7.798483919E1,1.002042969E3
7.808490609E1,1.002042969E3
7.818496902E1,1.002043701E3
7.828503616E1,1.002041504E3
7.838510356E1,1.002025879E3
7.848517069E1,1.002021240E3
7.858523779E1,1.002020996E3
7.868530566E1,1.002012451E3
7.878537279E1,1.002013916E3
7.888544022E1,1.002019287E3
7.898550349E1,1.002022705E3
7.908557065E1,1.002020508E3
7.918563779E1,1.002016846E3
7.928570492E1,1.002021240E3
7.938577205E1,1.002022949E3
7.948583918E1,1.002019531E3
7.958590662E1,1.002025391E3
7.968597378E1,1.002035156E3
7.978604092E1,1.002034668E3
7.988610805E1,1.002038330E3
7.998617522E1,1.002041260E3
8.008624232E1,1.002042725E3
8.018630948E1,1.002039795E3
8.028637662E1,1.002042969E3
8.038644368E1,1.002051758E3
8.048650481E1,1.002054199E3
8.058657168E1,1.002052734E3
8.068663881E1,1.002060303E3
8.078670621E1,1.002059814E3
8.088677338E1,1.002062500E3
8.098684038E1,1.002067383E3
8.108690781E1,1.002072998E3
8.118697498E1,1.002068115E3
8.128704208E1,1.002057861E3
8.138710891E1,1.002063477E3
8.148717604E1,1.002061768E3
8.158724321E1,1.002060303E3
8.168730964E1,1.002049072E3
8.178737681E1,1.002053711E3
8.188744391E1,1.002046875E3
8.198751078E1,1.002045654E3
8.208757791E1,1.002041748E3
8.218764504E1,1.002038086E3
8.228771217E1,1.002031006E3
8.238777931E1,1.002034424E3
8.248784644E1,1.002032959E3
8.258791361E1,1.002031006E3
8.268798071E1,1.002028809E3
8.278804784E1,1.002029541E3
8.288811497E1,1.002032471E3
8.298818210E1,1.002034180E3
8.308824901E1,1.002029541E3
8.318831614E1,1.002032715E3
8.328838330E1,1.002031006E3
8.338845154E1,1.002025879E3
8.348851867E1,1.002021484E3
8.358858584E1,1.002020752E3
8.368865297E1,1.002024414E3
8.378872010E1,1.002022705E3
8.388879317E1,1.002028564E3
8.398886050E1,1.002019043E3
8.408892833E1,1.002009277E3
8.418899547E1,1.002004150E3
8.428928317E1,1.002003418E3
8.438935030E1,1.002005127E3
8.448941744E1,1.002006104E3
8.458948430E1,1.002003174E3
8.468955160E1,1.001998047E3
8.478961873E1,1.001994385E3
8.488968587E1,1.001996094E3
8.498975327E1,1.001993408E3
8.508982040E1,1.001991943E3
8.518988750E1,1.001984619E3
8.528995463E1,1.001981689E3
8.539002180E1,1.001978760E3
8.549008893E1,1.001975586E3
8.559015617E1,1.001974121E3
8.569022333E1,1.001969238E3
8.579029046E1,1.001967773E3
8.589035760E1,1.001966553E3
8.599042473E1,1.001965576E3
8.609049730E1,1.001961670E3
8.619056446E1,1.001960449E3
8.629063270E1,1.001953369E3
8.639069873E1,1.001951172E3
8.649076586E1,1.001954346E3
8.659083323E1,1.001958496E3
8.669090033E1,1.001963623E3
8.679096746E1,1.001961670E3
8.689102869E1,1.001966553E3
8.699109583E1,1.001966553E3
8.709116223E1,1.001971191E3
8.719122933E1,1.001974365E3
8.729129646E1,1.001980469E3
8.739136363E1,1.001977295E3
8.749143076E1,1.001981445E3
