"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.009154970E1,-4.884283245E-1,-6.749529243E-1,-9.103022218E-1
3.019161639E1,2.397230715E-1,1.362760961E-1,-6.914078444E-2
3.029168700E1,-2.055976838E-1,-1.086808667E-1,1.501598358E-1
3.039175088E1,1.797898673E-2,-1.544957608E-1,-4.289403856E-1
3.049182256E1,-4.181787968E-1,2.627251744E-1,-4.796422422E-1
3.059188818E1,-1.054157913E-1,5.608274341E-1,2.735546231E-1
3.069195786E1,6.520571113E-1,3.940612078E-1,8.208898902E-1
3.079202491E1,-6.081578732E-1,5.412797332E-1,4.448015243E-2
3.089209632E1,-1.066375300E-1,1.387195587E-1,4.134427607E-1
3.099215707E1,3.796111941E-1,-3.676877320E-1,3.419715166E-1
3.109222522E1,6.642743945E-1,-5.674406886E-1,-2.194136381E-1
3.119228657E1,-1.781087667E-1,-3.353118598E-1,-1.530941248E0
3.129235468E1,2.122341245E-1,4.227718711E-1,2.432160079E-2
3.139242193E1,4.974398017E-2,-4.012853205E-1,2.252962589E-1
3.149249888E1,-9.869627655E-2,-3.782049939E-2,-1.369468272E-1
3.159255692E1,4.028241038E-1,4.301022589E-1,5.014073253E-1
3.169262351E1,2.958542667E-2,-1.054911137E0,2.088029087E-1
3.179269533E1,-1.988781691E-1,6.145835519E-1,5.608659238E-2
3.189276861E1,-4.041289091E-1,-6.653116643E-2,1.550467610E-1
3.199283602E1,-1.634479910E-1,-1.074591354E-1,4.378773868E-1
3.209289874E1,3.600635231E-1,-4.000636041E-1,2.344592512E-1
3.219296452E1,-1.012550712E0,1.227045059E-2,-1.017203569E0
3.229303934E1,8.597512841E-1,2.120233923E-1,5.783764124E-1
3.239309226E1,1.542019397E-1,-3.782049939E-2,-4.478772283E-1
3.249316034E1,3.582309186E-1,1.410304569E-2,-5.401178598E-1
3.259323022E1,7.449086308E-1,-2.558993995E-1,1.794813722E-1
3.269330708E1,2.647685409E-1,2.204429358E-2,1.703183949E-1
3.279336272E1,7.234599441E-2,9.206270576E-1,2.973783612E-1
3.289342821E1,-9.930714220E-2,-2.071627229E-2,-4.287357628E-2
3.299349678E1,-4.762110114E-1,1.532477699E-2,2.552286685E-1
3.309356870E1,-9.442021698E-2,-3.945657909E-1,4.989638925E-1
3.319363565E1,-4.273417592E-1,-1.899259537E-1,-5.126289725E-1
3.329369810E1,-1.817739606E-1,-1.893150806E-1,-7.850748301E-1
3.339376361E1,3.716699481E-1,1.240587905E-1,-1.638248861E-1
3.349402455E1,-1.329047233E-1,-8.730058372E-2,-1.626031697E-1
3.359409550E1,1.187033392E-2,-1.888367720E-2,-3.849580884E-1
3.369416098E1,1.939081699E-1,-1.312828809E-1,1.697075367E-1
3.379423299E1,-2.141498178E-1,1.960083470E-2,4.934661090E-1
3.389430394E1,7.284153104E-1,-4.515088350E-2,7.170428038E-1
3.399436329E1,-1.090809852E-1,2.694447339E-1,4.702532291E-1
3.409442920E1,-1.603936553E-1,4.502608478E-1,7.726315260E-1
3.419450202E1,5.793641210E-1,-4.312177002E-1,3.083739281E-1
3.429456460E1,-8.421192765E-1,-1.271157503E0,-9.402346015E-1
3.439463128E1,-1.964347064E-1,6.762809157E-1,-6.830603480E-1
3.449469893E1,3.747242987E-1,-1.117351949E-1,-2.389613241E-1
3.459476278E1,-1.903260648E-1,-5.246801376E-1,-7.795770764E-1
3.469483186E1,-2.434713393E-1,2.847163379E-1,-6.103673577E-1
3.479490374E1,3.508321196E-2,1.288131531E-2,5.753220320E-1
3.489496682E1,8.304297328E-1,1.438029885E0,4.360447824E-1
3.499504346E1,2.397230715E-1,-2.071627229E-2,3.218129873E-1
3.509510155E1,1.273238659E-1,5.730447173E-1,3.493019044E-1
3.519517753E1,-1.396242529E-1,1.374978125E-1,3.071522117E-1
3.529523558E1,-6.710770130E-1,1.960083470E-2,-2.902739942E-1
3.539530629E1,-4.010745883E-1,-8.282801509E-1,-4.833074212E-1
3.549536831E1,3.301311433E-1,5.321167707E-1,-3.065627255E-2
3.559543462E1,-1.170222312E-1,-1.099025980E-1,-2.585090101E-1
3.569551491E1,-1.255743504E-1,8.923947066E-2,-5.364527106E-1
3.579557622E1,6.135725975E-1,-9.951788932E-2,6.608431935E-1
3.589564624E1,-1.420677006E-1,-6.469856948E-2,7.298709750E-1
3.599570815E1,-4.371840134E-2,1.054406643E0,7.653011680E-1
3.609577337E1,-1.347373128E-1,2.920467257E-1,5.160681009E-1
3.619583888E1,-3.809160292E-1,5.919815898E-1,1.226709038E-1
3.629590846E1,2.342252880E-1,-3.175967634E-1,5.612721443E-1
3.639597368E1,-3.008926809E-1,-4.855847061E-1,-2.524003685E-1
3.649605722E1,-1.432894468E-1,1.277239770E-1,-9.823843241E-1
3.659610474E1,4.651323557E-1,-1.825955659E-1,-4.470617324E-2
3.669617425E1,-1.267960668E-1,6.052880362E-2,-2.126941234E-1
3.679624236E1,-1.591719389E-1,1.582672447E-1,-4.356599450E-1
3.689632428E1,8.768555522E-1,-1.905367970E-1,7.671337128E-1
3.699637700E1,1.694735736E-1,1.100088879E-1,5.093486309E-1
3.709644601E1,-1.707783788E-1,2.541730702E-1,1.733727306E-1
3.719651086E1,-3.595357239E-1,2.590599954E-1,2.521743178E-1
3.729658457E1,-1.286286712E-1,1.222261935E-1,2.662242353E-1
3.739664589E1,4.883452058E-1,-6.254728436E-1,1.910878122E-1
3.749671377E1,-4.371156394E-1,-8.698189855E-1,-8.541026115E-1
3.759677799E1,2.568272948E-1,1.471391134E-2,-2.713371813E-1
3.769685064E1,3.080715612E-2,-5.492473021E-2,6.524956971E-2
3.779692509E1,-1.304612756E-1,-1.422784626E-1,-3.134868741E-1
