"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.883480834E1,-5.000000000E0,-3.279999924E1,-3.110000038E1
3.893488494E1,-3.900000095E0,-3.310000229E1,-3.120000076E1
3.903495197E1,-3.400000095E0,-3.329999924E1,-3.089999962E1
3.913502430E1,-3.500000000E0,-3.350000000E1,-3.070000076E1
3.923508666E1,-3.500000000E0,-3.390000153E1,-3.010000038E1
3.933515366E1,-3.100000143E0,-3.429999924E1,-2.989999962E1
3.943521539E1,-1.700000048E0,-3.390000153E1,-3.010000038E1
3.953527562E1,-1.000000000E0,-3.320000076E1,-3.080000114E1
3.963534292E1,-1.700000048E0,-3.279999924E1,-3.110000038E1
3.973541065E1,-2.700000048E0,-3.260000229E1,-3.139999962E1
3.983548171E1,-3.000000000E0,-3.290000153E1,-3.120000076E1
3.993555108E1,-2.299999952E0,-3.310000229E1,-3.089999962E1
4.003561794E1,-1.600000024E0,-3.350000000E1,-3.039999962E1
4.013568284E1,-1.100000024E0,-3.370000076E1,-3.030000114E1
4.023575000E1,-1.300000072E0,-3.420000076E1,-2.960000038E1
4.033581753E1,-1.600000024E0,-3.490000153E1,-2.900000000E1
4.043588483E1,-1.800000072E0,-3.540000153E1,-2.839999962E1
4.053594796E1,-1.800000072E0,-3.490000153E1,-2.889999962E1
4.063601423E1,-1.800000072E0,-3.379999924E1,-2.989999962E1
4.073601763E1,-2.700000048E0,-3.279999924E1,-3.080000114E1
4.083608946E1,-3.299999952E0,-3.250000000E1,-3.110000038E1
4.093615672E1,-3.700000048E0,-3.329999924E1,-3.060000038E1
4.103622275E1,-3.500000000E0,-3.429999924E1,-2.970000076E1
4.113628765E1,-3.500000000E0,-3.490000153E1,-2.910000038E1
4.123635445E1,-3.100000143E0,-3.490000153E1,-2.889999962E1
4.133642168E1,-3.500000000E0,-3.479999924E1,-2.880000114E1
4.143648858E1,-3.500000000E0,-3.479999924E1,-2.880000114E1
4.153655424E1,-4.000000000E0,-3.479999924E1,-2.900000000E1
4.163662100E1,-4.400000095E0,-3.440000153E1,-2.970000076E1
4.173668723E1,-5.900000095E0,-3.390000153E1,-2.980000114E1
4.183675586E1,-7.200000286E0,-3.310000229E1,-3.030000114E1
4.193682333E1,-7.400000095E0,-3.240000153E1,-3.060000038E1
4.203689102E1,-6.099999905E0,-3.240000153E1,-3.110000038E1
4.213695839E1,-4.900000095E0,-3.279999924E1,-3.089999962E1
4.223702595E1,-3.900000095E0,-3.320000076E1,-3.070000076E1
4.233709325E1,-3.600000143E0,-3.300000000E1,-3.080000114E1
4.243716052E1,-3.200000048E0,-3.290000153E1,-3.080000114E1
4.253722568E1,-2.900000095E0,-3.310000229E1,-3.030000114E1
4.263730211E1,-2.200000048E0,-3.300000000E1,-3.030000114E1
4.273736987E1,-1.600000024E0,-3.240000153E1,-3.080000114E1
4.283743857E1,-1.500000000E0,-3.189999962E1,-3.150000000E1
4.293749590E1,-1.300000072E0,-3.130000114E1,-3.220000076E1
4.303756237E1,-8.000000119E-1,-3.080000114E1,-3.229999924E1
4.313763066E1,-2.000000030E-1,-3.060000038E1,-3.240000153E1
4.323770120E1,0.000000000E0,-3.080000114E1,-3.220000076E1
4.333777339E1,-2.000000030E-1,-3.120000076E1,-3.160000038E1
4.343784609E1,-5.000000000E-1,-3.210000229E1,-3.070000076E1
4.353791245E1,-1.000000000E0,-3.310000229E1,-2.980000114E1
4.363797391E1,-9.000000358E-1,-3.390000153E1,-2.939999962E1
4.373803498E1,-5.000000000E-1,-3.329999924E1,-2.989999962E1
4.383810531E1,-1.000000000E0,-3.210000229E1,-3.080000114E1
4.393817284E1,-2.700000048E0,-3.089999962E1,-3.180000114E1
4.403824007E1,-4.300000191E0,-2.989999962E1,-3.290000153E1
4.413830233E1,-4.900000095E0,-2.970000076E1,-3.300000000E1
4.423836970E1,-4.700000286E0,-3.050000000E1,-3.220000076E1
4.433843633E1,-4.200000286E0,-3.200000000E1,-3.080000114E1
4.443850766E1,-3.900000095E0,-3.300000000E1,-2.960000038E1
4.453857326E1,-3.799999952E0,-3.379999924E1,-2.889999962E1
4.463863959E1,-3.700000048E0,-3.440000153E1,-2.839999962E1
4.473870168E1,-3.500000000E0,-3.460000229E1,-2.850000000E1
4.483877028E1,-2.900000095E0,-3.370000076E1,-2.920000076E1
4.493883798E1,-3.200000048E0,-3.229999924E1,-3.039999962E1
4.503890501E1,-4.000000000E0,-3.110000038E1,-3.139999962E1
4.513897524E1,-4.599999905E0,-3.039999962E1,-3.229999924E1
4.523904230E1,-4.200000286E0,-3.080000114E1,-3.200000000E1
4.533911053E1,-3.000000000E0,-3.180000114E1,-3.130000114E1
4.543917436E1,-2.000000000E0,-3.290000153E1,-3.010000038E1
4.553924049E1,-1.500000000E0,-3.350000000E1,-2.960000038E1
4.563930572E1,-1.600000024E0,-3.379999924E1,-2.920000076E1
4.573937299E1,-2.000000000E0,-3.429999924E1,-2.870000076E1
4.583944269E1,-2.299999952E0,-3.429999924E1,-2.880000114E1
4.593951565E1,-2.500000000E0,-3.370000076E1,-2.930000114E1
4.603958358E1,-3.200000048E0,-3.279999924E1,-3.030000114E1
4.613964911E1,-4.200000286E0,-3.200000000E1,-3.070000076E1
4.623971768E1,-5.000000000E0,-3.170000076E1,-3.110000038E1
4.633978407E1,-5.000000000E0,-3.180000114E1,-3.070000076E1
4.643985624E1,-4.700000286E0,-3.240000153E1,-3.030000114E1
4.653991647E1,-4.200000286E0,-3.329999924E1,-2.970000076E1
4.663998236E1,-3.799999952E0,-3.400000000E1,-2.920000076E1
4.674004563E1,-3.799999952E0,-3.450000000E1,-2.870000076E1
4.684011316E1,-3.600000143E0,-3.490000153E1,-2.810000038E1
4.694018166E1,-3.799999952E0,-3.440000153E1,-2.830000114E1
4.704025212E1,-4.000000000E0,-3.329999924E1,-2.920000076E1
4.714031938E1,-5.099999905E0,-3.210000229E1,-2.989999962E1
4.724038578E1,-5.900000095E0,-3.160000038E1,-3.039999962E1
4.734044824E1,-5.599999905E0,-3.170000076E1,-3.060000038E1
4.744051514E1,-4.099999905E0,-3.240000153E1,-3.030000114E1
4.754058114E1,-2.700000048E0,-3.320000076E1,-2.970000076E1
4.764064937E1,-1.800000072E0,-3.379999924E1,-2.900000000E1
4.774071670E1,-1.100000024E0,-3.420000076E1,-2.860000038E1
4.784078566E1,-2.000000030E-1,-3.490000153E1,-2.810000038E1
4.794092487E1,5.000000000E-1,-3.550000000E1,-2.750000000E1
4.804099223E1,1.200000048E0,-3.579999924E1,-2.700000000E1
4.814105943E1,1.500000000E0,-3.590000153E1,-2.670000076E1
4.824113043E1,9.000000358E-1,-3.629999924E1,-2.630000114E1
4.834119733E1,4.000000060E-1,-3.620000076E1,-2.660000038E1
4.844126439E1,1.200000048E0,-3.570000076E1,-2.680000114E1
4.854132295E1,2.700000048E0,-3.510000229E1,-2.710000038E1
4.864139672E1,4.000000000E0,-3.510000229E1,-2.689999962E1
4.874146385E1,4.500000000E0,-3.550000000E1,-2.670000076E1
4.884153351E1,5.099999905E0,-3.550000000E1,-2.650000000E1
4.894159444E1,4.800000191E0,-3.540000153E1,-2.650000000E1
4.904166134E1,4.000000000E0,-3.520000076E1,-2.660000038E1
4.914172811E1,2.400000095E0,-3.529999924E1,-2.680000114E1
4.924179483E1,6.000000238E-1,-3.570000076E1,-2.670000076E1
4.934186226E1,-6.999999881E-1,-3.620000076E1,-2.630000114E1
4.944192906E1,-8.000000119E-1,-3.640000153E1,-2.589999962E1
4.954199466E1,5.000000000E-1,-3.620000076E1,-2.550000000E1
4.964206099E1,1.700000048E0,-3.610000229E1,-2.539999962E1
4.974213415E1,2.299999952E0,-3.610000229E1,-2.520000076E1
4.984220342E1,2.200000048E0,-3.660000229E1,-2.500000000E1
4.994227135E1,2.100000143E0,-3.670000076E1,-2.480000114E1
5.004233344E1,2.100000143E0,-3.700000000E1,-2.410000038E1
5.014240024E1,2.500000000E0,-3.679999924E1,-2.410000038E1
5.024246734E1,1.500000000E0,-3.670000076E1,-2.450000000E1
5.034253324E1,-4.000000060E-1,-3.640000153E1,-2.520000076E1
5.044260047E1,-1.899999976E0,-3.579999924E1,-2.610000038E1
5.054266603E1,-1.800000072E0,-3.450000000E1,-2.689999962E1
5.064273846E1,-1.300000072E0,-3.320000076E1,-2.820000076E1
5.074280882E1,-1.600000024E0,-3.200000000E1,-2.930000114E1
5.084287752E1,-2.100000143E0,-3.130000114E1,-3.010000038E1
5.094293982E1,-2.500000000E0,-3.110000038E1,-3.010000038E1
5.104300381E1,-2.200000048E0,-3.089999962E1,-3.039999962E1
5.114307101E1,-1.899999976E0,-3.070000076E1,-3.080000114E1
5.124314861E1,-1.800000072E0,-2.989999962E1,-3.170000076E1
5.134321587E1,-2.100000143E0,-2.900000000E1,-3.240000153E1
5.144328284E1,-3.299999952E0,-2.870000076E1,-3.260000229E1
5.154333773E1,-3.799999952E0,-2.810000038E1,-3.329999924E1
5.164340630E1,-3.100000143E0,-2.789999962E1,-3.370000076E1
5.174347499E1,-1.000000000E0,-2.820000076E1,-3.340000153E1
5.184354366E1,1.600000024E0,-3.039999962E1,-3.120000076E1
5.194360905E1,2.400000095E0,-3.160000038E1,-3.010000038E1
5.204367478E1,2.400000095E0,-3.229999924E1,-2.950000000E1
5.214374185E1,1.200000048E0,-3.160000038E1,-3.050000000E1
5.224380871E1,2.000000030E-1,-3.020000076E1,-3.220000076E1
5.234387661E1,-1.000000000E0,-2.850000000E1,-3.379999924E1
5.244394628E1,-2.500000000E0,-2.700000000E1,-3.470000076E1
5.254401277E1,-4.599999905E0,-2.610000038E1,-3.500000000E1
5.264408007E1,-5.700000286E0,-2.589999962E1,-3.490000153E1
5.274414557E1,-5.400000095E0,-2.660000038E1,-3.440000153E1
5.284421400E1,-4.200000286E0,-2.720000076E1,-3.400000000E1
5.294428023E1,-3.000000000E0,-2.750000000E1,-3.400000000E1
5.304434679E1,-1.800000072E0,-2.700000000E1,-3.450000000E1
5.314441352E1,-9.000000358E-1,-2.670000076E1,-3.490000153E1
5.324448175E1,-3.000000119E-1,-2.670000076E1,-3.479999924E1
5.334454895E1,-9.000000358E-1,-2.770000076E1,-3.420000076E1
5.344461668E1,-2.400000095E0,-2.930000114E1,-3.310000229E1
5.354468718E1,-2.799999952E0,-3.010000038E1,-3.270000076E1
5.364475344E1,-3.400000095E0,-3.010000038E1,-3.260000229E1
5.374482070E1,-4.000000000E0,-2.970000076E1,-3.279999924E1
5.384488340E1,-4.800000191E0,-2.970000076E1,-3.240000153E1
5.394495213E1,-4.400000095E0,-3.080000114E1,-3.170000076E1
5.404501883E1,-2.600000143E0,-3.180000114E1,-3.070000076E1
5.414509022E1,-1.399999976E0,-3.310000229E1,-2.980000114E1
5.424515759E1,-1.399999976E0,-3.350000000E1,-2.939999962E1
5.434522468E1,-2.200000048E0,-3.400000000E1,-2.900000000E1
5.444528721E1,-2.700000048E0,-3.400000000E1,-2.889999962E1
5.454535841E1,-2.500000000E0,-3.379999924E1,-2.910000038E1
5.464542481E1,-2.000000000E0,-3.310000229E1,-2.960000038E1
5.474549167E1,-2.299999952E0,-3.300000000E1,-2.980000114E1
5.484555327E1,-3.000000000E0,-3.310000229E1,-2.950000000E1
5.494562093E1,-2.700000048E0,-3.360000229E1,-2.900000000E1
5.504568863E1,-1.700000048E0,-3.400000000E1,-2.850000000E1
5.514575579E1,-4.000000060E-1,-3.460000229E1,-2.800000000E1
5.525572833E1,4.000000060E-1,-3.490000153E1,-2.760000038E1
5.535579536E1,4.000000060E-1,-3.470000076E1,-2.800000000E1
5.545586309E1,1.000000015E-1,-3.440000153E1,-2.839999962E1
5.555592532E1,-6.999999881E-1,-3.410000229E1,-2.889999962E1
5.565599345E1,-1.100000024E0,-3.360000229E1,-2.920000076E1
5.575606022E1,-1.899999976E0,-3.350000000E1,-2.920000076E1
5.585612861E1,-3.100000143E0,-3.410000229E1,-2.870000076E1
5.595619481E1,-4.200000286E0,-3.460000229E1,-2.830000114E1
5.605626571E1,-4.099999905E0,-3.510000229E1,-2.780000114E1
5.615633917E1,-2.700000048E0,-3.500000000E1,-2.780000114E1
5.625640647E1,-1.500000000E0,-3.550000000E1,-2.720000076E1
5.635647440E1,-1.000000000E0,-3.550000000E1,-2.730000114E1
5.645653953E1,-1.800000072E0,-3.579999924E1,-2.689999962E1
5.655660473E1,-2.700000048E0,-3.620000076E1,-2.650000000E1
5.665667836E1,-3.700000048E0,-3.629999924E1,-2.630000114E1
5.675674228E1,-3.600000143E0,-3.570000076E1,-2.720000076E1
5.685681125E1,-4.300000191E0,-3.479999924E1,-2.810000038E1
5.695686798E1,-4.900000095E0,-3.400000000E1,-2.889999962E1
5.705693434E1,-4.900000095E0,-3.340000153E1,-2.910000038E1
5.715700148E1,-4.300000191E0,-3.329999924E1,-2.900000000E1
5.725707111E1,-4.400000095E0,-3.340000153E1,-2.860000038E1
5.735713824E1,-4.500000000E0,-3.390000153E1,-2.850000000E1
5.745720590E1,-4.300000191E0,-3.429999924E1,-2.839999962E1
5.755726806E1,-3.400000095E0,-3.460000229E1,-2.850000000E1
5.765733546E1,-3.400000095E0,-3.460000229E1,-2.850000000E1
5.775740206E1,-4.200000286E0,-3.390000153E1,-2.910000038E1
5.785747102E1,-5.400000095E0,-3.290000153E1,-2.980000114E1
5.795754032E1,-6.500000000E0,-3.220000076E1,-3.000000000E1
5.805760745E1,-6.599999905E0,-3.180000114E1,-3.030000114E1
5.815767464E1,-5.300000191E0,-3.170000076E1,-3.050000000E1
5.825773901E1,-4.000000000E0,-3.200000000E1,-3.060000038E1
5.835780594E1,-3.299999952E0,-3.310000229E1,-2.989999962E1
5.845787334E1,-2.900000095E0,-3.410000229E1,-2.910000038E1
5.855793927E1,-2.700000048E0,-3.460000229E1,-2.850000000E1
5.865800663E1,-2.500000000E0,-3.510000229E1,-2.800000000E1
5.875807350E1,-3.000000000E0,-3.550000000E1,-2.730000114E1
5.885814226E1,-3.200000048E0,-3.560000229E1,-2.720000076E1
5.895820936E1,-3.700000048E0,-3.529999924E1,-2.739999962E1
5.905827696E1,-5.000000000E0,-3.479999924E1,-2.800000000E1
5.915834399E1,-5.400000095E0,-3.450000000E1,-2.839999962E1
5.925841125E1,-5.400000095E0,-3.470000076E1,-2.810000038E1
5.935847895E1,-4.400000095E0,-3.520000076E1,-2.770000076E1
5.945855092E1,-3.799999952E0,-3.570000076E1,-2.720000076E1
5.955861641E1,-3.299999952E0,-3.629999924E1,-2.670000076E1
5.965868164E1,-3.400000095E0,-3.670000076E1,-2.610000038E1
5.975874794E1,-3.900000095E0,-3.710000229E1,-2.560000038E1
5.985881607E1,-4.300000191E0,-3.690000153E1,-2.589999962E1
5.995888413E1,-4.099999905E0,-3.600000000E1,-2.660000038E1
6.005895126E1,-4.800000191E0,-3.520000076E1,-2.750000000E1
6.015901859E1,-5.300000191E0,-3.440000153E1,-2.839999962E1
6.025909086E1,-5.599999905E0,-3.400000000E1,-2.870000076E1
6.035915452E1,-4.599999905E0,-3.420000076E1,-2.850000000E1
6.045922538E1,-3.700000048E0,-3.490000153E1,-2.770000076E1
6.055928548E1,-2.900000095E0,-3.540000153E1,-2.720000076E1
6.065935684E1,-2.799999952E0,-3.570000076E1,-2.700000000E1
6.075942058E1,-2.799999952E0,-3.620000076E1,-2.650000000E1
6.085949167E1,-3.700000048E0,-3.679999924E1,-2.589999962E1
6.095955404E1,-4.400000095E0,-3.670000076E1,-2.580000114E1
6.105962100E1,-4.599999905E0,-3.560000229E1,-2.670000076E1
6.115968586E1,-5.500000000E0,-3.510000229E1,-2.700000000E1
6.125975263E1,-6.200000286E0,-3.440000153E1,-2.750000000E1
6.135982042E1,-6.800000191E0,-3.440000153E1,-2.780000114E1
6.145988788E1,-6.000000000E0,-3.450000000E1,-2.900000000E1
6.155995915E1,-5.000000000E0,-3.520000076E1,-2.960000038E1
6.166002611E1,-3.600000143E0,-3.550000000E1,-3.010000038E1
6.176009305E1,-2.299999952E0,-3.550000000E1,-3.020000076E1
6.186016178E1,-1.100000024E0,-3.560000229E1,-3.030000114E1
6.196022867E1,-9.000000358E-1,-3.610000229E1,-2.980000114E1
6.206029580E1,-1.100000024E0,-3.629999924E1,-2.939999962E1
6.216035733E1,-1.800000072E0,-3.590000153E1,-2.950000000E1
6.226042433E1,-3.200000048E0,-3.520000076E1,-3.020000076E1
6.236049820E1,-4.400000095E0,-3.450000000E1,-3.120000076E1
6.246056846E1,-4.599999905E0,-3.450000000E1,-3.160000038E1
6.256091829E1,-4.200000286E0,-3.510000229E1,-3.120000076E1
6.266097872E1,-4.099999905E0,-3.600000000E1,-3.050000000E1
6.276104288E1,-4.300000191E0,-3.650000000E1,-3.010000038E1
6.286111108E1,-4.700000286E0,-3.670000076E1,-3.000000000E1
6.296117838E1,-4.900000095E0,-3.710000229E1,-2.970000076E1
6.306124554E1,-5.400000095E0,-3.740000153E1,-2.889999962E1
6.316131681E1,-5.800000191E0,-3.740000153E1,-2.850000000E1
6.326138397E1,-7.000000000E0,-3.679999924E1,-2.880000114E1
6.336145517E1,-7.900000095E0,-3.650000000E1,-2.910000038E1
6.346151850E1,-7.400000095E0,-3.610000229E1,-2.980000114E1
6.356158386E1,-5.700000286E0,-3.600000000E1,-3.039999962E1
6.366164632E1,-4.800000191E0,-3.610000229E1,-3.060000038E1
6.376171322E1,-5.400000095E0,-3.640000153E1,-2.989999962E1
6.386178195E1,-6.400000095E0,-3.660000229E1,-2.900000000E1
6.396184985E1,-6.300000191E0,-3.690000153E1,-2.820000076E1
6.406192022E1,-5.700000286E0,-3.750000000E1,-2.760000038E1
6.416198755E1,-5.000000000E0,-3.800000000E1,-2.689999962E1
6.426206158E1,-4.800000191E0,-3.779999924E1,-2.739999962E1
6.436212597E1,-5.099999905E0,-3.720000076E1,-2.800000000E1
6.446219294E1,-6.000000000E0,-3.670000076E1,-2.870000076E1
6.456225190E1,-6.599999905E0,-3.610000229E1,-2.900000000E1
6.466231870E1,-6.099999905E0,-3.600000000E1,-2.910000038E1
6.476238533E1,-5.400000095E0,-3.650000000E1,-2.870000076E1
6.486245522E1,-4.700000286E0,-3.750000000E1,-2.770000076E1
6.496252295E1,-4.300000191E0,-3.850000000E1,-2.650000000E1
6.506259092E1,-3.900000095E0,-3.890000153E1,-2.570000076E1
6.516265648E1,-4.200000286E0,-3.910000229E1,-2.530000114E1
6.526272915E1,-5.200000286E0,-3.890000153E1,-2.550000000E1
6.536279598E1,-6.400000095E0,-3.810000229E1,-2.630000114E1
6.546286314E1,-8.199999809E0,-3.720000076E1,-2.689999962E1
6.556292224E1,-9.600000381E0,-3.650000000E1,-2.760000038E1
6.566298874E1,-1.040000057E1,-3.590000153E1,-2.800000000E1
6.576305597E1,-1.040000057E1,-3.600000000E1,-2.820000076E1
6.586312503E1,-1.080000019E1,-3.670000076E1,-2.739999962E1
6.596319283E1,-1.140000057E1,-3.750000000E1,-2.650000000E1
6.606325973E1,-1.180000019E1,-3.790000153E1,-2.580000114E1
6.616332749E1,-1.150000000E1,-3.790000153E1,-2.600000000E1
6.626339456E1,-1.119999981E1,-3.779999924E1,-2.610000038E1
6.636346265E1,-1.130000019E1,-3.679999924E1,-2.700000000E1
6.646352908E1,-1.230000019E1,-3.529999924E1,-2.820000076E1
6.656359478E1,-1.410000038E1,-3.360000229E1,-2.930000114E1
6.666366105E1,-1.550000000E1,-3.240000153E1,-2.980000114E1
6.676373311E1,-1.620000076E1,-3.220000076E1,-2.970000076E1
6.686380161E1,-1.560000038E1,-3.300000000E1,-2.930000114E1
6.696386864E1,-1.490000057E1,-3.400000000E1,-2.850000000E1
6.706393040E1,-1.490000057E1,-3.490000153E1,-2.760000038E1
6.716399760E1,-1.530000019E1,-3.500000000E1,-2.710000038E1
6.726406490E1,-1.540000057E1,-3.470000076E1,-2.750000000E1
6.736413253E1,-1.480000019E1,-3.390000153E1,-2.860000038E1
6.746420362E1,-1.440000057E1,-3.270000076E1,-2.980000114E1
6.756426969E1,-1.440000057E1,-3.100000000E1,-3.120000076E1
6.766433778E1,-1.480000019E1,-2.880000114E1,-3.290000153E1
6.776440065E1,-1.550000000E1,-2.770000076E1,-3.379999924E1
6.786446868E1,-1.610000038E1,-2.710000038E1,-3.410000229E1
6.796453918E1,-1.689999962E1,-2.780000114E1,-3.320000076E1
6.806461034E1,-1.700000000E1,-2.810000038E1,-3.260000229E1
6.816467767E1,-1.750000000E1,-2.880000114E1,-3.170000076E1
6.826474116E1,-1.760000038E1,-2.910000038E1,-3.150000000E1
6.836480433E1,-1.730000114E1,-2.910000038E1,-3.160000038E1
6.846487653E1,-1.680000114E1,-2.889999962E1,-3.220000076E1
6.856494099E1,-1.650000000E1,-2.830000114E1,-3.290000153E1
6.866500819E1,-1.650000000E1,-2.710000038E1,-3.370000076E1
6.876506995E1,-1.760000038E1,-2.570000076E1,-3.400000000E1
6.886513978E1,-1.870000076E1,-2.450000000E1,-3.410000229E1
6.896520638E1,-1.920000076E1,-2.439999962E1,-3.420000076E1
6.906527548E1,-1.880000114E1,-2.530000114E1,-3.390000153E1
6.916534194E1,-1.800000000E1,-2.660000038E1,-3.320000076E1
6.926540984E1,-1.780000114E1,-2.760000038E1,-3.260000229E1
6.936547537E1,-1.750000000E1,-2.789999962E1,-3.240000153E1
6.946554254E1,-1.780000114E1,-2.770000076E1,-3.260000229E1
6.956560807E1,-1.739999962E1,-2.689999962E1,-3.340000153E1
6.966567490E1,-1.770000076E1,-2.520000076E1,-3.450000000E1
6.976593645E1,-1.780000114E1,-2.310000038E1,-3.529999924E1
6.986600521E1,-1.910000038E1,-2.130000114E1,-3.529999924E1
6.996607264E1,-2.000000000E1,-2.039999962E1,-3.510000229E1
7.006613977E1,-2.030000114E1,-2.110000038E1,-3.479999924E1
7.016620690E1,-1.970000076E1,-2.230000114E1,-3.420000076E1
7.026627400E1,-1.930000114E1,-2.360000038E1,-3.379999924E1
7.036634086E1,-1.939999962E1,-2.430000114E1,-3.320000076E1
7.046640773E1,-1.970000076E1,-2.470000076E1,-3.310000229E1
7.056647276E1,-1.950000000E1,-2.510000038E1,-3.279999924E1
7.066653985E1,-1.880000114E1,-2.520000076E1,-3.310000229E1
7.076660722E1,-1.789999962E1,-2.460000038E1,-3.379999924E1
7.086667648E1,-1.770000076E1,-2.310000038E1,-3.470000076E1
7.096674437E1,-1.830000114E1,-2.150000000E1,-3.510000229E1
7.106681220E1,-1.939999962E1,-2.000000000E1,-3.529999924E1
7.116687920E1,-1.960000038E1,-1.950000000E1,-3.550000000E1
7.126694580E1,-1.970000076E1,-1.989999962E1,-3.540000153E1
7.136701230E1,-1.930000114E1,-2.120000076E1,-3.470000076E1
7.146707933E1,-1.939999962E1,-2.230000114E1,-3.390000153E1
7.156714496E1,-1.900000000E1,-2.260000038E1,-3.370000076E1
7.166721155E1,-1.850000000E1,-2.210000038E1,-3.429999924E1
7.176727909E1,-1.820000076E1,-2.120000076E1,-3.500000000E1
7.186734772E1,-1.830000114E1,-1.989999962E1,-3.560000229E1
7.196741535E1,-1.870000076E1,-1.880000114E1,-3.610000229E1
7.206748228E1,-1.970000076E1,-1.820000076E1,-3.600000000E1
7.216754948E1,-2.080000114E1,-1.810000038E1,-3.550000000E1
7.226761687E1,-2.150000000E1,-1.889999962E1,-3.470000076E1
7.236768810E1,-2.150000000E1,-1.970000076E1,-3.420000076E1
7.246775547E1,-2.139999962E1,-2.070000076E1,-3.390000153E1
7.256782027E1,-2.110000038E1,-2.139999962E1,-3.370000076E1
7.266788283E1,-2.060000038E1,-2.189999962E1,-3.379999924E1
7.276795036E1,-1.970000076E1,-2.200000000E1,-3.420000076E1
7.286801956E1,-1.920000076E1,-2.160000038E1,-3.479999924E1
7.296808715E1,-1.880000114E1,-2.080000114E1,-3.550000000E1
7.306815375E1,-1.880000114E1,-1.970000076E1,-3.610000229E1
7.316822085E1,-1.950000000E1,-1.889999962E1,-3.620000076E1
7.326829441E1,-2.039999962E1,-1.860000038E1,-3.570000076E1
7.336836221E1,-2.070000076E1,-1.950000000E1,-3.490000153E1
7.346842921E1,-2.039999962E1,-2.100000000E1,-3.420000076E1
7.356848754E1,-2.039999962E1,-2.239999962E1,-3.379999924E1
7.366855343E1,-2.050000000E1,-2.310000038E1,-3.379999924E1
7.376862130E1,-2.020000076E1,-2.300000000E1,-3.390000153E1
7.386869320E1,-1.989999962E1,-2.230000114E1,-3.450000000E1
7.396876043E1,-1.980000114E1,-2.089999962E1,-3.500000000E1
7.406882732E1,-2.000000000E1,-1.930000114E1,-3.620000076E1
7.416889869E1,-2.070000076E1,-1.770000076E1,-3.650000000E1
7.426896622E1,-2.180000114E1,-1.650000000E1,-3.650000000E1
7.436903468E1,-2.220000076E1,-1.650000000E1,-3.570000076E1
7.446909524E1,-2.189999962E1,-1.770000076E1,-3.500000000E1
7.456916591E1,-2.120000076E1,-1.939999962E1,-3.470000076E1
7.466923134E1,-2.110000038E1,-2.089999962E1,-3.420000076E1
7.476930227E1,-2.070000076E1,-2.160000038E1,-3.420000076E1
7.486936563E1,-2.030000114E1,-2.170000076E1,-3.429999924E1
7.496943823E1,-2.000000000E1,-2.160000038E1,-3.450000000E1
7.506950189E1,-2.000000000E1,-2.139999962E1,-3.470000076E1
7.516956906E1,-1.970000076E1,-2.110000038E1,-3.479999924E1
7.526963195E1,-2.030000114E1,-2.060000038E1,-3.470000076E1
7.536970808E1,-2.160000038E1,-1.950000000E1,-3.440000153E1
7.546977632E1,-2.289999962E1,-1.889999962E1,-3.420000076E1
7.556984068E1,-2.300000000E1,-1.910000038E1,-3.410000229E1
7.566990377E1,-2.239999962E1,-2.010000038E1,-3.379999924E1
7.576997287E1,-2.160000038E1,-2.130000114E1,-3.360000229E1
7.587004157E1,-2.089999962E1,-2.180000114E1,-3.350000000E1
7.597010343E1,-2.030000114E1,-2.189999962E1,-3.410000229E1
7.607016720E1,-1.939999962E1,-2.170000076E1,-3.450000000E1
7.617023419E1,-1.880000114E1,-2.110000038E1,-3.510000229E1
7.627030139E1,-1.850000000E1,-2.039999962E1,-3.520000076E1
7.637036905E1,-1.920000076E1,-1.989999962E1,-3.510000229E1
7.647043638E1,-1.989999962E1,-1.950000000E1,-3.500000000E1
7.657050131E1,-2.000000000E1,-1.960000038E1,-3.500000000E1
7.667056914E1,-1.950000000E1,-2.010000038E1,-3.500000000E1
7.677063627E1,-1.910000038E1,-2.130000114E1,-3.429999924E1
7.687070643E1,-1.880000114E1,-2.260000038E1,-3.370000076E1
7.697077296E1,-1.870000076E1,-2.330000114E1,-3.320000076E1
7.707091529E1,-1.910000038E1,-2.320000076E1,-3.310000229E1
7.717098205E1,-2.020000076E1,-2.239999962E1,-3.310000229E1
7.727104912E1,-2.089999962E1,-2.120000076E1,-3.350000000E1
7.737112025E1,-2.130000114E1,-2.010000038E1,-3.390000153E1
7.747118692E1,-2.170000076E1,-1.939999962E1,-3.410000229E1
7.757125225E1,-2.230000114E1,-1.900000000E1,-3.400000000E1
7.767131514E1,-2.200000000E1,-1.900000000E1,-3.420000076E1
7.777138204E1,-2.189999962E1,-1.910000038E1,-3.429999924E1
7.787145097E1,-2.180000114E1,-1.920000076E1,-3.440000153E1
7.797151954E1,-2.180000114E1,-1.930000114E1,-3.470000076E1
7.807159163E1,-2.080000114E1,-1.920000076E1,-3.529999924E1
7.817165900E1,-1.939999962E1,-1.920000076E1,-3.590000153E1
7.827172586E1,-1.850000000E1,-1.880000114E1,-3.640000153E1
7.837178826E1,-1.830000114E1,-1.800000000E1,-3.670000076E1
7.847185572E1,-1.900000000E1,-1.689999962E1,-3.700000000E1
7.857192005E1,-1.989999962E1,-1.600000000E1,-3.690000153E1
