"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.853011170E2,5.238447287E1,5.208720881E0,2.862758586E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.862950400E2,5.238447287E1,5.208720881E0,2.899123399E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.872952368E2,5.238447287E1,5.208720881E0,2.935316118E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.883097790E2,5.238447287E1,5.208720881E0,2.976268128E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.892980382E2,5.238447287E1,5.208720881E0,2.980306234E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.903095156E2,5.238447287E1,5.208720881E0,2.984415048E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.913080485E2,5.238447287E1,5.208720881E0,2.988485320E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.923014799E2,5.238447287E1,5.208720881E0,2.992561127E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.933077257E2,5.238447287E1,5.208720881E0,2.996652124E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.943013778E2,5.238447287E1,5.208720881E0,3.000752437E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.953027149E2,5.238447287E1,5.208720881E0,3.004847110E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.963008442E2,5.238447287E1,5.208720881E0,3.008984370E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
2.973087456E2,5.238447287E1,5.208720881E0,3.050330398E0,0.000000000E0,2.464108467E1,8.000000000E0,0.000000000E0
