"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.577928827E1,3.500000000E0,-4.150000000E1,-1.460000038E1
1.587935536E1,3.400000095E0,-4.150000000E1,-1.469999981E1
1.597942246E1,3.700000048E0,-4.150000000E1,-1.450000000E1
1.607942273E1,3.900000095E0,-4.150000000E1,-1.450000000E1
1.617948919E1,4.099999905E0,-4.150000000E1,-1.460000038E1
1.627955602E1,4.000000000E0,-4.140000153E1,-1.469999981E1
1.637969059E1,3.700000048E0,-4.140000153E1,-1.490000057E1
1.647975835E1,3.700000048E0,-4.129999924E1,-1.490000057E1
1.657982585E1,3.700000048E0,-4.140000153E1,-1.500000000E1
1.667989328E1,3.799999952E0,-4.129999924E1,-1.500000000E1
1.677996051E1,3.900000095E0,-4.129999924E1,-1.480000019E1
1.688002764E1,3.900000095E0,-4.129999924E1,-1.460000038E1
1.698009411E1,3.799999952E0,-4.129999924E1,-1.460000038E1
1.708016114E1,3.400000095E0,-4.129999924E1,-1.490000057E1
1.718022760E1,3.299999952E0,-4.129999924E1,-1.510000038E1
1.728029444E1,3.200000048E0,-4.140000153E1,-1.510000038E1
1.738036167E1,3.299999952E0,-4.140000153E1,-1.500000000E1
1.748042970E1,3.299999952E0,-4.150000000E1,-1.490000057E1
1.758049706E1,3.400000095E0,-4.150000000E1,-1.490000057E1
1.768056373E1,3.299999952E0,-4.140000153E1,-1.490000057E1
1.778063059E1,3.200000048E0,-4.150000000E1,-1.500000000E1
1.788069746E1,3.100000143E0,-4.160000229E1,-1.469999981E1
1.798076509E1,3.100000143E0,-4.170000076E1,-1.460000038E1
1.808083269E1,3.100000143E0,-4.160000229E1,-1.469999981E1
1.818089925E1,3.299999952E0,-4.140000153E1,-1.490000057E1
1.828096612E1,3.100000143E0,-4.129999924E1,-1.510000038E1
1.838103285E1,3.100000143E0,-4.140000153E1,-1.500000000E1
1.848110098E1,3.000000000E0,-4.150000000E1,-1.500000000E1
1.858116801E1,2.900000095E0,-4.160000229E1,-1.490000057E1
1.868123514E1,2.900000095E0,-4.170000076E1,-1.480000019E1
1.878130217E1,2.700000048E0,-4.170000076E1,-1.480000019E1
1.888137024E1,2.799999952E0,-4.160000229E1,-1.500000000E1
1.898143730E1,2.600000143E0,-4.160000229E1,-1.490000057E1
1.908159669E1,2.700000048E0,-4.160000229E1,-1.469999981E1
1.918166239E1,2.799999952E0,-4.160000229E1,-1.450000000E1
1.928172855E1,3.000000000E0,-4.160000229E1,-1.469999981E1
1.938179572E1,3.000000000E0,-4.160000229E1,-1.480000019E1
1.948186365E1,2.799999952E0,-4.150000000E1,-1.460000038E1
1.958193205E1,2.700000048E0,-4.140000153E1,-1.450000000E1
1.968199915E1,2.700000048E0,-4.129999924E1,-1.440000057E1
1.978206628E1,2.600000143E0,-4.129999924E1,-1.469999981E1
1.988213314E1,2.799999952E0,-4.129999924E1,-1.450000000E1
1.998220027E1,2.799999952E0,-4.140000153E1,-1.469999981E1
2.008226747E1,3.000000000E0,-4.150000000E1,-1.480000019E1
2.018233400E1,2.799999952E0,-4.150000000E1,-1.500000000E1
2.028240054E1,2.799999952E0,-4.150000000E1,-1.480000019E1
2.038246770E1,2.600000143E0,-4.160000229E1,-1.460000038E1
2.048253540E1,2.700000048E0,-4.170000076E1,-1.480000019E1
2.058260293E1,2.600000143E0,-4.170000076E1,-1.469999981E1
2.068267139E1,2.600000143E0,-4.160000229E1,-1.460000038E1
2.078273859E1,2.400000095E0,-4.160000229E1,-1.450000000E1
2.088280602E1,2.400000095E0,-4.170000076E1,-1.450000000E1
2.098287162E1,2.400000095E0,-4.170000076E1,-1.450000000E1
2.108293858E1,2.299999952E0,-4.179999924E1,-1.430000019E1
2.118300455E1,2.200000048E0,-4.190000153E1,-1.440000057E1
2.128307095E1,2.200000048E0,-4.179999924E1,-1.460000038E1
2.138313824E1,2.200000048E0,-4.170000076E1,-1.480000019E1
2.148320717E1,2.100000143E0,-4.170000076E1,-1.480000019E1
2.158327520E1,2.200000048E0,-4.179999924E1,-1.469999981E1
2.168334234E1,2.400000095E0,-4.170000076E1,-1.460000038E1
2.178341473E1,2.400000095E0,-4.160000229E1,-1.450000000E1
2.188348193E1,2.299999952E0,-4.160000229E1,-1.469999981E1
2.198354910E1,2.100000143E0,-4.150000000E1,-1.490000057E1
2.208361099E1,2.100000143E0,-4.150000000E1,-1.490000057E1
2.218367739E1,2.000000000E0,-4.160000229E1,-1.490000057E1
2.228374412E1,2.100000143E0,-4.160000229E1,-1.490000057E1
2.238381059E1,2.100000143E0,-4.160000229E1,-1.490000057E1
2.248387842E1,2.200000048E0,-4.150000000E1,-1.480000019E1
2.258394588E1,2.100000143E0,-4.150000000E1,-1.460000038E1
2.268401291E1,2.000000000E0,-4.170000076E1,-1.450000000E1
2.278408001E1,1.800000072E0,-4.179999924E1,-1.440000057E1
2.288414707E1,1.899999976E0,-4.190000153E1,-1.460000038E1
2.298421424E1,2.000000000E0,-4.179999924E1,-1.460000038E1
2.308428137E1,2.100000143E0,-4.179999924E1,-1.450000000E1
2.318434787E1,2.000000000E0,-4.170000076E1,-1.430000019E1
2.328441417E1,2.000000000E0,-4.160000229E1,-1.430000019E1
2.338448136E1,2.000000000E0,-4.170000076E1,-1.430000019E1
2.349182046E1,1.800000072E0,-4.179999924E1,-1.440000057E1
2.359822579E1,1.700000048E0,-4.190000153E1,-1.440000057E1
2.370469755E1,1.700000048E0,-4.190000153E1,-1.440000057E1
2.380476478E1,1.899999976E0,-4.190000153E1,-1.430000019E1
2.390483188E1,2.000000000E0,-4.179999924E1,-1.430000019E1
2.400489871E1,2.000000000E0,-4.179999924E1,-1.440000057E1
2.410496667E1,2.200000048E0,-4.179999924E1,-1.400000000E1
2.420503287E1,2.200000048E0,-4.170000076E1,-1.410000038E1
2.430510637E1,2.200000048E0,-4.170000076E1,-1.419999981E1
2.440517287E1,2.100000143E0,-4.160000229E1,-1.460000038E1
2.450524100E1,2.100000143E0,-4.160000229E1,-1.469999981E1
2.460530273E1,2.299999952E0,-4.160000229E1,-1.469999981E1
2.470536990E1,2.400000095E0,-4.170000076E1,-1.469999981E1
2.480543693E1,2.400000095E0,-4.170000076E1,-1.469999981E1
2.490550332E1,2.299999952E0,-4.170000076E1,-1.450000000E1
2.500557106E1,2.100000143E0,-4.170000076E1,-1.450000000E1
2.510563819E1,2.100000143E0,-4.170000076E1,-1.450000000E1
2.520570438E1,2.100000143E0,-4.170000076E1,-1.460000038E1
2.530577105E1,2.200000048E0,-4.160000229E1,-1.469999981E1
2.540583831E1,2.200000048E0,-4.160000229E1,-1.490000057E1
2.550590641E1,2.200000048E0,-4.150000000E1,-1.510000038E1
2.560597341E1,2.299999952E0,-4.150000000E1,-1.490000057E1
2.570604044E1,2.200000048E0,-4.150000000E1,-1.480000019E1
2.580610761E1,2.200000048E0,-4.160000229E1,-1.450000000E1
2.590617481E1,2.200000048E0,-4.170000076E1,-1.450000000E1
2.600624174E1,2.400000095E0,-4.170000076E1,-1.450000000E1
2.610630934E1,2.400000095E0,-4.170000076E1,-1.460000038E1
2.620637600E1,2.400000095E0,-4.160000229E1,-1.480000019E1
2.630644343E1,2.200000048E0,-4.160000229E1,-1.490000057E1
2.640651080E1,2.200000048E0,-4.160000229E1,-1.490000057E1
2.650662492E1,2.200000048E0,-4.170000076E1,-1.469999981E1
2.660669205E1,2.299999952E0,-4.160000229E1,-1.450000000E1
2.670675842E1,2.299999952E0,-4.160000229E1,-1.450000000E1
2.680682565E1,2.299999952E0,-4.160000229E1,-1.450000000E1
2.690689271E1,2.200000048E0,-4.170000076E1,-1.469999981E1
2.700695988E1,2.100000143E0,-4.170000076E1,-1.460000038E1
2.710702701E1,2.200000048E0,-4.179999924E1,-1.480000019E1
2.720709374E1,2.400000095E0,-4.190000153E1,-1.460000038E1
2.730716051E1,2.500000000E0,-4.179999924E1,-1.480000019E1
2.740722797E1,2.500000000E0,-4.170000076E1,-1.480000019E1
2.750729560E1,2.299999952E0,-4.160000229E1,-1.480000019E1
2.760736320E1,2.500000000E0,-4.150000000E1,-1.460000038E1
2.770742993E1,2.500000000E0,-4.150000000E1,-1.460000038E1
2.780749730E1,2.900000095E0,-4.150000000E1,-1.480000019E1
2.790756443E1,2.700000048E0,-4.150000000E1,-1.490000057E1
2.800763136E1,2.700000048E0,-4.150000000E1,-1.469999981E1
2.810769812E1,2.500000000E0,-4.140000153E1,-1.460000038E1
2.820776832E1,2.500000000E0,-4.140000153E1,-1.460000038E1
2.830783599E1,2.500000000E0,-4.140000153E1,-1.480000019E1
2.840790325E1,2.600000143E0,-4.150000000E1,-1.500000000E1
2.850796735E1,2.700000048E0,-4.150000000E1,-1.490000057E1
2.860803418E1,2.799999952E0,-4.150000000E1,-1.460000038E1
2.870810121E1,2.799999952E0,-4.129999924E1,-1.450000000E1
2.880816834E1,2.900000095E0,-4.129999924E1,-1.460000038E1
2.890823554E1,2.900000095E0,-4.129999924E1,-1.469999981E1
2.900830257E1,3.100000143E0,-4.140000153E1,-1.440000057E1
2.910836954E1,3.200000048E0,-4.150000000E1,-1.419999981E1
2.920843574E1,3.500000000E0,-4.160000229E1,-1.390000057E1
2.930850307E1,3.400000095E0,-4.150000000E1,-1.390000057E1
2.940857050E1,3.400000095E0,-4.160000229E1,-1.369999981E1
2.950863856E1,3.400000095E0,-4.170000076E1,-1.350000000E1
2.960870570E1,3.600000143E0,-4.179999924E1,-1.330000019E1
2.970877269E1,3.900000095E0,-4.170000076E1,-1.340000057E1
2.980883979E1,4.099999905E0,-4.160000229E1,-1.369999981E1
2.990890756E1,4.200000286E0,-4.140000153E1,-1.390000057E1
3.000897462E1,4.200000286E0,-4.129999924E1,-1.390000057E1
3.010904175E1,4.300000191E0,-4.140000153E1,-1.400000000E1
3.020911028E1,4.400000095E0,-4.150000000E1,-1.400000000E1
3.030917748E1,4.500000000E0,-4.160000229E1,-1.400000000E1
3.040924461E1,4.400000095E0,-4.160000229E1,-1.369999981E1
3.050930975E1,4.099999905E0,-4.160000229E1,-1.360000038E1
3.060937668E1,3.799999952E0,-4.160000229E1,-1.369999981E1
3.070944387E1,3.700000048E0,-4.170000076E1,-1.360000038E1
3.080951137E1,3.700000048E0,-4.179999924E1,-1.369999981E1
3.090957860E1,3.900000095E0,-4.179999924E1,-1.360000038E1
3.100964567E1,3.900000095E0,-4.190000153E1,-1.369999981E1
3.110971310E1,3.600000143E0,-4.190000153E1,-1.369999981E1
3.120977960E1,3.400000095E0,-4.190000153E1,-1.369999981E1
3.130984643E1,3.400000095E0,-4.190000153E1,-1.350000000E1
3.140991362E1,3.500000000E0,-4.179999924E1,-1.319999981E1
3.150998152E1,3.600000143E0,-4.190000153E1,-1.310000038E1
3.161004905E1,3.299999952E0,-4.190000153E1,-1.319999981E1
3.171011549E1,3.200000048E0,-4.190000153E1,-1.369999981E1
3.181018258E1,3.100000143E0,-4.179999924E1,-1.380000019E1
3.191025002E1,3.200000048E0,-4.170000076E1,-1.390000057E1
3.201031715E1,3.299999952E0,-4.170000076E1,-1.380000019E1
3.211038428E1,3.400000095E0,-4.179999924E1,-1.380000019E1
3.221045038E1,3.500000000E0,-4.170000076E1,-1.369999981E1
3.231051771E1,3.400000095E0,-4.170000076E1,-1.360000038E1
3.241058477E1,3.299999952E0,-4.160000229E1,-1.350000000E1
3.251065250E1,3.100000143E0,-4.170000076E1,-1.380000019E1
3.261071944E1,3.000000000E0,-4.160000229E1,-1.419999981E1
3.271078667E1,3.100000143E0,-4.179999924E1,-1.450000000E1
3.281085383E1,3.299999952E0,-4.170000076E1,-1.410000038E1
3.291092103E1,3.299999952E0,-4.170000076E1,-1.390000057E1
3.301098800E1,3.100000143E0,-4.150000000E1,-1.380000019E1
3.311106026E1,3.000000000E0,-4.160000229E1,-1.400000000E1
3.321112706E1,3.000000000E0,-4.160000229E1,-1.390000057E1
3.331119439E1,3.299999952E0,-4.160000229E1,-1.390000057E1
3.341125678E1,3.200000048E0,-4.150000000E1,-1.380000019E1
3.351132418E1,3.299999952E0,-4.150000000E1,-1.380000019E1
3.361139132E1,3.100000143E0,-4.150000000E1,-1.390000057E1
3.371145815E1,3.100000143E0,-4.160000229E1,-1.369999981E1
3.381167254E1,3.000000000E0,-4.160000229E1,-1.369999981E1
3.391173937E1,3.100000143E0,-4.170000076E1,-1.360000038E1
3.401180654E1,3.200000048E0,-4.170000076E1,-1.400000000E1
3.411187323E1,3.000000000E0,-4.179999924E1,-1.400000000E1
3.421193993E1,2.799999952E0,-4.170000076E1,-1.419999981E1
3.431200700E1,2.600000143E0,-4.179999924E1,-1.410000038E1
3.441207439E1,2.299999952E0,-4.179999924E1,-1.390000057E1
3.451214222E1,2.200000048E0,-4.179999924E1,-1.369999981E1
3.461220942E1,2.299999952E0,-4.179999924E1,-1.369999981E1
3.471227675E1,2.400000095E0,-4.170000076E1,-1.400000000E1
3.481234392E1,2.299999952E0,-4.160000229E1,-1.419999981E1
3.491241105E1,2.000000000E0,-4.170000076E1,-1.419999981E1
3.501247818E1,1.899999976E0,-4.179999924E1,-1.410000038E1
3.511254958E1,1.700000048E0,-4.179999924E1,-1.400000000E1
3.521262211E1,1.700000048E0,-4.170000076E1,-1.410000038E1
3.531268971E1,1.700000048E0,-4.170000076E1,-1.410000038E1
3.541275257E1,1.500000000E0,-4.170000076E1,-1.390000057E1
3.551281430E1,1.300000072E0,-4.170000076E1,-1.360000038E1
3.561288090E1,1.100000024E0,-4.170000076E1,-1.350000000E1
3.571294810E1,9.000000358E-1,-4.170000076E1,-1.360000038E1
3.581301523E1,6.999999881E-1,-4.190000153E1,-1.369999981E1
