"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.501454634E1,6.983411498E-3,-3.612046130E-3,1.821294799E-2
7.511461276E1,8.747590473E-4,1.274875714E-3,1.332602464E-2
7.521468327E1,-4.012163263E-3,-7.888102904E-3,1.027169917E-2
7.531474802E1,-9.578366880E-4,-3.001180943E-3,1.515862066E-2
7.541481546E1,-5.844758358E-3,-5.444642156E-3,7.828238420E-3
7.551488264E1,-1.622946747E-2,-1.094242930E-2,7.828238420E-3
7.561495009E1,-1.012081560E-2,-6.055507343E-3,1.393689029E-2
7.571502167E1,-3.469714429E-4,-6.055507343E-3,1.393689029E-2
7.581508392E1,-5.844758358E-3,-1.155329403E-2,1.454775594E-2
7.591515113E1,-9.578366880E-4,-3.001180943E-3,9.660834447E-3
7.601521741E1,3.318219911E-3,-5.444642156E-3,1.515862066E-2
7.611528643E1,3.318219911E-3,-7.888102904E-3,1.210429519E-2
7.621535221E1,-1.195341069E-2,-1.277502440E-2,9.660834447E-3
7.631541899E1,1.064860262E-2,4.329202231E-3,1.821294799E-2
7.641549120E1,3.318219911E-3,-5.444642156E-3,1.576948725E-2
7.651555348E1,2.707354724E-3,-8.498968557E-3,1.638035290E-2
7.661561760E1,5.761681125E-3,5.314527516E-5,1.576948725E-2
7.671568771E1,9.426872246E-3,-6.055507343E-3,2.126727253E-2
7.681575436E1,-2.790432423E-3,-3.001180943E-3,1.271515992E-2
7.691582124E1,-5.844758358E-3,-5.444642156E-3,7.217372768E-3
7.701588905E1,-2.790432423E-3,-1.155329403E-2,9.049968794E-3
7.711595796E1,5.761681125E-3,-4.833776504E-3,8.439103141E-3
7.721602338E1,5.150815938E-3,5.314527516E-5,5.995642394E-3
7.731608972E1,3.929085098E-3,-3.612046130E-3,1.210429519E-2
7.741615710E1,1.981158182E-2,-1.216415968E-2,1.210429519E-2
7.751622398E1,2.592023462E-2,5.314527516E-5,1.088256482E-2
7.761628833E1,2.638937731E-4,-1.155329403E-2,1.149342954E-2
7.771636378E1,-4.623028450E-3,-5.444642156E-3,7.828238420E-3
7.781642526E1,1.553552505E-2,-3.001180943E-3,1.332602464E-2
7.791649267E1,-1.134254597E-2,1.274875714E-3,9.049968794E-3
7.801656015E1,-1.134254597E-2,-6.666372530E-3,9.049968794E-3
7.811673708E1,-9.578366880E-4,2.496606437E-3,1.027169917E-2
7.821680316E1,-6.455624010E-3,-1.168585150E-3,1.821294799E-2
7.831687037E1,-4.012163263E-3,-5.577199627E-4,1.393689029E-2
7.841693725E1,-7.066489197E-3,-3.612046130E-3,2.309986949E-2
7.851700456E1,3.318219911E-3,-7.888102904E-3,1.576948725E-2
7.861706907E1,-9.578366880E-4,2.496606437E-3,1.027169917E-2
7.871713922E1,1.485624351E-3,-1.582935080E-2,1.149342954E-2
7.881720644E1,-4.012163263E-3,-3.612046130E-3,6.606507581E-3
7.891727335E1,-6.455624010E-3,-7.277237717E-3,8.439103141E-3
7.901734043E1,-5.233893171E-3,-2.390315756E-3,1.576948725E-2
7.911740738E1,3.318219911E-3,1.885741018E-3,1.821294799E-2
7.921747529E1,2.707354724E-3,-1.033156365E-2,9.660834447E-3
7.931754101E1,8.205141872E-3,-8.498968557E-3,1.210429519E-2
7.941760909E1,-1.568701933E-3,-6.055507343E-3,8.439103141E-3
7.951767573E1,2.225504257E-2,-1.582935080E-2,7.828238420E-3
7.961773921E1,1.920071617E-2,-6.666372530E-3,9.660834447E-3
7.971781026E1,7.594276685E-3,-7.277237717E-3,4.163046833E-3
7.981787701E1,1.553552505E-2,-1.338589005E-2,4.773912020E-3
7.991794425E1,2.347677201E-2,-4.222911317E-3,8.439103141E-3
8.001801120E1,1.485624351E-3,-5.444642156E-3,9.660834447E-3
8.011807845E1,8.747590473E-4,-6.666372530E-3,2.941316226E-3
8.021814550E1,1.248119865E-2,1.274875714E-3,1.332602464E-2
8.031821424E1,6.372546311E-3,-3.001180943E-3,2.371073514E-2
8.041827986E1,-1.195341069E-2,-1.338589005E-2,2.309986949E-2
8.051834690E1,-1.500773709E-2,-3.612046130E-3,1.638035290E-2
8.061841235E1,3.318219911E-3,5.314527516E-5,1.699121669E-2
8.071848113E1,-1.439687237E-2,3.718336811E-3,1.332602464E-2
8.081854828E1,-9.578366880E-4,4.940067418E-3,1.454775594E-2
8.091861546E1,-1.195341069E-2,-1.338589005E-2,1.088256482E-2
8.101868254E1,-3.401297610E-3,-9.109833278E-3,1.088256482E-2
8.111874968E1,-5.233893171E-3,4.940067418E-3,1.088256482E-2
8.121881660E1,-8.288219571E-3,6.161797326E-3,1.515862066E-2
8.131888458E1,-1.134254597E-2,-1.582935080E-2,1.088256482E-2
8.141895092E1,-9.578366880E-4,-1.779450453E-3,1.271515992E-2
8.151901814E1,-4.623028450E-3,-5.577199627E-4,1.271515992E-2
8.161908262E1,-3.401297610E-3,-6.055507343E-3,7.828238420E-3
8.171915313E1,-4.623028450E-3,-7.888102904E-3,7.217372768E-3
8.181921958E1,7.594276685E-3,-1.033156365E-2,2.330451040E-3
8.191928662E1,1.981158182E-2,-1.779450453E-3,1.393689029E-2
8.201935440E1,2.469850332E-2,-1.779450453E-3,1.638035290E-2
8.211942352E1,1.309206430E-2,-1.766194776E-2,1.271515992E-2
8.221948860E1,1.003773790E-2,-3.612046130E-3,-3.167336341E-3
8.231955511E1,2.836369537E-2,-5.444642156E-3,6.606507581E-3
8.241962362E1,1.614639163E-2,-1.168585150E-3,1.149342954E-2
8.251968933E1,3.318219911E-3,6.640105275E-4,1.210429519E-2
8.261976642E1,1.309206430E-2,-7.277237717E-3,7.828238420E-3
8.271982423E1,1.492465939E-2,-7.888102904E-3,1.027169917E-2
8.281989088E1,-1.012081560E-2,-9.109833278E-3,1.332602464E-2
8.291995736E1,-8.899085224E-3,-4.833776504E-3,1.515862066E-2
8.302002644E1,2.707354724E-3,-2.390315756E-3,1.760208048E-2
8.312009295E1,-5.233893171E-3,1.274875714E-3,1.271515992E-2
8.322015903E1,2.638937731E-4,-1.399675570E-2,6.606507581E-3
8.332022618E1,-1.745119877E-2,-5.577199627E-4,1.332602464E-2
8.342029476E1,2.707354724E-3,1.885741018E-3,1.271515992E-2
8.352036071E1,-1.256427635E-2,-1.168585150E-3,1.515862066E-2
8.362042839E1,2.638937731E-4,5.550932605E-3,1.454775594E-2
8.372049540E1,-3.469714429E-4,-5.577199627E-4,1.393689029E-2
8.382056225E1,-2.179567004E-3,-6.666372530E-3,5.384777207E-3
8.392063633E1,-3.469714429E-4,-5.577199627E-4,9.660834447E-3
8.402069594E1,-1.256427635E-2,-2.390315756E-3,1.454775594E-2
8.412076349E1,-2.179567004E-3,-6.666372530E-3,1.515862066E-2
8.422083023E1,6.372546311E-3,-1.168585150E-3,1.332602464E-2
8.432089725E1,2.707354724E-3,-1.216415968E-2,1.210429519E-2
8.442096509E1,1.485624351E-3,-1.779450453E-3,4.773912020E-3
8.452103231E1,7.594276685E-3,-7.888102904E-3,1.638035290E-2
8.462110149E1,1.003773790E-2,-4.222911317E-3,6.606507581E-3
8.472116553E1,5.761681125E-3,-3.612046130E-3,9.049968794E-3
8.482123338E1,2.042244747E-2,-1.033156365E-2,8.439103141E-3
8.492130120E1,2.469850332E-2,-7.277237717E-3,8.439103141E-3
8.502136791E1,2.638937731E-4,-3.612046130E-3,2.330451040E-3
8.512143603E1,-7.066489197E-3,-1.277502440E-2,7.828238420E-3
8.522150261E1,1.370292995E-2,-7.277237717E-3,8.439103141E-3
8.532157119E1,2.164417692E-2,-1.779450453E-3,1.149342954E-2
8.542163577E1,2.469850332E-2,1.274875714E-3,1.882381178E-2
8.552170285E1,-1.195341069E-2,-5.444642156E-3,1.271515992E-2
8.562185609E1,-8.899085224E-3,-9.109833278E-3,1.576948725E-2
8.572192571E1,-5.233893171E-3,3.718336811E-3,5.995642394E-3
8.582199089E1,-1.134254597E-2,3.718336811E-3,1.088256482E-2
8.592205817E1,2.638937731E-4,-7.277237717E-3,1.454775594E-2
8.602213024E1,-1.012081560E-2,-6.055507343E-3,1.454775594E-2
8.612219239E1,-2.539244667E-2,3.718336811E-3,1.149342954E-2
8.622225910E1,-1.568701933E-3,5.314527516E-5,3.552181413E-3
8.632232662E1,-3.401297610E-3,-1.094242930E-2,2.126727253E-2
8.642239363E1,-1.561860275E-2,-1.460762043E-2,1.393689029E-2
8.652246154E1,2.707354724E-3,-4.222911317E-3,9.049968794E-3
8.662252502E1,3.929085098E-3,-6.055507343E-3,1.332602464E-2
8.672259487E1,3.929085098E-3,-1.399675570E-2,1.638035290E-2
8.682266215E1,4.539950285E-3,-2.865752019E-2,5.384777207E-3
8.692273073E1,3.929085098E-3,-4.087482393E-2,1.271515992E-2
8.702279631E1,2.714196406E-2,-3.415530920E-2,-7.238753606E-4
8.712286349E1,-2.790432423E-3,-1.033156365E-2,-2.556471154E-3
8.722293130E1,-2.179567004E-3,-9.720697999E-3,-7.238753606E-4
8.732299768E1,3.929085098E-3,-4.881607369E-2,2.554333024E-2
8.742306533E1,-1.928379387E-2,-2.926838771E-2,2.004554309E-2
8.752313184E1,-2.172725461E-2,-4.148568958E-2,1.699121669E-2
8.762320353E1,-2.661417797E-2,-5.981164798E-2,-1.721723750E-2
8.772326617E1,-7.066489197E-3,-5.370299518E-2,-3.493232653E-2
8.782333342E1,-3.760975227E-2,1.960083470E-2,-3.065627255E-2
8.792340074E1,1.981158182E-2,6.772662979E-3,-4.409530759E-2
8.802346772E1,-1.073168125E-2,-2.926838771E-2,7.217372768E-3
8.812353496E1,3.080715612E-2,-6.958549470E-2,2.065640874E-2
8.822360244E1,1.370292995E-2,-1.338589005E-2,5.995642394E-3
8.832366969E1,2.530936897E-2,7.213524729E-2,1.149342954E-2
8.842373614E1,-1.928379387E-2,7.641129941E-2,2.432160079E-2
8.852380332E1,-2.179567004E-3,4.708976671E-2,9.660834447E-3
8.862386833E1,2.347677201E-2,-1.644021645E-2,9.049968794E-3
8.872393745E1,-2.661417797E-2,-2.390315756E-3,1.271515992E-2
8.882400433E1,2.469850332E-2,3.242900595E-2,1.943467744E-2
8.892407264E1,-7.066489197E-3,4.940067418E-3,1.576948725E-2
8.902413862E1,1.370292995E-2,1.898996718E-2,9.049968794E-3
8.912421154E1,8.747590473E-4,1.104871929E-2,3.287371621E-2
8.922427435E1,-1.568701933E-3,2.082256228E-2,2.004554309E-2
8.932434573E1,-2.790432423E-3,4.708976671E-2,1.821294799E-2
8.942440701E1,2.164417692E-2,1.898996718E-2,2.554333024E-2
8.952447485E1,2.042244747E-2,-4.759434611E-2,3.165198490E-2
8.962454067E1,2.469850332E-2,-5.064867064E-2,1.454775594E-2
8.972460852E1,-2.355985157E-2,-2.193800360E-2,4.163046833E-3
8.982467576E1,-1.745119877E-2,-5.444642156E-3,1.515862066E-2
8.992474618E1,2.042244747E-2,6.772662979E-3,9.660834447E-3
9.002481046E1,-3.089023381E-2,1.288131531E-2,1.943467744E-2
9.012487773E1,2.225504257E-2,-2.254886739E-2,-1.599550620E-2
9.022494468E1,-1.928379387E-2,3.242900595E-2,1.719585620E-3
9.032501150E1,3.325061873E-2,-2.438146435E-2,-4.999931902E-3
9.042507854E1,2.714196406E-2,1.104871929E-2,1.108720433E-3
9.052514546E1,2.103331126E-2,-2.390315756E-3,1.149342954E-2
9.062521444E1,2.286590822E-2,-2.390315756E-3,4.773912020E-3
9.072528108E1,1.981158182E-2,-1.216415968E-2,2.004554309E-2
9.082534690E1,-5.233893171E-3,-1.338589005E-2,1.393689029E-2
9.092541685E1,-3.401297610E-3,-3.612046130E-3,9.049968794E-3
9.102548106E1,-9.578366880E-4,-7.277237717E-3,1.576948725E-2
9.112554787E1,-2.111639082E-2,-7.888102904E-3,1.576948725E-2
9.122561609E1,-1.568701933E-3,-2.132713981E-2,1.576948725E-2
9.132568637E1,-1.195341069E-2,7.994392887E-3,7.828238420E-3
9.142575008E1,-1.989465952E-2,1.104871929E-2,2.676505968E-2
9.152582136E1,1.675725542E-2,-1.766194776E-2,1.760208048E-2
9.162588244E1,-1.256427635E-2,4.940067418E-3,9.660834447E-3
9.172595106E1,-1.195341069E-2,5.550932605E-3,1.271515992E-2
9.182602080E1,-5.233893171E-3,-4.833776504E-3,8.439103141E-3
9.192608482E1,-7.066489197E-3,-5.444642156E-3,1.271515992E-2
9.202615233E1,8.747590473E-4,-1.779450453E-3,2.065640874E-2
9.212621995E1,1.187033392E-2,3.718336811E-3,3.552181413E-3
9.222628693E1,2.958542667E-2,-5.444642156E-3,2.493246458E-2
9.232635344E1,-3.469714429E-4,-5.577199627E-4,1.088256482E-2
9.242642149E1,-4.921618849E-2,6.640105275E-4,2.432160079E-2
9.252648914E1,-1.317514107E-2,-2.621405944E-2,2.004554309E-2
9.262656265E1,-9.509949945E-3,4.329202231E-3,-5.610797554E-3
9.272662223E1,8.205141872E-3,3.107471392E-3,1.576948725E-2
9.282668894E1,2.592023462E-2,-3.612046130E-3,9.049968794E-3
9.292687216E1,2.775282972E-2,-5.444642156E-3,9.660834447E-3
9.302693841E1,3.080715612E-2,2.496606437E-3,1.393689029E-2
9.312700492E1,2.714196406E-2,-2.560319565E-2,3.287371621E-2
9.322707260E1,2.836369537E-2,6.772662979E-3,2.676505968E-2
9.332713888E1,-7.066489197E-3,-1.033156365E-2,2.432160079E-2
9.342720693E1,1.003773790E-2,-2.987925150E-2,2.004554309E-2
9.352727388E1,-1.439687237E-2,6.772662979E-3,1.882381178E-2
9.362733912E1,1.431379374E-2,-2.132713981E-2,2.004554309E-2
9.372741300E1,-1.012081560E-2,1.349218097E-2,2.065640874E-2
9.382747535E1,-3.401297610E-3,1.410304569E-2,1.638035290E-2
9.392754213E1,-7.066489197E-3,-1.779450453E-3,1.088256482E-2
9.402760914E1,-1.622946747E-2,-5.444642156E-3,5.384777207E-3
9.412767569E1,-2.172725461E-2,-4.833776504E-3,1.576948725E-2
9.422774320E1,-5.288138241E-2,-5.577199627E-4,1.576948725E-2
9.432781038E1,1.736812107E-2,-1.779450453E-3,-3.778201528E-3
9.442787750E1,-2.790432423E-3,1.274875714E-3,3.552181413E-3
9.452794434E1,9.426872246E-3,-2.621405944E-2,8.439103141E-3
9.462801149E1,2.408763953E-2,-4.222911317E-3,-2.556471154E-3
9.472807880E1,2.347677201E-2,-2.390315756E-3,9.049968794E-3
9.482814578E1,6.135041639E-2,-2.193800360E-2,1.821294799E-2
9.492821306E1,5.761681125E-3,7.994392887E-3,7.217372768E-3
9.502828004E1,-4.623028450E-3,-4.833776504E-3,1.027169917E-2
9.512835179E1,1.485624351E-3,-7.277237717E-3,1.210429519E-2
9.522841424E1,-1.317514107E-2,6.640105275E-4,4.773912020E-3
9.532848152E1,-1.806206256E-2,-2.804665640E-2,1.943467744E-2
9.542854846E1,2.958542667E-2,-1.155329403E-2,2.737592533E-2
9.552861634E1,5.829609185E-2,-1.644021645E-2,3.898236528E-2
9.562868066E1,2.653109841E-2,1.288131531E-2,9.660834447E-3
9.572874964E1,-1.439687237E-2,1.837910339E-2,2.941316226E-3
9.582881695E1,-1.745119877E-2,1.288131531E-2,1.393689029E-2
9.592888413E1,-8.899085224E-3,-1.705108024E-2,2.004554309E-2
9.602895201E1,-2.600331046E-2,4.329202231E-3,2.493246458E-2
9.612902569E1,-1.317514107E-2,4.329202231E-3,1.149342954E-2
9.622909157E1,-2.111639082E-2,7.994392887E-3,7.217372768E-3
9.632915242E1,-2.050552331E-2,-1.521848608E-2,9.049968794E-3
9.642921964E1,1.125946827E-2,-1.582935080E-2,2.554333024E-2
9.652928758E1,5.761681125E-3,-2.010540850E-2,2.187814005E-2
9.662935073E1,-2.179567004E-3,2.021169849E-2,2.248900384E-2
9.672942104E1,1.187033392E-2,5.550932605E-3,1.027169917E-2
9.682948812E1,-1.134254597E-2,-1.644021645E-2,8.439103141E-3
9.692955530E1,1.125946827E-2,-1.277502440E-2,2.309986949E-2
9.702962262E1,2.836369537E-2,-4.833776504E-3,1.760208048E-2
9.712968966E1,2.469850332E-2,-2.132713981E-2,2.187814005E-2
9.722975681E1,1.431379374E-2,-1.766194776E-2,1.332602464E-2
9.732982459E1,1.981158182E-2,-7.888102904E-3,1.149342954E-2
9.742989561E1,2.707354724E-3,-6.055507343E-3,4.978551879E-4
9.752995932E1,-5.233893171E-3,1.776823774E-2,4.978551879E-4
9.763002216E1,-1.684033312E-2,1.471391134E-2,-1.416291017E-2
9.773009321E1,-1.439687237E-2,-9.720697999E-3,-1.355204545E-2
9.783016402E1,1.064860262E-2,-2.987925150E-2,9.049968794E-3
9.793022811E1,3.691580892E-2,6.772662979E-3,2.941316226E-3
9.803029352E1,3.141802177E-2,1.349218097E-2,4.978551879E-4
9.813036290E1,-6.455624010E-3,1.471391134E-2,-1.130100718E-4
9.823042795E1,-6.265522540E-2,-7.888102904E-3,4.773912020E-3
9.833049570E1,-4.921618849E-2,-3.110098280E-2,1.332602464E-2
9.843056231E1,1.125946827E-2,-4.222911317E-3,1.699121669E-2
9.853062932E1,-1.378600672E-2,-1.779450453E-3,1.393689029E-2
9.863069470E1,5.157657713E-2,-1.216415968E-2,9.049968794E-3
9.873076558E1,-8.288219571E-3,-2.010540850E-2,3.531717137E-2
9.883083270E1,-2.478158101E-2,-4.222911317E-3,-7.238753606E-4
9.893089781E1,1.064860262E-2,-9.720697999E-3,6.606507581E-3
9.903097120E1,2.775282972E-2,-1.155329403E-2,1.088256482E-2
9.913103457E1,2.775282972E-2,5.550932605E-3,1.149342954E-2
9.923109955E1,1.125946827E-2,5.314527516E-5,7.828238420E-3
9.933116640E1,4.730051756E-2,-1.399675570E-2,2.004554309E-2
9.943123462E1,7.594276685E-3,2.496606437E-3,4.773912020E-3
9.953130026E1,-5.776830390E-2,2.448775433E-2,-1.110858470E-2
9.963137384E1,-2.661417797E-2,-6.666372530E-3,2.309986949E-2
9.973143816E1,-1.134254597E-2,-1.827281155E-2,2.737592533E-2
9.983150094E1,-2.050552331E-2,1.274875714E-3,3.165198490E-2
9.993156865E1,-3.150109947E-2,5.314527516E-5,1.149342954E-2
1.000316419E2,3.874840587E-2,1.349218097E-2,4.773912020E-3
1.001317105E2,-1.568701933E-3,2.496606437E-3,2.004554309E-2
1.002317707E2,-1.378600672E-2,-2.010540850E-2,2.126727253E-2
1.003319453E2,2.638937731E-4,-8.498968557E-3,2.309986949E-2
1.004320135E2,4.913311452E-2,4.329202231E-3,3.165198490E-2
1.005320808E2,1.370292995E-2,1.274875714E-3,2.004554309E-2
1.006321384E2,-1.195341069E-2,-1.094242930E-2,2.126727253E-2
1.007322196E2,-4.371840134E-2,2.496606437E-3,1.638035290E-2
1.008322822E2,-2.172725461E-2,2.496606437E-3,1.454775594E-2
1.009323488E2,9.426872246E-3,-5.444642156E-3,1.515862066E-2
1.010324160E2,-1.622946747E-2,9.216123261E-3,1.088256482E-2
1.011324831E2,3.929085098E-3,1.274875714E-3,1.027169917E-2
1.012325502E2,-9.578366880E-4,-5.577199627E-4,2.941316226E-3
1.013326167E2,2.897455916E-2,-1.155329403E-2,6.606507581E-3
1.014326839E2,1.064860262E-2,-1.277502440E-2,-1.334740547E-3
1.015327520E2,-4.012163263E-3,-1.766194776E-2,1.719585620E-3
1.016328108E2,1.920071617E-2,-6.666372530E-3,1.943467744E-2
1.017328910E2,-2.600331046E-2,-6.666372530E-3,-7.238753606E-4
1.018329528E2,2.836369537E-2,-5.577199627E-4,9.049968794E-3
1.019330201E2,9.426872246E-3,9.216123261E-3,1.088256482E-2
1.020330871E2,1.064860262E-2,-3.049011528E-2,2.126727253E-2
1.021331543E2,-1.684033312E-2,-1.155329403E-2,-2.556471154E-3
1.022332215E2,-9.578366880E-4,5.550932605E-3,1.719585620E-3
1.023332883E2,2.469850332E-2,-1.338589005E-2,-7.238753606E-4
1.024333585E2,2.103331126E-2,-1.399675570E-2,1.149342954E-2
1.025334234E2,-9.509949945E-3,-3.612046130E-3,1.088256482E-2
1.026334928E2,-5.593570694E-2,1.165958494E-2,5.384777207E-3
1.027335571E2,-2.790432423E-3,-1.644021645E-2,4.773912020E-3
1.028336239E2,-1.568701933E-3,5.550932605E-3,1.454775594E-2
1.029336938E2,-1.195341069E-2,1.532477699E-2,3.043025173E-2
1.030337584E2,-7.677354384E-3,-2.390315756E-3,2.493246458E-2
1.031338266E2,-7.677354384E-3,-6.055507343E-3,5.669745803E-2
1.032338930E2,1.736812107E-2,-1.168585150E-3,4.631274939E-2
1.033339610E2,1.858985052E-2,-4.833776504E-3,2.798679098E-2
1.034340268E2,1.553552505E-2,-5.444642156E-3,1.943467744E-2
1.035340937E2,1.553552505E-2,5.550932605E-3,1.108720433E-3
1.036341588E2,-2.179567004E-3,7.383528166E-3,1.515862066E-2
1.037342279E2,4.974398017E-2,-1.827281155E-2,2.941316226E-3
1.038342960E2,3.813754022E-2,-1.155329403E-2,2.248900384E-2
1.039343623E2,-3.469714429E-4,-1.094242930E-2,1.088256482E-2
1.040344296E2,-6.570954621E-2,-9.720697999E-3,6.606507581E-3
1.041344973E2,-2.539244667E-2,-2.315973490E-2,1.719585620E-3
1.042345640E2,1.431379374E-2,6.640105275E-4,1.271515992E-2
1.043346303E2,-7.066489197E-3,3.718336811E-3,1.149342954E-2
1.044346974E2,-2.233812027E-2,-1.460762043E-2,2.941316226E-3
1.045347650E2,-1.195341069E-2,-3.612046130E-3,-1.945605734E-3
1.046348234E2,-1.989465952E-2,-5.444642156E-3,5.384777207E-3
1.047348981E2,-9.509949945E-3,5.550932605E-3,-2.556471154E-3
1.048349665E2,-2.233812027E-2,2.082256228E-2,-1.599550620E-2
1.049350333E2,-2.478158101E-2,1.104871929E-2,-2.454762161E-2
1.050351001E2,1.248119865E-2,-1.399675570E-2,-6.832527462E-3
1.051351747E2,6.012868881E-2,-4.148568958E-2,2.859765664E-2
1.052352400E2,1.485624351E-3,9.216123261E-3,1.393689029E-2
1.053353021E2,-3.577715531E-2,7.994392887E-3,-1.171945035E-2
1.054353692E2,-2.783590741E-2,-2.926838771E-2,-1.049771905E-2
1.055354393E2,-2.172725461E-2,1.593564078E-2,-2.556471154E-3
1.056354970E2,5.096571147E-2,2.082256228E-2,-2.556471154E-3
1.057355700E2,1.981158182E-2,1.837910339E-2,-1.945605734E-3
1.058356376E2,1.003773790E-2,-2.438146435E-2,2.737592533E-2
1.059357043E2,6.983411498E-3,-2.254886739E-2,2.920852043E-2
1.060357716E2,3.202888370E-2,-1.277502440E-2,4.448015243E-2
1.061358397E2,2.408763953E-2,2.496606437E-3,2.493246458E-2
1.062359062E2,1.492465939E-2,-9.109833278E-3,2.065640874E-2
1.063359741E2,5.829609185E-2,-2.193800360E-2,1.760208048E-2
1.064360403E2,3.202888370E-2,-1.155329403E-2,2.676505968E-2
1.065361111E2,1.248119865E-2,7.383528166E-3,1.271515992E-2
1.066361836E2,-7.181821018E-2,2.496606437E-3,7.217372768E-3
1.067362432E2,-6.998561323E-2,-5.444642156E-3,5.995642394E-3
1.068363086E2,-1.806206256E-2,2.496606437E-3,1.027169917E-2
1.069363767E2,-1.867293008E-2,7.383528166E-3,7.828238420E-3
1.070364423E2,-2.294898592E-2,-1.582935080E-2,3.552181413E-3
1.071365145E2,-1.256427635E-2,-1.779450453E-3,-7.238753606E-4
1.072365775E2,-6.455624010E-3,-5.577199627E-4,-1.334740547E-3
1.073366456E2,3.929085098E-3,1.593564078E-2,-8.054258302E-3
1.074367120E2,-2.478158101E-2,2.448775433E-2,-1.966069825E-2
1.075367786E2,-2.294898592E-2,-7.888102904E-3,-1.599550620E-2
1.076368382E2,-8.288219571E-3,-4.222911317E-3,1.108720433E-3
1.077369548E2,4.058100283E-2,-4.759434611E-2,-7.238753606E-4
1.078370276E2,3.263975307E-2,-3.720963374E-2,-3.778201528E-3
1.079370887E2,4.974398017E-2,2.570948564E-2,1.149342954E-2
1.080371568E2,1.064860262E-2,1.960083470E-2,2.676505968E-2
1.081372230E2,-1.073168125E-2,-9.720697999E-3,6.606507581E-3
1.082373023E2,1.553552505E-2,-2.132713981E-2,8.439103141E-3
1.083373578E2,-2.179567004E-3,-8.498968557E-3,5.384777207E-3
1.084374246E2,2.775282972E-2,-4.222911317E-3,1.699121669E-2
1.085374968E2,-1.745119877E-2,1.885741018E-3,3.104111739E-2
1.086375560E2,-9.509949945E-3,-3.232271224E-2,4.142582789E-2
1.087376255E2,1.492465939E-2,-9.109833278E-3,2.615419589E-2
1.088376930E2,-1.073168125E-2,7.994392887E-3,2.615419589E-2
1.089377602E2,8.816007525E-3,3.107471392E-3,8.439103141E-3
1.090378278E2,2.638937731E-4,-1.705108024E-2,2.065640874E-2
1.091378942E2,2.775282972E-2,-6.055507343E-3,2.187814005E-2
1.092379615E2,-1.073168125E-2,2.632035129E-2,2.432160079E-2
1.093380287E2,-3.699888662E-2,3.107471392E-3,1.882381178E-2
1.094380975E2,-4.188580811E-2,-1.644021645E-2,7.828238420E-3
1.095381628E2,-1.928379387E-2,-1.216415968E-2,1.576948725E-2
1.096382212E2,-1.568701933E-3,-2.377059869E-2,-1.130100718E-4
1.097382979E2,-9.578366880E-4,-1.094242930E-2,6.606507581E-3
1.098383648E2,6.983411498E-3,4.329202231E-3,1.149342954E-2
1.099384314E2,3.318219911E-3,4.708976671E-2,-1.049771905E-2
1.100384995E2,1.553552505E-2,-3.001180943E-3,2.941316226E-3
1.101385656E2,7.594276685E-3,-2.560319565E-2,-7.443393115E-3
1.102386335E2,2.225504257E-2,1.885741018E-3,7.828238420E-3
1.103386998E2,4.668965191E-2,-1.705108024E-2,5.995642394E-3
1.104387670E2,7.594276685E-3,1.349218097E-2,-1.660637185E-2
1.105388339E2,4.363532737E-2,-6.666372530E-3,1.515862066E-2
1.106388993E2,-3.469714429E-4,-2.499233000E-2,1.108720433E-3
1.107389681E2,-8.288219571E-3,-7.888102904E-3,9.660834447E-3
1.108390354E2,2.096489538E-3,4.940067418E-3,1.393689029E-2
1.109391028E2,9.426872246E-3,-7.277237717E-3,1.088256482E-2
1.110391695E2,2.638937731E-4,-1.155329403E-2,1.576948725E-2
1.111392368E2,-3.516628966E-2,-1.779450453E-3,1.719585620E-3
1.112393043E2,-5.227051675E-2,2.496606437E-3,-4.999931902E-3
1.113393747E2,-4.677273333E-2,-2.390315756E-3,2.941316226E-3
1.114394385E2,-1.012081560E-2,1.410304569E-2,7.828238420E-3
1.115395053E2,-2.355985157E-2,1.776823774E-2,1.576948725E-2
1.116395741E2,1.187033392E-2,-1.888367720E-2,1.088256482E-2
1.117396420E2,1.431379374E-2,-2.377059869E-2,2.126727253E-2
1.118397064E2,8.816007525E-3,9.216123261E-3,2.065640874E-2
1.119397738E2,2.286590822E-2,1.165958494E-2,2.126727253E-2
1.120398414E2,-1.561860275E-2,5.314527516E-5,1.882381178E-2
1.121399085E2,-3.401297610E-3,-1.155329403E-2,2.615419589E-2
1.122399749E2,-9.578366880E-4,-7.888102904E-3,2.493246458E-2
1.123400429E2,1.614639163E-2,-1.399675570E-2,2.493246458E-2
1.124401097E2,1.492465939E-2,1.885741018E-3,1.638035290E-2
1.125401759E2,-1.568701933E-3,1.043785457E-2,1.027169917E-2
1.126402438E2,8.747590473E-4,1.410304569E-2,2.126727253E-2
1.127403124E2,2.225504257E-2,-1.766194776E-2,9.660834447E-3
1.128403778E2,3.386148065E-2,-2.254886739E-2,8.439103141E-3
1.129404451E2,3.202888370E-2,-1.521848608E-2,5.995642394E-3
1.130405133E2,5.890695751E-2,-1.582935080E-2,1.699121669E-2
1.131405796E2,2.164417692E-2,-6.666372530E-3,1.271515992E-2
1.132406464E2,-2.111639082E-2,-5.577199627E-4,3.552181413E-3
1.133407148E2,-3.089023381E-2,-1.155329403E-2,-4.999931902E-3
