"Time (s)","Pressure (hPa)"
6.865673482E1,1.001729980E3
6.875680196E1,1.001728516E3
6.885686909E1,1.001741211E3
6.895693622E1,1.001741943E3
6.905700336E1,1.001740234E3
6.915707049E1,1.001745850E3
6.925713766E1,1.001740234E3
6.935720479E1,1.001736328E3
6.945727192E1,1.001733154E3
6.955733906E1,1.001720215E3
6.965740619E1,1.001718506E3
6.975747332E1,1.001718750E3
6.985754079E1,1.001720703E3
6.995760792E1,1.001725342E3
7.005767509E1,1.001722412E3
7.015774222E1,1.001720459E3
7.025780942E1,1.001719238E3
7.035787655E1,1.001718018E3
7.045794368E1,1.001711426E3
7.055801112E1,1.001705566E3
7.065807825E1,1.001708008E3
7.075819895E1,1.001715576E3
7.085826642E1,1.001715576E3
7.095833368E1,1.001724854E3
7.105840082E1,1.001731934E3
7.115846795E1,1.001735107E3
7.125853508E1,1.001728027E3
7.135860275E1,1.001725586E3
7.145866985E1,1.001721191E3
7.155873702E1,1.001714600E3
7.165880415E1,1.001720459E3
7.175887128E1,1.001724609E3
7.185893872E1,1.001735840E3
7.195900585E1,1.001729980E3
7.205907298E1,1.001721680E3
7.215914015E1,1.001731201E3
7.225920728E1,1.001730225E3
7.235927441E1,1.001726807E3
7.245934155E1,1.001722168E3
7.255940868E1,1.001724854E3
7.265947581E1,1.001729736E3
7.275954294E1,1.001729736E3
7.285960978E1,1.001734131E3
7.295967694E1,1.001726807E3
7.305974408E1,1.001717773E3
7.315981121E1,1.001714600E3
7.325987834E1,1.001721191E3
7.335994548E1,1.001718994E3
7.346001261E1,1.001711426E3
7.356007974E1,1.001709961E3
7.366014691E1,1.001712891E3
7.376021404E1,1.001710938E3
7.386028084E1,1.001705566E3
7.396034797E1,1.001706055E3
7.406041511E1,1.001708252E3
7.416048224E1,1.001709717E3
7.426054937E1,1.001725098E3
7.436061601E1,1.001737793E3
7.446068321E1,1.001743164E3
7.456075034E1,1.001737305E3
7.466081817E1,1.001731934E3
7.476088524E1,1.001730713E3
7.486095207E1,1.001744873E3
7.496101920E1,1.001734863E3
7.506108637E1,1.001738770E3
7.516115350E1,1.001742432E3
7.526122057E1,1.001742432E3
7.536128764E1,1.001739502E3
7.546135477E1,1.001732910E3
7.556142190E1,1.001724365E3
7.566148903E1,1.001725098E3
7.576155620E1,1.001716064E3
7.586162333E1,1.001717041E3
7.596169047E1,1.001718018E3
7.606175760E1,1.001716553E3
7.616182473E1,1.001709717E3
7.626189187E1,1.001706543E3
7.636195900E1,1.001709229E3
7.646202616E1,1.001710205E3
7.656209300E1,1.001715820E3
7.666216013E1,1.001720459E3
7.676222726E1,1.001719238E3
7.686229440E1,1.001720459E3
7.696236153E1,1.001733887E3
7.706242863E1,1.001737793E3
7.716249576E1,1.001738037E3
7.726256293E1,1.001736572E3
7.736263006E1,1.001737793E3
7.746269719E1,1.001736816E3
7.756276433E1,1.001742920E3
7.766283076E1,1.001734375E3
7.776289796E1,1.001733643E3
7.786296509E1,1.001731689E3
7.796303226E1,1.001733887E3
7.806309939E1,1.001735596E3
7.816327441E1,1.001731689E3
7.826334161E1,1.001719727E3
7.836340881E1,1.001723145E3
7.846347594E1,1.001723145E3
7.856354308E1,1.001725586E3
7.866361024E1,1.001725586E3
7.876367737E1,1.001728271E3
7.886374451E1,1.001723877E3
7.896381164E1,1.001725586E3
7.906387877E1,1.001723389E3
7.916394591E1,1.001717041E3
7.926401304E1,1.001712402E3
7.936408021E1,1.001705811E3
7.946414734E1,1.001707764E3
7.956421450E1,1.001711670E3
7.966428164E1,1.001711182E3
7.976434877E1,1.001703613E3
7.986441590E1,1.001711670E3
7.996448304E1,1.001715332E3
8.006455024E1,1.001705566E3
8.016461740E1,1.001708008E3
8.026468454E1,1.001710938E3
8.036475167E1,1.001712646E3
8.046481880E1,1.001708008E3
8.056488813E1,1.001713379E3
8.066495527E1,1.001707520E3
8.076502240E1,1.001709473E3
8.086508957E1,1.001698486E3
8.096515670E1,1.001700439E3
8.106522383E1,1.001703613E3
8.116529097E1,1.001706299E3
8.126535810E1,1.001700439E3
8.136542523E1,1.001700195E3
8.146549236E1,1.001708496E3
8.156555950E1,1.001696533E3
8.166562663E1,1.001695068E3
8.176569376E1,1.001699707E3
8.186576090E1,1.001697754E3
8.196582803E1,1.001698730E3
8.206589516E1,1.001694824E3
8.216596230E1,1.001697266E3
8.226602946E1,1.001697266E3
8.236609659E1,1.001688965E3
8.246616373E1,1.001686768E3
8.256623086E1,1.001689453E3
8.266629799E1,1.001686035E3
8.276636506E1,1.001685547E3
8.286643219E1,1.001683105E3
8.296649936E1,1.001685303E3
8.306656649E1,1.001676758E3
8.316663362E1,1.001677246E3
8.326670076E1,1.001681641E3
8.336676789E1,1.001677979E3
8.346683496E1,1.001675293E3
8.356690019E1,1.001668213E3
8.366696732E1,1.001666504E3
8.376703449E1,1.001664551E3
8.386710162E1,1.001658447E3
8.396716875E1,1.001657959E3
8.406723589E1,1.001654785E3
8.416730302E1,1.001654297E3
8.426737015E1,1.001648926E3
8.436743725E1,1.001657715E3
8.446750442E1,1.001660645E3
8.456757188E1,1.001656494E3
8.466763902E1,1.001661133E3
8.476770615E1,1.001665283E3
8.486777328E1,1.001675293E3
8.496784042E1,1.001678223E3
8.506790755E1,1.001672119E3
8.516797472E1,1.001674316E3
8.526804178E1,1.001679443E3
8.536810892E1,1.001673828E3
8.546817605E1,1.001671875E3
8.556832921E1,1.001676758E3
8.566839634E1,1.001672852E3
8.576846354E1,1.001672119E3
8.586853071E1,1.001671143E3
8.596859784E1,1.001674561E3
8.606866498E1,1.001671875E3
8.616873211E1,1.001669189E3
8.626879924E1,1.001658691E3
8.636886638E1,1.001650879E3
8.646893358E1,1.001654297E3
8.656900074E1,1.001649414E3
8.666906791E1,1.001645996E3
8.676913504E1,1.001638916E3
8.686920217E1,1.001647949E3
8.696926931E1,1.001646484E3
8.706933644E1,1.001645020E3
8.716940357E1,1.001635986E3
