"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.091709814E1,2.898469687E0,-3.495012760E0,1.898258686E0
2.101717054E1,1.729442120E0,-4.155082226E0,7.183657646E0
2.111724423E1,6.851888657E0,-5.043765068E0,7.370576859E0
2.121731226E1,2.880077124E0,-1.859727383E0,1.223066330E0
2.131737396E1,-2.235043764E0,1.204099655E-1,-7.996797562E-2
2.141743456E1,-1.676262975E0,9.949998856E-1,-2.001256466E0
2.151749953E1,-1.490527511E0,2.157852173E0,-3.506433964E0
2.161756496E1,-5.625034332E0,3.833041191E0,-4.838771343E0
2.171763379E1,-1.550356388E0,2.682065010E0,-1.945721269E0
2.181770222E1,-1.077022552E-1,2.334470749E-1,-1.129811525E0
2.191777165E1,-1.736016273E-1,-1.328386784E0,1.165504694E0
2.201783708E1,-1.109552383E-2,-1.347532272E0,2.214875221E-1
2.211790425E1,1.232899427E0,-2.492617130E0,3.326726913E0
2.221797068E1,4.125802517E0,-4.860049248E0,9.608642578E0
2.231803781E1,6.899099350E0,-4.149325371E0,3.107152939E0
2.241810494E1,1.571065187E0,-1.848163605E0,8.082375526E-1
2.251817061E1,-2.640597820E0,9.959201813E-1,-3.069596052E0
2.261823664E1,-3.619664669E0,2.246217728E0,-3.185054064E0
2.271831084E1,-4.666082382E0,3.436902046E0,-3.543105602E0
2.281837947E1,-5.347556114E0,4.337314606E0,-2.692445278E0
2.291844773E1,-1.278606653E0,1.888087273E0,-2.998572111E0
2.301850780E1,1.917665005E-1,-1.139284134E0,-9.979724884E-1
2.311857583E1,5.683259964E-1,-1.489514351E0,6.742608547E-1
2.321864413E1,3.807540178E0,-2.846693993E0,3.997322559E0
2.331871119E1,6.307773113E0,-6.549452782E0,7.894028664E0
2.341878066E1,6.089758873E0,-3.464790821E0,2.303268433E0
2.351884513E1,-1.080158710E0,-1.666468143E0,2.397591591E0
2.361891536E1,-1.506035805E0,3.176269531E-1,-2.136694193E0
2.371898245E1,-2.794916153E0,1.661333561E0,-3.043958664E0
2.381905052E1,-2.880987406E0,3.499138832E0,-4.761395454E0
2.391911401E1,-2.085802078E0,4.463004112E0,-4.895288944E0
2.401917768E1,-8.896452188E-1,1.228802681E0,-2.600668430E0
2.411925371E1,-5.686504841E-1,-1.173233986E0,7.601742744E-1
2.421932197E1,3.616600037E-1,-3.069418430E0,2.000407219E0
2.431938910E1,3.052295208E0,-1.990490437E0,1.186624765E0
2.441944817E1,1.324011087E0,-5.371600151E0,1.097191620E1
2.451951356E1,4.649209976E0,-3.109487057E0,1.448725700E0
2.461958316E1,1.610210419E0,-1.933495522E0,1.647213459E0
2.471965332E1,-1.240011215E0,-7.556247711E-2,-6.304531097E-1
2.481972976E1,-1.977306366E0,8.175911903E-1,-2.320944309E0
2.491979595E1,-2.950902462E0,2.120512962E0,-3.466038704E0
2.501986038E1,-7.188875198E0,6.275534630E0,-8.677912712E0
2.511991945E1,-9.984555244E-1,-1.062361717E0,-2.803307056E0
2.521998568E1,-1.432816029E0,-5.500383377E-1,2.548131943E-1
2.532005224E1,2.786805630E-1,-8.399152756E-1,1.575047970E0
2.542011938E1,3.423285723E0,-2.300829411E0,1.022454977E0
2.552018504E1,1.960132837E0,-3.718530178E0,6.880315781E0
2.562025097E1,6.938361168E0,-3.171160221E0,2.067200661E0
2.572031780E1,3.504841805E0,-3.590954304E0,4.076219559E0
2.582038717E1,1.327087879E0,-1.100556374E0,-1.859088659E0
2.592045577E1,-2.834675789E0,1.198291779E0,-2.176137209E0
2.602052540E1,-3.707697868E0,2.554316521E0,-2.990693331E0
2.612059126E1,-4.085862160E0,5.286854744E0,-5.698667526E0
2.622066286E1,-3.324405432E0,3.542386055E0,-3.359799385E0
2.632084155E1,-1.186268926E0,1.113995552E0,-2.226973534E0
2.642090888E1,-2.628989220E-1,-1.434219837E0,1.107491493E0
2.652097004E1,1.645217419E0,-1.694125175E0,1.524991274E0
2.662103641E1,1.733153582E0,-2.929657936E0,3.701137543E0
2.672110317E1,2.726692200E0,-5.191545010E0,9.650459290E0
2.682117147E1,4.825277805E0,-3.134813786E0,2.327536106E0
2.692123984E1,-1.291005850E0,-1.270250797E0,1.968719006E0
2.702131273E1,-8.211009502E-1,6.483998299E-1,-3.261957884E0
2.712137983E1,-1.794683456E0,1.399710178E0,-2.400780678E0
2.722144776E1,-1.537264585E0,2.975868225E0,-4.294141293E0
2.732151463E1,-5.318172455E0,5.906726837E0,-4.549810410E0
2.742158186E1,-1.043215036E0,7.318572998E-1,-1.540228009E0
2.752164653E1,-1.714851856E0,-6.071462631E-1,7.859776020E-1
2.762170796E1,-1.238058805E0,-1.894267082E0,3.100058317E0
2.772177462E1,3.837790489E0,-4.152751446E0,2.274765015E0
2.782184342E1,1.591835499E0,-3.856391907E0,7.726128578E0
2.792191155E1,4.498434544E0,-3.891943216E0,6.127331257E0
2.802198718E1,2.543505192E0,-2.426985741E0,1.649605751E0
2.812205425E1,-1.237373352E0,-4.247908592E-1,-4.656171799E-2
2.822212608E1,-2.066437244E0,6.134772301E-1,-1.423554182E0
2.832218528E1,-3.725352764E0,2.107555389E0,-3.083806515E0
2.842225207E1,-2.995559931E0,4.619394302E0,-6.619350433E0
2.852231527E1,-2.122759342E0,9.623899460E-1,-1.445672274E0
2.862238077E1,-1.177274942E0,-9.490013123E-3,-5.148510933E-1
2.872244923E1,-7.433538437E-1,-1.967951775E0,1.871372223E0
2.882252163E1,2.295571327E0,-2.667643547E0,2.135545969E0
2.892258986E1,4.111731529E0,-4.339880943E0,6.414315701E0
2.902265596E1,6.454398155E0,-5.587078094E0,6.654071808E0
2.912271663E1,1.680241585E0,-3.693509579E0,3.300461769E0
2.922278396E1,-2.637792587E0,4.019646645E-1,-1.469705343E0
2.932285762E1,-2.089981079E0,1.366504669E0,-3.169574261E0
2.942292542E1,-1.329929829E0,2.156064034E0,-3.806409836E0
2.952299192E1,-3.513043880E0,3.243500710E0,-2.853891611E0
2.962305095E1,-2.379684687E0,4.287264824E0,-5.479697227E0
2.972311815E1,-1.889657974E-2,9.373617172E-1,-2.561769962E0
2.982318815E1,-2.539091110E-1,-1.571744919E0,1.581161261E0
2.992325658E1,2.375236750E0,-2.356056213E0,4.782359600E-1
3.002332317E1,1.946370125E0,-2.672314167E0,3.823648691E0
