"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.868819261E0,1.556278616E-1,1.253163433E1,-4.951360226E0
7.968890074E0,-9.433442950E-1,8.712765694E0,3.375927448E0
8.068951688E0,3.881119490E0,7.192401409E0,1.489238977E0
8.169023200E0,5.265010357E0,6.004841328E0,3.421418667E0
8.269088017E0,5.468523502E0,4.345608711E0,7.767027378E0
8.369162765E0,9.670475960E0,1.771763325E0,1.028580475E1
8.469225279E0,1.292429543E1,5.818088055E-1,8.403904915E0
8.569288128E0,8.743891716E0,3.220299721E0,6.988888264E0
8.669356211E0,4.175615311E0,5.399089813E0,5.865973473E0
8.769424964E0,4.163643837E0,7.379155159E0,1.893871427E0
8.869489309E0,2.241041183E0,8.796566010E0,2.535537004E0
8.969556224E0,8.020820618E-1,1.097535610E1,3.112557232E-1
9.069629180E0,-3.342407703E0,1.363778973E1,-2.286532402E0
9.169687995E0,1.948939681E0,7.846038342E0,2.396669149E0
9.269764245E0,2.466103077E0,8.511647224E0,2.451737404E0
9.369823925E0,2.942563772E0,6.909877300E0,2.822849989E0
9.469896437E0,5.614574432E0,4.178009510E0,6.833260536E0
9.569963816E0,9.079090118E0,2.875524044E0,8.760651588E0
9.670026462E0,9.684841156E0,3.902668059E-1,1.172476387E1
9.770095382E0,8.849239349E0,2.372726440E0,6.529187202E0
9.870159594E0,4.582642078E0,5.272192955E0,5.734288216E0
9.970232739E0,4.479688168E0,7.688016415E0,1.252205729E0
1.007029168E1,1.163617611E0,1.097296143E1,7.781392932E-1
1.017035873E1,1.678386688E0,1.035523891E1,-2.274561077E-1
1.027042715E1,-5.985686928E-2,1.351328659E1,-2.312869549E0
1.037049459E1,2.059076309E0,9.792584419E0,1.175588965E0
1.047056727E1,5.887521744E0,5.815693378E0,2.734261751E0
1.057063472E1,4.417437077E0,5.715134144E0,4.812492371E0
1.067070787E1,6.823683262E0,4.573064804E0,7.125361919E0
1.077076545E1,1.028341007E1,2.332023621E0,1.257952023E1
1.087082953E1,1.047255802E1,3.220299721E0,6.261028767E0
1.097089834E1,6.996070862E0,3.263396502E0,8.095043182E0
1.107097275E1,4.113364220E0,6.093429565E0,3.627326250E0
1.117103090E1,2.099778891E0,8.643332481E0,1.618529797E0
1.127110598E1,-5.267404765E-2,1.252684593E1,-1.072635174E0
1.137117009E1,-1.534730196E0,1.520364475E1,-3.912245035E0
1.147124131E1,2.588211060E0,8.916279793E0,1.063058019E0
1.157129816E1,3.107768774E0,7.920260906E0,1.716695070E0
1.167164854E1,4.180403709E0,6.323279858E0,4.520390987E0
1.177171762E1,5.537957668E0,6.450176239E0,5.715134144E0
1.187178420E1,8.605023384E0,3.962524891E0,8.164477348E0
1.197185098E1,7.606611252E0,4.532361984E0,9.364008904E0
1.207192103E1,1.259628010E1,6.584255695E-1,6.174834728E0
1.217199068E1,4.582642078E0,4.946571827E0,6.639324188E0
1.227206099E1,2.233858347E0,7.920260906E0,1.800494671E0
1.237211744E1,-3.902668059E-1,1.238797760E1,-8.739103079E-1
1.247218525E1,-3.902668059E-1,1.307274055E1,-1.240234375E0
1.257224689E1,6.392713785E-1,1.183968925E1,1.618529797E0
1.267231871E1,2.063864946E0,1.042467213E1,-7.733507752E-1
1.277238672E1,3.510006905E0,7.984906673E0,1.939362645E0
1.287245443E1,4.798126698E0,6.945791245E0,3.514795303E0
1.297252261E1,8.171659470E0,4.558699131E0,4.264203548E0
1.307259319E1,9.414288521E0,1.110943556E0,1.704723740E1
1.317265497E1,1.342230415E1,2.803695917E0,3.225088120E0
1.327272308E1,4.829252243E0,4.668835640E0,7.750267506E0
1.337279100E1,3.277762175E0,7.166064739E0,2.018373728E0
1.347286515E1,4.812492430E-1,1.093704700E1,1.388679445E-1
1.357292276E1,-1.003201127E0,1.250769138E1,-1.228263021E0
1.367299631E1,-6.296942830E-1,1.330259037E1,-3.323253393E0
1.377305732E1,2.609759569E0,9.871595383E0,-1.221080124E-1
1.387312640E1,4.841223717E0,6.689603806E0,3.155654192E0
1.397319381E1,5.051919937E0,6.775797844E0,4.436591148E0
1.407326099E1,7.230710030E0,4.886714935E0,5.897099018E0
1.417332657E1,6.792557716E0,4.446168423E0,1.441592884E1
1.427339998E1,1.138238239E1,2.770175934E0,5.229096413E0
1.437346870E1,4.668835640E0,5.305713177E0,6.213143349E0
1.447352858E1,1.503604531E0,1.030495834E1,4.915446281E0
1.457359199E1,2.602576733E0,1.002482891E1,-2.274561077E-1
1.467366550E1,3.615354896E-1,1.164814663E1,8.475732803E-1
1.477373099E1,-2.475680113E0,1.320921421E1,-8.092648983E-1
1.487379540E1,2.166818619E0,7.836461544E0,2.679193497E0
1.497386312E1,2.090201855E0,6.713546753E0,5.899493217E0
1.507392929E1,1.106154919E0,3.239453793E0,8.377567291E0
1.517399804E1,4.984879971E0,3.907456398E0,7.352818012E0
1.527406452E1,6.119766235E0,1.824437380E0,1.079817963E1
1.537413177E1,9.055147171E0,-1.702329397E0,1.227784157E1
1.547420395E1,6.311308384E0,2.774964571E0,8.377567291E0
1.557425893E1,1.781340480E0,4.769395351E0,9.598648071E0
1.567433264E1,2.710319042E0,6.507638931E0,5.370358467E0
1.577440645E1,-9.529213905E-1,7.968146324E0,6.431022167E0
1.587447150E1,1.465296149E0,9.457385063E0,4.905869007E0
1.597453838E1,-6.105400562E0,1.265374279E1,7.058321953E0
1.607460013E1,-1.027143836E0,6.665660858E0,5.298530102E0
1.617467991E1,1.728666425E0,6.385530949E0,5.760625362E0
1.627474353E1,3.155654192E0,5.140508175E0,5.808510780E0
1.637480661E1,6.134131908E0,3.969707727E0,7.008042336E0
1.647486939E1,4.972908974E0,-4.309694469E-2,1.023313046E1
1.657493651E1,6.241874218E0,8.427847624E-1,1.204320240E1
1.667500999E1,5.250644684E0,6.608198285E-1,1.138956547E1
1.677507760E1,2.648067951E0,5.818087578E0,4.812492371E0
1.687514748E1,1.915419847E-2,8.609811783E0,3.203539610E0
1.697520610E1,-1.403045058E0,1.135365105E1,1.541913033E0
1.707527995E1,-4.027170181E0,1.533772469E1,5.411061049E-1
1.717533983E1,-1.154040456E0,8.856422424E0,2.573845387E0
1.727541161E1,-7.398309112E-1,1.090831566E1,2.063864946E0
1.737548709E1,1.209108829E0,6.648900986E0,5.679219723E0
1.747555474E1,4.158855438E0,6.699181080E0,5.791750908E0
1.757561339E1,5.703162670E0,4.699961662E0,8.921068192E0
1.767567794E1,1.252684593E1,1.063058019E0,1.147815323E1
1.777574299E1,8.583475113E0,3.809291124E0,9.129369736E0
1.787580974E1,3.715914488E0,4.805309772E0,8.013637543E0
1.797589088E1,2.468497276E0,8.281796455E0,2.226675510E0
1.807596323E1,-1.465296149E0,1.019482231E1,1.065452337E0
1.817601178E1,-1.879505754E0,1.320921421E1,-8.308133483E-1
1.827608316E1,-2.681587696E0,1.332653332E1,-1.757397652E0
1.837614614E1,-3.112557158E-2,8.054340363E0,2.710319042E0
1.847621352E1,8.356019258E-1,8.482915878E0,2.865947008E0
1.857627813E1,8.619389534E-1,5.801327705E0,5.985687256E0
1.867635041E1,6.962551117E0,6.064698219E0,4.853195190E0
1.877642009E1,5.001639843E0,4.295329094E0,1.169363785E1
1.887649341E1,9.754275322E0,3.943370581E0,9.670475960E0
1.897659004E1,6.694392204E0,4.424619675E0,8.406298637E0
1.907666175E1,2.257801056E0,6.737489223E0,5.109382629E0
1.917672459E1,1.254600048E0,8.116591454E0,3.146077156E0
1.927680281E1,-9.074301720E-1,1.057311726E1,1.834014535E0
1.937685840E1,-3.770982742E0,1.302006626E1,-7.470137477E-1
1.947692591E1,-2.370332003E0,1.156913567E1,2.528354168E0
1.957699102E1,4.549122229E-2,9.330489159E0,2.767781734E0
1.967707184E1,1.472478986E0,6.021601200E0,6.160469055E0
1.977712835E1,3.632114887E0,5.839636326E0,5.820482254E0
1.987719690E1,4.640104771E0,3.852388144E0,1.141829681E1
1.997726088E1,1.188757420E1,1.893871427E0,1.326428223E1
2.007733396E1,9.172467232E0,3.914639235E0,8.279402733E0
2.017739677E1,3.011997700E0,5.166844845E0,7.201978683E0
2.027746645E1,2.423006058E0,7.769421577E0,2.595393896E0
2.037753086E1,-2.394274771E-1,1.014214802E1,1.283331275E0
2.047759871E1,-2.329629421E0,1.243346882E1,-9.098244458E-2
2.057766392E1,-2.964112282E0,1.240234375E1,-5.842030644E-1
2.067773674E1,2.054287672E0,1.062100315E1,-9.481328130E-1
2.077780255E1,1.434170604E0,7.515628815E0,4.857983589E0
2.087787526E1,5.329655647E0,5.655277252E0,4.307300568E0
2.097793134E1,6.004841328E0,3.948159218E0,9.344854355E0
2.107800666E1,4.678412914E0,1.180377483E0,1.443029404E1
2.117807144E1,7.862798691E0,3.864359617E0,9.287391663E0
2.127813605E1,2.796513081E0,5.808510780E0,6.675238132E0
2.137820359E1,2.389486313E0,6.943397045E0,4.405465603E0
2.147826887E1,1.769369125E0,9.045570374E0,2.540325642E0
2.157832822E1,-9.337671995E-1,1.100887585E1,1.264177084E0
2.167840250E1,-4.422225475E0,1.318766594E1,-3.423812985E-1
2.177846978E1,1.046298146E0,9.651321411E0,2.087807655E0
2.187853773E1,2.310475111E0,7.877163887E0,4.106181145E0
2.197861178E1,2.322446585E0,6.644112587E0,5.073468208E0
2.207867989E1,3.565075159E0,6.926637173E0,6.718335152E0
2.217873777E1,5.715134144E0,4.144489765E0,1.269683933E1
2.227880488E1,5.408666611E0,4.944177628E0,1.096577835E1
2.237887299E1,7.616188049E0,3.648874760E0,8.518829346E0
2.247893851E1,9.409499764E-1,6.208354473E0,6.095823765E0
